event_id	record_unit_id	page	statement_id	microcycle	owner	source_joint_tuple_id	source_surface	source_value_de	source_slot	nearest_wrong_surface	nearest_wrong_joint_tuple_id	nearest_wrong_value_de	surface_edit_distance	value_slot_candidate_count	owner_candidate_count	owner_plus_right_neighbor_candidate_count	right_neighbor_value_de	deck_class	card_occurrences	repair_class	repair_rule_de	meaning_preserved_after_repair
E001	H1	f10r	H1-S001	1	Wurzel und übrige Teile der abgebildeten Pflanze	65f320e75510b2f38182	dchey	Wurzelteil	S1_BEZUG_FOLGE	dchdy	d225b7a7b95da7aee437	Transfer	1	1	1	1	Bereitansatz	MEMORIZED_WHOLE_CARD	1	MASTER_EXEMPLAR_ONLY	Einmalige Ganzkarte: Fehler ist im Arbeitsgang bemerkbar, die exakte Oberfläche kommt nur aus dem Meisterexemplar.	YES
E002	H1	f10r	H1-S001	1	Wurzel und übrige Teile der abgebildeten Pflanze	dedc383b600397a301ee	cthoor	Bereitansatz	S6_BEREIT_ABSCHLUSS	cholor	dec401773c1f0347793d	Fortsetzungsansatz	2	1	1	1	Quelle	PRODUCTIVE_COMPOSITION	1	AUTOMATICALLY_REPAIRABLE	Atomarer Arbeitswert plus Slot nennt genau eine exakte Karte.	YES
E003	H1	f10r	H1-S001	2	Wurzel und übrige Teile der abgebildeten Pflanze	4d4559019a961b834aa1	dar	Quelle	S1_BEZUG_FOLGE	dal	dd0ecaf5e27d81befffc	Stelle	1	1	1	1	Zerkleinern	PRODUCTIVE_COMPOSITION	5	AUTOMATICALLY_REPAIRABLE	Atomarer Arbeitswert plus Slot nennt genau eine exakte Karte.	YES
E004	H1	f10r	H1-S001	2	Wurzel und übrige Teile der abgebildeten Pflanze	80ebbbbf238eee9f0aef	chty	Zerkleinern	S2_MATERIAL_MASS	chdy	6f7ff8287eddf4da9fdb	Umsetzen	1	1	1	1	Gefäß	MEMORIZED_WHOLE_CARD	2	AUTOMATICALLY_REPAIRABLE	Atomarer Arbeitswert plus Slot nennt genau eine exakte Karte.	YES
E005	H1	f10r	H1-S001	3	Wurzel und übrige Teile der abgebildeten Pflanze	df1098831679a8ad1b39	os	Gefäß	S1_BEZUG_FOLGE	ls	5eff216ba51fbfb21f22	Auslass	1	1	1	1	Wasserzulauf	PRODUCTIVE_COMPOSITION	1	AUTOMATICALLY_REPAIRABLE	Atomarer Arbeitswert plus Slot nennt genau eine exakte Karte.	YES
E006	H1	f10r	H1-S001	3	Wurzel und übrige Teile der abgebildeten Pflanze	12efe866f335461823a6	chair	Wasserzulauf	S3_PROZESS_TRANSFER	char	4d4559019a961b834aa1	Quelle	1	1	1	1	Folgeteilfortsetzung	PRODUCTIVE_COMPOSITION	1	AUTOMATICALLY_REPAIRABLE	Atomarer Arbeitswert plus Slot nennt genau eine exakte Karte.	YES
E007	H1	f10r	H1-S001	4	Wurzel und übrige Teile der abgebildeten Pflanze	62ff059766b21c7de083	otytchol	Folgeteilfortsetzung	S1_BEZUG_FOLGE	oykchor	27d97af8c96eb056c2e6	Gefäßansatz	3	1	1	1	Einsetzen	PRODUCTIVE_COMPOSITION	1	AUTOMATICALLY_REPAIRABLE	Atomarer Arbeitswert plus Slot nennt genau eine exakte Karte.	YES
E008	H1	f10r	H1-S001	4	Wurzel und übrige Teile der abgebildeten Pflanze	276a7c2d74d1143446f4	oky	Einsetzen	S5_ZIEL_ANWENDUNG	ody	97cc9ac109148723c472	Rücknahmeschluss	1	2	2	1	Sollmaß	PRODUCTIVE_COMPOSITION	10	DETECTABLE_BUT_AMBIGUOUS	Arbeitswert und Slot erkennen den Fehler; Besitzer reicht nicht, die rechte Nachbarkarte oder das Exemplar entscheidet.	YES
E009	H1	f10r	H1-S001	5	Wurzel und übrige Teile der abgebildeten Pflanze	2f1c5e56e8f0ff459065	aiin	Sollmaß	S2_MATERIAL_MASS	dain	53cd0637c6820ba5e91f	Einlage	2	1	1	1	Kurzrest	PRODUCTIVE_COMPOSITION	20	AUTOMATICALLY_REPAIRABLE	Atomarer Arbeitswert plus Slot nennt genau eine exakte Karte.	YES
E010	H1	f10r	H1-S001	5	Wurzel und übrige Teile der abgebildeten Pflanze	a6939862e33ece5a0483	etyd	Kurzrest	S6_BEREIT_ABSCHLUSS	chty	80ebbbbf238eee9f0aef	Zerkleinern	3	1	1	1	END	PRODUCTIVE_COMPOSITION	1	AUTOMATICALLY_REPAIRABLE	Atomarer Arbeitswert plus Slot nennt genau eine exakte Karte.	YES
E011	H1	f10r	H1-S002	1	Wurzel und übrige Teile der abgebildeten Pflanze	9ad66e67803a12e745de	okchy	Einsetzen	S5_ZIEL_ANWENDUNG	kchy	b2812c8283c3a62438bd	Bindeposten	1	2	2	1	Folgefortsetzung	PRODUCTIVE_COMPOSITION	3	DETECTABLE_BUT_AMBIGUOUS	Arbeitswert und Slot erkennen den Fehler; Besitzer reicht nicht, die rechte Nachbarkarte oder das Exemplar entscheidet.	YES
E012	H1	f10r	H1-S002	2	Wurzel und übrige Teile der abgebildeten Pflanze	e8a6105b5c3a6220b440	qotchol	Folgefortsetzung	S1_BEZUG_FOLGE	qotchor	10488b911aae52b3b334	Folgeansatz	1	2	1	1	Fortsetzung	PRODUCTIVE_COMPOSITION	1	DETECTABLE_BUT_AMBIGUOUS	Arbeitswert und Slot erkennen den Fehler; sichtbarer Besitzer wählt die exakte Karte.	YES
E013	H1	f10r	H1-S002	2	Wurzel und übrige Teile der abgebildeten Pflanze	dcda95c81a5460feb191	ol	Fortsetzung	S1_BEZUG_FOLGE	al	dd0ecaf5e27d81befffc	Stelle	1	1	1	1	Bereit	PRODUCTIVE_COMPOSITION	19	AUTOMATICALLY_REPAIRABLE	Atomarer Arbeitswert plus Slot nennt genau eine exakte Karte.	YES
E014	H1	f10r	H1-S002	2	Wurzel und übrige Teile der abgebildeten Pflanze	e0b630cb1b5df5e7105b	cthy	Bereit	S6_BEREIT_ABSCHLUSS	cfhy	bdad9f9ea8b80f141496	Auswringen	1	1	1	1	END	PRODUCTIVE_COMPOSITION	7	AUTOMATICALLY_REPAIRABLE	Atomarer Arbeitswert plus Slot nennt genau eine exakte Karte.	YES
E015	H2	f10r	H2-S001	1	zweiter Arbeitsartikel unter demselben Pflanzenbild	7249edc4df3419c26999	ycheor	Auszugsansatz	S1_BEZUG_FOLGE	cheoar	807591efc3d3f7ddbfab	Auszugnahme	2	1	1	1	Bereit	PRODUCTIVE_COMPOSITION	1	AUTOMATICALLY_REPAIRABLE	Atomarer Arbeitswert plus Slot nennt genau eine exakte Karte.	YES
E016	H2	f10r	H2-S001	1	zweiter Arbeitsartikel unter demselben Pflanzenbild	e0b630cb1b5df5e7105b	cthy	Bereit	S6_BEREIT_ABSCHLUSS	cfhy	bdad9f9ea8b80f141496	Auswringen	1	1	1	1	Ansatz	PRODUCTIVE_COMPOSITION	7	AUTOMATICALLY_REPAIRABLE	Atomarer Arbeitswert plus Slot nennt genau eine exakte Karte.	YES
E017	H2	f10r	H2-S001	2	zweiter Arbeitsartikel unter demselben Pflanzenbild	7a4bb8136330ee4e6e56	or	Ansatz	S1_BEZUG_FOLGE	ol	dcda95c81a5460feb191	Fortsetzung	1	1	1	1	Bereitsollmaß	PRODUCTIVE_COMPOSITION	7	AUTOMATICALLY_REPAIRABLE	Atomarer Arbeitswert plus Slot nennt genau eine exakte Karte.	YES
E018	H2	f10r	H2-S001	2	zweiter Arbeitsartikel unter demselben Pflanzenbild	f3c23f42baf625639e1e	cthaiin	Bereitsollmaß	S2_MATERIAL_MASS	chaiin	2f1c5e56e8f0ff459065	Sollmaß	1	1	1	1	Folgefortsetzungsposten	PRODUCTIVE_COMPOSITION	1	AUTOMATICALLY_REPAIRABLE	Atomarer Arbeitswert plus Slot nennt genau eine exakte Karte.	YES
E019	H2	f10r	H2-S001	3	zweiter Arbeitsartikel unter demselben Pflanzenbild	af816c04e65874a0f2fa	qoctholy	Folgefortsetzungsposten	S1_BEZUG_FOLGE	octheol	a8f891de626fc00028e9	Folgevorbereitung	3	1	1	1	Diesposten	PRODUCTIVE_COMPOSITION	1	AUTOMATICALLY_REPAIRABLE	Atomarer Arbeitswert plus Slot nennt genau eine exakte Karte.	YES
E020	H2	f10r	H2-S001	3	zweiter Arbeitsartikel unter demselben Pflanzenbild	b921a237be883a820352	y	Diesposten	S1_BEZUG_FOLGE	ly	b38d70daefd663d74625	Auffanggefäß	1	1	1	1	Diesposten	PRODUCTIVE_COMPOSITION	18	AUTOMATICALLY_REPAIRABLE	Atomarer Arbeitswert plus Slot nennt genau eine exakte Karte.	YES
E021	H2	f10r	H2-S001	3	zweiter Arbeitsartikel unter demselben Pflanzenbild	b921a237be883a820352	y	Diesposten	S1_BEZUG_FOLGE	ly	b38d70daefd663d74625	Auffanggefäß	1	1	1	1	Sollmaß	PRODUCTIVE_COMPOSITION	18	AUTOMATICALLY_REPAIRABLE	Atomarer Arbeitswert plus Slot nennt genau eine exakte Karte.	YES
E022	H2	f10r	H2-S001	3	zweiter Arbeitsartikel unter demselben Pflanzenbild	2f1c5e56e8f0ff459065	aiin	Sollmaß	S2_MATERIAL_MASS	dain	53cd0637c6820ba5e91f	Einlage	2	1	1	1	Diesposten	PRODUCTIVE_COMPOSITION	20	AUTOMATICALLY_REPAIRABLE	Atomarer Arbeitswert plus Slot nennt genau eine exakte Karte.	YES
E023	H2	f10r	H2-S001	4	zweiter Arbeitsartikel unter demselben Pflanzenbild	b921a237be883a820352	y	Diesposten	S1_BEZUG_FOLGE	ly	b38d70daefd663d74625	Auffanggefäß	1	1	1	1	END	PRODUCTIVE_COMPOSITION	18	AUTOMATICALLY_REPAIRABLE	Atomarer Arbeitswert plus Slot nennt genau eine exakte Karte.	YES
E024	H2	f10r	H2-S002	1	zweiter Arbeitsartikel unter demselben Pflanzenbild	10488b911aae52b3b334	otchor	Folgeansatz	S1_BEZUG_FOLGE	okchol	322281bd391aa621f568	Fortsetzungseinsatz	2	1	1	1	Ansatz	PRODUCTIVE_COMPOSITION	2	AUTOMATICALLY_REPAIRABLE	Atomarer Arbeitswert plus Slot nennt genau eine exakte Karte.	YES
E025	H2	f10r	H2-S002	1	zweiter Arbeitsartikel unter demselben Pflanzenbild	7a4bb8136330ee4e6e56	or	Ansatz	S1_BEZUG_FOLGE	ol	dcda95c81a5460feb191	Fortsetzung	1	1	1	1	Folgefortsetzung	PRODUCTIVE_COMPOSITION	7	AUTOMATICALLY_REPAIRABLE	Atomarer Arbeitswert plus Slot nennt genau eine exakte Karte.	YES
E026	H2	f10r	H2-S002	1	zweiter Arbeitsartikel unter demselben Pflanzenbild	497cbd9c7401810ff56b	otol	Folgefortsetzung	S1_BEZUG_FOLGE	otal	90bcf0a9ec0ef56399e6	Folgeziel	1	2	1	1	Fortsetzung	PRODUCTIVE_COMPOSITION	1	DETECTABLE_BUT_AMBIGUOUS	Arbeitswert und Slot erkennen den Fehler; sichtbarer Besitzer wählt die exakte Karte.	YES
E027	H2	f10r	H2-S002	1	zweiter Arbeitsartikel unter demselben Pflanzenbild	dcda95c81a5460feb191	ol	Fortsetzung	S1_BEZUG_FOLGE	al	dd0ecaf5e27d81befffc	Stelle	1	1	1	1	Fortsetzungsansatz	PRODUCTIVE_COMPOSITION	19	AUTOMATICALLY_REPAIRABLE	Atomarer Arbeitswert plus Slot nennt genau eine exakte Karte.	YES
E028	H2	f10r	H2-S002	1	zweiter Arbeitsartikel unter demselben Pflanzenbild	dec401773c1f0347793d	olor	Fortsetzungsansatz	S1_BEZUG_FOLGE	chor	7a4bb8136330ee4e6e56	Ansatz	2	1	1	1	Fortsetzung	PRODUCTIVE_COMPOSITION	2	AUTOMATICALLY_REPAIRABLE	Atomarer Arbeitswert plus Slot nennt genau eine exakte Karte.	YES
E029	H2	f10r	H2-S002	1	zweiter Arbeitsartikel unter demselben Pflanzenbild	dcda95c81a5460feb191	ol	Fortsetzung	S1_BEZUG_FOLGE	al	dd0ecaf5e27d81befffc	Stelle	1	1	1	1	Sollmaß	PRODUCTIVE_COMPOSITION	19	AUTOMATICALLY_REPAIRABLE	Atomarer Arbeitswert plus Slot nennt genau eine exakte Karte.	YES
E030	H2	f10r	H2-S002	1	zweiter Arbeitsartikel unter demselben Pflanzenbild	2f1c5e56e8f0ff459065	aiin	Sollmaß	S2_MATERIAL_MASS	dain	53cd0637c6820ba5e91f	Einlage	2	1	1	1	Quelle	PRODUCTIVE_COMPOSITION	20	AUTOMATICALLY_REPAIRABLE	Atomarer Arbeitswert plus Slot nennt genau eine exakte Karte.	YES
E031	H2	f10r	H2-S002	2	zweiter Arbeitsartikel unter demselben Pflanzenbild	4d4559019a961b834aa1	dar	Quelle	S1_BEZUG_FOLGE	dal	dd0ecaf5e27d81befffc	Stelle	1	1	1	1	END	PRODUCTIVE_COMPOSITION	5	AUTOMATICALLY_REPAIRABLE	Atomarer Arbeitswert plus Slot nennt genau eine exakte Karte.	YES
E032	H2	f10r	H2-S003	1	zweiter Arbeitsartikel unter demselben Pflanzenbild	27d97af8c96eb056c2e6	oykchor	Gefäßansatz	S1_BEZUG_FOLGE	okchol	322281bd391aa621f568	Fortsetzungseinsatz	2	1	1	1	Ansatz	PRODUCTIVE_COMPOSITION	1	AUTOMATICALLY_REPAIRABLE	Atomarer Arbeitswert plus Slot nennt genau eine exakte Karte.	YES
E033	H2	f10r	H2-S003	1	zweiter Arbeitsartikel unter demselben Pflanzenbild	7a4bb8136330ee4e6e56	or	Ansatz	S1_BEZUG_FOLGE	ol	dcda95c81a5460feb191	Fortsetzung	1	1	1	1	Ansatz	PRODUCTIVE_COMPOSITION	7	AUTOMATICALLY_REPAIRABLE	Atomarer Arbeitswert plus Slot nennt genau eine exakte Karte.	YES
E034	H2	f10r	H2-S003	1	zweiter Arbeitsartikel unter demselben Pflanzenbild	7a4bb8136330ee4e6e56	or	Ansatz	S1_BEZUG_FOLGE	ol	dcda95c81a5460feb191	Fortsetzung	1	1	1	1	Diesposten	PRODUCTIVE_COMPOSITION	7	AUTOMATICALLY_REPAIRABLE	Atomarer Arbeitswert plus Slot nennt genau eine exakte Karte.	YES
E035	H2	f10r	H2-S003	1	zweiter Arbeitsartikel unter demselben Pflanzenbild	b921a237be883a820352	y	Diesposten	S1_BEZUG_FOLGE	ly	b38d70daefd663d74625	Auffanggefäß	1	1	1	1	Bindestufe	PRODUCTIVE_COMPOSITION	18	AUTOMATICALLY_REPAIRABLE	Atomarer Arbeitswert plus Slot nennt genau eine exakte Karte.	YES
E036	H2	f10r	H2-S003	1	zweiter Arbeitsartikel unter demselben Pflanzenbild	409de02322e7b2ca0c62	kaiiin	Bindestufe	S6_BEREIT_ABSCHLUSS	daiiin	fcc1deda9e24ec268eb0	Endstufe	1	1	1	1	Diesposten	PRODUCTIVE_COMPOSITION	1	AUTOMATICALLY_REPAIRABLE	Atomarer Arbeitswert plus Slot nennt genau eine exakte Karte.	YES
E037	H2	f10r	H2-S003	2	zweiter Arbeitsartikel unter demselben Pflanzenbild	b921a237be883a820352	y	Diesposten	S1_BEZUG_FOLGE	ly	b38d70daefd663d74625	Auffanggefäß	1	1	1	1	Zutatsollmaß	PRODUCTIVE_COMPOSITION	18	AUTOMATICALLY_REPAIRABLE	Atomarer Arbeitswert plus Slot nennt genau eine exakte Karte.	YES
