domain	model	held_unit	n	baseline_bits	model_bits	gain_bits	baseline_top1	model_top1	baseline_mrr	model_mrr
COREMA	ROLE_BOTTLENECK	b4	5908	9985.87833544324	9850.575206896805	135.3031285464349	3313	3313	0.7460502086306081	0.7460046881822072
COREMA	ROLE_BOTTLENECK	b6	693	1015.6266066440593	1023.206639116825	-7.580032472765765	412	412	0.7765031265031265	0.7765031265031265
COREMA	ROLE_BOTTLENECK	br1	1178	2174.348375648058	2141.587666345417	32.76070930264132	589	589	0.7055046891422103	0.7055046891422103
COREMA	ROLE_BOTTLENECK	bs1	6332	10426.420227474253	10422.145891344795	4.274336129457879	3707	3707	0.7598624830107773	0.7598561533574167
COREMA	ROLE_BOTTLENECK	gr1	6336	10684.009654846948	10576.571980770059	107.43767407688938	3490	3490	0.7410580256934425	0.741044430982878
COREMA	ROLE_BOTTLENECK	w1	5722	9522.50927932361	9397.98982766992	124.51945165369034	3243	3243	0.7507130222684224	0.7507174531554118
COREMA	LINEAR_ROLE_1D	b4	5908	9985.87833544324	9998.534706651413	-12.656371208173368	3313	3313	0.7460502086306081	0.7460417170344389
COREMA	LINEAR_ROLE_1D	b6	693	1015.6266066440593	1014.7987243213145	0.8278823227448129	412	412	0.7765031265031265	0.7765031265031265
COREMA	LINEAR_ROLE_1D	br1	1178	2174.348375648058	2165.275868984766	9.072506663292188	589	589	0.7055046891422103	0.7055046891422103
COREMA	LINEAR_ROLE_1D	bs1	6332	10426.420227474253	10366.19683630972	60.223391164532586	3707	3707	0.7598624830107773	0.7598315924792551
COREMA	LINEAR_ROLE_1D	gr1	6336	10684.009654846948	10614.045185239593	69.96446960735557	3490	3490	0.7410580256934425	0.7410558336339588
COREMA	LINEAR_ROLE_1D	w1	5722	9522.50927932361	9572.526310128542	-50.01703080493098	3243	3243	0.7507130222684224	0.7507054233583419
COREMA	SUPERVISED_RELATION_1D	b4	5908	9985.87833544324	9817.95114689988	167.92718854335908	3313	3313	0.7460502086306081	0.7460363179531736
COREMA	SUPERVISED_RELATION_1D	b6	693	1015.6266066440593	988.5532885551734	27.073318088885912	412	412	0.7765031265031265	0.7765031265031265
COREMA	SUPERVISED_RELATION_1D	br1	1178	2174.348375648058	2110.628767243845	63.71960840421343	589	589	0.7055046891422103	0.7055046891422103
COREMA	SUPERVISED_RELATION_1D	bs1	6332	10426.420227474253	10158.11999475708	268.30023271717255	3707	3707	0.7598624830107773	0.7598489463263627
COREMA	SUPERVISED_RELATION_1D	gr1	6336	10684.009654846948	10344.949591270995	339.0600635759529	3490	3490	0.7410580256934425	0.7410523889690557
COREMA	SUPERVISED_RELATION_1D	w1	5722	9522.50927932361	9369.613421625369	152.89585769824225	3243	3180	0.7507130222684224	0.7452104262004645
COREMA	PCA_SOURCE_1D	b4	5908	9985.87833544324	9900.183511094281	85.69482434895872	3313	3313	0.7460502086306081	0.7460504834066107
COREMA	PCA_SOURCE_1D	b6	693	1015.6266066440593	987.7357427707607	27.8908638732986	412	412	0.7765031265031265	0.7765031265031265
COREMA	PCA_SOURCE_1D	br1	1178	2174.348375648058	2166.564397977437	7.783977670621425	589	589	0.7055046891422103	0.7054895302773061
COREMA	PCA_SOURCE_1D	bs1	6332	10426.420227474253	10641.349632763933	-214.9294052896803	3707	3707	0.7598624830107773	0.7598561020820971
COREMA	PCA_SOURCE_1D	gr1	6336	10684.009654846948	10555.654605328047	128.35504951890107	3490	3490	0.7410580256934425	0.7410580256934425
COREMA	PCA_SOURCE_1D	w1	5722	9522.50927932361	9454.284717716182	68.22456160742877	3243	3243	0.7507130222684224	0.7507144092848391
COREMA	RANDOM_SOURCE_1D	b4	5908	9985.87833544324	10025.213113891397	-39.33477844815752	3313	3313	0.7460502086306081	0.7460390752706257
COREMA	RANDOM_SOURCE_1D	b6	693	1015.6266066440593	1012.4220381163034	3.204568527755896	412	412	0.7765031265031265	0.7765031265031265
COREMA	RANDOM_SOURCE_1D	br1	1178	2174.348375648058	2169.6288562581913	4.719519389866946	589	589	0.7055046891422103	0.7055046891422103
COREMA	RANDOM_SOURCE_1D	bs1	6332	10426.420227474253	10465.836207489285	-39.41598001503189	3707	3707	0.7598624830107773	0.7598578568374842
COREMA	RANDOM_SOURCE_1D	gr1	6336	10684.009654846948	10681.90440900451	2.1052458424383076	3490	3490	0.7410580256934425	0.7410445601851852
COREMA	RANDOM_SOURCE_1D	w1	5722	9522.50927932361	9567.553427432944	-45.04414810933304	3243	3243	0.7507130222684224	0.7507001633653155
COREMA	GRAMMAR_SUMMARY_1D	b4	5908	9985.87833544324	9831.631397915387	154.24693752785242	3313	3313	0.7460502086306081	0.7460502086306081
COREMA	GRAMMAR_SUMMARY_1D	b6	693	1015.6266066440593	983.2588343319533	32.36777231210601	412	412	0.7765031265031265	0.7765031265031265
COREMA	GRAMMAR_SUMMARY_1D	br1	1178	2174.348375648058	2138.413551978894	35.934823669164416	589	589	0.7055046891422103	0.7055046891422103
COREMA	GRAMMAR_SUMMARY_1D	bs1	6332	10426.420227474253	10163.25228434274	263.1679431315133	3707	3707	0.7598624830107773	0.7598624830107773
COREMA	GRAMMAR_SUMMARY_1D	gr1	6336	10684.009654846948	10377.63821339642	306.37144145052844	3490	3490	0.7410580256934425	0.7410580256934425
COREMA	GRAMMAR_SUMMARY_1D	w1	5722	9522.50927932361	9406.025079942545	116.48419938106599	3243	3243	0.7507130222684224	0.7507130222684224
COREMA	EXACT_JOINT_ROLE_1D	b4	5908	9985.87833544324	9896.853578217335	89.02475722590498	3313	3369	0.7460502086306081	0.750789545123499
COREMA	EXACT_JOINT_ROLE_1D	b6	693	1015.6266066440593	1011.4703839979984	4.156222646060883	412	413	0.7765031265031265	0.7772246272246273
COREMA	EXACT_JOINT_ROLE_1D	br1	1178	2174.348375648058	2144.396666784707	29.951708863351087	589	621	0.7055046891422103	0.7190870320963699
COREMA	EXACT_JOINT_ROLE_1D	bs1	6332	10426.420227474253	10319.795999149796	106.62422832445736	3707	3742	0.7598624830107773	0.7626262227454582
COREMA	EXACT_JOINT_ROLE_1D	gr1	6336	10684.009654846948	10625.368796463186	58.64085838376195	3490	3528	0.7410580256934425	0.7440539447049863
COREMA	EXACT_JOINT_ROLE_1D	w1	5722	9522.50927932361	9472.93977271571	49.56950660790062	3243	3261	0.7507130222684224	0.7522796573111149
COREMA	SHUFFLED_ROLE_1D	b4	5908	9985.87833544324	9981.74601119982	4.132324243419134	3313	3313	0.7460502086306081	0.7460491906912015
COREMA	SHUFFLED_ROLE_1D	b6	693	1015.6266066440593	1012.6599874688322	2.966619175227038	412	412	0.7765031265031265	0.7765031265031265
COREMA	SHUFFLED_ROLE_1D	br1	1178	2174.348375648058	2153.9291100667033	20.41926558135492	589	589	0.7055046891422103	0.7055046891422103
