domain	model	dimension	n	folds	role_rows	baseline_bits	model_bits	gain_bits	positive_folds	baseline_top1	model_top1	baseline_mrr	model_mrr	largest_fold	gain_without_largest_fold	most_common_exact_form	gain_without_most_common_exact_form	null_mean_gain_bits	null_sd_gain_bits	null_centered_excess_bits
COREMA	ROLE_BOTTLENECK	1	26169	6	272	43808.792479380165	43412.07721214382	396.7152672363445	5	14754	14754	0.7481844407391811	0.7481703096403615	gr1	289.27759315945514	2f150ae22c33ebe80bb87a65	341.2790216848559	68.93959391614534	37.64665434173708	327.7756733201992
COREMA	LINEAR_ROLE_1D	1	26169	6	272	43808.792479380165	43731.37763163535	77.41484774481796	4	14754	14754	0.7481844407391811	0.7481728569167906	gr1	7.450378137462394	2f150ae22c33ebe80bb87a65	124.74536688538356	177.54637697400653	39.6987239660892	-100.13152922918857
COREMA	SUPERVISED_RELATION_1D	1	26169	6	272	43808.792479380165	42789.81621035234	1018.9762690278221	6	14754	14691	0.7481844407391811	0.7469734907833339	gr1	679.9162054518692	2f150ae22c33ebe80bb87a65	960.2208919384566	445.5781063506123	39.766680813327035	573.3981626772098
COREMA	PCA_SOURCE_1D	1	26169	6	272	43808.792479380165	43705.77260765064	103.01987172952795	5	14754	14754	0.7481844407391811	0.7481825797090039	gr1	-25.33517778937312	2f150ae22c33ebe80bb87a65	83.89837106179132	94.29441775253584	42.576379522848	8.725453976992114
COREMA	RANDOM_SOURCE_1D	1	26169	6	272	43808.792479380165	43922.55805219264	-113.76557281247369	3	14754	14754	0.7481844407391811	0.7481747359386933	gr1	-115.870818654912	2f150ae22c33ebe80bb87a65	-103.8051107495007	-127.24543811475846	31.174215107097552	13.479865302284765
COREMA	GRAMMAR_SUMMARY_1D	1	26169	6	272	43808.792479380165	42900.21936190793	908.5731174722314	6	14754	14754	0.7481844407391811	0.7481844407391811	gr1	602.201676021703	2f150ae22c33ebe80bb87a65	875.291740200769	856.001560528056	29.58187538579888	52.57155694417543
COREMA	EXACT_JOINT_ROLE_1D	1	26169	6	272	43808.792479380165	43470.82519732873	337.96728205143154	6	14754	14934	0.7481844407391811	0.751621577373039	gr1	279.3264236676696	2f150ae22c33ebe80bb87a65	306.83006111631255	-31.689042766413237	15.03044859910512	369.6563248178448
COREMA	SHUFFLED_ROLE_1D	1	26169	6	272	43808.792479380165	43636.86417171874	171.92830766142288	5	14754	14754	0.7481844407391811	0.7481778357256975	gr1	83.96120258043084	2f150ae22c33ebe80bb87a65	167.5459835406906	231.80686541618968	39.3903468411535	-59.8785577547668
PCEEC2	ROLE_BOTTLENECK	1	26493	84	110	86426.66220432673	85253.1597169248	1173.502487401929	79	7293	7340	0.48913860109781815	0.49183729876569443	bentham	1128.3825743969624	96463cfd5452e43ee53c0f81	766.6687894754555	511.7478020111498	29.145951241172344	661.7546853907793
PCEEC2	LINEAR_ROLE_1D	1	26493	84	110	86426.66220432673	86356.73491527056	69.92728905616968	46	7293	7293	0.48913860109781815	0.4889833114552683	bentham	60.8950068669883	96463cfd5452e43ee53c0f81	-30.749680544139927	-87.40059264428561	15.055752241077997	157.3278817004553
PCEEC2	SUPERVISED_RELATION_1D	1	26493	84	110	86426.66220432673	83008.39038824255	3418.271816084176	84	7293	9026	0.48913860109781815	0.5287171356308825	bentham	3323.514261106139	96463cfd5452e43ee53c0f81	2716.1691897498754	1535.8829891674218	46.471151464493886	1882.3888269167542
PCEEC2	PCA_SOURCE_1D	1	26493	84	110	86426.66220432673	85013.09187234259	1413.5703319841414	82	7293	7354	0.48913860109781815	0.49247415900389097	bentham	1396.652930923061	96463cfd5452e43ee53c0f81	1433.4214787910373	1364.312861144631	25.310570862213485	49.25747083951046
PCEEC2	RANDOM_SOURCE_1D	1	26493	84	110	86426.66220432673	86502.11603269758	-75.45382837085344	27	7293	7293	0.48913860109781815	0.48909287013310976	bentham	-69.48690599565452	96463cfd5452e43ee53c0f81	-89.25150409167667	-88.66200535612248	16.649830033043827	13.208176985269034
PCEEC2	GRAMMAR_SUMMARY_1D	1	26493	84	110	86426.66220432673	85489.94672668073	936.7154776459938	77	7293	7293	0.48913860109781815	0.49008871136547555	bentham	911.1351212069558	96463cfd5452e43ee53c0f81	944.5416698844904	940.9916628849857	15.388413301853351	-4.276185238991843
PCEEC2	EXACT_JOINT_ROLE_1D	1	26493	84	110	86426.66220432673	85642.32861481032	784.3335895164055	77	7293	7293	0.48913860109781815	0.4901419064498794	bentham	752.5466382145114	96463cfd5452e43ee53c0f81	472.62364768117595	390.1922803200231	23.522546234007006	394.1413091963824
PCEEC2	SHUFFLED_ROLE_1D	1	26493	84	110	86426.66220432673	86521.19691315123	-94.53470882450347	27	7293	7293	0.48913860109781815	0.48898341697418324	bentham	-96.27032027414498	96463cfd5452e43ee53c0f81	-137.62981974331606	-98.29252511701253	15.575208482532117	3.7578162925090624
