radius	axis	x	informative	xal_rate	xdal_rate	xar_rate	xdar_rate	dal_minus_al	dar_minus_ar	shared_d_effect	difference_in_differences	same_nonzero_direction	both_positive_d_effect	al_carrier_minus_ar_carrier	axis_aligned_carrier_contrast	component_export_credit
1	AMOUNT	ch	1	0.088235294118	0	0.034482758621	0.035714285714	-0.088235294118	0.001231527094	-0.043501883512	-0.089466821211	0	0	0.009019124891	0.009019124891	0
1	AMOUNT	che	1	0	0.142857142857	0.102040816327	0.037037037037	0.142857142857	-0.065003779289	0.038926681784	0.207860922147	0	0	0.001889644747	0.001889644747	0
1	AMOUNT	o	1	0	0	0.214285714286	0.038461538462	0	-0.175824175824	-0.087912087912	0.175824175824	0	0	-0.126373626374	-0.126373626374	0
1	AMOUNT	oke	1	0.142857142857	0	0	0	-0.142857142857	0	-0.071428571429	-0.142857142857	0	0	0.071428571429	0.071428571429	0
1	AMOUNT	ol	1	0	0.500000000000	0.333333333333	0	0.500000000000	-0.333333333333	0.083333333333	0.833333333333	0	0	0.083333333333	0.083333333333	0
1	AMOUNT	ote	0	0	0	0	0	NA	NA	NA	NA	0	0	NA	NA	0
1	AMOUNT	qo	1	0	0.333333333333	0	0	0.333333333333	0	0.166666666667	0.333333333333	0	0	0.166666666667	0.166666666667	0
1	AMOUNT	qoke	0	0	0	0	0	NA	NA	NA	NA	0	0	NA	NA	0
1	AMOUNT	sh	1	0	0	0.052631578947	0.100000000000	0	0.047368421053	0.023684210526	-0.047368421053	0	0	-0.076315789474	-0.076315789474	0
1	AMOUNT	she	1	0	0.166666666667	0.076923076923	0	0.166666666667	-0.076923076923	0.044871794872	0.243589743590	0	0	0.044871794872	0.044871794872	0
1	VALUE	ch	1	0.348039215686	0.090909090909	0.126436781609	0.321428571429	-0.257130124777	0.194991789819	-0.031069167479	-0.452121914597	0	0	-0.004458523221	-0.004458523221	0
1	VALUE	che	1	0.083333333333	0.392857142857	0.063492063492	0.203703703704	0.309523809524	0.140211640212	0.224867724868	0.169312169312	1	1	0.104497354497	0.104497354497	0
