source_group_id	edition	locus	page	source_group_index	source_group_count	paragraph_start	paragraph_end	left_separator	right_separator	ivtff_group_raw	clean_ascii_fragments	clean_ascii_fragment_count	legacy_surface_positions_1based	legacy_mapping_status
ZL3b|f31r.1|G001	ZL3b	f31r.1	f31r	1	7	1	0	LINE_START	DEFINITE_SPACE	keedey	keedey	1	1	ONE_ASCII_FRAGMENT
ZL3b|f31r.1|G002	ZL3b	f31r.1	f31r	2	7	1	0	DEFINITE_SPACE	DEFINITE_SPACE	qofchedy	qofchedy	1	2	ONE_ASCII_FRAGMENT
ZL3b|f31r.1|G003	ZL3b	f31r.1	f31r	3	7	1	0	DEFINITE_SPACE	UNCERTAIN_SMALL_SPACE	shee	shee	1	3	ONE_ASCII_FRAGMENT
ZL3b|f31r.1|G004	ZL3b	f31r.1	f31r	4	7	1	0	UNCERTAIN_SMALL_SPACE	DEFINITE_SPACE	s	s	1	4	ONE_ASCII_FRAGMENT
ZL3b|f31r.1|G005	ZL3b	f31r.1	f31r	5	7	1	0	DEFINITE_SPACE	DEFINITE_SPACE	aiin	aiin	1	5	ONE_ASCII_FRAGMENT
ZL3b|f31r.1|G006	ZL3b	f31r.1	f31r	6	7	1	0	DEFINITE_SPACE	DEFINITE_SPACE	qokee@149;	qokee	1	6	ONE_ASCII_FRAGMENT
ZL3b|f31r.1|G007	ZL3b	f31r.1	f31r	7	7	1	0	DEFINITE_SPACE	LINE_END	chepakeo	chepakeo	1	7	ONE_ASCII_FRAGMENT
ZL3b|f31r.2|G001	ZL3b	f31r.2	f31r	1	8	0	0	LINE_START	DEFINITE_SPACE	dcheey	dcheey	1	1	ONE_ASCII_FRAGMENT
ZL3b|f31r.2|G002	ZL3b	f31r.2	f31r	2	8	0	0	DEFINITE_SPACE	DEFINITE_SPACE	daiin	daiin	1	2	ONE_ASCII_FRAGMENT
ZL3b|f31r.2|G003	ZL3b	f31r.2	f31r	3	8	0	0	DEFINITE_SPACE	DEFINITE_SPACE	okeedy	okeedy	1	3	ONE_ASCII_FRAGMENT
ZL3b|f31r.2|G004	ZL3b	f31r.2	f31r	4	8	0	0	DEFINITE_SPACE	DEFINITE_SPACE	qokees	qokees	1	4	ONE_ASCII_FRAGMENT
ZL3b|f31r.2|G005	ZL3b	f31r.2	f31r	5	8	0	0	DEFINITE_SPACE	DEFINITE_SPACE	s	s	1	5	ONE_ASCII_FRAGMENT
ZL3b|f31r.2|G006	ZL3b	f31r.2	f31r	6	8	0	0	DEFINITE_SPACE	DEFINITE_SPACE	aiin	aiin	1	6	ONE_ASCII_FRAGMENT
ZL3b|f31r.2|G007	ZL3b	f31r.2	f31r	7	8	0	0	DEFINITE_SPACE	DEFINITE_SPACE	shekeey	shekeey	1	7	ONE_ASCII_FRAGMENT
ZL3b|f31r.2|G008	ZL3b	f31r.2	f31r	8	8	0	0	DEFINITE_SPACE	LINE_END	qef	qef	1	8	ONE_ASCII_FRAGMENT
ZL3b|f31r.3|G001	ZL3b	f31r.3	f31r	1	9	0	0	LINE_START	DEFINITE_SPACE	qokeey	qokeey	1	1	ONE_ASCII_FRAGMENT
ZL3b|f31r.3|G002	ZL3b	f31r.3	f31r	2	9	0	0	DEFINITE_SPACE	DEFINITE_SPACE	chey	chey	1	2	ONE_ASCII_FRAGMENT
ZL3b|f31r.3|G003	ZL3b	f31r.3	f31r	3	9	0	0	DEFINITE_SPACE	DEFINITE_SPACE	daiin	daiin	1	3	ONE_ASCII_FRAGMENT
ZL3b|f31r.3|G004	ZL3b	f31r.3	f31r	4	9	0	0	DEFINITE_SPACE	DEFINITE_SPACE	qokeey	qokeey	1	4	ONE_ASCII_FRAGMENT
ZL3b|f31r.3|G005	ZL3b	f31r.3	f31r	5	9	0	0	DEFINITE_SPACE	DEFINITE_SPACE	[s:r]air	sair	1	5	ONE_ASCII_FRAGMENT
ZL3b|f31r.3|G006	ZL3b	f31r.3	f31r	6	9	0	0	DEFINITE_SPACE	DEFINITE_SPACE	chekey	chekey	1	6	ONE_ASCII_FRAGMENT
ZL3b|f31r.3|G007	ZL3b	f31r.3	f31r	7	9	0	0	DEFINITE_SPACE	UNCERTAIN_SMALL_SPACE	s	s	1	7	ONE_ASCII_FRAGMENT
ZL3b|f31r.3|G008	ZL3b	f31r.3	f31r	8	9	0	0	UNCERTAIN_SMALL_SPACE	DEFINITE_SPACE	aiin	aiin	1	8	ONE_ASCII_FRAGMENT
ZL3b|f31r.3|G009	ZL3b	f31r.3	f31r	9	9	0	0	DEFINITE_SPACE	LINE_END	da?	da	1	9	ONE_ASCII_FRAGMENT
ZL3b|f31r.4|G001	ZL3b	f31r.4	f31r	1	10	0	0	LINE_START	DEFINITE_SPACE	qotar	qotar	1	1	ONE_ASCII_FRAGMENT
ZL3b|f31r.4|G002	ZL3b	f31r.4	f31r	2	10	0	0	DEFINITE_SPACE	DEFINITE_SPACE	chy	chy	1	2	ONE_ASCII_FRAGMENT
ZL3b|f31r.4|G003	ZL3b	f31r.4	f31r	3	10	0	0	DEFINITE_SPACE	DEFINITE_SPACE	dar	dar	1	3	ONE_ASCII_FRAGMENT
