path	expected_sha256	role
experiments/yolo/gdt778_ol_singleton_exact_whole_promotion/artifacts/GDT778_376_RENDERER.tsv	799a22476c313894b3ab7f879be1fed3b1232c752a033e115f67179be544726e	fixed 376-row parent renderer and inherited consumption state
experiments/yolo/gdt778_ol_singleton_exact_whole_promotion/artifacts/RESULT.json	a0c3fb491072995ce999fac1f0d5bcf34c1fa86f7509b5fa05e2960de93474b0	published parent coverage fallback and consumption totals
experiments/yolo/gdt734_v99r7_recurrent_unknown_family_dispatch/artifacts/V99R7_1606_COMPLETE_WORD_CONFIDENCE.tsv	9646b8960840f0a6bb10985f0f9d7eef1237725f0763b712a96f0190aeaf7816	complete-word card identity evidence scope and export status
experiments/yolo/gdt737_held_body_record_role_transfer/artifacts/HELD_BODY_WORKING_CANDIDATES.tsv	1983d5644000938182a7a8390835117393c2651e8a2eb46ab513172eb90df405	later held-body whole-candidate evidence with zero component licence
experiments/yolo/gdt738_held_body_occurrence_semantic_adjudication/artifacts/BODY_120_SEMANTIC_BRIDGE.tsv	620335302efe3554347f0e2942ac48bf1ac7fee72db7545d136a8ab08170872b	later cross-head and family decisions for complete-card curation
experiments/yolo/gdt749_outside_frame_whole_role_distribution/artifacts/TARGET_OUTSIDE_ROLE_CENSUS.tsv	69ef0ad57b150a8ea4580bbfaa9c3c1ff63f5e17cc943af38466f62274bcbec3	outside-context counterevidence for qokaiin
experiments/yolo/gdt754_active_productive_compound_provenance_sieve/artifacts/PROVENANCE_SIEVE_172_DECISIONS.tsv	25f2af6f38af1b8aee8fb2d6160f2742ab28ec71e704b51df3daf6d03251718d	qockhey source-composition quarantine
experiments/yolo/gdt755_top24_historical_register_crosswalk/artifacts/TOP24_WORKING_GLOSS_UPDATE.tsv	edff3477150905dab60acb5e89f0c953a1a64854d257652576308c922b6161bf	later complete-whole qockhey candidate and two rivals
experiments/yolo/gdt755_top24_historical_register_crosswalk/artifacts/TOP24_448_OCCURRENCE_FIELDS.tsv	9d9a3814fede69167021b1b001721bf2cf825e678af07c028658aa01633e9ec3	qockhey target occurrence fingerprint and local counterevidence
experiments/yolo/gdt758_ychor_follower_global_content_census/artifacts/FOLLOWER_11_GLOBAL_CENSUS.tsv	021439ab271db5052642619d1d025ad9db6cbc5301a3fee1e53d5f1b85457d49	later exact-whole support and counterevidence for selected family cards
tools/relation_edge_intake.py	fb8447470aa81ed608b90aedf7478893ddf6a445351aa12ab23c6fd725be3a47	GDT388 relation packet intake validator
