path	expected_sha256	role
experiments/yolo/gdt775_ol_right_complement_slot_test/artifacts/OL_327_RIGHT_COMPLEMENT_ATLAS.tsv	e157bac22a75e0dc7f660485fb68cf1f1ace0aa212ad58571f32075788fcfa79	fixed fallback, novel, right-whole, register and line cohort
experiments/yolo/gdt775_ol_right_complement_slot_test/artifacts/GDT775_376_RENDERER.tsv	b2ea58661f5d82236a977cd690de07487e687d2a6984c088753a77f61f482c54	published 376-position predecessor renderer and consumption state
experiments/yolo/gdt734_v99r7_recurrent_unknown_family_dispatch/artifacts/V99R7_1606_COMPLETE_WORD_CONFIDENCE.tsv	9646b8960840f0a6bb10985f0f9d7eef1237725f0763b712a96f0190aeaf7816	complete-whole candidate defaults and confidence provenance
experiments/yolo/gdt736_opaque_head_record_role_bridge/artifacts/OPAQUE_96_CONCRETE_ROLE_GRID.tsv	17b748f391fac1a8d67af0fca9b2d667050212f892ee979413374825b76a33ab	training H3/H4 form-body registry and corrected body roles
experiments/yolo/gdt737_held_body_record_role_transfer/artifacts/HELD_273_FORM_ROLE_BRIDGE.tsv	e28beadb1859da800e7327b842f638cf2a8a4434dd257f9f6519c0231733263f	held H3/H4 form-body registry and transferred position roles
experiments/yolo/gdt737_held_body_record_role_transfer/artifacts/HELD_BODY_WORKING_CANDIDATES.tsv	1983d5644000938182a7a8390835117393c2651e8a2eb46ab513172eb90df405	corrected held-body candidates and retired-head counterevidence
experiments/yolo/gdt737_held_body_record_role_transfer/artifacts/TRANSFER_MODEL_UPDATE.tsv	0ad5ce9041816d57cf64f104f6b2f33eedc446e1505a5d9de1a2ba00897c5084	binding H3 later-reference versus H4 internal-field structural status
experiments/yolo/gdt769_liquid_process_role_identity_dispatch/src/core_atlas.py	3f66f4db4c749db7496091f8a333fb55db21cbf752b3de7c2f4a3d1b3ec3e063	guarded cached environment provider
experiments/yolo/gdt769_liquid_process_role_identity_dispatch/experiment.json	b4258f4733d1c794fdf7aa19f81318a5cd887cffc451f47952ef42ef324f9556	manifest controlling GDT769 transitive cached inputs
experiments/yolo/gdt764_bounded_value_field_dispatch/src/run.py	fe25e46a0a15e53ea3fbb0d95364a4afb8a351a494cfdfd818fdcf9551ceb687	cache-loader dependency imported by GDT769
experiments/yolo/gdt764_bounded_value_field_dispatch/experiment.json	fe30264a4ecbaf6265bc39462438584a8ccbd667745de74ff560fa5a005b9fe4	manifest controlling inherited guarded cache dependencies
experiments/yolo/gdt735_historical_semantic_bridge_atlas/src/HISTORICAL_SOURCE_REGISTRY.tsv	ef903a05cb2930037ccd8e53f64cd4b7d2a56c18db1f547653ed37329e6ebaf1	period comparator registry for mixed whole-plus-bound-field architecture
experiments/yolo/gdt759_quantity_part_state_construction_atlas/artifacts/S_154_CONTEXT_DISPATCH.tsv	814865ee17e4696978510917b1b36e982f9e60e9a703cf586b743c6583ccaffa	newer whole-context evidence that s is an amount or unit head before value forms and remains unresolved elsewhere
tools/relation_edge_intake.py	fb8447470aa81ed608b90aedf7478893ddf6a445351aa12ab23c6fd725be3a47	GDT388 relation packet validator
