joint_tuple_id	surface_examples	page_host_coordinate	formal_formula	opaque_id_status	formal_operation_German	selected_atomic_value_German	selected_atomic_status	selected_atomic_license	global_default_mnemonic_German	mnemonic_license	mnemonic_caveat	licensed_context_prompt_rule	creative_local_exemplar_default_German_V49	creative_default_status	component_inheritance	mnemonic_globality	source_artifact
00d8ebe3c68294eeac39	chdal	d	UNKNOWN_HOST[D] + <ARG_AL>	OPAQUE_EXACT_JOINT_TUPLE_NOT_WORD	NONE_SELECTED	UNKNOWN_EXEMPLAR	UNKNOWN_EXEMPLAR	NONE	UNKNOWN_EXEMPLAR	NONE	NO_SELECTED_V50_V51_V56_MNEMONIC	NONE	mit der vorigen Mischung	LOCAL_CREATIVE_EXPANSION_NOT_CARD_MEANING	NO_WHOLE_CARD_MEANING_INHERITANCE	ONE_DEFAULT_PER_EXACT_ID	V49_SELECTED_173_CARD_DICTIONARY.tsv;V50;V51;V56 selected overrides
0275fbf14e07935b0a45	okeey|qokeey	okeey	UNKNOWN_HOST[OKEEY]	OPAQUE_EXACT_JOINT_TUPLE_NOT_WORD	NONE_SELECTED	WARM?	WEAK_MNEMONIC	V51_CARD_OKEEY	WARM?	V51_CARD_OKEEY	WEAK_WHOLE_CARD_MNEMONIC	NONE	temperiere die Arbeitsflüssigkeit und halte sie lauwarm	LOCAL_CREATIVE_EXPANSION_NOT_CARD_MEANING	NO_WHOLE_CARD_MEANING_INHERITANCE	ONE_DEFAULT_PER_EXACT_ID	V49_SELECTED_173_CARD_DICTIONARY.tsv;V50;V51;V56 selected overrides
03626ca94cb17800d767	sheedy	ee	CLOSE(UNKNOWN_HOST[EE])	OPAQUE_EXACT_JOINT_TUPLE_NOT_WORD	FELDABSCHLUSS	UNKNOWN_EXEMPLAR	UNKNOWN_EXEMPLAR	NONE	UNKNOWN_EXEMPLAR	NONE	NO_SELECTED_V50_V51_V56_MNEMONIC	NONE	wasche einmal und beende den Schritt	LOCAL_CREATIVE_EXPANSION_NOT_CARD_MEANING	NO_WHOLE_CARD_MEANING_INHERITANCE	ONE_DEFAULT_PER_EXACT_ID	V49_SELECTED_173_CARD_DICTIONARY.tsv;V50;V51;V56 selected overrides
04a3877f0fc81b7597c9	ldy	l	CLOSE(LINK)	OPAQUE_EXACT_JOINT_TUPLE_NOT_WORD	VERKNÜPFEN + FELDABSCHLUSS	VERKNÜPFEN	FORMAL_OPERATION	V50_HOST_L	UNKNOWN_EXEMPLAR	NONE	NO_SELECTED_V50_V51_V56_MNEMONIC	NONE	ziehe es ab und beende den Schritt	LOCAL_CREATIVE_EXPANSION_NOT_CARD_MEANING	NO_WHOLE_CARD_MEANING_INHERITANCE	ONE_DEFAULT_PER_EXACT_ID	V49_SELECTED_173_CARD_DICTIONARY.tsv;V50;V51;V56 selected overrides
07913ef9b1fb773cd325	okchedy|qokchedy	okche	CLOSE(UNKNOWN_HOST[OKCHE])	OPAQUE_EXACT_JOINT_TUPLE_NOT_WORD	FELDABSCHLUSS	UNKNOWN_EXEMPLAR	UNKNOWN_EXEMPLAR	NONE	UNKNOWN_EXEMPLAR	NONE	NO_SELECTED_V50_V51_V56_MNEMONIC	NONE	lasse es abkühlen und beende den Schritt	LOCAL_CREATIVE_EXPANSION_NOT_CARD_MEANING	NO_WHOLE_CARD_MEANING_INHERITANCE	ONE_DEFAULT_PER_EXACT_ID	V49_SELECTED_173_CARD_DICTIONARY.tsv;V50;V51;V56 selected overrides
087a47b5423438cd6b6a	chokcheo	okcheo	UNKNOWN_HOST[OKCHEO]	OPAQUE_EXACT_JOINT_TUPLE_NOT_WORD	NONE_SELECTED	UNKNOWN_EXEMPLAR	UNKNOWN_EXEMPLAR	NONE	UNKNOWN_EXEMPLAR	NONE	NO_SELECTED_V50_V51_V56_MNEMONIC	NONE	trinke es bei Magenschmerz	LOCAL_CREATIVE_EXPANSION_NOT_CARD_MEANING	NO_WHOLE_CARD_MEANING_INHERITANCE	ONE_DEFAULT_PER_EXACT_ID	V49_SELECTED_173_CARD_DICTIONARY.tsv;V50;V51;V56 selected overrides
08bd5ca0c2ad137a056d	okey|qokey	okey	UNKNOWN_HOST[OKEY]	OPAQUE_EXACT_JOINT_TUPLE_NOT_WORD	NONE_SELECTED	UNKNOWN_EXEMPLAR	UNKNOWN_EXEMPLAR	NONE	UNKNOWN_EXEMPLAR	NONE	NO_SELECTED_V50_V51_V56_MNEMONIC	NONE	warmes Wasser	LOCAL_CREATIVE_EXPANSION_NOT_CARD_MEANING	NO_WHOLE_CARD_MEANING_INHERITANCE	ONE_DEFAULT_PER_EXACT_ID	V49_SELECTED_173_CARD_DICTIONARY.tsv;V50;V51;V56 selected overrides
0ab57b7166de99db3a55	lchy	lchy	UNKNOWN_HOST[LCHY]	OPAQUE_EXACT_JOINT_TUPLE_NOT_WORD	NONE_SELECTED	UNKNOWN_EXEMPLAR	UNKNOWN_EXEMPLAR	NONE	UNKNOWN_EXEMPLAR	NONE	NO_SELECTED_V50_V51_V56_MNEMONIC	NONE	ziehe die klare Flüssigkeit ab	LOCAL_CREATIVE_EXPANSION_NOT_CARD_MEANING	NO_WHOLE_CARD_MEANING_INHERITANCE	ONE_DEFAULT_PER_EXACT_ID	V49_SELECTED_173_CARD_DICTIONARY.tsv;V50;V51;V56 selected overrides
0bdc8b6db811b4e67a63	chary	ary	UNKNOWN_HOST[ARY]	OPAQUE_EXACT_JOINT_TUPLE_NOT_WORD	NONE_SELECTED	UNKNOWN_EXEMPLAR	UNKNOWN_EXEMPLAR	NONE	UNKNOWN_EXEMPLAR	NONE	NO_SELECTED_V50_V51_V56_MNEMONIC	NONE	und lasse es abkühlen	LOCAL_CREATIVE_EXPANSION_NOT_CARD_MEANING	NO_WHOLE_CARD_MEANING_INHERITANCE	ONE_DEFAULT_PER_EXACT_ID	V49_SELECTED_173_CARD_DICTIONARY.tsv;V50;V51;V56 selected overrides
0ec6a45e2950e8e7061d	chodaly	odaly	UNKNOWN_HOST[ODALY]	OPAQUE_EXACT_JOINT_TUPLE_NOT_WORD	NONE_SELECTED	UNKNOWN_EXEMPLAR	UNKNOWN_EXEMPLAR	NONE	UNKNOWN_EXEMPLAR	NONE	NO_SELECTED_V50_V51_V56_MNEMONIC	NONE	die dünne untere Wurzel	LOCAL_CREATIVE_EXPANSION_NOT_CARD_MEANING	NO_WHOLE_CARD_MEANING_INHERITANCE	ONE_DEFAULT_PER_EXACT_ID	V49_SELECTED_173_CARD_DICTIONARY.tsv;V50;V51;V56 selected overrides
