joint_tuple_id	surface_examples_display_only	occurrences	pages	opaque_formula_display_only	operational_class	operational_value_de	optional_historical_master_word	codebook_attestation_status	portable_word_status	master_exemplar_content	productive_component_claim	sound_language_pos_morphology_claim	legacy_mnemonic_disposition	semantic_ceiling
00d8ebe3c68294eeac39	chdal	1	f83r	OPAQUE_PAYLOAD + <ARG_AL>	OPAQUE_EXEMPLAR_CARD	EXEMPLAR_VALUE_UNKNOWN	NONE	NO_ATTESTED_PORTABLE_WORD_MAPPING	EXEMPLAR_VALUE_UNKNOWN	OCCURRENCE_BOUND_ONLY__SEE_EVENT_LEDGER	NONE	NONE	WITHDRAWN_AS_PORTABLE_WORD	FORMAL_OR_EXEMPLAR_CARD__NOT_CONFIRMED_LEXEME
0275fbf14e07935b0a45	okeey|qokeey	7	f81v|f82r|f83r	OPAQUE_PAYLOAD	OPAQUE_EXEMPLAR_CARD	EXEMPLAR_VALUE_UNKNOWN	NONE	NO_ATTESTED_PORTABLE_WORD_MAPPING	EXEMPLAR_VALUE_UNKNOWN	OCCURRENCE_BOUND_ONLY__SEE_EVENT_LEDGER	NONE	NONE	WITHDRAWN_AS_PORTABLE_WORD	FORMAL_OR_EXEMPLAR_CARD__NOT_CONFIRMED_LEXEME
03626ca94cb17800d767	sheedy	1	f83r	CLOSE(OPAQUE_PAYLOAD)	OPAQUE_EXEMPLAR_CARD	EXEMPLAR_VALUE_UNKNOWN	NONE	NO_ATTESTED_PORTABLE_WORD_MAPPING	EXEMPLAR_VALUE_UNKNOWN	OCCURRENCE_BOUND_ONLY__SEE_EVENT_LEDGER	NONE	NONE	WITHDRAWN_AS_PORTABLE_WORD	FORMAL_OR_EXEMPLAR_CARD__NOT_CONFIRMED_LEXEME
04a3877f0fc81b7597c9	ldy	2	f82r|f83r	CLOSE(LINK)	OPAQUE_EXEMPLAR_CARD	EXEMPLAR_VALUE_UNKNOWN	NONE	NO_ATTESTED_PORTABLE_WORD_MAPPING	EXEMPLAR_VALUE_UNKNOWN	OCCURRENCE_BOUND_ONLY__SEE_EVENT_LEDGER	NONE	NONE	WITHDRAWN_AS_PORTABLE_WORD	FORMAL_OR_EXEMPLAR_CARD__NOT_CONFIRMED_LEXEME
07913ef9b1fb773cd325	okchedy|qokchedy	2	f81v|f83r	CLOSE(OPAQUE_PAYLOAD)	OPAQUE_EXEMPLAR_CARD	EXEMPLAR_VALUE_UNKNOWN	NONE	NO_ATTESTED_PORTABLE_WORD_MAPPING	EXEMPLAR_VALUE_UNKNOWN	OCCURRENCE_BOUND_ONLY__SEE_EVENT_LEDGER	NONE	NONE	WITHDRAWN_AS_PORTABLE_WORD	FORMAL_OR_EXEMPLAR_CARD__NOT_CONFIRMED_LEXEME
087a47b5423438cd6b6a	chokcheo	1	f56r	OPAQUE_PAYLOAD	OPAQUE_EXEMPLAR_CARD	EXEMPLAR_VALUE_UNKNOWN	NONE	NO_ATTESTED_PORTABLE_WORD_MAPPING	EXEMPLAR_VALUE_UNKNOWN	OCCURRENCE_BOUND_ONLY__SEE_EVENT_LEDGER	NONE	NONE	WITHDRAWN_AS_PORTABLE_WORD	FORMAL_OR_EXEMPLAR_CARD__NOT_CONFIRMED_LEXEME
08bd5ca0c2ad137a056d	okey|qokey	2	f81v|f82r	OPAQUE_PAYLOAD	OPAQUE_EXEMPLAR_CARD	EXEMPLAR_VALUE_UNKNOWN	NONE	NO_ATTESTED_PORTABLE_WORD_MAPPING	EXEMPLAR_VALUE_UNKNOWN	OCCURRENCE_BOUND_ONLY__SEE_EVENT_LEDGER	NONE	NONE	WITHDRAWN_AS_PORTABLE_WORD	FORMAL_OR_EXEMPLAR_CARD__NOT_CONFIRMED_LEXEME
0ab57b7166de99db3a55	lchy	1	f82r	OPAQUE_PAYLOAD	OPAQUE_EXEMPLAR_CARD	EXEMPLAR_VALUE_UNKNOWN	NONE	NO_ATTESTED_PORTABLE_WORD_MAPPING	EXEMPLAR_VALUE_UNKNOWN	OCCURRENCE_BOUND_ONLY__SEE_EVENT_LEDGER	NONE	NONE	WITHDRAWN_AS_PORTABLE_WORD	FORMAL_OR_EXEMPLAR_CARD__NOT_CONFIRMED_LEXEME
0bdc8b6db811b4e67a63	chary	1	f83r	OPAQUE_PAYLOAD	OPAQUE_EXEMPLAR_CARD	EXEMPLAR_VALUE_UNKNOWN	NONE	NO_ATTESTED_PORTABLE_WORD_MAPPING	EXEMPLAR_VALUE_UNKNOWN	OCCURRENCE_BOUND_ONLY__SEE_EVENT_LEDGER	NONE	NONE	WITHDRAWN_AS_PORTABLE_WORD	FORMAL_OR_EXEMPLAR_CARD__NOT_CONFIRMED_LEXEME
0ec6a45e2950e8e7061d	chodaly	1	f56r	OPAQUE_PAYLOAD	OPAQUE_EXEMPLAR_CARD	EXEMPLAR_VALUE_UNKNOWN	NONE	NO_ATTESTED_PORTABLE_WORD_MAPPING	EXEMPLAR_VALUE_UNKNOWN	OCCURRENCE_BOUND_ONLY__SEE_EVENT_LEDGER	NONE	NONE	WITHDRAWN_AS_PORTABLE_WORD	FORMAL_OR_EXEMPLAR_CARD__NOT_CONFIRMED_LEXEME
0f15effeca7ab10bb026	lchedar	1	f82r	OPAQUE_PAYLOAD + <ARG_AR>	OPAQUE_EXEMPLAR_CARD	EXEMPLAR_VALUE_UNKNOWN	NONE	NO_ATTESTED_PORTABLE_WORD_MAPPING	EXEMPLAR_VALUE_UNKNOWN	OCCURRENCE_BOUND_ONLY__SEE_EVENT_LEDGER	NONE	NONE	WITHDRAWN_AS_PORTABLE_WORD	FORMAL_OR_EXEMPLAR_CARD__NOT_CONFIRMED_LEXEME
0f18de177ed7c878bf95	dl	2	f81v	LINK	OPAQUE_EXEMPLAR_CARD	EXEMPLAR_VALUE_UNKNOWN	NONE	NO_ATTESTED_PORTABLE_WORD_MAPPING	EXEMPLAR_VALUE_UNKNOWN	OCCURRENCE_BOUND_ONLY__SEE_EVENT_LEDGER	NONE	NONE	WITHDRAWN_AS_PORTABLE_WORD	FORMAL_OR_EXEMPLAR_CARD__NOT_CONFIRMED_LEXEME
10488b911aae52b3b334	otchor|qotchor	2	f10r|f56r	FRAME_OT(OPAQUE_PAYLOAD)	OPAQUE_EXEMPLAR_CARD	EXEMPLAR_VALUE_UNKNOWN	NONE	NO_ATTESTED_PORTABLE_WORD_MAPPING	EXEMPLAR_VALUE_UNKNOWN	OCCURRENCE_BOUND_ONLY__SEE_EVENT_LEDGER	NONE	NONE	WITHDRAWN_AS_PORTABLE_WORD	FORMAL_OR_EXEMPLAR_CARD__NOT_CONFIRMED_LEXEME
12efe866f335461823a6	chair	1	f10r	OPAQUE_PAYLOAD	OPAQUE_EXEMPLAR_CARD	EXEMPLAR_VALUE_UNKNOWN	NONE	NO_ATTESTED_PORTABLE_WORD_MAPPING	EXEMPLAR_VALUE_UNKNOWN	OCCURRENCE_BOUND_ONLY__SEE_EVENT_LEDGER	NONE	NONE	WITHDRAWN_AS_PORTABLE_WORD	FORMAL_OR_EXEMPLAR_CARD__NOT_CONFIRMED_LEXEME
1322bc176443fc2a8a86	qokokchy	1	f56r	OPAQUE_PAYLOAD	OPAQUE_EXEMPLAR_CARD	EXEMPLAR_VALUE_UNKNOWN	NONE	NO_ATTESTED_PORTABLE_WORD_MAPPING	EXEMPLAR_VALUE_UNKNOWN	OCCURRENCE_BOUND_ONLY__SEE_EVENT_LEDGER	NONE	NONE	WITHDRAWN_AS_PORTABLE_WORD	FORMAL_OR_EXEMPLAR_CARD__NOT_CONFIRMED_LEXEME
1496a731803a9f48d2e1	rol	1	f81v	OPAQUE_PAYLOAD	OPAQUE_EXEMPLAR_CARD	EXEMPLAR_VALUE_UNKNOWN	NONE	NO_ATTESTED_PORTABLE_WORD_MAPPING	EXEMPLAR_VALUE_UNKNOWN	OCCURRENCE_BOUND_ONLY__SEE_EVENT_LEDGER	NONE	NONE	WITHDRAWN_AS_PORTABLE_WORD	FORMAL_OR_EXEMPLAR_CARD__NOT_CONFIRMED_LEXEME
1645e612504fcef59ced	okain|qokain	7	f81v|f82r|f83r	SET(<ARG_AIN>)	OPAQUE_EXEMPLAR_CARD	EXEMPLAR_VALUE_UNKNOWN	NONE	NO_ATTESTED_PORTABLE_WORD_MAPPING	EXEMPLAR_VALUE_UNKNOWN	OCCURRENCE_BOUND_ONLY__SEE_EVENT_LEDGER	NONE	NONE	WITHDRAWN_AS_PORTABLE_WORD	FORMAL_OR_EXEMPLAR_CARD__NOT_CONFIRMED_LEXEME
1779decef17481ec2853	qotedaiin	1	f83r	FRAME_OT(OPAQUE_PAYLOAD + <ARG_AIIN>)	OPAQUE_EXEMPLAR_CARD	EXEMPLAR_VALUE_UNKNOWN	NONE	NO_ATTESTED_PORTABLE_WORD_MAPPING	EXEMPLAR_VALUE_UNKNOWN	OCCURRENCE_BOUND_ONLY__SEE_EVENT_LEDGER	NONE	NONE	WITHDRAWN_AS_PORTABLE_WORD	FORMAL_OR_EXEMPLAR_CARD__NOT_CONFIRMED_LEXEME
1b1ffdd869fb1429ad03	oldy	2	f55v|f83r	CLOSE(FRAME_O(LINK))	OPAQUE_EXEMPLAR_CARD	EXEMPLAR_VALUE_UNKNOWN	NONE	NO_ATTESTED_PORTABLE_WORD_MAPPING	EXEMPLAR_VALUE_UNKNOWN	OCCURRENCE_BOUND_ONLY__SEE_EVENT_LEDGER	NONE	NONE	WITHDRAWN_AS_PORTABLE_WORD	FORMAL_OR_EXEMPLAR_CARD__NOT_CONFIRMED_LEXEME
1bfd786e6b8b63734a59	solkeey	1	f83r	OPAQUE_PAYLOAD	OPAQUE_EXEMPLAR_CARD	EXEMPLAR_VALUE_UNKNOWN	NONE	NO_ATTESTED_PORTABLE_WORD_MAPPING	EXEMPLAR_VALUE_UNKNOWN	OCCURRENCE_BOUND_ONLY__SEE_EVENT_LEDGER	NONE	NONE	WITHDRAWN_AS_PORTABLE_WORD	FORMAL_OR_EXEMPLAR_CARD__NOT_CONFIRMED_LEXEME
204b04837409088c48f9	oltchy	1	f55v	OPAQUE_PAYLOAD	OPAQUE_EXEMPLAR_CARD	EXEMPLAR_VALUE_UNKNOWN	NONE	NO_ATTESTED_PORTABLE_WORD_MAPPING	EXEMPLAR_VALUE_UNKNOWN	OCCURRENCE_BOUND_ONLY__SEE_EVENT_LEDGER	NONE	NONE	WITHDRAWN_AS_PORTABLE_WORD	FORMAL_OR_EXEMPLAR_CARD__NOT_CONFIRMED_LEXEME
21ed2873b71e57269c08	chckhal	1	f83r	OPAQUE_PAYLOAD + <ARG_AL>	OPAQUE_EXEMPLAR_CARD	EXEMPLAR_VALUE_UNKNOWN	NONE	NO_ATTESTED_PORTABLE_WORD_MAPPING	EXEMPLAR_VALUE_UNKNOWN	OCCURRENCE_BOUND_ONLY__SEE_EVENT_LEDGER	NONE	NONE	WITHDRAWN_AS_PORTABLE_WORD	FORMAL_OR_EXEMPLAR_CARD__NOT_CONFIRMED_LEXEME
22fb87a5a83e5c3fb510	kair	1	f81v	OPAQUE_PAYLOAD + <ARG_AIR>	OPAQUE_EXEMPLAR_CARD	EXEMPLAR_VALUE_UNKNOWN	NONE	NO_ATTESTED_PORTABLE_WORD_MAPPING	EXEMPLAR_VALUE_UNKNOWN	OCCURRENCE_BOUND_ONLY__SEE_EVENT_LEDGER	NONE	NONE	WITHDRAWN_AS_PORTABLE_WORD	FORMAL_OR_EXEMPLAR_CARD__NOT_CONFIRMED_LEXEME
232195d6ff2f326322f7	qokol	1	f83r	OPAQUE_PAYLOAD	OPAQUE_EXEMPLAR_CARD	EXEMPLAR_VALUE_UNKNOWN	NONE	NO_ATTESTED_PORTABLE_WORD_MAPPING	EXEMPLAR_VALUE_UNKNOWN	OCCURRENCE_BOUND_ONLY__SEE_EVENT_LEDGER	NONE	NONE	WITHDRAWN_AS_PORTABLE_WORD	FORMAL_OR_EXEMPLAR_CARD__NOT_CONFIRMED_LEXEME
259b2b3b0bf859882e2c	dchedy|schedy|tchedy	4	f81v|f82r|f83r	CLOSE(OPAQUE_PAYLOAD)	OPAQUE_EXEMPLAR_CARD	EXEMPLAR_VALUE_UNKNOWN	NONE	NO_ATTESTED_PORTABLE_WORD_MAPPING	EXEMPLAR_VALUE_UNKNOWN	OCCURRENCE_BOUND_ONLY__SEE_EVENT_LEDGER	NONE	NONE	WITHDRAWN_AS_PORTABLE_WORD	FORMAL_OR_EXEMPLAR_CARD__NOT_CONFIRMED_LEXEME
276a7c2d74d1143446f4	choky|oky|qoky	10	f10r|f56r|f81v|f82r|f83r	OPAQUE_PAYLOAD	OPAQUE_EXEMPLAR_CARD	EXEMPLAR_VALUE_UNKNOWN	NONE	NO_ATTESTED_PORTABLE_WORD_MAPPING	EXEMPLAR_VALUE_UNKNOWN	OCCURRENCE_BOUND_ONLY__SEE_EVENT_LEDGER	NONE	NONE	WITHDRAWN_AS_PORTABLE_WORD	FORMAL_OR_EXEMPLAR_CARD__NOT_CONFIRMED_LEXEME
27d97af8c96eb056c2e6	oykchor	1	f10r	OPAQUE_PAYLOAD	OPAQUE_EXEMPLAR_CARD	EXEMPLAR_VALUE_UNKNOWN	NONE	NO_ATTESTED_PORTABLE_WORD_MAPPING	EXEMPLAR_VALUE_UNKNOWN	OCCURRENCE_BOUND_ONLY__SEE_EVENT_LEDGER	NONE	NONE	WITHDRAWN_AS_PORTABLE_WORD	FORMAL_OR_EXEMPLAR_CARD__NOT_CONFIRMED_LEXEME
