joint_tuple_id	surface_examples_display_only	visible_occurrences	pages	autonomous_operational_value	optional_questioned_master_gloss	historical_category_attestation	dictionary_class	portable_content_value	occurrence_exemplar_status	memorized_guess_exact	apprentice_readback	source_lineage	semantic_ceiling
00d8ebe3c68294eeac39	chdal	1	f83r	EXEMPLAR_VALUE_UNKNOWN	NONE	NONE	CONTENT_CARD_UNKNOWN	NONE	MASTER_EXEMPLAR_REQUIRED	NONE	REPORT_EXEMPLAR_VALUE_UNKNOWN__DO_NOT_GUESS	V69_R4_IDENTITY_AND_COUNTS__V77_SELECTED_SOURCE_AUDIT__V79_FORMAL_DECISION	OPAQUE_CARD_FORMAL_ROLE_OR_UNKNOWN__NO_WORD_STEM_SOUND_LANGUAGE_MEANING
0275fbf14e07935b0a45	okeey|qokeey	7	f81v|f82r|f83r	EXEMPLAR_VALUE_UNKNOWN	NONE	NONE	CONTENT_CARD_UNKNOWN	NONE	MASTER_EXEMPLAR_REQUIRED	NONE	REPORT_EXEMPLAR_VALUE_UNKNOWN__DO_NOT_GUESS	V69_R4_IDENTITY_AND_COUNTS__V77_SELECTED_SOURCE_AUDIT__V79_FORMAL_DECISION	OPAQUE_CARD_FORMAL_ROLE_OR_UNKNOWN__NO_WORD_STEM_SOUND_LANGUAGE_MEANING
03626ca94cb17800d767	sheedy	1	f83r	EXEMPLAR_VALUE_UNKNOWN	NONE	NONE	CONTENT_CARD_UNKNOWN	NONE	MASTER_EXEMPLAR_REQUIRED	NONE	REPORT_EXEMPLAR_VALUE_UNKNOWN__DO_NOT_GUESS	V69_R4_IDENTITY_AND_COUNTS__V77_SELECTED_SOURCE_AUDIT__V79_FORMAL_DECISION	OPAQUE_CARD_FORMAL_ROLE_OR_UNKNOWN__NO_WORD_STEM_SOUND_LANGUAGE_MEANING
04a3877f0fc81b7597c9	ldy	2	f82r|f83r	EXEMPLAR_VALUE_UNKNOWN	NONE	NONE	CONTENT_CARD_UNKNOWN	NONE	MASTER_EXEMPLAR_REQUIRED	NONE	REPORT_EXEMPLAR_VALUE_UNKNOWN__DO_NOT_GUESS	V69_R4_IDENTITY_AND_COUNTS__V77_SELECTED_SOURCE_AUDIT__V79_FORMAL_DECISION	OPAQUE_CARD_FORMAL_ROLE_OR_UNKNOWN__NO_WORD_STEM_SOUND_LANGUAGE_MEANING
07913ef9b1fb773cd325	okchedy|qokchedy	2	f81v|f83r	EXEMPLAR_VALUE_UNKNOWN	NONE	NONE	CONTENT_CARD_UNKNOWN	NONE	MASTER_EXEMPLAR_REQUIRED	NONE	REPORT_EXEMPLAR_VALUE_UNKNOWN__DO_NOT_GUESS	V69_R4_IDENTITY_AND_COUNTS__V77_SELECTED_SOURCE_AUDIT__V79_FORMAL_DECISION	OPAQUE_CARD_FORMAL_ROLE_OR_UNKNOWN__NO_WORD_STEM_SOUND_LANGUAGE_MEANING
087a47b5423438cd6b6a	chokcheo	1	f56r	EXEMPLAR_VALUE_UNKNOWN	NONE	NONE	CONTENT_CARD_UNKNOWN	NONE	MASTER_EXEMPLAR_REQUIRED	NONE	REPORT_EXEMPLAR_VALUE_UNKNOWN__DO_NOT_GUESS	V69_R4_IDENTITY_AND_COUNTS__V77_SELECTED_SOURCE_AUDIT__V79_FORMAL_DECISION	OPAQUE_CARD_FORMAL_ROLE_OR_UNKNOWN__NO_WORD_STEM_SOUND_LANGUAGE_MEANING
08bd5ca0c2ad137a056d	okey|qokey	2	f81v|f82r	EXEMPLAR_VALUE_UNKNOWN	NONE	NONE	CONTENT_CARD_UNKNOWN	NONE	MASTER_EXEMPLAR_REQUIRED	NONE	REPORT_EXEMPLAR_VALUE_UNKNOWN__DO_NOT_GUESS	V69_R4_IDENTITY_AND_COUNTS__V77_SELECTED_SOURCE_AUDIT__V79_FORMAL_DECISION	OPAQUE_CARD_FORMAL_ROLE_OR_UNKNOWN__NO_WORD_STEM_SOUND_LANGUAGE_MEANING
0ab57b7166de99db3a55	lchy	1	f82r	EXEMPLAR_VALUE_UNKNOWN	NONE	NONE	CONTENT_CARD_UNKNOWN	NONE	MASTER_EXEMPLAR_REQUIRED	NONE	REPORT_EXEMPLAR_VALUE_UNKNOWN__DO_NOT_GUESS	V69_R4_IDENTITY_AND_COUNTS__V77_SELECTED_SOURCE_AUDIT__V79_FORMAL_DECISION	OPAQUE_CARD_FORMAL_ROLE_OR_UNKNOWN__NO_WORD_STEM_SOUND_LANGUAGE_MEANING
0bdc8b6db811b4e67a63	chary	1	f83r	EXEMPLAR_VALUE_UNKNOWN	NONE	NONE	CONTENT_CARD_UNKNOWN	NONE	MASTER_EXEMPLAR_REQUIRED	NONE	REPORT_EXEMPLAR_VALUE_UNKNOWN__DO_NOT_GUESS	V69_R4_IDENTITY_AND_COUNTS__V77_SELECTED_SOURCE_AUDIT__V79_FORMAL_DECISION	OPAQUE_CARD_FORMAL_ROLE_OR_UNKNOWN__NO_WORD_STEM_SOUND_LANGUAGE_MEANING
0ec6a45e2950e8e7061d	chodaly	1	f56r	EXEMPLAR_VALUE_UNKNOWN	NONE	NONE	CONTENT_CARD_UNKNOWN	NONE	MASTER_EXEMPLAR_REQUIRED	NONE	REPORT_EXEMPLAR_VALUE_UNKNOWN__DO_NOT_GUESS	V69_R4_IDENTITY_AND_COUNTS__V77_SELECTED_SOURCE_AUDIT__V79_FORMAL_DECISION	OPAQUE_CARD_FORMAL_ROLE_OR_UNKNOWN__NO_WORD_STEM_SOUND_LANGUAGE_MEANING
0f15effeca7ab10bb026	lchedar	1	f82r	EXEMPLAR_VALUE_UNKNOWN	NONE	NONE	CONTENT_CARD_UNKNOWN	NONE	MASTER_EXEMPLAR_REQUIRED	NONE	REPORT_EXEMPLAR_VALUE_UNKNOWN__DO_NOT_GUESS	V69_R4_IDENTITY_AND_COUNTS__V77_SELECTED_SOURCE_AUDIT__V79_FORMAL_DECISION	OPAQUE_CARD_FORMAL_ROLE_OR_UNKNOWN__NO_WORD_STEM_SOUND_LANGUAGE_MEANING
0f18de177ed7c878bf95	dl	2	f81v	EXEMPLAR_VALUE_UNKNOWN	NONE	NONE	CONTENT_CARD_UNKNOWN	NONE	MASTER_EXEMPLAR_REQUIRED	NONE	REPORT_EXEMPLAR_VALUE_UNKNOWN__DO_NOT_GUESS	V69_R4_IDENTITY_AND_COUNTS__V77_SELECTED_SOURCE_AUDIT__V79_FORMAL_DECISION	OPAQUE_CARD_FORMAL_ROLE_OR_UNKNOWN__NO_WORD_STEM_SOUND_LANGUAGE_MEANING
10488b911aae52b3b334	otchor|qotchor	2	f10r|f56r	EXEMPLAR_VALUE_UNKNOWN	NONE	NONE	CONTENT_CARD_UNKNOWN	NONE	MASTER_EXEMPLAR_REQUIRED	NONE	REPORT_EXEMPLAR_VALUE_UNKNOWN__DO_NOT_GUESS	V69_R4_IDENTITY_AND_COUNTS__V77_SELECTED_SOURCE_AUDIT__V79_FORMAL_DECISION	OPAQUE_CARD_FORMAL_ROLE_OR_UNKNOWN__NO_WORD_STEM_SOUND_LANGUAGE_MEANING
12efe866f335461823a6	chair	1	f10r	EXEMPLAR_VALUE_UNKNOWN	NONE	NONE	CONTENT_CARD_UNKNOWN	NONE	MASTER_EXEMPLAR_REQUIRED	NONE	REPORT_EXEMPLAR_VALUE_UNKNOWN__DO_NOT_GUESS	V69_R4_IDENTITY_AND_COUNTS__V77_SELECTED_SOURCE_AUDIT__V79_FORMAL_DECISION	OPAQUE_CARD_FORMAL_ROLE_OR_UNKNOWN__NO_WORD_STEM_SOUND_LANGUAGE_MEANING
1322bc176443fc2a8a86	qokokchy	1	f56r	EXEMPLAR_VALUE_UNKNOWN	NONE	NONE	CONTENT_CARD_UNKNOWN	NONE	MASTER_EXEMPLAR_REQUIRED	NONE	REPORT_EXEMPLAR_VALUE_UNKNOWN__DO_NOT_GUESS	V69_R4_IDENTITY_AND_COUNTS__V77_SELECTED_SOURCE_AUDIT__V79_FORMAL_DECISION	OPAQUE_CARD_FORMAL_ROLE_OR_UNKNOWN__NO_WORD_STEM_SOUND_LANGUAGE_MEANING
1496a731803a9f48d2e1	rol	1	f81v	EXEMPLAR_VALUE_UNKNOWN	NONE	NONE	CONTENT_CARD_UNKNOWN	NONE	MASTER_EXEMPLAR_REQUIRED	NONE	REPORT_EXEMPLAR_VALUE_UNKNOWN__DO_NOT_GUESS	V69_R4_IDENTITY_AND_COUNTS__V77_SELECTED_SOURCE_AUDIT__V79_FORMAL_DECISION	OPAQUE_CARD_FORMAL_ROLE_OR_UNKNOWN__NO_WORD_STEM_SOUND_LANGUAGE_MEANING
1645e612504fcef59ced	okain|qokain	7	f81v|f82r|f83r	EXEMPLAR_VALUE_UNKNOWN	NONE	NONE	CONTENT_CARD_UNKNOWN	NONE	MASTER_EXEMPLAR_REQUIRED	NONE	REPORT_EXEMPLAR_VALUE_UNKNOWN__DO_NOT_GUESS	V69_R4_IDENTITY_AND_COUNTS__V77_SELECTED_SOURCE_AUDIT__V79_FORMAL_DECISION	OPAQUE_CARD_FORMAL_ROLE_OR_UNKNOWN__NO_WORD_STEM_SOUND_LANGUAGE_MEANING
1779decef17481ec2853	qotedaiin	1	f83r	EXEMPLAR_VALUE_UNKNOWN	NONE	NONE	CONTENT_CARD_UNKNOWN	NONE	MASTER_EXEMPLAR_REQUIRED	NONE	REPORT_EXEMPLAR_VALUE_UNKNOWN__DO_NOT_GUESS	V69_R4_IDENTITY_AND_COUNTS__V77_SELECTED_SOURCE_AUDIT__V79_FORMAL_DECISION	OPAQUE_CARD_FORMAL_ROLE_OR_UNKNOWN__NO_WORD_STEM_SOUND_LANGUAGE_MEANING
1b1ffdd869fb1429ad03	oldy	2	f55v|f83r	EXEMPLAR_VALUE_UNKNOWN	NONE	NONE	CONTENT_CARD_UNKNOWN	NONE	MASTER_EXEMPLAR_REQUIRED	NONE	REPORT_EXEMPLAR_VALUE_UNKNOWN__DO_NOT_GUESS	V69_R4_IDENTITY_AND_COUNTS__V77_SELECTED_SOURCE_AUDIT__V79_FORMAL_DECISION	OPAQUE_CARD_FORMAL_ROLE_OR_UNKNOWN__NO_WORD_STEM_SOUND_LANGUAGE_MEANING
1bfd786e6b8b63734a59	solkeey	1	f83r	EXEMPLAR_VALUE_UNKNOWN	NONE	NONE	CONTENT_CARD_UNKNOWN	NONE	MASTER_EXEMPLAR_REQUIRED	NONE	REPORT_EXEMPLAR_VALUE_UNKNOWN__DO_NOT_GUESS	V69_R4_IDENTITY_AND_COUNTS__V77_SELECTED_SOURCE_AUDIT__V79_FORMAL_DECISION	OPAQUE_CARD_FORMAL_ROLE_OR_UNKNOWN__NO_WORD_STEM_SOUND_LANGUAGE_MEANING
204b04837409088c48f9	oltchy	1	f55v	EXEMPLAR_VALUE_UNKNOWN	NONE	NONE	CONTENT_CARD_UNKNOWN	NONE	MASTER_EXEMPLAR_REQUIRED	NONE	REPORT_EXEMPLAR_VALUE_UNKNOWN__DO_NOT_GUESS	V69_R4_IDENTITY_AND_COUNTS__V77_SELECTED_SOURCE_AUDIT__V79_FORMAL_DECISION	OPAQUE_CARD_FORMAL_ROLE_OR_UNKNOWN__NO_WORD_STEM_SOUND_LANGUAGE_MEANING
21ed2873b71e57269c08	chckhal	1	f83r	EXEMPLAR_VALUE_UNKNOWN	NONE	NONE	CONTENT_CARD_UNKNOWN	NONE	MASTER_EXEMPLAR_REQUIRED	NONE	REPORT_EXEMPLAR_VALUE_UNKNOWN__DO_NOT_GUESS	V69_R4_IDENTITY_AND_COUNTS__V77_SELECTED_SOURCE_AUDIT__V79_FORMAL_DECISION	OPAQUE_CARD_FORMAL_ROLE_OR_UNKNOWN__NO_WORD_STEM_SOUND_LANGUAGE_MEANING
22fb87a5a83e5c3fb510	kair	1	f81v	EXEMPLAR_VALUE_UNKNOWN	NONE	NONE	CONTENT_CARD_UNKNOWN	NONE	MASTER_EXEMPLAR_REQUIRED	NONE	REPORT_EXEMPLAR_VALUE_UNKNOWN__DO_NOT_GUESS	V69_R4_IDENTITY_AND_COUNTS__V77_SELECTED_SOURCE_AUDIT__V79_FORMAL_DECISION	OPAQUE_CARD_FORMAL_ROLE_OR_UNKNOWN__NO_WORD_STEM_SOUND_LANGUAGE_MEANING
232195d6ff2f326322f7	qokol	1	f83r	EXEMPLAR_VALUE_UNKNOWN	NONE	NONE	CONTENT_CARD_UNKNOWN	NONE	MASTER_EXEMPLAR_REQUIRED	NONE	REPORT_EXEMPLAR_VALUE_UNKNOWN__DO_NOT_GUESS	V69_R4_IDENTITY_AND_COUNTS__V77_SELECTED_SOURCE_AUDIT__V79_FORMAL_DECISION	OPAQUE_CARD_FORMAL_ROLE_OR_UNKNOWN__NO_WORD_STEM_SOUND_LANGUAGE_MEANING
259b2b3b0bf859882e2c	dchedy|schedy|tchedy	4	f81v|f82r|f83r	EXEMPLAR_VALUE_UNKNOWN	NONE	NONE	CONTENT_CARD_UNKNOWN	NONE	MASTER_EXEMPLAR_REQUIRED	NONE	REPORT_EXEMPLAR_VALUE_UNKNOWN__DO_NOT_GUESS	V69_R4_IDENTITY_AND_COUNTS__V77_SELECTED_SOURCE_AUDIT__V79_FORMAL_DECISION	OPAQUE_CARD_FORMAL_ROLE_OR_UNKNOWN__NO_WORD_STEM_SOUND_LANGUAGE_MEANING
