joint_tuple_id	surface_examples_display_only	visible_occurrences	independent_source_positions	pages	formal_formula_opaque	operational_value	operational_value_class	optional_questioned_master_gloss	optional_master_expansion	optional_gloss_provenance	historical_attestation	formal_nonword_channel	exemplar_status	v77_audit_status	new_word_contribution	confirmed_word	semantic_recovery_without_master	canonical_ceiling
00d8ebe3c68294eeac39	chdal	1	1	f83r	OPAQUE_PAYLOAD + <ARG_AL>	OPAQUE_EXACT_CARD__EXEMPLAR_VALUE_UNKNOWN	EXEMPLAR_VALUE_UNKNOWN	NONE	NONE	NONE	NONE	NO	EXEMPLAR_VALUE_UNKNOWN	NOT_IN_BOUNDED_V77_TARGET_SET	0	NO	NO	OPERATIONAL_FORM_FIRST__OPTIONAL_MASTER_GLOSS_NOT_DECODED_WORD
0275fbf14e07935b0a45	okeey|qokeey	7	7	f81v|f82r|f83r	OPAQUE_PAYLOAD	OPAQUE_EXACT_CARD__EXEMPLAR_VALUE_UNKNOWN	EXEMPLAR_VALUE_UNKNOWN	NONE	NONE	NONE	NONE	NO	EXEMPLAR_VALUE_UNKNOWN	EXEMPLAR_VALUE_UNKNOWN	0	NO	NO	OPERATIONAL_FORM_FIRST__OPTIONAL_MASTER_GLOSS_NOT_DECODED_WORD
03626ca94cb17800d767	sheedy	1	1	f83r	CLOSE(OPAQUE_PAYLOAD)	OPAQUE_EXACT_CARD__EXEMPLAR_VALUE_UNKNOWN	EXEMPLAR_VALUE_UNKNOWN	NONE	NONE	NONE	NONE	NO	EXEMPLAR_VALUE_UNKNOWN	NOT_IN_BOUNDED_V77_TARGET_SET	0	NO	NO	OPERATIONAL_FORM_FIRST__OPTIONAL_MASTER_GLOSS_NOT_DECODED_WORD
04a3877f0fc81b7597c9	ldy	2	2	f82r|f83r	CLOSE(LINK)	OPAQUE_EXACT_CARD__EXEMPLAR_VALUE_UNKNOWN	EXEMPLAR_VALUE_UNKNOWN	NONE	NONE	NONE	NONE	NO	EXEMPLAR_VALUE_UNKNOWN	NOT_IN_BOUNDED_V77_TARGET_SET	0	NO	NO	OPERATIONAL_FORM_FIRST__OPTIONAL_MASTER_GLOSS_NOT_DECODED_WORD
07913ef9b1fb773cd325	okchedy|qokchedy	2	2	f81v|f83r	CLOSE(OPAQUE_PAYLOAD)	OPAQUE_EXACT_CARD__EXEMPLAR_VALUE_UNKNOWN	EXEMPLAR_VALUE_UNKNOWN	NONE	NONE	NONE	NONE	NO	EXEMPLAR_VALUE_UNKNOWN	NOT_IN_BOUNDED_V77_TARGET_SET	0	NO	NO	OPERATIONAL_FORM_FIRST__OPTIONAL_MASTER_GLOSS_NOT_DECODED_WORD
087a47b5423438cd6b6a	chokcheo	1	1	f56r	OPAQUE_PAYLOAD	OPAQUE_EXACT_CARD__EXEMPLAR_VALUE_UNKNOWN	EXEMPLAR_VALUE_UNKNOWN	NONE	NONE	NONE	NONE	NO	EXEMPLAR_VALUE_UNKNOWN	NOT_IN_BOUNDED_V77_TARGET_SET	0	NO	NO	OPERATIONAL_FORM_FIRST__OPTIONAL_MASTER_GLOSS_NOT_DECODED_WORD
08bd5ca0c2ad137a056d	okey|qokey	2	2	f81v|f82r	OPAQUE_PAYLOAD	OPAQUE_EXACT_CARD__EXEMPLAR_VALUE_UNKNOWN	EXEMPLAR_VALUE_UNKNOWN	NONE	NONE	NONE	NONE	NO	EXEMPLAR_VALUE_UNKNOWN	NOT_IN_BOUNDED_V77_TARGET_SET	0	NO	NO	OPERATIONAL_FORM_FIRST__OPTIONAL_MASTER_GLOSS_NOT_DECODED_WORD
0ab57b7166de99db3a55	lchy	1	1	f82r	OPAQUE_PAYLOAD	OPAQUE_EXACT_CARD__EXEMPLAR_VALUE_UNKNOWN	EXEMPLAR_VALUE_UNKNOWN	NONE	NONE	NONE	NONE	NO	EXEMPLAR_VALUE_UNKNOWN	NOT_IN_BOUNDED_V77_TARGET_SET	0	NO	NO	OPERATIONAL_FORM_FIRST__OPTIONAL_MASTER_GLOSS_NOT_DECODED_WORD
0bdc8b6db811b4e67a63	chary	1	1	f83r	OPAQUE_PAYLOAD	OPAQUE_EXACT_CARD__EXEMPLAR_VALUE_UNKNOWN	EXEMPLAR_VALUE_UNKNOWN	NONE	NONE	NONE	NONE	NO	EXEMPLAR_VALUE_UNKNOWN	NOT_IN_BOUNDED_V77_TARGET_SET	0	NO	NO	OPERATIONAL_FORM_FIRST__OPTIONAL_MASTER_GLOSS_NOT_DECODED_WORD
0ec6a45e2950e8e7061d	chodaly	1	1	f56r	OPAQUE_PAYLOAD	OPAQUE_EXACT_CARD__EXEMPLAR_VALUE_UNKNOWN	EXEMPLAR_VALUE_UNKNOWN	NONE	NONE	NONE	NONE	NO	EXEMPLAR_VALUE_UNKNOWN	NOT_IN_BOUNDED_V77_TARGET_SET	0	NO	NO	OPERATIONAL_FORM_FIRST__OPTIONAL_MASTER_GLOSS_NOT_DECODED_WORD
