language	unit	real_primary_runs	real_primary_whole_word_fraction	real_primary_category_counts	real_all_grids_runs	real_all_grids_whole_word_fraction	real_all_grids_category_counts	destroyed_primary_runs	destroyed_primary_whole_word_fraction	destroyed_primary_category_counts
latin	ol	6	1.0	W:6	12	1.0	W:12	4	1.0	W:4
latin	y	6	1.0	W:6	12	1.0	W:12	4	1.0	W:4
latin	C	6	1.0	W:6	12	0.9166666666666666	S:1;W:11	4	0.25	S:3;W:1
latin	d	6	1.0	W:6	12	0.9166666666666666	S:1;W:11	4	0.75	S:1;W:3
latin	o	6	1.0	W:6	12	1.0	W:12	4	0.0	S:4
old_italian	ol	6	1.0	W:6	12	1.0	W:12	4	1.0	W:4
old_italian	y	6	1.0	W:6	12	1.0	W:12	4	0.75	S:1;W:3
old_italian	C	6	1.0	W:6	12	1.0	W:12	4	1.0	W:4
old_italian	d	6	1.0	W:6	12	1.0	W:12	4	0.75	S:1;W:3
old_italian	o	6	1.0	W:6	12	1.0	W:12	4	1.0	W:4
middle_high_german	ol	6	1.0	W:6	12	1.0	W:12	4	1.0	W:4
middle_high_german	y	6	1.0	W:6	12	1.0	W:12	4	1.0	W:4
middle_high_german	C	6	1.0	W:6	12	0.9166666666666666	S:1;W:11	4	0.0	L:1;S:3
middle_high_german	d	6	1.0	W:6	12	0.9166666666666666	S:1;W:11	4	0.75	S:1;W:3
middle_high_german	o	6	1.0	W:6	12	1.0	W:12	4	0.0	S:4
