split	unit	occurrences	frequency_rank	standalone_rate	chunk_initial_rate	chunk_final_rate	line_initial_rate	line_final_rate	paragraph_initial_rate	paragraph_final_rate	mean_chunk_fraction	mean_chunk_length	neighbor_entropy_nats	effective_neighbor_types	folio_effective_fraction	folio_gini_including_zero	top_folio_fraction	section_effective_fraction	repeated_exact_frame_rate	same_unit_line_repeat_rate	same_unit_paragraph_repeat_rate	distinct_lines	distinct_paragraphs
train	ol	1825	1	0.12054794520547946	0.3698630136986301	0.5271232876712328	0.03616438356164384	0.06958904109589041	0.0016438356164383563	0.009315068493150684	0.5729771689497717	2.5495890410958904	3.227007061958135	25.204109634571775	0.6455858167617565	0.5030862207896858	0.07397260273972603	0.6866146462069879	0.7052054794520548	0.5578082191780822	0.9567123287671233	1232	405
train	y	1554	2	0.043758043758043756	0.2728442728442728	0.711068211068211	0.15122265122265122	0.2503217503217503	0.002574002574002574	0.029601029601029602	0.7186561561561562	2.8963963963963963	3.0032822343876973	20.151570673012397	0.7465153391671201	0.4149065031417973	0.0694980694980695	0.6883141083379641	0.6068211068211068	0.425997425997426	0.9472329472329473	1178	405
train	C	1445	3	0.004152249134948097	0.6906574394463668	0.010380622837370242	0.023529411764705882	0.001384083044982699	0.0006920415224913495	0.0	0.15640962267259845	2.945328719723183	3.1961871403029884	24.439169200751248	0.7873571888867501	0.3800630979035213	0.05259515570934256	0.5405427604158713	0.6456747404844291	0.485121107266436	0.9439446366782007	1047	372
train	d	1144	8	0.019230769230769232	0.6354895104895105	0.19143356643356643	0.20804195804195805	0.05332167832167832	0.004370629370629371	0.0034965034965034965	0.28910256410256413	3.0305944055944054	3.149818933677489	23.331839588060667	0.8412271710406828	0.32530337309749074	0.0472027972027972	0.6074527516542395	0.5576923076923077	0.40384615384615385	0.9248251748251748	888	351
train	o	1126	9	0.03108348134991119	0.33570159857904086	0.23268206039076378	0.10124333925399645	0.0452930728241563	0.003552397868561279	0.003552397868561279	0.45597775522287065	3.266429840142096	3.6746365414415867	39.434321510557886	0.7826324150765481	0.376867620938251	0.06571936056838366	0.6090415028778181	0.4955595026642984	0.391651865008881	0.9120781527531083	881	360
held	ol	712	2	0.14325842696629212	0.4044943820224719	0.5463483146067416	0.02949438202247191	0.04073033707865169	0.0014044943820224719	0.0028089887640449437	0.5658005617977528	2.4831460674157304	3.1513632913505902	23.36790013157744	0.8084836294626452	0.35710796287249635	0.10252808988764045	0.6311748806519571	0.6741573033707865	0.5365168539325843	0.9044943820224719	497	213
held	y	554	10	0.039711191335740074	0.33212996389891697	0.6389891696750902	0.22202166064981949	0.23465703971119134	0.005415162454873646	0.04151624548736462	0.6531287605294825	2.987364620938628	3.050316885796171	21.122036635546998	0.8680271526994882	0.2999529116308272	0.10108303249097472	0.5928956137942653	0.48194945848375453	0.36101083032490977	0.868231046931408	445	209
held	C	711	3	0.0028129395218002813	0.6933895921237694	0.005625879043600563	0.014064697609001406	0.0	0.0028129395218002813	0.0	0.1536333802156587	3.0140646976090015	3.1263938988550874	22.791642206231266	0.7382317751365465	0.4313581605821562	0.1350210970464135	0.4466488042260936	0.5738396624472574	0.5288326300984529	0.9142053445850914	495	208
held	d	597	8	0.006700167504187605	0.4991624790619765	0.19765494137353434	0.17587939698492464	0.04690117252931323	0.008375209380234505	0.005025125628140704	0.36894392597910186	3.2830820770519265	3.29091467213538	26.867427307449685	0.7556566958293763	0.4031752967737237	0.16415410385259632	0.555611634234178	0.423785594639866	0.4438860971524288	0.8760469011725294	445	195
held	o	609	7	0.026272577996715927	0.31198686371100165	0.2988505747126437	0.059113300492610835	0.027914614121510674	0.0049261083743842365	0.003284072249589491	0.4991359762295723	3.2528735632183907	3.539796763964347	34.459914982617725	0.6793673053257924	0.48375812093953025	0.1625615763546798	0.48472256194918	0.41707717569786534	0.48111658456486045	0.896551724137931	443	204
pooled	ol	2537	1	0.12692156089869924	0.3795821836815136	0.5325187229010643	0.03429247142294048	0.06148994875837603	0.0015766653527788726	0.007489160425699646	0.5709630797529891	2.5309420575482853	3.228642851866878	25.24537200185202	0.6862834453732731	0.4748621500690874	0.053212455656286954	0.7429289300826981	0.7347260543949546	0.5518328734726055	0.9420575482853765	1729	618
