candidate_id	gate_id	passed	observed
OL_PARTITIVE_VON	G00	1	casewise_and_leave_folio_capacity_equal
OL_PARTITIVE_VON	G01	1	7_occurrences__6_pages
OL_PARTITIVE_VON	G02	0	0_occurrences__0_pages
OL_PARTITIVE_VON	G03	0	margin_-4
OL_PARTITIVE_VON	G04	0	2_contradictions
OL_PARTITIVE_VON	G05	0	not_all_folds_unique
OL_PARTITIVE_VON	G06	1	not_applicable
OL_PARTITIVE_VON	G07	0	OL_QUANTIFIABLE_NOMINAL_HEAD
OL_DIRECTIONAL_AUS	G00	1	casewise_and_leave_folio_capacity_equal
OL_DIRECTIONAL_AUS	G01	0	0_occurrences__0_pages
OL_DIRECTIONAL_AUS	G02	0	0_occurrences__0_pages
OL_DIRECTIONAL_AUS	G03	0	margin_-18
OL_DIRECTIONAL_AUS	G04	0	9_contradictions
OL_DIRECTIONAL_AUS	G05	0	not_all_folds_unique
OL_DIRECTIONAL_AUS	G06	1	not_applicable
OL_DIRECTIONAL_AUS	G07	0	OL_QUANTIFIABLE_NOMINAL_HEAD
OL_QUANTIFIABLE_NOMINAL_HEAD	G00	1	casewise_and_leave_folio_capacity_equal
OL_QUANTIFIABLE_NOMINAL_HEAD	G01	1	9_occurrences__8_pages
OL_QUANTIFIABLE_NOMINAL_HEAD	G02	1	2_occurrences__2_pages
OL_QUANTIFIABLE_NOMINAL_HEAD	G03	1	margin_4
OL_QUANTIFIABLE_NOMINAL_HEAD	G04	1	0_contradictions
OL_QUANTIFIABLE_NOMINAL_HEAD	G05	1	all_folds_unique
OL_QUANTIFIABLE_NOMINAL_HEAD	G06	1	AC_6_pages__CA_2_pages
OL_QUANTIFIABLE_NOMINAL_HEAD	G07	1	OL_QUANTIFIABLE_NOMINAL_HEAD
OL_FIELD_SEQUENCE_MARKER	G00	1	casewise_and_leave_folio_capacity_equal
OL_FIELD_SEQUENCE_MARKER	G01	0	2_occurrences__2_pages
OL_FIELD_SEQUENCE_MARKER	G02	1	2_occurrences__2_pages
OL_FIELD_SEQUENCE_MARKER	G03	0	margin_-7
OL_FIELD_SEQUENCE_MARKER	G04	1	0_contradictions
OL_FIELD_SEQUENCE_MARKER	G05	0	not_all_folds_unique
OL_FIELD_SEQUENCE_MARKER	G06	1	not_applicable
OL_FIELD_SEQUENCE_MARKER	G07	0	OL_QUANTIFIABLE_NOMINAL_HEAD
OL_MEASURE_UNIT_COMPLEMENT	G00	1	casewise_and_leave_folio_capacity_equal
OL_MEASURE_UNIT_COMPLEMENT	G01	0	3_occurrences__2_pages
OL_MEASURE_UNIT_COMPLEMENT	G02	1	3_occurrences__2_pages
OL_MEASURE_UNIT_COMPLEMENT	G03	0	margin_-9
OL_MEASURE_UNIT_COMPLEMENT	G04	0	3_contradictions
OL_MEASURE_UNIT_COMPLEMENT	G05	0	not_all_folds_unique
OL_MEASURE_UNIT_COMPLEMENT	G06	1	not_applicable
OL_MEASURE_UNIT_COMPLEMENT	G07	0	OL_QUANTIFIABLE_NOMINAL_HEAD
