occurrence_id	page	locus	token_index	ordinal	line_length	surface	token_kind	position	section	language	hand	family	card_type	scope_mode	rendering_class	left_surface	right_surface	reader_merge_direction	reader_merge_surface	reader_merge_readers	reader_merge_known_surface	raw_line_set_candidates	reader_merge_decision	working_gloss_de	working_render_de	composition	strongest_rival_de	reader_exact	split_normalized	all_three_present	all_present_exact	zl3b_line	it2a_line	rf1b_line	v46_gloss_de	v47_gloss_de	v46_scope_state	v47_scope_state	v47_working_translation_de	exact_surface_dispatch	context_or_reader_dispatch	substring_dispatch
G670-T0001	f103r	f103r.15	5	5	5	shkaiin	P	EOS	S	B	3	MOIST_HEAT	PRODUCTIVE_COMPOUND	EXACT_WHITESPACE_WHOLE_WITH_OPTIONAL_PRACTICAL_RENDER	EXACT_WHOLE	qotey	<EOS>	NONE	NONE	NONE	0	NONE	NOT_A_CONTEXT_SHORT_FORM	eingeweichte und erhitzte Droge auf Stufe III	eingeweichte und erhitzte Droge auf Stufe III	SH_MOIST+K_HOT+AIIN_III	drei Teile einweichen und erhitzen	0	0	1	0	qotedy qokeey shol qotey shkaiin	qotedy qokeey shol qotey shkain	qote y qokeey shal qotey shkaiin	[shkaiin:?]	eingeweichte und erhitzte Droge auf Stufe III	UNKNOWN_SURFACE	READER_BOUNDARY_UNSTABLE	bis zur mittleren Kühlstufe gebracht; bis zur Heizendstufe; Feuchtgut; bis zur mittleren Kühlstufe; eingeweichte und erhitzte Droge auf Stufe III	1	0	0
G670-T0002	f104v	f104v.2	9	9	10	otair	P	MEDIAL	S	B	3	FRACTION	PRODUCTIVE_COMPOUND	EXACT_WHITESPACE_WHOLE_WITH_OPTIONAL_PRACTICAL_RENDER	EXACT_WHOLE	alched	oram	NONE	NONE	NONE	0	NONE	NOT_A_CONTEXT_SHORT_FORM	zweite kalte Drogenfraktion im Ansatz	zweite kalte Drogenfraktion im Ansatz	O_PREP+T_COLD+AIR_FRACTION_II	zweite Drogenfraktion im Ansatz abkühlen	1	1	1	0	ychedaiin qoteed chockhy otaiin ydaiin qokamdy otarar alched otair oram	ychedaiin qoteed chockhy otaiin ydaiin qokamdy otarar alched otair oram	yche aiin qotee chockhy otaiin ydaiin qokam y otar ar al ched otair oram	[otair:?]	zweite kalte Drogenfraktion im Ansatz	UNKNOWN_SURFACE	KNOWN_EXACT_WHOLE	[ychedaiin:?]; [qoteed:?]; Arzneikompositum im Trockenansatz am Gradanfang; kalt im Zubereitungsrahmen, Grad III; davon drei Maße; [qokamdy:?]; [otarar:?]; [alched:?]; zweite kalte Drogenfraktion im Ansatz; [oram:?]	1	0	0
G670-T0003	f104v	f104v.30	6	6	13	otair	P	MEDIAL	S	B	3	FRACTION	PRODUCTIVE_COMPOUND	EXACT_WHITESPACE_WHOLE_WITH_OPTIONAL_PRACTICAL_RENDER	EXACT_WHOLE	qoeeol	or	NONE	NONE	NONE	0	NONE	NOT_A_CONTEXT_SHORT_FORM	zweite kalte Drogenfraktion im Ansatz	zweite kalte Drogenfraktion im Ansatz	O_PREP+T_COLD+AIR_FRACTION_II	zweite Drogenfraktion im Ansatz abkühlen	0	0	1	0	ycheol kaiin cheody shaiin qoeeol otair or cheeody okcheey lkair ar ar adam	ycheol kaiin cheody shaiin qoeeol otairor cheeody okcheey lkair ar ar adam	ycheol kaiin cheo dy shaiin qoeeol otairor cheeody okcheey lkair ar ar adam	[otair:?]	zweite kalte Drogenfraktion im Ansatz	UNKNOWN_SURFACE	READER_BOUNDARY_UNSTABLE	trockener Drogenstoff dieser Droge; heiß, Grad III; getrockneter Ansatz; feucht, Grad III; [qoeeol:?]; zweite kalte Drogenfraktion im Ansatz; Drogenportion; [cheeody:?]; heiß-trockener Ansatz am Ende des Grades; [lkair:?]; Drogenfraktion I; Drogenfraktion I; [adam:?]	1	0	0
G670-T0004	f104v	f104v.36	4	4	6	qoiiin	P	MEDIAL	S	B	3	COMMAND	PRODUCTIVE_COMPOUND	EXACT_WHITESPACE_WHOLE_WITH_OPTIONAL_PRACTICAL_RENDER	EXACT_WHOLE	sheos	okeedy	NONE	NONE	NONE	0	NONE	NOT_A_CONTEXT_SHORT_FORM	nimm Ansatz in Zubereitungsform IV	nimm Ansatz in Zubereitungsform IV	QO_COMMAND+O_PREP+IIIN_FORM_IV	nimm Zubereitungsform IV	1	1	1	1	sar aiir sheos qoiiin okeedy qokcheodaiin	sar aiir sheos qoiiin okeedy qokcheodaiin	sar aiir sheos qoiiin okeedy qokcheodaiin	[qoiiin:?]	nimm Ansatz in Zubereitungsform IV	UNKNOWN_SURFACE	KNOWN_EXACT_WHOLE	Samenfraktion I; [aiir:?]; [sheos:?]; nimm Ansatz in Zubereitungsform IV; Ansatz auf Heizendstufe abgeschlossen; [qokcheodaiin:?]	1	0	0
G670-T0005	f105r	f105r.37	3	3	4	otair	P	MEDIAL	S	B	3	FRACTION	PRODUCTIVE_COMPOUND	EXACT_WHITESPACE_WHOLE_WITH_OPTIONAL_PRACTICAL_RENDER	EXACT_WHOLE	chedaiin	otaly	NONE	NONE	NONE	0	NONE	NOT_A_CONTEXT_SHORT_FORM	zweite kalte Drogenfraktion im Ansatz	zweite kalte Drogenfraktion im Ansatz	O_PREP+T_COLD+AIR_FRACTION_II	zweite Drogenfraktion im Ansatz abkühlen	1	1	1	0	otoiir chedaiin otair otaly	otoiis chedaiin otair otaly	otoiir chedaiin otair otaly	[otair:?]	zweite kalte Drogenfraktion im Ansatz	UNKNOWN_SURFACE	KNOWN_EXACT_WHOLE	[otoiir:?]; abgemessene Trockendroge, Dosis III; zweite kalte Drogenfraktion im Ansatz; Rohstoff-I-Ansatz leicht kühlen und abschließen	1	0	0
G670-T0006	f105v	f105v.20	4	4	11	otair	P	MEDIAL	S	B	3	FRACTION	PRODUCTIVE_COMPOUND	EXACT_WHITESPACE_WHOLE_WITH_OPTIONAL_PRACTICAL_RENDER	EXACT_WHOLE	chedain	otchod	NONE	NONE	NONE	0	NONE	NOT_A_CONTEXT_SHORT_FORM	zweite kalte Drogenfraktion im Ansatz	zweite kalte Drogenfraktion im Ansatz	O_PREP+T_COLD+AIR_FRACTION_II	zweite Drogenfraktion im Ansatz abkühlen	1	1	1	0	porair chopchdy chedain otair otchod aiin alol cheo ypchedy kairodl lpaim	porair chopchdy chedain otair otchod aiin alol cheo ypchedy kair odl lpaim	porair chopchdy chedain otair otchod aiin alol cheo ypchedy kair o l lpaim	[otair:?]	zweite kalte Drogenfraktion im Ansatz	UNKNOWN_SURFACE	KNOWN_EXACT_WHOLE	[porair:?]; [chopchdy:?]; zwei Dosen bis zur Mittelstufe getrockneter Droge; zweite kalte Drogenfraktion im Ansatz; [otchod:?]; drei Teile; Drogenstoff aus Rohdroge I; trocken angesetzte Zubereitung; trockne hiervon das Pulver bis zur Mittelstufe und stelle es fertig; [kairodl:?]; [lpaim:?]	1	0	0
G670-T0007	f105v	f105v.30	5	5	12	otair	P	MEDIAL	S	B	3	FRACTION	PRODUCTIVE_COMPOUND	EXACT_WHITESPACE_WHOLE_WITH_OPTIONAL_PRACTICAL_RENDER	EXACT_WHOLE	otaiin	otair	NONE	NONE	NONE	0	NONE	NOT_A_CONTEXT_SHORT_FORM	zweite kalte Drogenfraktion im Ansatz	zweite kalte Drogenfraktion im Ansatz	O_PREP+T_COLD+AIR_FRACTION_II	zweite Drogenfraktion im Ansatz abkühlen	1	1	1	0	dchedy cheey qokor otaiin otair otair okeedy kaiin aiin s aiin sy	dchedy cheey qokor otaiin otair otair okeedy taiin aiin s aiin sy	dchedy cheey qokor otaiin otair otair okee y taiin aiin s aiin sy	[otair:?]	zweite kalte Drogenfraktion im Ansatz	UNKNOWN_SURFACE	KNOWN_EXACT_WHOLE	abgemessene Trockendroge, fertig; vollständig getrocknet; heiße Drogenportion; kalt im Zubereitungsrahmen, Grad III; zweite kalte Drogenfraktion im Ansatz; zweite kalte Drogenfraktion im Ansatz; Ansatz auf Heizendstufe abgeschlossen; heiß, Grad III; drei Teile; Samen-/Saatgutposten; drei Teile; Saatgut in Grundform	1	0	0
G670-T0008	f105v	f105v.30	6	6	12	otair	P	MEDIAL	S	B	3	FRACTION	PRODUCTIVE_COMPOUND	EXACT_WHITESPACE_WHOLE_WITH_OPTIONAL_PRACTICAL_RENDER	EXACT_WHOLE	otair	okeedy	NONE	NONE	NONE	0	NONE	NOT_A_CONTEXT_SHORT_FORM	zweite kalte Drogenfraktion im Ansatz	zweite kalte Drogenfraktion im Ansatz	O_PREP+T_COLD+AIR_FRACTION_II	zweite Drogenfraktion im Ansatz abkühlen	1	1	1	0	dchedy cheey qokor otaiin otair otair okeedy kaiin aiin s aiin sy	dchedy cheey qokor otaiin otair otair okeedy taiin aiin s aiin sy	dchedy cheey qokor otaiin otair otair okee y taiin aiin s aiin sy	[otair:?]	zweite kalte Drogenfraktion im Ansatz	UNKNOWN_SURFACE	KNOWN_EXACT_WHOLE	abgemessene Trockendroge, fertig; vollständig getrocknet; heiße Drogenportion; kalt im Zubereitungsrahmen, Grad III; zweite kalte Drogenfraktion im Ansatz; zweite kalte Drogenfraktion im Ansatz; Ansatz auf Heizendstufe abgeschlossen; heiß, Grad III; drei Teile; Samen-/Saatgutposten; drei Teile; Saatgut in Grundform	1	0	0
G670-T0009	f105v	f105v.36	6	6	11	otair	P	MEDIAL	S	B	3	FRACTION	PRODUCTIVE_COMPOUND	EXACT_WHITESPACE_WHOLE_WITH_OPTIONAL_PRACTICAL_RENDER	EXACT_WHOLE	ytaiin	chdal	NONE	NONE	NONE	0	NONE	NOT_A_CONTEXT_SHORT_FORM	zweite kalte Drogenfraktion im Ansatz	zweite kalte Drogenfraktion im Ansatz	O_PREP+T_COLD+AIR_FRACTION_II	zweite Drogenfraktion im Ansatz abkühlen	1	1	1	0	laiin sheod okeeody qoaiin ytaiin otair chdal dy daim chdaiin oy	laiin sheod okeeody qoaiin ytaiin otair chdal dydaim chdaiin ockhhy	laiin sheod okeeody qoaiin ytaiin otair chdal dydaim chdaiin oy	[otair:?]	zweite kalte Drogenfraktion im Ansatz	UNKNOWN_SURFACE	KNOWN_EXACT_WHOLE	Drogenholz, Typ/Charge III; [sheod:?]; [okeeody:?]; nimm drei Teile; hierzu: kalt, Stufe III; zweite kalte Drogenfraktion im Ansatz; trockene abgemessene Rohstoffmenge I am Gradanfang; eine zweite Dosis abmessen; [chdaiin:?]; Ansatz in Grundform	1	0	0
G670-T0010	f105v	f105v.7	3	3	7	otair	P	MEDIAL	S	B	3	FRACTION	PRODUCTIVE_COMPOUND	EXACT_WHITESPACE_WHOLE_WITH_OPTIONAL_PRACTICAL_RENDER	EXACT_WHOLE	lkaiin	ol	NONE	NONE	NONE	0	NONE	NOT_A_CONTEXT_SHORT_FORM	zweite kalte Drogenfraktion im Ansatz	zweite kalte Drogenfraktion im Ansatz	O_PREP+T_COLD+AIR_FRACTION_II	zweite Drogenfraktion im Ansatz abkühlen	1	1	1	0	ycheeo lkaiin otair ol olkaiin okairody lchedr	ycheeo lkaiin otair ol olkaiin okairody lchedr	ycheeo lkaiin otair ol olkaiin okairody lche r	[otair:?]	zweite kalte Drogenfraktion im Ansatz	UNKNOWN_SURFACE	KNOWN_EXACT_WHOLE	Eintrag: zweiter Trockenansatz; Holzdroge, heiß auf Stufe III; zweite kalte Drogenfraktion im Ansatz; Grundansatz; Holzdrogenansatz auf Heizstufe III; [okairody:?]; [lchedr:?]	1	0	0
