base_unknown_tokens	rank	score	strict_eligible	page	locus	section	language	hand	token_count	known_tokens	context_licensed_tokens	ambiguous_tokens	reader_unstable_tokens	unknown_tokens	coverage_fraction	reader_exact_tokens	split_normalized_tokens	all_three_present	all_present_exact	zl3b_line	token_glosses_de	gloss_sources	scope_states	unknown_ordinals	unknown_surfaces	unknown_ordinal	unknown_surface	previous	following	proposed_default_de	proposal_basis	proposal_strength	proposed_complete_translation_de
2	1	2999600	0	f105r	f105r.37	S	B	3	4	3	0	0	0	1	0.750000	3	3	1	0	otoiir chedaiin otair otaly	[otoiir:?] | abgemessene Trockendroge, Dosis III | zweite kalte Drogenfraktion im Ansatz | Rohstoff-I-Ansatz leicht kühlen und abschließen	OPEN | GDT663:EXACT_WHOLE:chedaiin | GDT670:EXACT_WHOLE:otair | GDT666:EXACT_WHOLE:otaly	UNKNOWN_SURFACE | KNOWN_EXACT_WHOLE | KNOWN_EXACT_WHOLE | KNOWN_EXACT_WHOLE	1	otoiir	1	otoiir	<BOS>	chedaiin	[otoiir:?]	NEWLY_EXPOSED_BY_GDT670_NO_NEW_CARD	OPEN	[otoiir:?]; abgemessene Trockendroge, Dosis III; zweite kalte Drogenfraktion im Ansatz; Rohstoff-I-Ansatz leicht kühlen und abschließen
2	2	6999200	0	f106r	f106r.14	S	B	3	8	7	0	0	2	1	0.875000	6	6	1	0	ychol okaiin olcheey dolchedy otair otal chedy okeor	trockne hiervon den Drogenstoff | heiß, Grad III, im Ansatzrahmen | Holzdrogenansatz vollständig trocknen | [dolchedy:?] | zweite kalte Drogenfraktion im Ansatz | Rohstoffklasse I im Ansatz, kalt am Gradanfang | trocken in der Mitte des Grades, abgeschlossen | eine Portion Ansatz bis zur Mittelstufe erhitzen	GDT667:EXACT_WHOLE:ychol | V13:TARGET_SURFACE_DEFAULT | GDT665:EXACT_WHOLE:olcheey | OPEN | GDT670:EXACT_WHOLE:otair | GDT656:REVISE_AL_QUALITY_MODEL | GDT647:FAMILY_MIGRATION | GDT668:EXACT_WHOLE:okeor	KNOWN_EXACT_WHOLE | READER_BOUNDARY_UNSTABLE | KNOWN_EXACT_WHOLE | UNKNOWN_SURFACE | READER_BOUNDARY_UNSTABLE | KNOWN_EXACT_WHOLE | KNOWN_EXACT_WHOLE | KNOWN_EXACT_WHOLE	4	dolchedy	4	dolchedy	olcheey	otair	[dolchedy:?]	NEWLY_EXPOSED_BY_GDT670_NO_NEW_CARD	OPEN	trockne hiervon den Drogenstoff; Ansatz auf Heizstufe III; Holzdrogenansatz vollständig trocknen; [dolchedy:?]; zweite kalte Drogenfraktion im Ansatz; Rohstoff I, leicht gekühlt im Ansatz; bis zur mittleren Trockenstufe gebracht; eine Portion Ansatz bis zur Mittelstufe erhitzen
2	3	7999100	0	f107r	f107r.26	S	B	3	9	8	0	0	2	1	0.888889	7	7	1	0	ol cheor shey cheey olcheol kaiin otair okal cheody	Eigenschafts-/Zustands-/Materialträger; als nacktes Wort Gut/Ansatz | trockener Drogenteil | feucht in der Mitte des Grades | trocken am Ende des Grades | [olcheol:?] | heiß, Grad III | zweite kalte Drogenfraktion im Ansatz | Rohstoffklasse I im Ansatz, heiß am Gradanfang | getrockneter Ansatz	V13:QUALITY_STATE_MATERIAL_CARRIER | GDT642:ROUND_02 | GDT647:FAMILY_MIGRATION | GDT647:FAMILY_MIGRATION | OPEN | V13:TARGET_SURFACE_DEFAULT | GDT670:EXACT_WHOLE:otair | GDT656:REVISE_AL_QUALITY_MODEL | V13:TARGET_SURFACE_DEFAULT	READER_BOUNDARY_UNSTABLE | READER_BOUNDARY_UNSTABLE | KNOWN_EXACT_WHOLE | KNOWN_EXACT_WHOLE | UNKNOWN_SURFACE | KNOWN_EXACT_WHOLE | KNOWN_EXACT_WHOLE | KNOWN_EXACT_WHOLE | KNOWN_EXACT_WHOLE	5	olcheol	5	olcheol	cheey	kaiin	[olcheol:?]	NEWLY_EXPOSED_BY_GDT670_NO_NEW_CARD	OPEN	Grundansatz; trockener Drogenteil; bis zur mittleren Einweichstufe; vollständig getrocknet; [olcheol:?]; heiß, Grad III; zweite kalte Drogenfraktion im Ansatz; Rohstoff I, leicht erhitzt im Ansatz; getrockneter Ansatz
2	4	8999000	0	f10r	f10r.7	H	A	1	10	9	2	0	2	1	0.900000	8	8	1	0	dchy qokchol y kchaiin yty daiin cth dain dair am	Dosis Trockendroge, Grundform | heiß-trockenes Drogenmaterial | hierzu: | heiß-getrocknete Droge auf Stufe III | kühle hiervon leicht ab | Grad-/Maßwert III | [cth:?] | Grad-/Maßwert II | abgemessene Fraktion II | Maßeinheit I	GDT662:EXACT_WHOLE:dchy | GDT663:EXACT_WHOLE:qokchol | GDT659:Y_MEDIAL_UNRESOLVED_HINGE | GDT670:EXACT_WHOLE:kchaiin | GDT665:EXACT_WHOLE:yty | V13:CONTEXTUAL_VALUE_SERIES | OPEN | V13:CONTEXTUAL_VALUE_SERIES | GDT649:STRONG_FAMILY_DEFAULT | GDT661:EXACT_WHOLE:am	KNOWN_EXACT_WHOLE | KNOWN_EXACT_WHOLE | READER_BOUNDARY_UNSTABLE | READER_BOUNDARY_UNSTABLE | KNOWN_EXACT_WHOLE | KNOWN_CONTEXT_LICENSED | UNKNOWN_SURFACE | KNOWN_CONTEXT_LICENSED | KNOWN_EXACT_WHOLE | KNOWN_EXACT_WHOLE	7	cth	7	cth	daiin	dain	[cth:?]	NEWLY_EXPOSED_BY_GDT670_NO_NEW_CARD	OPEN	Dosis Trockendroge, Grundform; heiß-trockenes Drogenmaterial; hierzu: heiß-getrocknete Droge auf Stufe III; kühle hiervon leicht ab; drei Maße; [cth:?]; zwei Maße; abgemessene Fraktion II; Maßeinheit I
2	5	10998800	0	f111r	f111r.11	S	B	3	12	11	1	0	3	1	0.916667	8	8	1	0	dshey lkeedy lkeedy cheedy oteedaiin sheedy ar ay shkaiin chey daiin daram	eine Dosis bis zur Mittelstufe angefeuchtete Droge | Drogenholz, heiß am Gradende, abgeschlossen | Drogenholz, heiß am Gradende, abgeschlossen | trocken am Ende des Grades, abgeschlossen | [oteedaiin:?] | feucht am Ende des Grades, abgeschlossen | Drogenfraktion I | ein gleicher Teil, abgeschlossen | eingeweichte und erhitzte Droge auf Stufe III | trocken in der Mitte des Grades | Grad-/Maßwert III | ein Maß Fraktion I	GDT665:EXACT_WHOLE:dshey | GDT661:EXACT_WHOLE:lkeedy | GDT661:EXACT_WHOLE:lkeedy | GDT647:FAMILY_MIGRATION | OPEN | GDT647:FAMILY_MIGRATION | GDT654:NEW_EXACT_WHOLE | GDT666:EXACT_WHOLE:NONE | GDT670:EXACT_WHOLE:shkaiin | GDT647:FAMILY_MIGRATION | V13:CONTEXTUAL_VALUE_SERIES | GDT664:EXACT_WHOLE:daram	KNOWN_EXACT_WHOLE | KNOWN_EXACT_WHOLE | KNOWN_EXACT_WHOLE | READER_BOUNDARY_UNSTABLE | UNKNOWN_SURFACE | KNOWN_EXACT_WHOLE | KNOWN_EXACT_WHOLE | READER_BOUNDARY_UNSTABLE | KNOWN_EXACT_WHOLE | KNOWN_EXACT_WHOLE | KNOWN_CONTEXT_LICENSED | READER_BOUNDARY_UNSTABLE	5	oteedaiin	5	oteedaiin	cheedy	sheedy	[oteedaiin:?]	NEWLY_EXPOSED_BY_GDT670_NO_NEW_CARD	OPEN	eine Dosis bis zur Mittelstufe angefeuchtete Droge; Drogenholz, heiß am Gradende, abgeschlossen; Drogenholz, heiß am Gradende, abgeschlossen; vollständig getrocknet; [oteedaiin:?]; vollständig eingeweicht; Drogenfraktion I; ein gleicher Teil, abgeschlossen; eingeweichte und erhitzte Droge auf Stufe III; bis zur mittleren Trockenstufe; drei Maße; ein Maß Fraktion I
2	6	8999000	0	f112v	f112v.21	S	B	3	10	9	2	0	4	1	0.900000	5	5	1	0	saiin chekain cheol qoeedy chol keedy qokaiin shedy qokeol kain	Samen/Saatgut, Typ/Charge III | bis zur Mittelstufe trocknen, dann auf Stufe II erhitzen | trockener Drogenstoff | [qoeedy:?] | trocken; nominal trockenes Gut/Material | heiß am Ende des Grades, abgeschlossen | heiß, Grad III | feucht in der Mitte des Grades, abgeschlossen | erhitze den Drogenstoff bis zur Mittelstufe | heiß, Grad II	V13:SCOPED_CONCRETE_HEAD_FORM | GDT670:EXACT_WHOLE:chekain | GDT642:ROUND_01 | OPEN | V13:DRY_OL_FORM | GDT647:FAMILY_MIGRATION | V13:TARGET_SURFACE_DEFAULT | GDT647:FAMILY_MIGRATION | GDT666:EXACT_WHOLE:qokeol | V13:QUALITY_DEGREE_SERIES	KNOWN_EXACT_WHOLE | KNOWN_EXACT_WHOLE | READER_BOUNDARY_UNSTABLE | UNKNOWN_SURFACE | KNOWN_CONTEXT_LICENSED | READER_BOUNDARY_UNSTABLE | KNOWN_EXACT_WHOLE | READER_BOUNDARY_UNSTABLE | READER_BOUNDARY_UNSTABLE | KNOWN_CONTEXT_LICENSED	4	qoeedy	4	qoeedy	cheol	chol	[qoeedy:?]	NEWLY_EXPOSED_BY_GDT670_NO_NEW_CARD	OPEN	Samen/Saatgut, Typ/Charge III; bis zur Mittelstufe trocknen, dann auf Stufe II erhitzen; trockener Drogenstoff; [qoeedy:?]; Trockengut; bis zur Heizendstufe gebracht; heiß, Grad III; bis zur mittleren Einweichstufe gebracht; erhitze den Drogenstoff bis zur Mittelstufe; heiß, Grad II
2	7	9009000	1	f116r	f116r.42	S	B	3	10	9	1	0	0	1	0.900000	10	10	1	1	qo qokain sheckhy qokain shekain shkain shedy shey qokan cham	nehmen | heiß, Grad II | feuchtes Arzneikompositum am Gradanfang | heiß, Grad II | [shekain:?] | eingeweichte und erhitzte Droge auf Stufe II | feucht in der Mitte des Grades, abgeschlossen | feucht in der Mitte des Grades | heiß im qo-Rahmen, Grad I | ein Maß Trockendroge	GDT662:EXACT_WHOLE:qo | V13:TARGET_SURFACE_DEFAULT | GDT651:REVISED_FOUR_SHELL_CKH_GRID | V13:TARGET_SURFACE_DEFAULT | OPEN | GDT670:EXACT_WHOLE:shkain | GDT647:FAMILY_MIGRATION | GDT647:FAMILY_MIGRATION | V13:QUALITY_DEGREE_SERIES | GDT665:EXACT_WHOLE:cham	KNOWN_EXACT_WHOLE | KNOWN_EXACT_WHOLE | KNOWN_EXACT_WHOLE | KNOWN_EXACT_WHOLE | UNKNOWN_SURFACE | KNOWN_EXACT_WHOLE | KNOWN_EXACT_WHOLE | KNOWN_EXACT_WHOLE | KNOWN_CONTEXT_LICENSED | KNOWN_EXACT_WHOLE	5	shekain	5	shekain	qokain	shkain	[shekain:?]	NEWLY_EXPOSED_BY_GDT670_NO_NEW_CARD	OPEN	nimm Folgendes: heiß, Grad II; feuchtes Arzneikompositum am Gradanfang; heiß, Grad II; [shekain:?]; eingeweichte und erhitzte Droge auf Stufe II; bis zur mittleren Einweichstufe gebracht; bis zur mittleren Einweichstufe; heiß im qo-Rahmen, Grad I; ein Maß Trockendroge
2	8	4009500	1	f15r	f15r.7	H	A	1	5	4	1	0	0	1	0.800000	5	5	1	1	daiin shkaiin cthy sho keocthy	Grad-/Maßwert III | eingeweichte und erhitzte Droge auf Stufe III | CTH-Drogenmaterial | feuchter Ansatz | [keocthy:?]	V13:CONTEXTUAL_VALUE_SERIES | GDT670:EXACT_WHOLE:shkaiin | V13:TARGET_SURFACE_DEFAULT | V13:TARGET_SURFACE_DEFAULT | OPEN	KNOWN_CONTEXT_LICENSED | KNOWN_EXACT_WHOLE | KNOWN_EXACT_WHOLE | KNOWN_EXACT_WHOLE | UNKNOWN_SURFACE	5	keocthy	5	keocthy	sho	<EOS>	[keocthy:?]	NEWLY_EXPOSED_BY_GDT670_NO_NEW_CARD	OPEN	drei Maße; eingeweichte und erhitzte Droge auf Stufe III; Krautdroge; feuchter Ansatz; [keocthy:?]
2	9	1999700	0	f18r	f18r.14	H	A	1	3	2	0	0	1	1	0.666667	1	1	1	0	ychekch y kchaiin	[ychekch:?] | Eintragsteil abgeschlossen | heiß-getrocknete Droge auf Stufe III	OPEN | GDT659:Y_MEDIAL_LEFT_CLOSE | GDT670:EXACT_WHOLE:kchaiin	UNKNOWN_SURFACE | READER_BOUNDARY_UNSTABLE | KNOWN_EXACT_WHOLE	1	ychekch	1	ychekch	<BOS>	y	[ychekch:?]	NEWLY_EXPOSED_BY_GDT670_NO_NEW_CARD	OPEN	[ychekch:?]; heiß-getrocknete Droge auf Stufe III
2	10	8999000	0	f40r	f40r.10	H	B	2	10	9	0	0	4	1	0.900000	6	6	1	0	saiin olcheey chdy ychey ka ar oky ykedy okair ody	Samen/Saatgut, Typ/Charge III | Holzdrogenansatz vollständig trocknen | trocken am Anfang des Grades, abgeschlossen | [ychey:?] | erhitzte Wurzelfraktion I | Drogenfraktion I | heißer Ansatz am Anfang des Grades | erhitze hiervon bis zur Mittelstufe und schließe ab | heiße Drogenfraktion II im Ansatz | fertiggestellter Ansatz	V13:SCOPED_CONCRETE_HEAD_FORM | GDT665:EXACT_WHOLE:olcheey | GDT647:FAMILY_MIGRATION | OPEN | GDT670:KA_READER_MERGE_RIGHT_NOVEL:karar | GDT654:NEW_EXACT_WHOLE | GDT647:FAMILY_MIGRATION | GDT666:EXACT_WHOLE:ykedy | GDT663:EXACT_WHOLE:okair | GDT665:EXACT_WHOLE:ody	KNOWN_EXACT_WHOLE | KNOWN_EXACT_WHOLE | READER_BOUNDARY_UNSTABLE | UNKNOWN_SURFACE | READER_BOUNDARY_UNSTABLE | READER_BOUNDARY_UNSTABLE | KNOWN_EXACT_WHOLE | READER_BOUNDARY_UNSTABLE | KNOWN_EXACT_WHOLE | KNOWN_EXACT_WHOLE	4	ychey	4	ychey	chdy	ka	[ychey:?]	NEWLY_EXPOSED_BY_GDT670_NO_NEW_CARD	OPEN	Samen/Saatgut, Typ/Charge III; Holzdrogenansatz vollständig trocknen; angetrocknet; [ychey:?]; erhitzte Wurzelfraktion I; leicht erhitzter Ansatz; erhitze hiervon bis zur Mittelstufe und schließe ab; heiße Drogenfraktion II im Ansatz; fertiggestellter Ansatz
