order_id	stage	unit	page	fifth_hand_surface_sequence	literal_sequence_de	fluent_workshop_reading_de	marks	dictionary_changed	master_unit_id	section	owner_trace_de	visible_owner_switches	master_reading_de	core_marks	model_marks	execution_status	recurrent_phrase_ids	recurrent_phrase_readings_de	front_instruction_de	back_copy_sequence	taught_whole_words_de	newly_freed_from_local_leaf
WH01	MAKE_A.G2	H1-S001	f10r	dchey cthoor char chety os chair otytchol qoky daiin etyd	ENTNEHMEN · EIN KURZER ARBEITSGANG · POSTEN; BEREITEN · ARBEITSGANG · ANSATZ; QUELLE; BEARBEITEN · POSTEN; DAZU; ENTNEHMEN · WASSER; DANACH DIESEN POSTEN BEARBEITEN, ENTNEHMEN UND WEITERFUEHREN; ANSETZEN · POSTEN; EIN KLEINER SCHOEPFBECHER; DEN POSTEN KURZ WEITERBEARBEITEN	Bei der breiten gezahnten Bluetenpflanze: Den laufenden Posten kurz entnehmen; den Ansatz im Arbeitsgang bereiten, aus der Quelle nehmen und bearbeiten; dazu Wasser entnehmen, danach den Posten bearbeiten, entnehmen und weiterfuehren, nach Sollmass ansetzen und kurz bearbeiten.	10	NO	MU001	WHAT	Bildprodukt A.G2	0	Bei der breiten gezahnten Bluetenpflanze: Den laufenden Posten kurz entnehmen; den Ansatz im Arbeitsgang bereiten, aus der Quelle nehmen und bearbeiten; dazu Wasser entnehmen, danach den Posten bearbeiten, entnehmen und weiterfuehren, nach Sollmass ansetzen und kurz bearbeiten.	10	0	SHARED_OR_TAUGHT_EXECUTABLE	CPH05	DEN POSTEN NACH SOLLMASS ANSETZEN	Bei der breiten gezahnten Bluetenpflanze: Den laufenden Posten kurz entnehmen; den Ansatz im Arbeitsgang bereiten, aus der Quelle nehmen und bearbeiten; dazu Wasser entnehmen, danach den Posten bearbeiten, entnehmen und weiterfuehren, nach Sollmass ansetzen und kurz bearbeiten.	dchey cthoor char chety os chair otytchol qoky daiin etyd	NONE	NO
WH01	MAKE_A.G2	H1-S002	f10r	qokchy qotchol ol checthy	ANSETZEN · POSTEN; DANACH · ENTNEHMEN · WEITER; WEITER; BEREITEN · POSTEN	Bei der breiten gezahnten Bluetenpflanze: Den laufenden Posten ansetzen, danach entnehmen und weiterfuehren, weiterarbeiten und ihn bereitet halten.	4	NO	MU002	WHAT	Bildprodukt A.G2	0	Bei der breiten gezahnten Bluetenpflanze: Den laufenden Posten ansetzen, danach entnehmen und weiterfuehren, weiterarbeiten und ihn bereitet halten.	4	0	SHARED_OR_TAUGHT_EXECUTABLE	NONE	NONE	Bei der breiten gezahnten Bluetenpflanze: Den laufenden Posten ansetzen, danach entnehmen und weiterfuehren, weiterarbeiten und ihn bereitet halten.	qokchy qotchol ol checthy	NONE	NO
WH01	APPLY_B1	B1-S001	f81v	qokedy	ANSETZEN · EIN KURZER ARBEITSGANG · SCHLUSS	Am gemeinsamen zweireihigen Becken: Kurz ansetzen und den Schritt schliessen.	1	NO	MU003	HOW	gemeinsame zweireihige Figuren-/Beckenstation	0	Am gemeinsamen zweireihigen Becken: Kurz ansetzen und den Schritt schliessen.	1	0	SHARED_OR_TAUGHT_EXECUTABLE	NONE	NONE	Am gemeinsamen zweireihigen Becken: Kurz ansetzen und den Schritt schliessen.	qokedy	NONE	NO
WH01	APPLY_B1	B1-S002	f81v	qokaiin kair qokal char ol kain olkain dal ol rol dl olor ol sheckhal daiin qokeedal daiin chckhy schedy	ANSETZEN · EIN KLEINER SCHOEPFBECHER; ZUGEBEN · WASSER; ANSETZEN · ZIELSTELLE; QUELLE; WEITER; ZUGEBEN · EIN ABGEGRENZTER TEIL; WEITER · ZUGEBEN · EIN ABGEGRENZTER TEIL; ZIELSTELLE; WEITER; ABKUEHLEN UND WEITERARBEITEN; LEITEN; WEITER · ANSATZ; WEITER; HALTEN · EIN KURZER ARBEITSGANG · DURCHLASS · ZIELSTELLE; EIN KLEINER SCHOEPFBECHER; ANSETZEN · DREI KURZE ARBEITSGAENGE · ZIELSTELLE; EIN KLEINER SCHOEPFBECHER; DURCHLASS · POSTEN; UMSETZEN · SCHLUSS	Am gemeinsamen zweireihigen Becken: Nach Sollmass ansetzen und das laufende Wasser zugeben. An der Zielstelle aus der Quelle weiterarbeiten: eine Portion und dann eine weitere Portion zugeben, weiter kuehlen und leiten. Den Ansatz weiterarbeiten, kurz am Durchlass der Zielstelle halten, erneut nach Sollmass laenger ansetzen, den Posten durch den Durchlass umsetzen und schliessen.	19	NO	MU004	HOW	gemeinsame zweireihige Figuren-/Beckenstation	0	Am gemeinsamen zweireihigen Becken: Nach Sollmass ansetzen und das laufende Wasser zugeben. An der Zielstelle aus der Quelle weiterarbeiten: eine Portion und dann eine weitere Portion zugeben, weiter kuehlen und leiten. Den Ansatz weiterarbeiten, kurz am Durchlass der Zielstelle halten, erneut nach Sollmass laenger ansetzen, den Posten durch den Durchlass umsetzen und schliessen.	14	5	CORE_PLUS_LOCAL_MODEL	CPH02,CPH09,CPH10	AN DER ZIELSTELLE WEITERARBEITEN | EINE PORTION WEITER AN DIE ZIELSTELLE GEBEN | DEN ANSATZ WEITERFUEHREN UND WEITERARBEITEN	Am gemeinsamen zweireihigen Becken: Nach Sollmass ansetzen und das laufende Wasser zugeben. An der Zielstelle aus der Quelle weiterarbeiten: eine Portion und dann eine weitere Portion zugeben, weiter kuehlen und leiten. Den Ansatz weiterarbeiten, kurz am Durchlass der Zielstelle halten, erneut nach Sollmass laenger ansetzen, den Posten durch den Durchlass umsetzen und schliessen.	qokaiin kair qokal char ol kain olkain dal ol rol dl olor ol sheckhal daiin qokeedal daiin chckhy schedy	WEITERLEITEN	NO
WH01	APPLY_B1	B1-S003	f81v	ol sshkchdy	WEITER; HALTEN · ZUGEBEN · UMSETZEN · SCHLUSS	Am gemeinsamen zweireihigen Becken: Weiterarbeiten; dann halten, zugeben und umsetzen; den Schritt schliessen.	2	NO	MU005	HOW	gemeinsame zweireihige Figuren-/Beckenstation	0	Am gemeinsamen zweireihigen Becken: Weiterarbeiten; dann halten, zugeben und umsetzen; den Schritt schliessen.	1	1	CORE_PLUS_LOCAL_MODEL	NONE	NONE	Am gemeinsamen zweireihigen Becken: Weiterarbeiten; dann halten, zugeben und umsetzen; den Schritt schliessen.	ol sshkchdy	NONE	NO
WH01	APPLY_B1	B1-S004	f81v	chedy ol shedy	UMSETZEN · POSTEN; WEITER; STEHENLASSEN · SCHLUSS	Am gemeinsamen zweireihigen Becken: Den laufenden Posten umsetzen; dann weiterarbeiten; dann stehen lassen; den Schritt schliessen.	3	NO	MU006	HOW	gemeinsame zweireihige Figuren-/Beckenstation	0	Am gemeinsamen zweireihigen Becken: Den laufenden Posten umsetzen; dann weiterarbeiten; dann stehen lassen; den Schritt schliessen.	3	0	SHARED_OR_TAUGHT_EXECUTABLE	CPH03,CPH08	DEN POSTEN UMSETZEN UND WEITERFUEHREN | WEITERARBEITEN, STEHENLASSEN UND SCHLIESSEN	Am gemeinsamen zweireihigen Becken: Den laufenden Posten umsetzen; dann weiterarbeiten; dann stehen lassen; den Schritt schliessen.	chedy ol shedy	NONE	NO
WH01	APPLY_B1	B1-S005	f81v	qolchedy	WEITER · UMSETZEN · SCHLUSS	Am gemeinsamen zweireihigen Becken: Weiter umsetzen; den Schritt schliessen.	1	NO	MU007	HOW	gemeinsame zweireihige Figuren-/Beckenstation	0	Am gemeinsamen zweireihigen Becken: Weiter umsetzen; den Schritt schliessen.	1	0	SHARED_OR_TAUGHT_EXECUTABLE	NONE	NONE	Am gemeinsamen zweireihigen Becken: Weiter umsetzen; den Schritt schliessen.	qolchedy	NONE	NO
WH01	APPLY_B1	B1-S006	f81v	qokain chckhy dl ral	ANSETZEN · EIN ABGEGRENZTER TEIL; DURCHLASS · POSTEN; LEITEN; KUEHLEN · ZIELSTELLE	Am gemeinsamen zweireihigen Becken: Als Portion ansetzen; dann den laufenden Posten durch den Durchlass; dann leiten; dann zur Zielstelle kuehlen.	4	NO	MU008	HOW	gemeinsame zweireihige Figuren-/Beckenstation	0	Am gemeinsamen zweireihigen Becken: Als Portion ansetzen; dann den laufenden Posten durch den Durchlass; dann leiten; dann zur Zielstelle kuehlen.	3	1	CORE_PLUS_LOCAL_MODEL	NONE	NONE	Am gemeinsamen zweireihigen Becken: Als Portion ansetzen; dann den laufenden Posten durch den Durchlass; dann leiten; dann zur Zielstelle kuehlen.	qokain chckhy dl ral	WEITERLEITEN	NO
WH01	APPLY_B1	B1-S007	f81v	qokchdy	ANSETZEN · UMSETZEN · SCHLUSS	Am gemeinsamen zweireihigen Becken: Ansetzen und umsetzen; den Schritt schliessen.	1	NO	MU009	HOW	gemeinsame zweireihige Figuren-/Beckenstation	0	Am gemeinsamen zweireihigen Becken: Ansetzen und umsetzen; den Schritt schliessen.	1	0	SHARED_OR_TAUGHT_EXECUTABLE	NONE	NONE	Am gemeinsamen zweireihigen Becken: Ansetzen und umsetzen; den Schritt schliessen.	qokchdy	NONE	NO
WH01	APPLY_B1	B1-S008	f81v	chey ol cheky ol shedy	POSTEN; WEITER; WAERMEN · EIN KURZER ARBEITSGANG · POSTEN; WEITER; STEHENLASSEN · SCHLUSS	Am gemeinsamen zweireihigen Becken: Den Posten beibehalten und weiterarbeiten, kurz erwaermen, weiterfuehren, stehen lassen und den Schritt schliessen.	5	NO	MU010	HOW	gemeinsame zweireihige Figuren-/Beckenstation	0	Am gemeinsamen zweireihigen Becken: Den Posten beibehalten und weiterarbeiten, kurz erwaermen, weiterfuehren, stehen lassen und den Schritt schliessen.	5	0	SHARED_OR_TAUGHT_EXECUTABLE	CPH08	WEITERARBEITEN, STEHENLASSEN UND SCHLIESSEN	Am gemeinsamen zweireihigen Becken: Den Posten beibehalten und weiterarbeiten, kurz erwaermen, weiterfuehren, stehen lassen und den Schritt schliessen.	chey ol cheky ol shedy	NONE	NO
