page	locus	kind	paragraph_start	paragraph_end	readings_json
f88r	f88r.18	P	1	0	"{""zl3b_clean"": ""koay cphol orchor pcheoly otchol oldy salsaly"", ""it2a_clean"": ""koaiphhy cphol orchor pcheoly otchol oldy sal saly"", ""rf1b_clean"": ""koay cphol or chor pcheoly otchol oldy salsaly""}"
f88r	f88r.19	P	0	0	"{""zl3b_clean"": ""dchey chokol daiin qoekol qoekol qockhol okol cheol"", ""it2a_clean"": ""dchey chokol daiin qoekol qoekol qockhoy okol cheol"", ""rf1b_clean"": ""dchey chokol daiin qoekol qoekol qockhol okol cheol""}"
f88r	f88r.20	P	0	0	"{""zl3b_clean"": ""dsheol qokeey s chy s aiin chor oteor aiin chosals"", ""it2a_clean"": ""dsheol qokeey s chy saiin chor oteor aiin chosals"", ""rf1b_clean"": ""dsheol qokeey s chy s aiin chor oteor aiin chosals""}"
f88r	f88r.21	P	0	0	"{""zl3b_clean"": ""teol chor olsheody qokeol shoy ol sheeol sheoldg"", ""it2a_clean"": ""teol chor olsheody qokeol shoikhy ol sheeol sheol dg"", ""rf1b_clean"": ""teol chor olsheo y qokeol shockhy ol sheeol sheoldg""}"
f88r	f88r.22	P	0	1	"{""zl3b_clean"": ""ychey okaiin chol cheor ol chorcholsal"", ""it2a_clean"": ""ychey okaiin chol cheor ol chorcholsal"", ""rf1b_clean"": ""ychey okaiin chol cheor ol chorcholsal""}"
f77r	f77r.25	P	1	0	"{""zl3b_clean"": ""otedy qokar shedy qokal shedar dal chedy daror"", ""it2a_clean"": ""otedy qokor shedy qokal shedar dal chedy daror"", ""rf1b_clean"": ""otedy qokor shedy qokal shedar dal chedy daror""}"
f77r	f77r.26	P	0	0	"{""zl3b_clean"": ""qoteedy qokeedy qokaiin chcthy lchedy qokaly"", ""it2a_clean"": ""qoteedy qokeedy qokaiin chcthy lchedy qokaly"", ""rf1b_clean"": ""qoteedy qokee y qokaiin chcthy lche y qokaly""}"
f77r	f77r.27	P	0	0	"{""zl3b_clean"": ""solchedy qokain okaiin shedy qokeedy qotedy"", ""it2a_clean"": ""solchedy qokain okaiin shedy qokeedy qotedy"", ""rf1b_clean"": ""solche y qokain okaiin shedy qokeedy qotedy""}"
f77r	f77r.28	P	0	0	"{""zl3b_clean"": ""olchey qotey qokain olcheedy sar lom"", ""it2a_clean"": ""olchey qotey qokain olcheedy sar lom"", ""rf1b_clean"": ""olchey qotey qokain olcheedy sar lom""}"
f77r	f77r.29	P	0	0	"{""zl3b_clean"": ""saiin cheeol qokeedy qokeedy qotal"", ""it2a_clean"": ""saiin cheeol qokeedy qokeedy qotal"", ""rf1b_clean"": ""saiin cheeol qokeedy qokeedy qotal""}"
f77r	f77r.30	P	0	0	"{""zl3b_clean"": ""qokaiin chckhey sa iin qolkain cheeky lol"", ""it2a_clean"": ""qokaiin chckhey saiin qolkain cheeky lol"", ""rf1b_clean"": ""qokaiin chckhey s aiin qolkain cheeky lol""}"
f77r	f77r.31	P	0	0	"{""zl3b_clean"": ""qokain chckhy qokeey qotedy qotedy qotary"", ""it2a_clean"": ""qokain chckhy qokeey qotedy qotedy qotary"", ""rf1b_clean"": ""qokain chckhy qokeey qote y qotedy qotary""}"
f77r	f77r.32	P	0	0	"{""zl3b_clean"": ""qor ain cheol ol chealor cheey qeteiiin dary"", ""it2a_clean"": ""qor ain cheol ol chealor cheey qetaiin dary"", ""rf1b_clean"": ""qor ain cheol ol chealor cheey qeteiiin dary""}"
f77r	f77r.33	P	0	0	"{""zl3b_clean"": ""daiin chedy qol keedy qoteeedy sar oiiiin cheety dy"", ""it2a_clean"": ""daiin chedy qol keedy qoteeedy sar oiiiin cheety dy"", ""rf1b_clean"": ""daiin chedy qol kee y qoteeedy sar iiiin cheety dy""}"
f77r	f77r.34	P	0	0	"{""zl3b_clean"": ""qokaiin shedy chedy qolchedy qokaiin qokaiin checkhy raiin"", ""it2a_clean"": ""qokaiin shedy chedy qol chedy qokaiin qokaiin checkhy raiin"", ""rf1b_clean"": ""qokaiin shedy chedy qolche y qokaiin qokaiin checkhy aiin""}"
f77r	f77r.35	P	0	0	"{""zl3b_clean"": ""solkeey okaiin chedy qokain sheedy qokaiin chedaiin chealy"", ""it2a_clean"": ""solkeey okaiin chedy qokain sheedy qokaiin chedaiin chealy"", ""rf1b_clean"": ""solkeey okaiin chedy qokain sheedy qotaiin che aiin chealy""}"
f77r	f77r.36	P	0	0	"{""zl3b_clean"": ""dshedy pchedy qotain chedy dolchl qokeedy qokol olchey"", ""it2a_clean"": ""dshedy pchedy qotain chedy dolchl qokeedy qokol olchey"", ""rf1b_clean"": ""dshedy pchedy qotain chedy dolchl qokeedy qokol olchey""}"
f77r	f77r.37	P	0	1	"{""zl3b_clean"": ""teeolain chey qoteedy qokain cheedy cheey lchedy"", ""it2a_clean"": ""teeolain chey qoteedy qokain cheedy cheey lchedy"", ""rf1b_clean"": ""teeolain chey qotee y qokain cheedy cheey lche y""}"
f24v	f24v.1	P	1	0	"{""zl3b_clean"": ""tchodar chocfhey opom shod chcphy opshody ocphoraiin o k o am"", ""it2a_clean"": ""tchodar chocfhhg opom shod chcphy opshody ocphoraiin okokom"", ""rf1b_clean"": ""tchodar choy opom shod chcphy opshody ocphoraiin okok m""}"
f24v	f24v.2	P	0	0	"{""zl3b_clean"": ""ydals ckhor shy cho dchor otol otaiir otchos okchom okcho"", ""it2a_clean"": ""ydals ckhor shy cho dchar otol otaiir otchos okchom okcho"", ""rf1b_clean"": ""ydals ckhor shy cho d chor otol otaiir otchos okchom okcho""}"
f24v	f24v.3	P	0	0	"{""zl3b_clean"": ""octhyl odchees oesearies okam chcth"", ""it2a_clean"": ""octhol odchees oesearees okam chcth"", ""rf1b_clean"": ""octhol odchees oesearees okam chcth""}"
f24v	f24v.4	P	0	0	"{""zl3b_clean"": ""ydal sh okol okaiin odaiin dlos"", ""it2a_clean"": ""ydal sh okol okaiin odaiin dlos"", ""rf1b_clean"": ""ydal sh okol okaiin odaiin dlos""}"
f24v	f24v.5	P	0	1	"{""zl3b_clean"": ""oeor oraiin tchar oro"", ""it2a_clean"": ""oeor oraiin tchar oro"", ""rf1b_clean"": ""oe r or iin tchar oro""}"
f75r	f75r.32	P	1	0	"{""zl3b_clean"": ""polshy dal shedy qokain dar chsdy shedy qotar shedy ldy"", ""it2a_clean"": ""polshy dal shedy qokain das chsdy shedy qokar shedy ldy"", ""rf1b_clean"": ""polshy dal shedy qokain dar chsdy shedy qokar she y ldy""}"
f75r	f75r.33	P	0	0	"{""zl3b_clean"": ""qokeey l shedy qo l chedy qokain chcthedy ltedy darom"", ""it2a_clean"": ""qokeey lshedy qol chedy qokain chcthedy ltedy darom"", ""rf1b_clean"": ""qokeey lshedy qol ched qokain chcthedy ltedy darom""}"
f75r	f75r.34	P	0	0	"{""zl3b_clean"": ""s olkedy okal dar oty okar otar ol kain oltedy"", ""it2a_clean"": ""solkedy okal dar oty otar otar ol kain olkedy"", ""rf1b_clean"": ""s olke y okal dar oty okar otar ol kain olkedy""}"
f75r	f75r.35	P	0	0	"{""zl3b_clean"": ""qokain sheety qokain dar dar shedy qokain oldy"", ""it2a_clean"": ""qokain sheety qokain dar dar shedy qokar ol dy"", ""rf1b_clean"": ""qokain sheety qokain dar dar edy qokain oldy""}"
