record	locus	at	word	mode	render	read_status	row_status
f17r	f17r.4	f17r.4:1	tcho	LINE	Pflanzenmaterial	HYPOTHESIS	recorded
f17r	f17r.4	f17r.4:2	shol	LINE	[shol — offen]	OPEN	recorded
f17r	f17r.4	f17r.4:3	qokol	LINE	[qokol — offen]	OPEN	recorded
f17r	f17r.4	f17r.4:4	qor	LINE	[qor — offen]	OPEN	recorded
f17r	f17r.4	f17r.4:5	olaiin	LINE	[olaiin — offen]	OPEN	recorded
f17r	f17r.4	f17r.4:6	opydg	LINE	[opydg — offen]	OPEN	recorded
f17r	f17r.4	f17r.4:7	som	LINE	[som — offen]	OPEN	recorded
f17r	f17r.4	f17r.4:8	ypchy	LINE	[ypchy — offen]	OPEN	recorded
f17r	f17r.4	f17r.4:9	ypaim	LINE	[ypaim — offen]	OPEN	recorded
f17r	f17r.5	f17r.5:1	ychekchy	LINE	[ychekchy — offen]	OPEN	recorded
f17r	f17r.5	f17r.5:2	cthy	LINE	Krautmaterial	HYPOTHESIS	recorded
f17r	f17r.5	f17r.5:3	chor	LINE	Blütenmaterial	HYPOTHESIS	recorded
f17r	f17r.5	f17r.5:4	shor	LINE	Früchte	HYPOTHESIS	recorded
f17r	f17r.5	f17r.5:5	cphor	LINE	[cphor — offen]	OPEN	recorded
f17r	f17r.5	f17r.5:6	cphaldy	LINE	[cphaldy — offen]	OPEN	recorded
f17r	f17r.5	f17r.5:7	dair	LINE	[dair — offen]	OPEN	recorded
f17r	f17r.5	f17r.5:8	cthey	LINE	Arzneiform A	HYPOTHESIS	recorded
f17r	f17r.5	f17r.5:9	qody	LINE	fertige Zubereitung	HYPOTHESIS	recorded
f17r	f17r.6	f17r.6:1	tsho	LINE	[tsho — offen]	OPEN	recorded
f17r	f17r.6	f17r.6:2	qof	LINE	[qof — offen]	OPEN	recorded
f17r	f17r.6	f17r.6:3	cho	LINE	[cho — offen]	OPEN	recorded
f17r	f17r.6	f17r.6:4	qokcheor	LINE	[qokcheor — offen]	OPEN	recorded
f17r	f17r.6	f17r.6:5	cheteg	LINE	[cheteg — offen]	OPEN	recorded
f21r	f21r.8	f21r.8:1	fcho	LINE	[fcho — offen]	OPEN	recorded
f21r	f21r.8	f21r.8:2	kshy	LINE	[kshy — offen]	OPEN	recorded
f21r	f21r.8	f21r.8:3	otor	LINE	[otor — offen]	OPEN	recorded
f21r	f21r.8	f21r.8:4	sheol	LINE	[sheol — offen]	OPEN	recorded
f21r	f21r.8	f21r.8:5	ocphal	LINE	[ocphal — offen]	OPEN	recorded
f21r	f21r.8	f21r.8:6	opsheas	LINE	[opsheas — offen]	OPEN	recorded
f21r	f21r.8	f21r.8:7	cthodaiin	LINE	[cthodaiin — offen]	OPEN	recorded
f21r	f21r.8	f21r.8:8	oty	LINE	[oty — offen]	OPEN	recorded
f21r	f21r.9	f21r.9:1	okaiin	LINE	Ansatz	HYPOTHESIS	recorded
f21r	f21r.9	f21r.9:2	sho	LINE	vermische {Flüssigauszug + Arzneiform A + Krautmaterial}; MULTI_INPUT_MIX; Modellprodukt P@f21r.9:2 erst nach f21r.9:9	HYPOTHESIS	recorded
f21r	f21r.9	f21r.9:3	tshaiin	LINE	Flüssigauszug	HYPOTHESIS	recorded
f21r	f21r.9	f21r.9:4	chkaiin	LINE	[chkaiin — offen]	OPEN	recorded
f21r	f21r.9	f21r.9:5	sh	LINE	[sh — offen]	OPEN	recorded
f21r	f21r.9	f21r.9:6	cthey	LINE	Arzneiform A	HYPOTHESIS	recorded
f21r	f21r.9	f21r.9:7	cthody	LINE	[cthody — offen]	OPEN	recorded
f21r	f21r.9	f21r.9:8	cthy	LINE	Krautmaterial	HYPOTHESIS	recorded
f21r	f21r.9	f21r.9:9	s	LINE	[s — offen]	OPEN	recorded
f21r	f21r.10	f21r.10:1	totchy	LINE	[totchy — offen]	OPEN	recorded
f21r	f21r.10	f21r.10:2	keor	LINE	[keor — offen]	OPEN	recorded
f21r	f21r.10	f21r.10:3	chy	LINE	Wasser	HYPOTHESIS	recorded
f21r	f21r.10	f21r.10:4	ky	LINE	[ky — offen]	OPEN	recorded
f21r	f21r.10	f21r.10:5	qotaiin	LINE	abgeteilte Portion	HYPOTHESIS	recorded
f21r	f21r.10	f21r.10:6	qotchol	LINE	Trockenmaterial	HYPOTHESIS	recorded
f21r	f21r.10	f21r.10:7	ty	LINE	[ty — offen]	OPEN	recorded
f21r	f21r.10	f21r.10:8	ctheey	LINE	[ctheey — offen]	OPEN	recorded
f21r	f21r.10	f21r.10:9	otaiin	LINE	[otaiin — offen]	OPEN	recorded
f21r	f21r.11	f21r.11:1	shol	LINE	[shol — offen]	OPEN	recorded
f21r	f21r.11	f21r.11:2	chol	LINE	[chol — offen]	OPEN	recorded
f21r	f21r.11	f21r.11:3	shol	LINE	[shol — offen]	OPEN	recorded
f21r	f21r.11	f21r.11:4	tchol	LINE	[tchol — offen]	OPEN	recorded
f21r	f21r.11	f21r.11:5	chcthy	LINE	[chcthy — offen]	OPEN	recorded
f21r	f21r.11	f21r.11:6	otyky	LINE	[otyky — offen]	OPEN	recorded
f21r	f21r.11	f21r.11:7	shey	LINE	[shey — offen]	OPEN	recorded
f21r	f21r.11	f21r.11:8	yteol	LINE	[yteol — offen]	OPEN	recorded
f21r	f21r.11	f21r.11:9	shody	LINE	[shody — offen]	OPEN	recorded
f21r	f21r.12	f21r.12:1	ykeey	LINE	[ykeey — offen]	OPEN	recorded
f21r	f21r.12	f21r.12:2	chor	LINE	Blütenmaterial	HYPOTHESIS	recorded
f21r	f21r.12	f21r.12:3	sheey	LINE	[sheey — offen]	OPEN	recorded
f21r	f21r.12	f21r.12:4	ysheol	LINE	[ysheol — offen]	OPEN	recorded
f21r	f21r.12	f21r.12:5	chor	LINE	Blütenmaterial	HYPOTHESIS	recorded
f21r	f21r.12	f21r.12:6	chol	LINE	[chol — offen]	OPEN	recorded
f21r	f21r.12	f21r.12:7	daiin	LINE	[daiin — offen]	OPEN	recorded
f21r	f21r.12	f21r.12:8	chkaiin	LINE	[chkaiin — offen]	OPEN	recorded
f32v	f32v.7	f32v.7:1	ksho	LINE	[ksho — offen]	OPEN	recorded
f32v	f32v.7	f32v.7:2	cphos	LINE	[cphos — offen]	OPEN	recorded
f32v	f32v.7	f32v.7:3	she	LINE	[she — offen]	OPEN	recorded
f32v	f32v.7	f32v.7:4	sheaiin	LINE	[sheaiin — offen]	OPEN	recorded
f32v	f32v.7	f32v.7:5	otshcho	LINE	[otshcho — offen]	OPEN	recorded
f32v	f32v.7	f32v.7:6	r	LINE	[r — offen]	OPEN	recorded
f32v	f32v.7	f32v.7:7	dain	LINE	[dain — offen]	OPEN	recorded
f32v	f32v.7	f32v.7:8	shckhy	LINE	[shckhy — offen]	OPEN	recorded
f32v	f32v.7	f32v.7:9	s	LINE	[s — offen]	OPEN	recorded
f32v	f32v.7	f32v.7:10	odan	LINE	[odan — offen]	OPEN	recorded
f32v	f32v.8	f32v.8:1	otchol	LINE	Trockenmaterial	HYPOTHESIS	recorded
f32v	f32v.8	f32v.8:2	daiin	LINE	[daiin — offen]	OPEN	recorded
f32v	f32v.8	f32v.8:3	daiin	LINE	[daiin — offen]	OPEN	recorded
f32v	f32v.8	f32v.8:4	ctho	LINE	Pflanzenpulver	HYPOTHESIS	recorded
f32v	f32v.8	f32v.8:5	daiin	LINE	[daiin — offen]	OPEN	recorded
f32v	f32v.8	f32v.8:6	qotaiin	LINE	abgeteilte Portion	HYPOTHESIS	recorded
f32v	f32v.8	f32v.8:7	otchy	LINE	[otchy — offen]	OPEN	recorded
f32v	f32v.8	f32v.8:8	d	LINE	[d — offen]	OPEN	recorded
f32v	f32v.8	f32v.8:9	shan	LINE	Feinanteil	HYPOTHESIS	recorded
f32v	f32v.9	f32v.9:1	qotchy	LINE	zerkleinere {Pflanzenmark}; ONE_INPUT_PROCESS; Modellprodukt P@f32v.9:1 erst nach f32v.9:4	HYPOTHESIS	recorded
f32v	f32v.9	f32v.9:2	cfhy	LINE	[cfhy — offen]	OPEN	recorded
f32v	f32v.9	f32v.9:3	skey	LINE	[skey — offen]	OPEN	recorded
f32v	f32v.9	f32v.9:4	chocthy	LINE	Pflanzenmark	HYPOTHESIS	recorded
f32v	f32v.9	f32v.9:5	daiin	LINE	[daiin — offen]	OPEN	recorded
f32v	f32v.9	f32v.9:6	cthaiin	LINE	Pflanzenportion	HYPOTHESIS	recorded
f32v	f32v.9	f32v.9:7	daiin	LINE	[daiin — offen]	OPEN	recorded
f32v	f32v.10	f32v.10:1	sho	LINE	vermische {Öl + Blütenmaterial + Trockenmaterial}; MULTI_INPUT_MIX; Modellprodukt P@f32v.10:1 erst nach f32v.10:10	HYPOTHESIS	recorded
f32v	f32v.10	f32v.10:2	keol	LINE	Öl	HYPOTHESIS	recorded
f32v	f32v.10	f32v.10:3	chor	LINE	Blütenmaterial	HYPOTHESIS	recorded
f32v	f32v.10	f32v.10:4	chol	LINE	[chol — offen]	OPEN	recorded
f32v	f32v.10	f32v.10:5	daiin	LINE	[daiin — offen]	OPEN	recorded
f32v	f32v.10	f32v.10:6	cpho	LINE	[cpho — offen]	OPEN	recorded
f32v	f32v.10	f32v.10:7	l	LINE	[l — offen]	OPEN	recorded
f32v	f32v.10	f32v.10:8	cthol	LINE	Trockenmaterial	HYPOTHESIS	recorded
f32v	f32v.10	f32v.10:9	da	LINE	[da — offen]	OPEN	recorded
f32v	f32v.10	f32v.10:10	ar	LINE	[ar — offen]	OPEN	recorded
f32v	f32v.11	f32v.11:1	ol	LINE	[ol — offen]	OPEN	recorded
f32v	f32v.11	f32v.11:2	sho	LINE	vermische {Wasser}; ONE_INPUT_UNSPECIFIED_PARTNER; Modellprodukt P@f32v.11:2 erst nach f32v.11:3	HYPOTHESIS	recorded
f32v	f32v.11	f32v.11:3	chy	LINE	Wasser	HYPOTHESIS	recorded
f29v	f29v.1	f29v.1:1	kooiin	LINE	Wurzelmaterial	HYPOTHESIS	recorded
f29v	f29v.1	f29v.1:2	shor	LINE	Früchte	HYPOTHESIS	recorded
f29v	f29v.1	f29v.1:3	chetchy	LINE	[chetchy — offen]	OPEN	recorded
f29v	f29v.1	f29v.1:4	ol	LINE	[ol — offen]	OPEN	recorded
f29v	f29v.1	f29v.1:5	ls	LINE	[ls — offen]	OPEN	recorded
f29v	f29v.1	f29v.1:6	shytchy	LINE	[shytchy — offen]	OPEN	recorded
f29v	f29v.1	f29v.1:7	cthy	LINE	Krautmaterial	HYPOTHESIS	recorded
f29v	f29v.1	f29v.1:8	shy	LINE	[shy — offen]	OPEN	recorded
f29v	f29v.1	f29v.1:9	cho	LINE	[cho — offen]	OPEN	recorded
f29v	f29v.1	f29v.1:10	shy	LINE	[shy — offen]	OPEN	recorded
f29v	f29v.1	f29v.1:11	daiin	LINE	[daiin — offen]	OPEN	recorded
f29v	f29v.2	f29v.2:1	qotcheaiin	LINE	Feinpulver	HYPOTHESIS	recorded
f29v	f29v.2	f29v.2:2	s	LINE	[s — offen]	OPEN	recorded
f29v	f29v.2	f29v.2:3	chol	LINE	[chol — offen]	OPEN	recorded
f29v	f29v.2	f29v.2:4	chol	LINE	[chol — offen]	OPEN	recorded
f29v	f29v.2	f29v.2:5	cthy	LINE	Krautmaterial	HYPOTHESIS	recorded
f29v	f29v.2	f29v.2:6	chey	LINE	[chey — offen]	OPEN	recorded
f29v	f29v.2	f29v.2:7	cthold	LINE	Pflanzenrückstand	HYPOTHESIS	recorded
f29v	f29v.2	f29v.2:8	ytchor	LINE	zerkleinerte Blüten	HYPOTHESIS	recorded
f29v	f29v.2	f29v.2:9	dary	LINE	[dary — offen]	OPEN	recorded
f29v	f29v.3	f29v.3:1	chol	LINE	[chol — offen]	OPEN	recorded
f29v	f29v.3	f29v.3:2	chol	LINE	[chol — offen]	OPEN	recorded
f29v	f29v.3	f29v.3:3	kor	LINE	[kor — offen]	OPEN	recorded
f29v	f29v.3	f29v.3:4	shey	LINE	[shey — offen]	OPEN	recorded
f29v	f29v.3	f29v.3:5	odaiin	LINE	Zusatzportion	HYPOTHESIS	recorded
f29v	f29v.3	f29v.3:6	qotchy	LINE	zerkleinere {Ansatz}; ONE_INPUT_PROCESS; Modellprodukt P@f29v.3:6 erst nach f29v.4:3	HYPOTHESIS	recorded
f29v	f29v.3	f29v.3:7	taiin	LINE	[taiin — offen]	OPEN	recorded
f29v	f29v.3	f29v.3:8	s	LINE	[s — offen]	OPEN	recorded
f29v	f29v.3	f29v.3:9	she	LINE	[she — offen]	OPEN	recorded
f29v	f29v.3	f29v.3:10	otey	LINE	[otey — offen]	OPEN	recorded
f29v	f29v.3	f29v.3:11	sy	LINE	[sy — offen]	OPEN	recorded
f29v	f29v.4	f29v.4:1	ysho	LINE	[ysho — offen]	OPEN	recorded
f29v	f29v.4	f29v.4:2	otshy	LINE	[otshy — offen]	OPEN	recorded
f29v	f29v.4	f29v.4:3	okaiin	LINE	Ansatz	HYPOTHESIS	recorded
f29v	f29v.4	f29v.4:4	cthy	LINE	Krautmaterial	HYPOTHESIS	recorded
f29v	f29v.4	f29v.4:5	oltchy	LINE	[oltchy — offen]	OPEN	recorded
f29v	f29v.4	f29v.4:6	s	LINE	[s — offen]	OPEN	recorded
f29v	f29v.4	f29v.4:7	shot	LINE	[shot — offen]	OPEN	recorded
f29v	f29v.4	f29v.4:8	sho	LINE	vermische {Ansatz}; ONE_INPUT_UNSPECIFIED_PARTNER; Modellprodukt P@f29v.4:8 erst nach f29v.4:9	HYPOTHESIS	recorded
f29v	f29v.4	f29v.4:9	okaiin	LINE	Ansatz	HYPOTHESIS	recorded
