edition	target	locus	start	locally_safe	literal_line	line_final	paragraph_final	left	right	row_status
ZL3b	chor	f100r.15	3	True	True	False	False	dcheor shol qokeeol	chol qokeeody dareu	recorded
ZL3b	chor	f100r.23	6	True	False	False	False	soiin chol cphol shol shol qockhol	chol sho keey {chkhh}y ykeeam	recorded
ZL3b	chor	f100v.14	5	True	False	False	False	{c@132;h}dee{c@133;h}y sheocphy qoteody ckhoor ar	oteey daiin qokomo	recorded
ZL3b	chor	f102v1.14	0	True	False	False	False		cheor ckhey oteol a{ikh}eky	recorded
ZL3b	chor	f104v.20	8	True	True	False	False	or sheeo lcheedy qokeey qochey qotcheedy qotchedy qokol	chorol chdar otam	recorded
ZL3b	chor	f105v.35	5	True	False	False	False	doee okcheeo l taiin otcheedy	aiin odaiin chedy otaiin al kaishd	recorded
ZL3b	chor	f106v.23	3	True	False	False	False	ol kalol shar	okal chdy chol chedy qotaiin or aiin okeedy qokain	recorded
ZL3b	chor	f107v.19	2	True	True	False	False	soral olaiin	okaiin chkain okaiin	recorded
ZL3b	chor	f108v.36	4	True	False	False	False	daiin shechy qokedy qokain	chal chal chedy dain alal keedy otalys	recorded
ZL3b	chor	f10r.6	2	True	False	False	False	ycheor cthy	cthaiin qoctholy dy chy taiin shy	recorded
ZL3b	chor	f10r.8	1	True	False	False	False	qotchor	otol chol cholor chol daiin dar	recorded
ZL3b	chor	f10r.9	2	True	False	False	False	oykchor shor	chy kaiiin dy chodaiin	recorded
ZL3b	chor	f10v.6	1	True	False	False	False	shoiin	shcthy qoty qotoiin qokol chor aiin	recorded
ZL3b	chor	f10v.6	6	False	False	False	False	shoiin chor shcthy qoty qotoiin qokol	aiin	recorded
ZL3b	chor	f112r.25	6	True	True	False	False	tedain shedy ochor okchd ykedy kedy	aiin cheety chcthy okey	recorded
ZL3b	chor	f113r.11	10	True	False	False	False	daiin cholchey okecheey chokeo l sheo qoaiin shoo keeeol keody	chor kal laram	recorded
ZL3b	chor	f113r.11	11	True	False	False	False	daiin cholchey okecheey chokeo l sheo qoaiin shoo keeeol keody chor	kal laram	recorded
ZL3b	chor	f113r.20	7	True	False	False	False	kshoraiin qokeeoar shoteol lklcheol qokar chdain cpho{ith}y	aiin ckhydy	recorded
ZL3b	chor	f113r.24	1	True	True	False	False	dair	chopchey araiin or ral arody	recorded
ZL3b	chor	f113r.31	9	True	False	False	False	ytaiin okaiin chear ckhar shal shckhy okain <!next line intrudes>o {kh}ar	cky chokain qoky	recorded
ZL3b	chor	f113v.14	4	True	False	False	False	dar al sheey qotaiin	cthol okeshos olchedy qokaiin okal o kaiin olo	recorded
ZL3b	chor	f114r.24	2	True	False	False	False	tchedaiin oldal	chpcheey chcphey cphochy chos aiir chty chopo sair cphy dair	recorded
ZL3b	chor	f115r.3	2	True	False	False	False	qol cheol	od qol chedy qockheos cholor daar oraro	recorded
ZL3b	chor	f115r.4	3	True	True	False	False	dchedain qokeedy olkeechdy	chey kchor orchedar otar sheod qoteedy dardyr	recorded
ZL3b	chor	f115r.20	6	True	False	False	False	lcheod lkchedy chockhy chedy qokchedy qoky	al alor cheey qol keo r shey	recorded
ZL3b	ykchor	f11r.6	6	True	False	False	False	odl d s y otol chaiin	dair chody cthy s daiin	recorded
ZL3b	chor	f11v.6	3	True	False	False	False	soydy qoteey qot	dy ddy cthor shy arg	recorded
ZL3b	chor	f13r.3	6	True	False	False	False	s y dchor shaiin oeees ykor	ytshy ykchy kchy dar	recorded
ZL3b	chor	f15r.11	4	False	False	False	False	okaiin otaiin chl sy	choross	recorded
ZL3b	chor	f15v.5	1	True	True	False	False	otchor	chor ytchor cthy s	recorded
ZL3b	chor	f15v.5	2	True	True	False	False	otchor chor	ytchor cthy s	recorded
ZL3b	chor	f15v.8	1	True	True	False	False	ytchor	ol oiin oty shol daiin	recorded
ZL3b	chor	f15v.10	1	True	True	False	False	sor	cthoiin cthy qokaiin	recorded
ZL3b	chor	f15v.12	3	True	True	True	True	daiin cthor chol		recorded
ZL3b	chor	f16r.1	8	False	False	False	False	pocheody qopchey sykaiin opchy dor ychy daiin dy	orom	recorded
ZL3b	chor	f16r.5	1	True	False	False	False	tchor	chs y kch shocthy opchy ty ky	recorded
ZL3b	chor	f16v.5	2	True	True	False	False	ytchy chyty	chol ytchy dan	recorded
ZL3b	chor	f16v.8	7	True	False	False	False	daiin chol y daiin chcthy qot char	sholo	recorded
ZL3b	chor	f16v.9	4	True	True	False	False	dshy okaiin okaiin chol	cthor ty chody	recorded
ZL3b	chor	f17r.3	5	True	True	False	False	chol or chy qodam okor	okchom	recorded
ZL3b	chor	f17r.5	2	True	False	False	False	ychekchy cthy	shor cphor cphaldy dair cthey qody	recorded
ZL3b	chor	f17v.1	1	True	False	False	False	pchodol	pchy opydaiin odal dy	recorded
ZL3b	chor	f17v.12	5	True	True	True	False	oy choy keaiin chckhey ol		recorded
ZL3b	chor	f18r.3	1	True	False	False	False	qokchor	{c@139;h}{@246;k}ey or chey qokchol dy ytcharg	recorded
ZL3b	chor	f18r.4	0	True	False	False	False		[cth:{ith}]or okeor ykchol okain	recorded
ZL3b	chor	f18r.11	3	True	True	False	False	sotchaiin chokchy chckhol	g	recorded
ZL3b	chor	f18v.6	1	False	False	False	False	qotor	otchy qokeees chy s ar ykar	recorded
ZL3b	chor	f19r.2	1	True	False	False	False	dshy	y tchy chol dytchy chordy daiin dyty @241; cho@242;<!corr?>	recorded
ZL3b	chordy	f19r.2	6	True	False	False	False	dshy chor y tchy chol dytchy	daiin dyty @241; cho@242;<!corr?>	recorded
ZL3b	chor	f19r.8	1	True	True	False	False	or	daky dal chor dorl shy	recorded
ZL3b	chor	f19r.8	4	True	True	False	False	or chor daky dal	dorl shy	recorded
ZL3b	ykchor	f19r.10	3	True	True	False	False	daiin cthor chol	chordy	recorded
ZL3b	chordy	f19r.10	4	True	True	True	False	daiin cthor chol ykchor		recorded
ZL3b	ykchor chordy	f19r.10	3	True	True	True	False	daiin cthor chol		recorded
ZL3b	chor	f19r.12	1	True	True	False	False	ykchor	daiin daiinol	recorded
ZL3b	ykchor	f19r.12	0	True	True	False	False		chor daiin daiinol	recorded
ZL3b	chor	f19v.9	2	True	False	False	False	ychor oky	yt[o:a]l chol oky ddor	recorded
ZL3b	chor	f19v.10	1	True	False	False	False	daiin	daiin qoko[r:n] y okchan	recorded
ZL3b	chor	f20r.10	1	True	True	False	False	ochoaiin	sody pchodaiin chetody choky dchy toy	recorded
ZL3b	chor	f20r.13	1	True	False	False	False	ochaiin	chor cheey tchey	recorded
ZL3b	chor	f20r.13	2	False	False	False	False	ochaiin chor	cheey tchey	recorded
ZL3b	chor	f20v.10	5	True	True	False	False	shokaiin chocthy chol daiin chy	ety	recorded
ZL3b	chor	f21r.12	1	True	True	False	False	ykeey	sheey ysheol chor chol daiin chkaiin	recorded
ZL3b	chor	f21r.12	4	True	True	False	False	ykeey chor sheey ysheol	chol daiin chkaiin	recorded
ZL3b	chor	f21v.3	5	True	True	False	False	qotol keeees chotchy tcho choty	qotol daiin dal	recorded
ZL3b	chor	f22r.5	5	True	False	False	False	ol daiin qokchy dar daiin	oldor oky y choldchy	recorded
ZL3b	chor	f22r.10	1	True	False	False	False	kchol	daiin cthoiin dchor chey qokol dy opchol oldam	recorded
ZL3b	chor	f22v.7	1	True	True	False	False	ychor	qokchol chory	recorded
ZL3b	chor	f23r.2	2	True	False	False	False	to ar	daiin chk dain otchy lolchor daiin dam okchol dain g	recorded
ZL3b	chor	f23v.8	6	False	False	False	False	qokaiin dain qokor okal g dam	olol dam	recorded
ZL3b	chor	f24r.1	3	True	False	False	False	por or y	opchar she cheol daiin or	recorded
ZL3b	chor	f24r.10	2	True	False	False	False	q[?:e]or cfhar	s am chotaiin dy	recorded
ZL3b	chor	f24v.6	1	True	False	False	False	tochol	{cf}arsa r<!s above last a>	recorded
ZL3b	chor	f24v.9	3	True	True	False	False	ychol chol or	om	recorded
ZL3b	chor	f25r.2	1	True	False	False	False	otor	chsky chotchy shair qod sh[a:o]chy kchy chkain	recorded
ZL3b	chor	f25v.2	2	True	True	False	False	dchor cthor	daiin s okeeaiin daiin ckhey daiin	recorded
ZL3b	chor	f27r.4	1	True	False	False	False	qokey	char chy dchy keey chos cthody	recorded
ZL3b	chor	f27r.6	3	True	False	False	False	chy t chols	chol{oh}aiin<!corr?> shy kchal dy	recorded
ZL3b	chor	f28v.2	5	True	False	False	False	ykcholy qoty chy dy qokchol	tchy qokchody cheor o	recorded
ZL3b	chor	f28v.3	0	True	True	False	False		chol chy choiin	recorded
ZL3b	chor	f28v.4	2	True	True	False	False	tshoiin cheor	o chty qotol sheol shor daiin qoty	recorded
ZL3b	chor	f29r.8	1	True	False	False	False	shor	shosheky shy qoty kody daiin cthy	recorded
ZL3b	chor	f29v.9	2	True	False	False	False	sho chokor	chy ydaiin cho ykeeb oaiin	recorded
ZL3b	chor	f2r.3	3	False	False	False	False	qotaiin cthey y	chy ydy chaiin	recorded
ZL3b	chor	f2r.12	2	True	False	False	False	okol chy	cthor yor an chan saiin chety chyky sal	recorded
ZL3b	chor	f2v.1	5	False	False	False	False	kooiin cheo pchor otaiin odain	dair shty	recorded
ZL3b	chor	f2v.2	7	False	False	False	False	kcho kchy sho shol qotcho loeees qoty	daiin	recorded
ZL3b	chor	f2v.3	1	True	False	False	False	otchy	lshy chol chody chodain chcthy daiin	recorded
ZL3b	chor	f2v.6	2	True	False	False	False	dor chol	chol keol chy chty daiin o tchor chan	recorded
ZL3b	chor	f2v.8	1	True	True	False	False	chokoishe	cheol chol dolody	recorded
ZL3b	chor	f30r.6	2	True	False	False	False	dchorol sho	cho ro raiin dor chseeor dy	recorded
ZL3b	chor	f30r.9	5	False	False	False	False	dchey qochar chol keeaiin chcthey	cheky	recorded
ZL3b	chor	f30r.12	6	False	False	False	False	dcheey ckhey ckhey daiin chkeaiin dar	ychdain	recorded
ZL3b	chor	f30v.4	2	True	True	False	False	otchey daiin	checkhy qotchod daiin	recorded
ZL3b	chor	f30v.9	1	True	True	False	False	qotchor	sheey cheolsos	recorded
