path	expected_sha256	role
experiments/yolo/gdt769_liquid_process_role_identity_dispatch/artifacts/TARGET_526_EXACT_CONTEXT_ATLAS.tsv	935c39c026db8a9b282700fec90a4158cc6120323f4080477140922f318cb95a	376 reader-exact ol occurrences with cached target-independent D1 contexts and direct signature channels
experiments/yolo/gdt769_liquid_process_role_identity_dispatch/artifacts/FRAME_LOCUS_EVIDENCE.tsv	06fa673a80fdd780b913d9075fd81457e4c88845e81ac51d9460c005a9116c70	cached occurrence-level F15 state-transition bridge evidence
experiments/yolo/gdt769_liquid_process_role_identity_dispatch/src/core_atlas.py	3f66f4db4c749db7496091f8a333fb55db21cbf752b3de7c2f4a3d1b3ec3e063	guarded cache provider used to build the reader-exact slot universe for structural nulls
experiments/yolo/gdt769_liquid_process_role_identity_dispatch/experiment.json	b4258f4733d1c794fdf7aa19f81318a5cd887cffc451f47952ef42ef324f9556	manifest controlling GDT769 guarded dependencies
experiments/yolo/gdt764_bounded_value_field_dispatch/src/run.py	fe25e46a0a15e53ea3fbb0d95364a4afb8a351a494cfdfd818fdcf9551ceb687	cache loader dependency imported by the GDT769 guarded provider
experiments/yolo/gdt764_bounded_value_field_dispatch/experiment.json	fe30264a4ecbaf6265bc39462438584a8ccbd667745de74ff560fa5a005b9fe4	manifest controlling the inherited guarded cache dependency
experiments/yolo/gdt683_ol_semantic_debt_reconciliation/artifacts/OL_463_OCCURRENCE_AUDIT.tsv	b400bf4c895e08051825c82bb2d603fdd94a5304e157d4d01fb782b9c141da55	legacy blanket Grundansatz renderer and alternate-reader boundary audit
experiments/yolo/gdt683_ol_semantic_debt_reconciliation/artifacts/ADJACENT_OL_PAIRS.tsv	6fe1c221604348f1aed749df9997c2eb82eae7e9e1636ff1d013172e586422a0	legacy seven adjacent ol-pair decisions
experiments/yolo/gdt760_quantity_bilateral_content_attachment/artifacts/QUANTITY_281_EXPRESSION_ATLAS.tsv	fa2b3def5edcbdb631a8cfd0bffd505266f0952afb18f5cae1d05ca0a0abec0c	amount span ordinals used to reconstruct ol edge direction
experiments/yolo/gdt762_moist_medium_candidate_discrimination/artifacts/OL_AMOUNT_EXPRESSION_CONTACT_ATLAS.tsv	dcbe2fceefc377c5f24fb5d3000b2d4348b93c334905bec58bcd79d33b5695df	seventeen directed ol contacts around sixteen known amount expressions and their phrase licences
experiments/yolo/gdt763_h1_content_vs_record_discriminator/artifacts/OL_16_SLOT_FUNCTION_ATLAS.tsv	0e6ed32b92520f83af3bccd303fe89f5b49cbf3292460361aa3c65b83ddb4343	occurrence-scoped HEAD CONTEXT_SECOND_FIELD OBJECT_PATIENT and bilateral dispatch provenance for the sixteen amount contacts
experiments/yolo/gdt771_complete_cache_discriminator_sufficiency/artifacts/OL_LEFT_BRANCH_ATLAS.tsv	ebc2e797bedd49a87964140cc9c60ec02339cd05b367f062ce9059afbc295262	strict left-branch evidence set used only in the structural transfer Venn audit
experiments/yolo/gdt773_ol_capacity_equalized_composition_audit/artifacts/OL_CONTEXTUAL_DEFAULTS.tsv	637107f23c3a250e432af83feae9864a1370e9a303eb3e68a9ad9f2827588c82	fifteen fixed calibration outputs under the new contextual operator
experiments/yolo/gdt773_ol_capacity_equalized_composition_audit/artifacts/GDT773_OL_WORKING_DICTIONARY.tsv	4ada5daf6a32bd4594fd02cfced2dd1ce70bfa373ba2d4d961c1d60bc74a3d15	current invariant fallback and contextual whole-form model
experiments/yolo/gdt773_ol_capacity_equalized_composition_audit/artifacts/RESULT.json	77e8d70f6937a0207e3e2ccd1637624932a8cf77efc39981f2c70e70a1a81740	GDT773 counts decisions scope and claim ceiling
