event_id	page	record	statement_id	source_hand	target_hand	exact_card_id	component_recipe	reading_de	source_surface	target_surface	surface_changed	access	selection_tier	evidence_events	identity_recipe_meaning_preserved
E001	f10r	H1	H1-S001	HAND_1	HAND_2	PROC001	CH+E+Y	ENTNEHMEN · KURZ · DIES	dchey	dchey	NO	LOCAL_CARD_MODEL	COPY_PAGE_LOCAL_MODEL	E001	YES
E002	f10r	H1	H1-S001	HAND_1	HAND_2	PROC002	CTH+O+OR	BEREITEN · ARBEITSGANG · ANSATZ	cthoor	cthoor	NO	LOCAL_CARD_MODEL	COPY_PAGE_LOCAL_MODEL	E002	YES
E003	f10r	H1	H1-S001	HAND_1	HAND_2	PROC003	AR	QUELLE	char	char	NO	COMMON_12_HAND_RENDERER	CONTEXT_EXACT	E105,E199,E238	YES
E004	f10r	H1	H1-S001	HAND_1	HAND_2	PROC004	T+Y	ANWENDEN · DIES	chty	chety	YES	COMMON_12_HAND_RENDERER	CONTEXT_EXACT	E311	YES
E005	f10r	H1	H1-S001	HAND_1	HAND_2	PROC005	OS	FACH	os	os	NO	LOCAL_CARD_MODEL	COPY_PAGE_LOCAL_MODEL	E005	YES
E006	f10r	H1	H1-S001	HAND_1	HAND_2	PROC006	CH+AIR	ENTNEHMEN · WASSER	chair	chair	NO	LOCAL_CARD_MODEL	COPY_PAGE_LOCAL_MODEL	E006	YES
E007	f10r	H1	H1-S001	HAND_1	HAND_2	PROC007	OT+Y+T+CH+OL	DANACH · DIES · ANWENDEN · ENTNEHMEN · WEITER	otytchol	otytchol	NO	LOCAL_CARD_MODEL	COPY_PAGE_LOCAL_MODEL	E007	YES
E008	f10r	H1	H1-S001	HAND_1	HAND_2	PROC008	OK+Y	ANSETZEN · DIES	oky	qoky	YES	COMMON_12_HAND_RENDERER	CONTEXT_EXACT	E140,E188,E195,E251,E323	YES
E009	f10r	H1	H1-S001	HAND_1	HAND_2	PROC009	AIIN	SOLLMASS	daiin	daiin	NO	COMMON_12_HAND_RENDERER	CONTEXT_EXACT	E057,E116,E118,E207,E217,E233,E299,E369	YES
E010	f10r	H1	H1-S001	HAND_1	HAND_2	PROC010	E+T+Y	KURZ · ANWENDEN · DIES	etyd	etyd	NO	LOCAL_CARD_MODEL	COPY_PAGE_LOCAL_MODEL	E010	YES
E011	f10r	H1	H1-S002	HAND_1	HAND_2	PROC011	OK+Y	ANSETZEN · DIES	qokchy	qokchy	NO	LOCAL_CARD_MODEL	COPY_PAGE_LOCAL_MODEL	E011	YES
E012	f10r	H1	H1-S002	HAND_1	HAND_2	PROC012	OT+CH+OL	DANACH · ENTNEHMEN · WEITER	qotchol	qotchol	NO	LOCAL_CARD_MODEL	COPY_PAGE_LOCAL_MODEL	E012	YES
E013	f10r	H1	H1-S002	HAND_1	HAND_2	PROC013	OL	WEITER	chol	ol	YES	COMMON_12_HAND_RENDERER	CONTEXT_EXACT	E106,E110,E114,E124,E133,E135,E148,E154,E324,E366,E376,E378	YES
E014	f10r	H1	H1-S002	HAND_1	HAND_2	PROC014	CTH+Y	BEREITEN · DIES	cthy	checthy	YES	COMMON_12_HAND_RENDERER	CONTEXT_EXACT	E271,E279,E289,E310	YES
E015	f10r	H2	H2-S001	HAND_1	HAND_2	PROC015	Y+CH+E+OR	DIES · ENTNEHMEN · KURZ · ANSATZ	ycheor	ycheor	NO	LOCAL_CARD_MODEL	COPY_PAGE_LOCAL_MODEL	E015	YES
E016	f10r	H2	H2-S001	HAND_1	HAND_2	PROC014	CTH+Y	BEREITEN · DIES	cthy	checthy	YES	COMMON_12_HAND_RENDERER	CONTEXT_EXACT	E271,E279,E289,E310	YES
E017	f10r	H2	H2-S001	HAND_1	HAND_2	PROC016	OR	ANSATZ	chor	or	YES	COMMON_12_HAND_RENDERER	CONTEXT_EXACT	E071	YES
E018	f10r	H2	H2-S001	HAND_1	HAND_2	PROC017	CTH+AIIN	BEREITEN · SOLLMASS	cthaiin	cthaiin	NO	LOCAL_CARD_MODEL	COPY_PAGE_LOCAL_MODEL	E018	YES
E019	f10r	H2	H2-S001	HAND_1	HAND_2	PROC018	O+CTH+OL+Y	ARBEITSGANG · BEREITEN · WEITER · DIES	qoctholy	qoctholy	NO	LOCAL_CARD_MODEL	COPY_PAGE_LOCAL_MODEL	E019	YES
E020	f10r	H2	H2-S001	HAND_1	HAND_2	PROC019	Y	DIES	dy	chey	YES	COMMON_12_HAND_RENDERER	CONTEXT_EXACT	E072,E170,E208,E234,E273,E277,E349,E380	YES
E021	f10r	H2	H2-S001	HAND_1	HAND_2	PROC019	Y	DIES	chy	chey	YES	COMMON_12_HAND_RENDERER	CONTEXT_EXACT	E072,E170,E208,E234,E273,E277,E349,E380	YES
E022	f10r	H2	H2-S001	HAND_1	HAND_2	PROC009	AIIN	SOLLMASS	taiin	daiin	YES	COMMON_12_HAND_RENDERER	CONTEXT_EXACT	E057,E116,E118,E207,E217,E233,E299,E369	YES
E023	f10r	H2	H2-S001	HAND_1	HAND_2	PROC019	Y	DIES	shy	chey	YES	COMMON_12_HAND_RENDERER	CONTEXT_EXACT	E072,E170,E208,E234,E273,E277,E349,E380	YES
E024	f10r	H2	H2-S002	HAND_1	HAND_2	PROC020	OT+CH+OR	DANACH · ENTNEHMEN · ANSATZ	qotchor	qotchor	NO	LOCAL_CARD_MODEL	COPY_PAGE_LOCAL_MODEL	E024	YES
E025	f10r	H2	H2-S002	HAND_1	HAND_2	PROC016	OR	ANSATZ	chor	or	YES	COMMON_12_HAND_RENDERER	CONTEXT_EXACT	E071	YES
E026	f10r	H2	H2-S002	HAND_1	HAND_2	PROC021	OT+OL	DANACH · WEITER	otol	otol	NO	LOCAL_CARD_MODEL	COPY_PAGE_LOCAL_MODEL	E026	YES
E027	f10r	H2	H2-S002	HAND_1	HAND_2	PROC013	OL	WEITER	chol	ol	YES	COMMON_12_HAND_RENDERER	CONTEXT_EXACT	E106,E110,E114,E124,E133,E135,E148,E154,E324,E366,E376,E378	YES
E028	f10r	H2	H2-S002	HAND_1	HAND_2	PROC022	OL+OR	WEITER · ANSATZ	cholor	olor	YES	COMMON_12_HAND_RENDERER	CARD_DEFAULT_FALLBACK	E113	YES
E029	f10r	H2	H2-S002	HAND_1	HAND_2	PROC013	OL	WEITER	chol	ol	YES	COMMON_12_HAND_RENDERER	CONTEXT_EXACT	E106,E110,E114,E124,E133,E135,E148,E154,E324,E366,E376,E378	YES
E030	f10r	H2	H2-S002	HAND_1	HAND_2	PROC009	AIIN	SOLLMASS	daiin	daiin	NO	COMMON_12_HAND_RENDERER	CONTEXT_EXACT	E057,E116,E118,E207,E217,E233,E299,E369	YES
E031	f10r	H2	H2-S002	HAND_1	HAND_2	PROC003	AR	QUELLE	dar	char	YES	COMMON_12_HAND_RENDERER	CONTEXT_EXACT	E105,E199,E238	YES
E032	f10r	H2	H2-S003	HAND_1	HAND_2	PROC023	O+Y+K+OR	ARBEITSGANG · DIES · ZUGEBEN · ANSATZ	oykchor	oykchor	NO	LOCAL_CARD_MODEL	COPY_PAGE_LOCAL_MODEL	E032	YES
E033	f10r	H2	H2-S003	HAND_1	HAND_2	PROC016	OR	ANSATZ	shor	or	YES	COMMON_12_HAND_RENDERER	CONTEXT_EXACT	E071	YES
E034	f10r	H2	H2-S003	HAND_1	HAND_2	PROC016	OR	ANSATZ	chor	or	YES	COMMON_12_HAND_RENDERER	CONTEXT_EXACT	E071	YES
E035	f10r	H2	H2-S003	HAND_1	HAND_2	PROC019	Y	DIES	chy	chey	YES	COMMON_12_HAND_RENDERER	CONTEXT_EXACT	E072,E170,E208,E234,E273,E277,E349,E380	YES
E036	f10r	H2	H2-S003	HAND_1	HAND_2	PROC024	K+IIN	ZUGEBEN · ARBEITSSTUFE	kaiiin	kaiiin	NO	LOCAL_CARD_MODEL	COPY_PAGE_LOCAL_MODEL	E036	YES
E037	f10r	H2	H2-S003	HAND_1	HAND_2	PROC019	Y	DIES	dy	chey	YES	COMMON_12_HAND_RENDERER	CONTEXT_EXACT	E072,E170,E208,E234,E273,E277,E349,E380	YES
E038	f10r	H2	H2-S003	HAND_1	HAND_2	PROC025	CH+O+AIIN	ENTNEHMEN · ARBEITSGANG · SOLLMASS	chodaiin	chodaiin	NO	LOCAL_CARD_MODEL	COPY_PAGE_LOCAL_MODEL	E038	YES
E039	f11r	H3	H3-S001	HAND_1	HAND_2	PROC026	T+SH+OL	ANWENDEN · HALTEN · WEITER	tshol	tshol	NO	LOCAL_CARD_MODEL	COPY_PAGE_LOCAL_MODEL	E039	YES
E040	f11r	H3	H3-S001	HAND_1	HAND_2	PROC027	SH+O+AL	HALTEN · ARBEITSGANG · ZIELSTELLE	schoal	schoal	NO	LOCAL_CARD_MODEL	COPY_PAGE_LOCAL_MODEL	E040	YES
E041	f11r	H3	H3-S001	HAND_1	HAND_2	PROC028	CFH+Y	AUSWRINGEN · DIES	cfhy	cfhy	NO	LOCAL_CARD_MODEL	COPY_PAGE_LOCAL_MODEL	E041	YES
E042	f11r	H3	H3-S001	HAND_1	HAND_2	PROC029	SH+Y+AIIN	HALTEN · DIES · SOLLMASS	shfydaiin	shfydaiin	NO	LOCAL_CARD_MODEL	COPY_PAGE_LOCAL_MODEL	E042	YES
E043	f11r	H3	H3-S001	HAND_1	HAND_2	PROC030	P+Y	FUELLEN · DIES	cphy	cphy	NO	LOCAL_CARD_MODEL	COPY_PAGE_LOCAL_MODEL	E043	YES
E044	f11r	H3	H3-S001	HAND_1	HAND_2	PROC031	SH+EE+Y	HALTEN · LANG · DIES	shey	cheey	YES	COMMON_12_HAND_RENDERER	CONTEXT_EXACT	E197,E353	YES
E045	f11r	H3	H3-S001	HAND_1	HAND_2	PROC032	T+CH+O+DY	ANWENDEN · ENTNEHMEN · ARBEITSGANG · SCHLUSS	tchody	tchody	NO	LOCAL_CARD_MODEL	COPY_PAGE_LOCAL_MODEL	E045	YES
E046	f11r	H3	H3-S002	HAND_1	HAND_2	PROC033	SH+O+Y+T+Y	HALTEN · ARBEITSGANG · DIES · ANWENDEN · DIES	shoyty	shoyty	NO	LOCAL_CARD_MODEL	COPY_PAGE_LOCAL_MODEL	E046	YES
E047	f11r	H3	H3-S003	HAND_1	HAND_2	PROC034	RESUME_CARD	WIEDERAUFNEHMEN	dchol	dchol	NO	LOCAL_CARD_MODEL	COPY_PAGE_LOCAL_MODEL	E047	YES
E048	f11r	H3	H3-S003	HAND_1	HAND_2	PROC019	Y	DIES	chy	chey	YES	COMMON_12_HAND_RENDERER	CONTEXT_EXACT	E072,E170,E208,E234,E273,E277,E349,E380	YES
E049	f11r	H3	H3-S003	HAND_1	HAND_2	PROC035	K+Y	ZUGEBEN · DIES	kchy	kchy	NO	LOCAL_CARD_MODEL	COPY_PAGE_LOCAL_MODEL	E049	YES
E050	f11r	H3	H3-S003	HAND_1	HAND_2	PROC019	Y	DIES	dy	chey	YES	COMMON_12_HAND_RENDERER	CONTEXT_EXACT	E072,E170,E208,E234,E273,E277,E349,E380	YES
E051	f11r	H3	H3-S003	HAND_1	HAND_2	PROC009	AIIN	SOLLMASS	daiin	daiin	NO	COMMON_12_HAND_RENDERER	CONTEXT_EXACT	E057,E116,E118,E207,E217,E233,E299,E369	YES
E052	f11r	H3	H3-S004	HAND_1	HAND_2	PROC036	OT+Y	DANACH · DIES	qotchy	qotchy	NO	LOCAL_CARD_MODEL	COPY_PAGE_LOCAL_MODEL	E052	YES
E053	f11r	H3	H3-S004	HAND_1	HAND_2	PROC037	OK+OL	ANSETZEN · WEITER	okchol	okchol	NO	LOCAL_CARD_MODEL	COPY_PAGE_LOCAL_MODEL	E053	YES
E054	f11r	H3	H3-S004	HAND_1	HAND_2	PROC014	CTH+Y	BEREITEN · DIES	cthy	checthy	YES	COMMON_12_HAND_RENDERER	CONTEXT_EXACT	E271,E279,E289,E310	YES
E055	f11r	H3	H3-S004	HAND_1	HAND_2	PROC019	Y	DIES	dy	chey	YES	COMMON_12_HAND_RENDERER	CONTEXT_EXACT	E072,E170,E208,E234,E273,E277,E349,E380	YES
E056	f55v	H4	H4-S001	HAND_2	HAND_1	PROC038	OK+AIIN	ANSETZEN · SOLLMASS	qokaiin	qokaiin	NO	LOCAL_CARD_MODEL	COPY_PAGE_LOCAL_MODEL	E056	YES
E057	f55v	H4	H4-S001	HAND_2	HAND_1	PROC009	AIIN	SOLLMASS	chaiin	daiin	YES	COMMON_12_HAND_RENDERER	CONTEXT_EXACT	E009,E022,E030,E051,E077,E100	YES
E058	f55v	H4	H4-S001	HAND_2	HAND_1	PROC039	Y+K+AIN	DIES · ZUGEBEN · PORTION	ykain	ykain	NO	LOCAL_CARD_MODEL	COPY_PAGE_LOCAL_MODEL	E058	YES
E059	f55v	H4	H4-S001	HAND_2	HAND_1	PROC040	Y+K+AN	DIES · ZUGEBEN · NACHGABE	ykan	ykan	NO	LOCAL_CARD_MODEL	COPY_PAGE_LOCAL_MODEL	E059	YES
E060	f55v	H4	H4-S001	HAND_2	HAND_1	PROC041	O+DY	ARBEITSGANG · SCHLUSS	ody	ody	NO	LOCAL_CARD_MODEL	COPY_PAGE_LOCAL_MODEL	E060	YES
E061	f55v	H4	H4-S002	HAND_2	HAND_1	PROC009	AIIN	SOLLMASS	daiin	daiin	NO	COMMON_12_HAND_RENDERER	LINE_STATUS_FALLBACK	E009,E022,E030,E051,E077,E100	YES
E062	f55v	H4	H4-S002	HAND_2	HAND_1	PROC042	CHD+Y	UMSETZEN · DIES	chedy	chedy	NO	LOCAL_CARD_MODEL	COPY_PAGE_LOCAL_MODEL	E062	YES
E063	f55v	H4	H4-S002	HAND_2	HAND_1	PROC043	TALAM	VERWAHREN	talam	talam	NO	LOCAL_CARD_MODEL	COPY_PAGE_LOCAL_MODEL	E063	YES
E064	f55v	H4	H4-S003	HAND_2	HAND_1	PROC044	Y+K+AIIN	DIES · ZUGEBEN · SOLLMASS	ykaiin	ykaiin	NO	LOCAL_CARD_MODEL	COPY_PAGE_LOCAL_MODEL	E064	YES
E065	f55v	H4	H4-S003	HAND_2	HAND_1	PROC045	CH+E+O+AR	ENTNEHMEN · KURZ · ARBEITSGANG · QUELLE	cheoar	cheoar	NO	LOCAL_CARD_MODEL	COPY_PAGE_LOCAL_MODEL	E065	YES
E066	f55v	H4	H4-S003	HAND_2	HAND_1	PROC046	CHK+EE+Y	WAERMEN · LANG · DIES	cheeky	cheeky	NO	LOCAL_CARD_MODEL	COPY_PAGE_LOCAL_MODEL	E066	YES
E067	f55v	H4	H4-S003	HAND_2	HAND_1	PROC047	OL+DY	WEITER · SCHLUSS	oldy	oldy	NO	LOCAL_CARD_MODEL	COPY_PAGE_LOCAL_MODEL	E067	YES
E068	f55v	H4	H4-S004	HAND_2	HAND_1	PROC009	AIIN	SOLLMASS	aiin	daiin	YES	COMMON_12_HAND_RENDERER	LINE_STATUS_FALLBACK	E009,E022,E030,E051,E077,E100	YES
