edition	model	sector	locus	raw_title	definite_title	variant_count	variant
ZL3b	LM_ONLY	1	f67r2.1	ykshy s aram	True	2	ykshy s aral
ZL3b	LM_ONLY	1	f67r2.1	ykshy s aram	True	2	ykshy s aram
ZL3b	LM_ONLY	2	f67r2.2	ykecho ols eesydy	True	1	ykecho ols eesydy
ZL3b	LM_ONLY	3	f67r2.3	[{c'}:@164;]ey shs okar	False	1	[{c'}:@164;]ey shs okar
ZL3b	LM_ONLY	4	f67r2.4	shekchy sykos	True	1	shekchy sykos
ZL3b	LM_ONLY	5	f67r2.5	ykeody okchy	True	1	ykeody okchy
ZL3b	LM_ONLY	6	f67r2.6	dchetay	True	1	dchetay
ZL3b	LM_ONLY	7	f67r2.7	ykchy kchey ykchys	True	1	ykchy kchey ykchys
ZL3b	LM_ONLY	8	f67r2.8	chkchdar	True	1	chkchdar
ZL3b	LM_ONLY	9	f67r2.9	ykar ykaly	True	1	ykar ykaly
ZL3b	LM_ONLY	10	f67r2.10	lkshy kchy okar	False	1	lkshy kchy okar
ZL3b	LM_ONLY	11	f67r2.11	chky chykchs chy	True	1	chky chykchs chy
ZL3b	LM_ONLY	12	f67r2.12	ykees ykchos	True	1	ykees ykchos
ZL3b	LR_PHRASE_ONLY	1	f67r2.1	ykshy s aram	True	1	ykshy s aram
ZL3b	LR_PHRASE_ONLY	2	f67r2.2	ykecho ols eesydy	True	1	ykecho ols eesydy
ZL3b	LR_PHRASE_ONLY	3	f67r2.3	[{c'}:@164;]ey shs okar	False	1	[{c'}:@164;]ey shs okar
ZL3b	LR_PHRASE_ONLY	4	f67r2.4	shekchy sykos	True	1	shekchy sykos
ZL3b	LR_PHRASE_ONLY	5	f67r2.5	ykeody okchy	True	1	ykeody okchy
ZL3b	LR_PHRASE_ONLY	6	f67r2.6	dchetay	True	1	dchetay
ZL3b	LR_PHRASE_ONLY	7	f67r2.7	ykchy kchey ykchys	True	1	ykchy kchey ykchys
ZL3b	LR_PHRASE_ONLY	8	f67r2.8	chkchdar	True	1	chkchdar
ZL3b	LR_PHRASE_ONLY	9	f67r2.9	ykar ykaly	True	1	ykar ykaly
ZL3b	LR_PHRASE_ONLY	10	f67r2.10	lkshy kchy okar	False	1	lkshy kchy okar
ZL3b	LR_PHRASE_ONLY	11	f67r2.11	chky chykchs chy	True	1	chky chykchs chy
ZL3b	LR_PHRASE_ONLY	12	f67r2.12	ykees ykchos	True	1	ykees ykchos
ZL3b	COMBINED	1	f67r2.1	ykshy s aram	True	2	ykshy s aral
ZL3b	COMBINED	1	f67r2.1	ykshy s aram	True	2	ykshy s aram
ZL3b	COMBINED	2	f67r2.2	ykecho ols eesydy	True	1	ykecho ols eesydy
ZL3b	COMBINED	3	f67r2.3	[{c'}:@164;]ey shs okar	False	1	[{c'}:@164;]ey shs okar
ZL3b	COMBINED	4	f67r2.4	shekchy sykos	True	1	shekchy sykos
ZL3b	COMBINED	5	f67r2.5	ykeody okchy	True	1	ykeody okchy
ZL3b	COMBINED	6	f67r2.6	dchetay	True	1	dchetay
ZL3b	COMBINED	7	f67r2.7	ykchy kchey ykchys	True	1	ykchy kchey ykchys
ZL3b	COMBINED	8	f67r2.8	chkchdar	True	1	chkchdar
ZL3b	COMBINED	9	f67r2.9	ykar ykaly	True	1	ykar ykaly
ZL3b	COMBINED	10	f67r2.10	lkshy kchy okar	False	1	lkshy kchy okar
ZL3b	COMBINED	11	f67r2.11	chky chykchs chy	True	1	chky chykchs chy
ZL3b	COMBINED	12	f67r2.12	ykees ykchos	True	1	ykees ykchos
IT2a	LM_ONLY	1	f67r2.1	ykchyr aram	True	2	ykchyr aral
IT2a	LM_ONLY	1	f67r2.1	ykchyr aram	True	2	ykchyr aram
IT2a	LM_ONLY	2	f67r2.2	ykecho ols eesydy	True	1	ykecho ols eesydy
IT2a	LM_ONLY	3	f67r2.3	soy shr okar	True	1	soy shr okar
IT2a	LM_ONLY	4	f67r2.4	shekchy ?ykor	False	1	shekchy ?ykor
IT2a	LM_ONLY	5	f67r2.5	ykeody okchy	True	1	ykeody okchy
IT2a	LM_ONLY	6	f67r2.6	dchetdy	True	1	dchetdy
IT2a	LM_ONLY	7	f67r2.7	rfchykchey ykchys	True	1	rfchykchey ykchys
IT2a	LM_ONLY	8	f67r2.8	chkchdar	True	1	chkchdar
IT2a	LM_ONLY	9	f67r2.9	ykar ykaly	True	1	ykar ykaly
IT2a	LM_ONLY	10	f67r2.10	lkshykchy okar	True	1	lkshykchy okar
IT2a	LM_ONLY	11	f67r2.11	chky chykchr chy	True	1	chky chykchr chy
IT2a	LM_ONLY	12	f67r2.12	ykchs ykchos	True	1	ykchs ykchos
IT2a	LR_PHRASE_ONLY	1	f67r2.1	ykchyr aram	True	1	ykchyr aram
IT2a	LR_PHRASE_ONLY	2	f67r2.2	ykecho ols eesydy	True	1	ykecho ols eesydy
IT2a	LR_PHRASE_ONLY	3	f67r2.3	soy shr okar	True	1	soy shr okar
IT2a	LR_PHRASE_ONLY	4	f67r2.4	shekchy ?ykor	False	1	shekchy ?ykor
IT2a	LR_PHRASE_ONLY	5	f67r2.5	ykeody okchy	True	1	ykeody okchy
IT2a	LR_PHRASE_ONLY	6	f67r2.6	dchetdy	True	1	dchetdy
IT2a	LR_PHRASE_ONLY	7	f67r2.7	rfchykchey ykchys	True	1	rfchykchey ykchys
IT2a	LR_PHRASE_ONLY	8	f67r2.8	chkchdar	True	1	chkchdar
IT2a	LR_PHRASE_ONLY	9	f67r2.9	ykar ykaly	True	1	ykar ykaly
IT2a	LR_PHRASE_ONLY	10	f67r2.10	lkshykchy okar	True	1	lkshykchy okar
IT2a	LR_PHRASE_ONLY	11	f67r2.11	chky chykchr chy	True	1	chky chykchr chy
IT2a	LR_PHRASE_ONLY	12	f67r2.12	ykchs ykchos	True	1	ykchs ykchos
IT2a	COMBINED	1	f67r2.1	ykchyr aram	True	2	ykchyr aral
IT2a	COMBINED	1	f67r2.1	ykchyr aram	True	2	ykchyr aram
IT2a	COMBINED	2	f67r2.2	ykecho ols eesydy	True	1	ykecho ols eesydy
IT2a	COMBINED	3	f67r2.3	soy shr okar	True	1	soy shr okar
IT2a	COMBINED	4	f67r2.4	shekchy ?ykor	False	1	shekchy ?ykor
IT2a	COMBINED	5	f67r2.5	ykeody okchy	True	1	ykeody okchy
IT2a	COMBINED	6	f67r2.6	dchetdy	True	1	dchetdy
IT2a	COMBINED	7	f67r2.7	rfchykchey ykchys	True	1	rfchykchey ykchys
IT2a	COMBINED	8	f67r2.8	chkchdar	True	1	chkchdar
IT2a	COMBINED	9	f67r2.9	ykar ykaly	True	1	ykar ykaly
IT2a	COMBINED	10	f67r2.10	lkshykchy okar	True	1	lkshykchy okar
IT2a	COMBINED	11	f67r2.11	chky chykchr chy	True	1	chky chykchr chy
IT2a	COMBINED	12	f67r2.12	ykchs ykchos	True	1	ykchs ykchos
RF1b	LM_ONLY	1	f67r2.1	ykshy s aram	False	2	ykshy s aral
RF1b	LM_ONLY	1	f67r2.1	ykshy s aram	False	2	ykshy s aram
RF1b	LM_ONLY	2	f67r2.2	ykecho ols eesydy	False	1	ykecho ols eesydy
RF1b	LM_ONLY	3	f67r2.3	sey shs okar	True	1	sey shs okar
RF1b	LM_ONLY	4	f67r2.4	shekchy sykos	True	1	shekchy sykos
RF1b	LM_ONLY	5	f67r2.5	ykeo@152;y okchy	False	1	ykeo@152;y okchy
RF1b	LM_ONLY	6	f67r2.6	dchetay	True	1	dchetay
RF1b	LM_ONLY	7	f67r2.7	ykchy kchey ykchys	True	1	ykchy kchey ykchys
RF1b	LM_ONLY	8	f67r2.8	chkchdar	True	1	chkchdar
RF1b	LM_ONLY	9	f67r2.9	ykar ykaly	True	1	ykar ykaly
RF1b	LM_ONLY	10	f67r2.10	lkshykchy okar	True	1	lkshykchy okar
RF1b	LM_ONLY	11	f67r2.11	chky chy@176;chr chy	False	1	chky chy@176;chr chy
RF1b	LM_ONLY	12	f67r2.12	ykees ykchos	True	1	ykees ykchos
RF1b	LR_PHRASE_ONLY	1	f67r2.1	ykshy s aram	False	1	ykshy s aram
RF1b	LR_PHRASE_ONLY	2	f67r2.2	ykecho ols eesydy	False	1	ykecho ols eesydy
RF1b	LR_PHRASE_ONLY	3	f67r2.3	sey shs okar	True	1	sey shs okar
RF1b	LR_PHRASE_ONLY	4	f67r2.4	shekchy sykos	True	1	shekchy sykos
RF1b	LR_PHRASE_ONLY	5	f67r2.5	ykeo@152;y okchy	False	1	ykeo@152;y okchy
RF1b	LR_PHRASE_ONLY	6	f67r2.6	dchetay	True	1	dchetay
RF1b	LR_PHRASE_ONLY	7	f67r2.7	ykchy kchey ykchys	True	1	ykchy kchey ykchys
RF1b	LR_PHRASE_ONLY	8	f67r2.8	chkchdar	True	1	chkchdar
RF1b	LR_PHRASE_ONLY	9	f67r2.9	ykar ykaly	True	1	ykar ykaly
RF1b	LR_PHRASE_ONLY	10	f67r2.10	lkshykchy okar	True	1	lkshykchy okar
RF1b	LR_PHRASE_ONLY	11	f67r2.11	chky chy@176;chr chy	False	1	chky chy@176;chr chy
RF1b	LR_PHRASE_ONLY	12	f67r2.12	ykees ykchos	True	1	ykees ykchos
RF1b	COMBINED	1	f67r2.1	ykshy s aram	False	2	ykshy s aral
RF1b	COMBINED	1	f67r2.1	ykshy s aram	False	2	ykshy s aram
RF1b	COMBINED	2	f67r2.2	ykecho ols eesydy	False	1	ykecho ols eesydy
RF1b	COMBINED	3	f67r2.3	sey shs okar	True	1	sey shs okar
RF1b	COMBINED	4	f67r2.4	shekchy sykos	True	1	shekchy sykos
RF1b	COMBINED	5	f67r2.5	ykeo@152;y okchy	False	1	ykeo@152;y okchy
RF1b	COMBINED	6	f67r2.6	dchetay	True	1	dchetay
RF1b	COMBINED	7	f67r2.7	ykchy kchey ykchys	True	1	ykchy kchey ykchys
RF1b	COMBINED	8	f67r2.8	chkchdar	True	1	chkchdar
RF1b	COMBINED	9	f67r2.9	ykar ykaly	True	1	ykar ykaly
RF1b	COMBINED	10	f67r2.10	lkshykchy okar	True	1	lkshykchy okar
RF1b	COMBINED	11	f67r2.11	chky chy@176;chr chy	False	1	chky chy@176;chr chy
RF1b	COMBINED	12	f67r2.12	ykees ykchos	True	1	ykees ykchos
