packet	locus	source_lattice	selected_segmentation	literal_decoded	normalized_plaintext_or_record	confidence	alternative_analysis	uncertainty_reason	reverse_generation_mode	actual_source_bits	wrong_form_rule	wrong_source_bits	actual_advantage_bits
HERBAL_CURRIER_A	f1r.1	fachys ykal ar ataiin shol shory cthres y kor sholdy || fachys ykal ar ataiin shol shory cthres y kor sholdy || fachys ykal ar taiin shol shory ses y kor sholdy	fachys | ykal | ar | ataiin | shol | shory | cthres | y | kor | sholdy	OP_10:VALUE_2645:STATE_06 OP_01:VALUE_0094:STATE_03 OP_01:VALUE_0002:STATE_04 OP_01:VALUE_2646:STATE_02 OP_03:VALUE_0016:STATE_03 OP_03:VALUE_0562:STATE_01 OP_01:VALUE_2647:STATE_06 OP_01:VALUE_0011:STATE_05 OP_06:VALUE_0001:STATE_04 OP_03:VALUE_0447:STATE_01	OP_10:VALUE_2645:STATE_06 OP_01:VALUE_0094:STATE_03 OP_01:VALUE_0002:STATE_04 OP_01:VALUE_2646:STATE_02 OP_03:VALUE_0016:STATE_03 OP_03:VALUE_0562:STATE_01 OP_01:VALUE_2647:STATE_06 OP_01:VALUE_0011:STATE_05 OP_06:VALUE_0001:STATE_04 OP_03:VALUE_0447:STATE_01	EXPLORATORY	fachys ykal ar ataiin shol shory cthres y kor sholdy || fachys ykal ar taiin shol shory ses y kor sholdy	postselected whole-manuscript decoder	REVERSE_GENERATION_NOT_IMPLEMENTED_CANDIDATE_FAILS_REQUIREMENT	NOT_COMPUTED	rotate each multi-symbol manual group left by one source symbol	NOT_COMPUTED	NOT_COMPUTED
HERBAL_CURRIER_A	f1r.2	sory ckhar or y kair chtaiin shar ase cthar cthar dan || sory ckhar or y kair chtaiin shar are cthar cthar dan || sory ckhar ory kair chtaiin shar is cthar cthar dan	sory | ckhar | or | y | kair | chtaiin | shar | ase | cthar | cthar | dan	OP_03:VALUE_0152:STATE_01 OP_01:VALUE_0372:STATE_04 OP_01:VALUE_0001:STATE_04 OP_01:VALUE_0011:STATE_05 OP_06:VALUE_0006:STATE_04 OP_01:VALUE_0648:STATE_02 OP_03:VALUE_0093:STATE_04 OP_01:VALUE_2657:STATE_05 OP_01:VALUE_0186:STATE_04 OP_01:VALUE_0186:STATE_04 OP_04:VALUE_0002:STATE_02	OP_03:VALUE_0152:STATE_01 OP_01:VALUE_0372:STATE_04 OP_01:VALUE_0001:STATE_04 OP_01:VALUE_0011:STATE_05 OP_06:VALUE_0006:STATE_04 OP_01:VALUE_0648:STATE_02 OP_03:VALUE_0093:STATE_04 OP_01:VALUE_2657:STATE_05 OP_01:VALUE_0186:STATE_04 OP_01:VALUE_0186:STATE_04 OP_04:VALUE_0002:STATE_02	EXPLORATORY	sory ckhar or y kair chtaiin shar are cthar cthar dan || sory ckhar ory kair chtaiin shar is cthar cthar dan	postselected whole-manuscript decoder	REVERSE_GENERATION_NOT_IMPLEMENTED_CANDIDATE_FAILS_REQUIREMENT	NOT_COMPUTED	rotate each multi-symbol manual group left by one source symbol	NOT_COMPUTED	NOT_COMPUTED
HERBAL_CURRIER_A	f1r.3	syaiir sheky or ykaiin shod cthoary cthes daraiin sy || syaiir sheky or ykaiin shod cthoary cthes daraiin sa	syaiir | sheky | or | ykaiin | shod | cthoary | cthes | daraiin | sa	OP_03:VALUE_0375:STATE_04 OP_03:VALUE_0124:STATE_01 OP_01:VALUE_0001:STATE_04 OP_01:VALUE_0103:STATE_02 OP_03:VALUE_0016:STATE_08 OP_01:VALUE_2662:STATE_01 OP_01:VALUE_0101:STATE_06 OP_04:VALUE_0200:STATE_02 OP_03:VALUE_0002:STATE_05	OP_03:VALUE_0375:STATE_04 OP_03:VALUE_0124:STATE_01 OP_01:VALUE_0001:STATE_04 OP_01:VALUE_0103:STATE_02 OP_03:VALUE_0016:STATE_08 OP_01:VALUE_2662:STATE_01 OP_01:VALUE_0101:STATE_06 OP_04:VALUE_0200:STATE_02 OP_03:VALUE_0002:STATE_05	EXPLORATORY	syaiir sheky or ykaiin shod cthoary cthes daraiin sy	postselected whole-manuscript decoder	REVERSE_GENERATION_NOT_IMPLEMENTED_CANDIDATE_FAILS_REQUIREMENT	NOT_COMPUTED	rotate each multi-symbol manual group left by one source symbol	NOT_COMPUTED	NOT_COMPUTED
HERBAL_CURRIER_A	f1r.4	soiin oteey oteos roloty cthiar daiin okaiin or okan || ooiin oteey oteos roloty cthar daiin otaiin or okan || soiin oteey oteor roloty ar daiin okaiin or okan	ooiin | oteey | oteos | roloty | cthar | daiin | otaiin | or | okan	OP_01:VALUE_0713:STATE_02 OP_01:VALUE_0031:STATE_01 OP_01:VALUE_0045:STATE_06 OP_09:VALUE_2663:STATE_01 OP_01:VALUE_0186:STATE_04 OP_04:VALUE_0003:STATE_02 OP_01:VALUE_0026:STATE_02 OP_01:VALUE_0001:STATE_04 OP_01:VALUE_0007:STATE_02	OP_01:VALUE_0713:STATE_02 OP_01:VALUE_0031:STATE_01 OP_01:VALUE_0045:STATE_06 OP_09:VALUE_2663:STATE_01 OP_01:VALUE_0186:STATE_04 OP_04:VALUE_0003:STATE_02 OP_01:VALUE_0026:STATE_02 OP_01:VALUE_0001:STATE_04 OP_01:VALUE_0007:STATE_02	EXPLORATORY	soiin oteey oteos roloty cthiar daiin okaiin or okan || soiin oteey oteor roloty ar daiin okaiin or okan	postselected whole-manuscript decoder	REVERSE_GENERATION_NOT_IMPLEMENTED_CANDIDATE_FAILS_REQUIREMENT	NOT_COMPUTED	rotate each multi-symbol manual group left by one source symbol	NOT_COMPUTED	NOT_COMPUTED
HERBAL_CURRIER_A	f1r.5	sair y chear cthaiin cphar cfhaiin || dair y chear cthaiin cphar cfhaiin || sairy chear cthaiin cphar cfhaiin	sairy | chear | cthaiin | cphar | cfhaiin	OP_03:VALUE_0324:STATE_01 OP_01:VALUE_0058:STATE_04 OP_01:VALUE_0326:STATE_02 OP_01:VALUE_0520:STATE_04 OP_01:VALUE_2664:STATE_02	OP_03:VALUE_0324:STATE_01 OP_01:VALUE_0058:STATE_04 OP_01:VALUE_0326:STATE_02 OP_01:VALUE_0520:STATE_04 OP_01:VALUE_2664:STATE_02	EXPLORATORY	sair y chear cthaiin cphar cfhaiin || dair y chear cthaiin cphar cfhaiin	postselected whole-manuscript decoder	REVERSE_GENERATION_NOT_IMPLEMENTED_CANDIDATE_FAILS_REQUIREMENT	NOT_COMPUTED	rotate each multi-symbol manual group left by one source symbol	NOT_COMPUTED	NOT_COMPUTED
CURRIER_B_PROSE	f75r.1	kchedykary okeey qokar shyk chedy qotar shedy || kchedy kary okeey qokar shy kchedy qotar shedy || kchedykary okeey qokar shykche y qotar she y	kchedykary | okeey | qokar | shyk | chedy | qotar | shedy	OP_06:VALUE_3951:STATE_01 OP_01:VALUE_0009:STATE_01 OP_02:VALUE_0007:STATE_04 OP_03:VALUE_3952:STATE_05 OP_01:VALUE_0005:STATE_01 OP_02:VALUE_0012:STATE_04 OP_03:VALUE_0017:STATE_01	OP_06:VALUE_3951:STATE_01 OP_01:VALUE_0009:STATE_01 OP_02:VALUE_0007:STATE_04 OP_03:VALUE_3952:STATE_05 OP_01:VALUE_0005:STATE_01 OP_02:VALUE_0012:STATE_04 OP_03:VALUE_0017:STATE_01	EXPLORATORY	kchedy kary okeey qokar shy kchedy qotar shedy || kchedykary okeey qokar shykche y qotar she y	postselected whole-manuscript decoder	REVERSE_GENERATION_NOT_IMPLEMENTED_CANDIDATE_FAILS_REQUIREMENT	NOT_COMPUTED	rotate each multi-symbol manual group left by one source symbol	NOT_COMPUTED	NOT_COMPUTED
CURRIER_B_PROSE	f75r.2	dain shey ly ssheol qoldy chedykar chekeedy ror || dain shey ly ssheol qolchedy chedykar chekeedy ror || dain shey ly seol qoldy chedykar chekeedy ror	dain | shey | ly | ssheol | qolchedy | chedykar | chekeedy | ror	OP_04:VALUE_0006:STATE_02 OP_03:VALUE_0020:STATE_01 OP_05:VALUE_0011:STATE_05 OP_03:VALUE_0166:STATE_03 OP_02:VALUE_0072:STATE_01 OP_01:VALUE_3957:STATE_04 OP_01:VALUE_0654:STATE_01 OP_09:VALUE_0001:STATE_04	OP_04:VALUE_0006:STATE_02 OP_03:VALUE_0020:STATE_01 OP_05:VALUE_0011:STATE_05 OP_03:VALUE_0166:STATE_03 OP_02:VALUE_0072:STATE_01 OP_01:VALUE_3957:STATE_04 OP_01:VALUE_0654:STATE_01 OP_09:VALUE_0001:STATE_04	EXPLORATORY	dain shey ly ssheol qoldy chedykar chekeedy ror || dain shey ly seol qoldy chedykar chekeedy ror	postselected whole-manuscript decoder	REVERSE_GENERATION_NOT_IMPLEMENTED_CANDIDATE_FAILS_REQUIREMENT	NOT_COMPUTED	rotate each multi-symbol manual group left by one source symbol	NOT_COMPUTED	NOT_COMPUTED
CURRIER_B_PROSE	f75r.3	qokain chal orchey qey kain sheeky ltain olkar or	qokain | chal | orchey | qey | kain | sheeky | ltain | olkar | or	OP_02:VALUE_0014:STATE_02 OP_01:VALUE_0035:STATE_03 OP_01:VALUE_0434:STATE_01 OP_02:VALUE_0141:STATE_01 OP_06:VALUE_0006:STATE_02 OP_03:VALUE_0250:STATE_01 OP_05:VALUE_0938:STATE_02 OP_01:VALUE_0117:STATE_04 OP_01:VALUE_0001:STATE_04	OP_02:VALUE_0014:STATE_02 OP_01:VALUE_0035:STATE_03 OP_01:VALUE_0434:STATE_01 OP_02:VALUE_0141:STATE_01 OP_06:VALUE_0006:STATE_02 OP_03:VALUE_0250:STATE_01 OP_05:VALUE_0938:STATE_02 OP_01:VALUE_0117:STATE_04 OP_01:VALUE_0001:STATE_04	EXPLORATORY	NONE	postselected whole-manuscript decoder	REVERSE_GENERATION_NOT_IMPLEMENTED_CANDIDATE_FAILS_REQUIREMENT	NOT_COMPUTED	rotate each multi-symbol manual group left by one source symbol	NOT_COMPUTED	NOT_COMPUTED
CURRIER_B_PROSE	f75r.4	dackhy lkamo ykeey lshey kal dy shey ok shey qokeedy || dackhy lkamo ykeey lshey kal dy shey or shey qokeedy || dacthy lkago ykeey ley kal dy shey ok ey qokeed	dackhy | lkamo | ykeey | lshey | kal | dy | shey | or | shey | qokeedy	OP_04:VALUE_3963:STATE_01 OP_05:VALUE_3964:STATE_05 OP_01:VALUE_0085:STATE_01 OP_05:VALUE_0082:STATE_01 OP_06:VALUE_0002:STATE_03 OP_04:VALUE_0011:STATE_05 OP_03:VALUE_0020:STATE_01 OP_01:VALUE_0001:STATE_04 OP_03:VALUE_0020:STATE_01 OP_02:VALUE_0015:STATE_01	OP_04:VALUE_3963:STATE_01 OP_05:VALUE_3964:STATE_05 OP_01:VALUE_0085:STATE_01 OP_05:VALUE_0082:STATE_01 OP_06:VALUE_0002:STATE_03 OP_04:VALUE_0011:STATE_05 OP_03:VALUE_0020:STATE_01 OP_01:VALUE_0001:STATE_04 OP_03:VALUE_0020:STATE_01 OP_02:VALUE_0015:STATE_01	EXPLORATORY	dackhy lkamo ykeey lshey kal dy shey ok shey qokeedy || dacthy lkago ykeey ley kal dy shey ok ey qokeed	postselected whole-manuscript decoder	REVERSE_GENERATION_NOT_IMPLEMENTED_CANDIDATE_FAILS_REQUIREMENT	NOT_COMPUTED	rotate each multi-symbol manual group left by one source symbol	NOT_COMPUTED	NOT_COMPUTED
CURRIER_B_PROSE	f75r.5	shey kar chey ckhey r ain ol olsheedy qokeey qoky || shey kar chey ckhey r ain ol ol sheedy qokeey qoky || sheykar chey ckhey r ain ol ol sheedy qokeey qoky	shey | kar | chey | ckhey | r | ain | ol | olsheedy | qokeey | qoky	OP_03:VALUE_0020:STATE_01 OP_06:VALUE_0002:STATE_04 OP_01:VALUE_0008:STATE_01 OP_01:VALUE_0161:STATE_01 OP_01:VALUE_0047:STATE_05 OP_01:VALUE_0006:STATE_02 OP_01:VALUE_0001:STATE_03 OP_01:VALUE_0549:STATE_01 OP_02:VALUE_0009:STATE_01 OP_02:VALUE_0023:STATE_01	OP_03:VALUE_0020:STATE_01 OP_06:VALUE_0002:STATE_04 OP_01:VALUE_0008:STATE_01 OP_01:VALUE_0161:STATE_01 OP_01:VALUE_0047:STATE_05 OP_01:VALUE_0006:STATE_02 OP_01:VALUE_0001:STATE_03 OP_01:VALUE_0549:STATE_01 OP_02:VALUE_0009:STATE_01 OP_02:VALUE_0023:STATE_01	EXPLORATORY	shey kar chey ckhey r ain ol ol sheedy qokeey qoky || sheykar chey ckhey r ain ol ol sheedy qokeey qoky	postselected whole-manuscript decoder	REVERSE_GENERATION_NOT_IMPLEMENTED_CANDIDATE_FAILS_REQUIREMENT	NOT_COMPUTED	rotate each multi-symbol manual group left by one source symbol	NOT_COMPUTED	NOT_COMPUTED
