population	scheme	model	n_events	m_events	l_events	folds	covered_events	covered_m	logloss_nats	total_logloss_nats	mean_fold_logloss_nats	brier	auc	gain_vs_p	gain_vs_s
DIRECT_388	PAGE5	P	388	52	336	5	388	52	0.350531919153	136.006384631	0.381031686776	0.100194102315	0.682377518315	0	NA
DIRECT_388	PAGE5	S	388	52	336	5	342	36	0.346500405743	134.442157428	0.379548783847	0.0989591532802	0.694024725275	0.00403151340967	NA
DIRECT_388	PAGE5	C	388	52	336	5	73	7	0.347636393895	134.882920831	0.377220189257	0.099101850394	0.690333104396	0.00289552525761	-0.00113598815206
DIRECT_388	PAGE5	SC	388	52	336	5	352	38	0.343922658596	133.441991535	0.376007889628	0.0979145185496	0.698031135531	0.00660926055676	0.00257774714709
DIRECT_388	STEM5	P	388	52	336	5	388	52	0.318006928995	123.38668845	0.321536084209	0.0941422204292	0.753290979853	0	NA
DIRECT_388	STEM5	S	388	52	336	5	0	0	0.318006928995	123.38668845	0.321536084209	0.0941422204292	0.753290979853	0	NA
DIRECT_388	STEM5	C	388	52	336	5	71	7	0.316678669553	122.871323786	0.320230453595	0.0937785344003	0.772636217949	0.00132825944267	0.00132825944267
DIRECT_388	STEM5	SC	388	52	336	5	71	7	0.316814728123	122.924114512	0.320347138777	0.0937778061096	0.76908768315	0.00119220087243	0.00119220087243
DIRECT_388	CROSSED5X5	P	388	52	336	25	388	52	0.347556341171	134.851860374	0.378837556617	0.0994975968185	0.686641483516	0	NA
DIRECT_388	CROSSED5X5	S	388	52	336	25	0	0	0.347556341171	134.851860374	0.378837556617	0.0994975968185	0.686641483516	0	NA
DIRECT_388	CROSSED5X5	C	388	52	336	25	59	5	0.346019314798	134.255494141	0.376994365153	0.0990189046243	0.691821199634	0.00153702637299	0.00153702637299
DIRECT_388	CROSSED5X5	SC	388	52	336	25	59	5	0.346140210771	134.302401779	0.377050173787	0.0990186960051	0.691363324176	0.0014161303993	0.0014161303993
CACHE_REST_3749	PAGE5	P	3749	601	3148	5	3749	601	0.304544104433	1141.73584752	0.304635040868	0.0903573743233	0.837352030817	0	NA
CACHE_REST_3749	PAGE5	S	3749	601	3148	5	3474	490	0.28919339908	1084.18605315	0.289223807352	0.0863281885585	0.875310262227	0.0153507053523	NA
CACHE_REST_3749	PAGE5	C	3749	601	3148	5	2515	331	0.303660154966	1138.42192097	0.303743868993	0.0903308925524	0.845958239867	0.000883949466922	-0.0144667558853
CACHE_REST_3749	PAGE5	SC	3749	601	3148	5	3638	549	0.288436900156	1081.34993868	0.288453437014	0.0863015564374	0.877186370873	0.0161072042767	0.000756498924432
CACHE_REST_3749	STEM5	P	3749	601	3148	5	3749	601	0.305455047721	1145.15097391	0.304965652295	0.090387708383	0.834368862146	0	NA
CACHE_REST_3749	STEM5	S	3749	601	3148	5	0	0	0.305455047721	1145.15097391	0.304965652295	0.090387708383	0.834368862146	0	NA
CACHE_REST_3749	STEM5	C	3749	601	3148	5	2529	340	0.303935370352	1139.45370345	0.303436620648	0.0901814063745	0.845166991905	0.00151967736935	0.00151967736935
CACHE_REST_3749	STEM5	SC	3749	601	3148	5	2529	340	0.30395310249	1139.52018123	0.303464999651	0.0901188426856	0.845327672854	0.00150194523165	0.00150194523165
CACHE_REST_3749	CROSSED5X5	P	3749	601	3148	25	3749	601	0.307100041513	1151.31805563	0.307255802716	0.0908165602321	0.831749339834	0	NA
CACHE_REST_3749	CROSSED5X5	S	3749	601	3148	25	0	0	0.307100041513	1151.31805563	0.307255802716	0.0908165602321	0.831749339834	0	NA
CACHE_REST_3749	CROSSED5X5	C	3749	601	3148	25	2339	303	0.305831259133	1146.56139049	0.306042656012	0.0906765634815	0.840894675752	0.00126878238093	0.00126878238093
CACHE_REST_3749	CROSSED5X5	SC	3749	601	3148	25	2339	303	0.305917534247	1146.88483589	0.30611239813	0.0906726830276	0.841174281746	0.00118250726696	0.00118250726696
FULL_4137	PAGE5	P	4137	653	3484	5	4137	653	0.306809617367	1269.27138705	0.306804519917	0.09100281981	0.8305906854	0	NA
FULL_4137	PAGE5	S	4137	653	3484	5	3852	536	0.29330011813	1213.3825887	0.293294685961	0.0872180484553	0.866722826555	0.013509499237	NA
FULL_4137	PAGE5	C	4137	653	3484	5	2865	373	0.304690705496	1260.50544864	0.304685388524	0.0906795560834	0.843693243056	0.00211891187026	-0.0113905873667
FULL_4137	PAGE5	SC	4137	653	3484	5	4024	599	0.29160928823	1206.38762541	0.291603958583	0.0869912039463	0.870792184091	0.0152003291365	0.00169082989958
FULL_4137	STEM5	P	4137	653	3484	5	4137	653	0.306814383105	1269.2911029	0.306847444428	0.0908929681223	0.829860372422	0	NA
FULL_4137	STEM5	S	4137	653	3484	5	0	0	0.306814383105	1269.2911029	0.306847444428	0.0908929681223	0.829860372422	0	NA
FULL_4137	STEM5	C	4137	653	3484	5	2887	381	0.303933483154	1257.37281981	0.303967137711	0.090386289294	0.844194330503	0.00288089995114	0.00288089995114
FULL_4137	STEM5	SC	4137	653	3484	5	2887	381	0.304107293535	1258.09187335	0.304140445438	0.0903543366198	0.844625529438	0.00270708956969	0.00270708956969
FULL_4137	CROSSED5X5	P	4137	653	3484	25	4137	653	0.308956985261	1278.15504802	0.309147428249	0.0913513267224	0.8266175894	0	NA
FULL_4137	CROSSED5X5	S	4137	653	3484	25	0	0	0.308956985261	1278.15504802	0.309147428249	0.0913513267224	0.8266175894	0	NA
FULL_4137	CROSSED5X5	C	4137	653	3484	25	2701	352	0.306303883687	1267.17916681	0.306560283736	0.0908974435777	0.839319936423	0.00265310157431	0.00265310157431
FULL_4137	CROSSED5X5	SC	4137	653	3484	25	2701	352	0.306480818969	1267.91114807	0.306726827536	0.090909661926	0.839143676716	0.00247616629208	0.00247616629208
