id	edition	iris_page	xiphion_page	iris_code	xiphion_code	status	leaf_witness	broad_witness	acorus_pages	meum_pages	four_page_assignments	nodes
0	IT2a	f17v	f11r	p	t	PARTIAL_FOUR_ATOM_WITNESS	a	c	f16r,f16v,f20r,f20v,f21r,f22r,f30r,f30v,f32v,f33r,f34v,f36v,f39r,f39v,f40v,f42v,f44r,f44v,f45r,f45v,f46r,f47v,f48r,f48v,f4r,f50r,f52r,f52v,f53v,f55r,f66v,f6r,f7r,f87r,f87v,f8r,f8v,f94r,f94v,f95r1,f95r2,f9r,f9v	f10r,f10v,f13r,f13v,f14r,f14v,f15r,f16r,f16v,f18r,f18v,f19r,f19v,f20r,f20v,f21r,f21v,f22r,f22v,f23r,f23v,f24v,f25r,f25v,f27r,f28r,f28v,f29r,f29v,f2r,f2v,f30r,f30v,f32r,f32v,f33r,f33v,f34r,f34v,f35r,f35v,f36r,f36v,f37r,f37v,f38r,f39r,f39v,f3v,f40r,f40v,f41v,f42v,f44r,f44v,f45r,f45v,f46r,f46v,f47r,f47v,f48r,f48v,f49r,f49v,f4r,f4v,f50r,f50v,f51v,f52r,f52v,f53r,f53v,f54v,f55r,f56r,f56v,f5v,f66v,f6r,f7r,f7v,f87r,f87v,f8r,f8v,f90r1,f93r,f94r,f94v,f95r1,f95r2,f95v1,f95v2,f96r,f96v,f9r,f9v	4171	2
1	IT2a	f17v	f13r	p	t	PARTIAL_FOUR_ATOM_WITNESS	a	c	f11r,f16r,f16v,f20r,f20v,f21r,f22r,f30r,f30v,f32v,f33r,f34v,f36v,f39r,f39v,f40v,f42v,f44r,f44v,f45r,f45v,f46r,f47v,f48r,f48v,f4r,f50r,f52r,f52v,f53v,f55r,f66v,f6r,f7r,f87r,f87v,f8r,f8v,f94r,f94v,f95r1,f95r2,f9r,f9v	f10r,f10v,f11r,f14r,f14v,f15r,f16r,f16v,f18r,f18v,f19r,f19v,f20r,f20v,f21r,f21v,f22r,f22v,f23r,f23v,f24v,f25r,f25v,f27r,f28r,f28v,f29r,f29v,f2r,f2v,f30r,f30v,f32r,f32v,f33r,f33v,f34r,f34v,f35r,f35v,f36r,f36v,f37r,f37v,f38r,f39r,f39v,f3v,f40r,f40v,f41v,f42v,f44r,f44v,f45r,f45v,f46r,f46v,f47r,f47v,f48r,f48v,f49r,f49v,f4r,f4v,f50r,f50v,f51v,f52r,f52v,f53r,f53v,f54v,f55r,f56r,f56v,f5v,f66v,f6r,f7r,f7v,f87r,f87v,f8r,f8v,f90r1,f93r,f94r,f94v,f95r1,f95r2,f95v1,f95v2,f96r,f96v,f9r,f9v	4225	2
2	IT2a	f17v	f13r	p	to	PARTIAL_FOUR_ATOM_WITNESS	a	c	f11r,f16r,f16v,f20r,f20v,f21r,f22r,f30r,f30v,f32v,f33r,f34v,f36v,f39r,f39v,f40v,f42v,f44r,f44v,f45r,f45v,f46r,f47v,f48r,f48v,f4r,f50r,f52r,f52v,f53v,f55r,f66v,f6r,f7r,f87r,f87v,f8r,f8v,f94r,f94v,f95r1,f95r2,f9r,f9v	f10r,f10v,f11r,f14r,f14v,f15r,f16r,f16v,f18r,f18v,f19r,f19v,f20r,f20v,f21r,f21v,f22r,f22v,f23r,f23v,f24v,f25r,f25v,f27r,f28r,f28v,f29r,f29v,f2r,f2v,f30r,f30v,f32r,f32v,f33r,f33v,f34r,f34v,f35r,f35v,f36r,f36v,f37r,f37v,f38r,f39r,f39v,f3v,f40r,f40v,f41v,f42v,f44r,f44v,f45r,f45v,f46r,f46v,f47r,f47v,f48r,f48v,f49r,f49v,f4r,f4v,f50r,f50v,f51v,f52r,f52v,f53r,f53v,f54v,f55r,f56r,f56v,f5v,f66v,f6r,f7r,f7v,f87r,f87v,f8r,f8v,f90r1,f93r,f94r,f94v,f95r1,f95r2,f95v1,f95v2,f96r,f96v,f9r,f9v	4225	2
3	IT2a	f17v	f13r	p	tor	PARTIAL_FOUR_ATOM_WITNESS	a	c	f11r,f16r,f16v,f20r,f20v,f21r,f22r,f30r,f30v,f32v,f33r,f34v,f36v,f39r,f39v,f40v,f42v,f44r,f44v,f45r,f45v,f46r,f47v,f48r,f48v,f4r,f50r,f52r,f52v,f53v,f55r,f66v,f6r,f7r,f87r,f87v,f8r,f8v,f94r,f94v,f95r1,f95r2,f9r,f9v	f10r,f10v,f11r,f14r,f14v,f15r,f16r,f16v,f18r,f18v,f19r,f19v,f20r,f20v,f21r,f21v,f22r,f22v,f23r,f23v,f24v,f25r,f25v,f27r,f28r,f28v,f29r,f29v,f2r,f2v,f30r,f30v,f32r,f32v,f33r,f33v,f34r,f34v,f35r,f35v,f36r,f36v,f37r,f37v,f38r,f39r,f39v,f3v,f40r,f40v,f41v,f42v,f44r,f44v,f45r,f45v,f46r,f46v,f47r,f47v,f48r,f48v,f49r,f49v,f4r,f4v,f50r,f50v,f51v,f52r,f52v,f53r,f53v,f54v,f55r,f56r,f56v,f5v,f66v,f6r,f7r,f7v,f87r,f87v,f8r,f8v,f90r1,f93r,f94r,f94v,f95r1,f95r2,f95v1,f95v2,f96r,f96v,f9r,f9v	4225	2
4	IT2a	f17v	f13r	pc	t	PARTIAL_FOUR_ATOM_WITNESS	a	c	f16r,f16v,f20r,f21r,f22r,f30r,f34v,f39r,f40v,f45r,f45v,f46r,f48r,f48v,f50r,f52r,f87v,f94r,f94v,f9v	f10r,f10v,f11r,f14r,f14v,f15r,f16r,f16v,f18r,f18v,f19r,f19v,f20r,f20v,f21r,f21v,f22r,f22v,f23r,f23v,f24v,f25r,f25v,f27r,f28r,f28v,f29r,f29v,f2r,f2v,f30r,f30v,f32r,f32v,f33r,f33v,f34r,f34v,f35r,f35v,f36r,f36v,f37r,f37v,f38r,f39r,f39v,f3v,f40r,f40v,f41v,f42v,f44r,f44v,f45r,f45v,f46r,f46v,f47r,f47v,f48r,f48v,f49r,f49v,f4r,f4v,f50r,f50v,f51v,f52r,f52v,f53r,f53v,f54v,f55r,f56r,f56v,f5v,f66v,f6r,f7r,f7v,f87r,f87v,f8r,f8v,f90r1,f93r,f94r,f94v,f95r1,f95r2,f95v1,f95v2,f96r,f96v,f9r,f9v	1920	2
5	IT2a	f17v	f13r	pc	to	PARTIAL_FOUR_ATOM_WITNESS	a	c	f16r,f16v,f20r,f21r,f22r,f30r,f34v,f39r,f40v,f45r,f45v,f46r,f48r,f48v,f50r,f52r,f87v,f94r,f94v,f9v	f10r,f10v,f11r,f14r,f14v,f15r,f16r,f16v,f18r,f18v,f19r,f19v,f20r,f20v,f21r,f21v,f22r,f22v,f23r,f23v,f24v,f25r,f25v,f27r,f28r,f28v,f29r,f29v,f2r,f2v,f30r,f30v,f32r,f32v,f33r,f33v,f34r,f34v,f35r,f35v,f36r,f36v,f37r,f37v,f38r,f39r,f39v,f3v,f40r,f40v,f41v,f42v,f44r,f44v,f45r,f45v,f46r,f46v,f47r,f47v,f48r,f48v,f49r,f49v,f4r,f4v,f50r,f50v,f51v,f52r,f52v,f53r,f53v,f54v,f55r,f56r,f56v,f5v,f66v,f6r,f7r,f7v,f87r,f87v,f8r,f8v,f90r1,f93r,f94r,f94v,f95r1,f95r2,f95v1,f95v2,f96r,f96v,f9r,f9v	1920	2
6	IT2a	f17v	f13r	pc	tor	PARTIAL_FOUR_ATOM_WITNESS	a	c	f16r,f16v,f20r,f21r,f22r,f30r,f34v,f39r,f40v,f45r,f45v,f46r,f48r,f48v,f50r,f52r,f87v,f94r,f94v,f9v	f10r,f10v,f11r,f14r,f14v,f15r,f16r,f16v,f18r,f18v,f19r,f19v,f20r,f20v,f21r,f21v,f22r,f22v,f23r,f23v,f24v,f25r,f25v,f27r,f28r,f28v,f29r,f29v,f2r,f2v,f30r,f30v,f32r,f32v,f33r,f33v,f34r,f34v,f35r,f35v,f36r,f36v,f37r,f37v,f38r,f39r,f39v,f3v,f40r,f40v,f41v,f42v,f44r,f44v,f45r,f45v,f46r,f46v,f47r,f47v,f48r,f48v,f49r,f49v,f4r,f4v,f50r,f50v,f51v,f52r,f52v,f53r,f53v,f54v,f55r,f56r,f56v,f5v,f66v,f6r,f7r,f7v,f87r,f87v,f8r,f8v,f90r1,f93r,f94r,f94v,f95r1,f95r2,f95v1,f95v2,f96r,f96v,f9r,f9v	1920	2
7	IT2a	f17v	f13r	pch	t	PARTIAL_FOUR_ATOM_WITNESS	a	c	f16r,f16v,f20r,f21r,f22r,f30r,f34v,f39r,f45r,f45v,f46r,f48r,f48v,f50r,f52r,f87v,f94r,f94v,f9v	f10r,f10v,f11r,f14r,f14v,f15r,f16r,f16v,f18r,f18v,f19r,f19v,f20r,f20v,f21r,f21v,f22r,f22v,f23r,f23v,f24v,f25r,f25v,f27r,f28r,f28v,f29r,f29v,f2r,f2v,f30r,f30v,f32r,f32v,f33r,f33v,f34r,f34v,f35r,f35v,f36r,f36v,f37r,f37v,f38r,f39r,f39v,f3v,f40r,f40v,f41v,f42v,f44r,f44v,f45r,f45v,f46r,f46v,f47r,f47v,f48r,f48v,f49r,f49v,f4r,f4v,f50r,f50v,f51v,f52r,f52v,f53r,f53v,f54v,f55r,f56r,f56v,f5v,f66v,f6r,f7r,f7v,f87r,f87v,f8r,f8v,f90r1,f93r,f94r,f94v,f95r1,f95r2,f95v1,f95v2,f96r,f96v,f9r,f9v	1824	2
8	IT2a	f17v	f13r	pch	to	PARTIAL_FOUR_ATOM_WITNESS	a	c	f16r,f16v,f20r,f21r,f22r,f30r,f34v,f39r,f45r,f45v,f46r,f48r,f48v,f50r,f52r,f87v,f94r,f94v,f9v	f10r,f10v,f11r,f14r,f14v,f15r,f16r,f16v,f18r,f18v,f19r,f19v,f20r,f20v,f21r,f21v,f22r,f22v,f23r,f23v,f24v,f25r,f25v,f27r,f28r,f28v,f29r,f29v,f2r,f2v,f30r,f30v,f32r,f32v,f33r,f33v,f34r,f34v,f35r,f35v,f36r,f36v,f37r,f37v,f38r,f39r,f39v,f3v,f40r,f40v,f41v,f42v,f44r,f44v,f45r,f45v,f46r,f46v,f47r,f47v,f48r,f48v,f49r,f49v,f4r,f4v,f50r,f50v,f51v,f52r,f52v,f53r,f53v,f54v,f55r,f56r,f56v,f5v,f66v,f6r,f7r,f7v,f87r,f87v,f8r,f8v,f90r1,f93r,f94r,f94v,f95r1,f95r2,f95v1,f95v2,f96r,f96v,f9r,f9v	1824	2
9	IT2a	f17v	f13r	pch	tor	PARTIAL_FOUR_ATOM_WITNESS	a	c	f16r,f16v,f20r,f21r,f22r,f30r,f34v,f39r,f45r,f45v,f46r,f48r,f48v,f50r,f52r,f87v,f94r,f94v,f9v	f10r,f10v,f11r,f14r,f14v,f15r,f16r,f16v,f18r,f18v,f19r,f19v,f20r,f20v,f21r,f21v,f22r,f22v,f23r,f23v,f24v,f25r,f25v,f27r,f28r,f28v,f29r,f29v,f2r,f2v,f30r,f30v,f32r,f32v,f33r,f33v,f34r,f34v,f35r,f35v,f36r,f36v,f37r,f37v,f38r,f39r,f39v,f3v,f40r,f40v,f41v,f42v,f44r,f44v,f45r,f45v,f46r,f46v,f47r,f47v,f48r,f48v,f49r,f49v,f4r,f4v,f50r,f50v,f51v,f52r,f52v,f53r,f53v,f54v,f55r,f56r,f56v,f5v,f66v,f6r,f7r,f7v,f87r,f87v,f8r,f8v,f90r1,f93r,f94r,f94v,f95r1,f95r2,f95v1,f95v2,f96r,f96v,f9r,f9v	1824	2
