gdt367_target_id	source_target_id	page	physical_folio	locus	array_id	ordinal	canvas_id	canvas_width	canvas_height	official_image_url	full_image_sha256	context_xywh	target_xywh	localizer_confidence	contact_gap_state	contact_gap_provenance	contact_call_source	new_visual_call_state
VGB2A7E82AE5B8DB	CGR7773B5920773	f100r	f100	f100r.6	F100R_L2	1	1006248	2676	3756	https://collections.library.yale.edu/iiif/2/1006248/full/full/0/default.jpg	6dcf72a0d7eac14da2232987c9cc1521e6d70c9f0f92d3eb39b55fc075520429	80,450,650,750	135,720,195,120	HIGH	CLEAR_GAP	AI_DIRECT_VISUAL_OBSERVATION	COMPLETE_ARRAY_REPLICATION	NOT_YET_REVIEWED
VGB3043A84F64903	CGRDD32931CC783	f100r	f100	f100r.7	F100R_L2	2	1006248	2676	3756	https://collections.library.yale.edu/iiif/2/1006248/full/full/0/default.jpg	6dcf72a0d7eac14da2232987c9cc1521e6d70c9f0f92d3eb39b55fc075520429	250,700,900,650	620,1070,330,120	HIGH	CONTACT	AI_DIRECT_VISUAL_OBSERVATION	COMPLETE_ARRAY_REPLICATION	NOT_YET_REVIEWED
VG6CB10E36E21276	CGR0689DE5A20C1	f100r	f100	f100r.8	F100R_L2	3	1006248	2676	3756	https://collections.library.yale.edu/iiif/2/1006248/full/full/0/default.jpg	6dcf72a0d7eac14da2232987c9cc1521e6d70c9f0f92d3eb39b55fc075520429	700,650,900,750	970,1040,310,120	HIGH	CLEAR_GAP	AI_DIRECT_VISUAL_OBSERVATION	COMPLETE_ARRAY_REPLICATION	NOT_YET_REVIEWED
VG2E4F726659A297	CGR80D4FC7F4A99	f100r	f100	f100r.9	F100R_L2	4	1006248	2676	3756	https://collections.library.yale.edu/iiif/2/1006248/full/full/0/default.jpg	6dcf72a0d7eac14da2232987c9cc1521e6d70c9f0f92d3eb39b55fc075520429	1100,650,800,650	1400,1000,300,120	HIGH	CLEAR_GAP	AI_DIRECT_VISUAL_OBSERVATION	COMPLETE_ARRAY_REPLICATION	NOT_YET_REVIEWED
VG460F3F13D61DED	CGR64B9D99A7A82	f100r	f100	f100r.10	F100R_L2	5	1006248	2676	3756	https://collections.library.yale.edu/iiif/2/1006248/full/full/0/default.jpg	6dcf72a0d7eac14da2232987c9cc1521e6d70c9f0f92d3eb39b55fc075520429	1450,650,950,650	1780,1000,360,125	HIGH	CLEAR_GAP	AI_DIRECT_VISUAL_OBSERVATION	COMPLETE_ARRAY_REPLICATION	NOT_YET_REVIEWED
VGD727F424B6D5C5	CGR9F4CCB633A73	f100r	f100	f100r.11	F100R_L2	6	1006248	2676	3756	https://collections.library.yale.edu/iiif/2/1006248/full/full/0/default.jpg	6dcf72a0d7eac14da2232987c9cc1521e6d70c9f0f92d3eb39b55fc075520429	1900,300,700,700	2160,555,300,125	HIGH	CLEAR_GAP	AI_DIRECT_VISUAL_OBSERVATION	COMPLETE_ARRAY_REPLICATION	NOT_YET_REVIEWED
VG9D0A7B07F7C98A	CGR4F7FD51A99BE	f100v	f100	f100v.1	F100V_L1	1	1006249	7486	3715	https://collections.library.yale.edu/iiif/2/1006249/full/full/0/default.jpg	72637b9770f40f7a8ff6b96a551e64775e88994ae69bafec0b43d48974364c33	850,350,850,800	1145,740,250,140	HIGH	CLEAR_GAP	AI_DIRECT_VISUAL_OBSERVATION	COMPLETE_ARRAY_REPLICATION	NOT_YET_REVIEWED
VGD8E1D69B4AE3A3	CGR16536F0D9906	f100v	f100	f100v.2	F100V_L1	2	1006249	7486	3715	https://collections.library.yale.edu/iiif/2/1006249/full/full/0/default.jpg	72637b9770f40f7a8ff6b96a551e64775e88994ae69bafec0b43d48974364c33	1350,300,850,800	1705,685,225,120	HIGH	CLEAR_GAP	AI_DIRECT_VISUAL_OBSERVATION	COMPLETE_ARRAY_REPLICATION	NOT_YET_REVIEWED
VG3CF4AFF2239807	CGR70B13031E8A6	f100v	f100	f100v.3	F100V_L1	3	1006249	7486	3715	https://collections.library.yale.edu/iiif/2/1006249/full/full/0/default.jpg	72637b9770f40f7a8ff6b96a551e64775e88994ae69bafec0b43d48974364c33	1750,250,850,850	2040,630,225,135	HIGH	CLEAR_GAP	AI_DIRECT_VISUAL_OBSERVATION	COMPLETE_ARRAY_REPLICATION	NOT_YET_REVIEWED
VG3CF5990F740AA8	CGR799AF67D3D31	f100v	f100	f100v.4	F100V_L1	4	1006249	7486	3715	https://collections.library.yale.edu/iiif/2/1006249/full/full/0/default.jpg	72637b9770f40f7a8ff6b96a551e64775e88994ae69bafec0b43d48974364c33	2150,300,750,850	2350,680,230,125	HIGH	CLEAR_GAP	AI_DIRECT_VISUAL_OBSERVATION	COMPLETE_ARRAY_REPLICATION	NOT_YET_REVIEWED
VG5460C63FADBAE8	CG66BD2173E10A	f89r2	f89	f89r2.32	F89R2_L4	1	1006233	9078	3777	https://collections.library.yale.edu/iiif/2/1006233/full/full/0/default.jpg	3b553c70d0c068cb39a276d391127165c5d9d868ec08e7f5eb2e73b32bb95d1e	6420,2780,1000,700	6835,3050,245,135	HIGH	CONTACT	AI_DIRECT_VISUAL_OBSERVATION	INITIAL_F89	NOT_YET_REVIEWED
VG2083D8709A68CF	CGE9931A3D31E7	f89r2	f89	f89r2.33	F89R2_L4	2	1006233	9078	3777	https://collections.library.yale.edu/iiif/2/1006233/full/full/0/default.jpg	3b553c70d0c068cb39a276d391127165c5d9d868ec08e7f5eb2e73b32bb95d1e	6980,2780,1000,700	7310,3035,355,170	MEDIUM	UNCERTAIN	AI_DIRECT_VISUAL_OBSERVATION	INITIAL_F89	NOT_YET_REVIEWED
VGF6217BEFCC46FD	CG11CFD3CF48C5	f89r2	f89	f89r2.34	F89R2_L4	3	1006233	9078	3777	https://collections.library.yale.edu/iiif/2/1006233/full/full/0/default.jpg	3b553c70d0c068cb39a276d391127165c5d9d868ec08e7f5eb2e73b32bb95d1e	7380,2900,1000,650	7595,3160,505,155	HIGH	CONTACT	AI_DIRECT_VISUAL_OBSERVATION	INITIAL_F89	NOT_YET_REVIEWED
VG83DCA695549FB1	CGR07537D8CADA9	f99v	f99	f99v.2	F99V_L1	1	1006247	2802	3697	https://collections.library.yale.edu/iiif/2/1006247/full/full/0/default.jpg	111f6dfc34b8ecb9230cb5a0d144afef4cbd788048ddda2f440108941c91d5e5	350,100,500,350	490,160,230,125	HIGH	CLEAR_GAP	AI_DIRECT_VISUAL_OBSERVATION	COMPLETE_ARRAY_REPLICATION	NOT_YET_REVIEWED
VGA3EE8992C2444A	CGR13D3E8AF7C21	f99v	f99	f99v.3	F99V_L1	2	1006247	2802	3697	https://collections.library.yale.edu/iiif/2/1006247/full/full/0/default.jpg	111f6dfc34b8ecb9230cb5a0d144afef4cbd788048ddda2f440108941c91d5e5	650,100,550,400	760,160,350,150	HIGH	CONTACT	AI_DIRECT_VISUAL_OBSERVATION	COMPLETE_ARRAY_REPLICATION	NOT_YET_REVIEWED
VGA9BA20AB90BC69	CGRE7E3ED75997E	f99v	f99	f99v.4	F99V_L1	3	1006247	2802	3697	https://collections.library.yale.edu/iiif/2/1006247/full/full/0/default.jpg	111f6dfc34b8ecb9230cb5a0d144afef4cbd788048ddda2f440108941c91d5e5	950,80,450,400	1100,145,170,130	HIGH	CLEAR_GAP	AI_DIRECT_VISUAL_OBSERVATION	COMPLETE_ARRAY_REPLICATION	NOT_YET_REVIEWED
VGC6938ED3C83CE6	CGR7DB051C5BC05	f99v	f99	f99v.5	F99V_L1	4	1006247	2802	3697	https://collections.library.yale.edu/iiif/2/1006247/full/full/0/default.jpg	111f6dfc34b8ecb9230cb5a0d144afef4cbd788048ddda2f440108941c91d5e5	1200,150,600,500	1260,250,370,175	HIGH	CONTACT	AI_DIRECT_VISUAL_OBSERVATION	COMPLETE_ARRAY_REPLICATION	NOT_YET_REVIEWED
VG39AAA6C8F0ED99	CGR684B4B8FBA9C	f99v	f99	f99v.6	F99V_L1	5	1006247	2802	3697	https://collections.library.yale.edu/iiif/2/1006247/full/full/0/default.jpg	111f6dfc34b8ecb9230cb5a0d144afef4cbd788048ddda2f440108941c91d5e5	1450,50,500,350	1670,110,230,125	HIGH	CONTACT	AI_DIRECT_VISUAL_OBSERVATION	COMPLETE_ARRAY_REPLICATION	NOT_YET_REVIEWED
VGDB631D94D2E771	CGRD06627D52277	f99v	f99	f99v.7	F99V_L1	6	1006247	2802	3697	https://collections.library.yale.edu/iiif/2/1006247/full/full/0/default.jpg	111f6dfc34b8ecb9230cb5a0d144afef4cbd788048ddda2f440108941c91d5e5	1700,60,500,350	1830,115,200,130	HIGH	CLEAR_GAP	AI_DIRECT_VISUAL_OBSERVATION	COMPLETE_ARRAY_REPLICATION	NOT_YET_REVIEWED
VG968A25BA5E5858	CGR3D86FDEA6C8B	f99v	f99	f99v.8	F99V_L1	7	1006247	2802	3697	https://collections.library.yale.edu/iiif/2/1006247/full/full/0/default.jpg	111f6dfc34b8ecb9230cb5a0d144afef4cbd788048ddda2f440108941c91d5e5	1950,60,500,350	2070,120,190,120	HIGH	CLEAR_GAP	AI_DIRECT_VISUAL_OBSERVATION	COMPLETE_ARRAY_REPLICATION	NOT_YET_REVIEWED
