collection_id	recipe_id	recipe_ordinal	element_ordinal	opaque_form_id	direct_token_count	observable_surface	record_element_count	relative_position
b4	b4.1	1	1	2b9aa99595991cbcc6bd96cb	3	1	56	0.017857143
b4	b4.1	1	2	15d9dd904c284dcf2cd55059	1	1	56	0.035714286
b4	b4.1	1	3	cead7aa9620bd2f1d319cb68	1	1	56	0.053571429
b4	b4.1	1	4	c0077901c9407bbadee87774	3	1	56	0.071428571
b4	b4.1	1	5	15d9dd904c284dcf2cd55059	1	1	56	0.089285714
b4	b4.1	1	6	643a9ee2c86b8025b0f74cca	3	1	56	0.107142857
b4	b4.1	1	7	8cf7ebd0f4036ebb3caf765e	3	1	56	0.125000000
b4	b4.1	1	8	612e7f88d9d2bf0d8c5e73e0	1	1	56	0.142857143
b4	b4.1	1	9	c53e89fa565ca21fdf70685a	9	1	56	0.160714286
b4	b4.1	1	10	e1433126c84b4e7838894761	3	1	56	0.178571429
b4	b4.1	1	11	08fde5272df43f9176ce9d2f	58	1	56	0.196428571
b4	b4.1	1	12	04021cb9323ff5f2361a8fd7	1	1	56	0.214285714
b4	b4.1	1	13	0de9223b31f5de331e35b5f4	1	1	56	0.232142857
b4	b4.1	1	14	1091291529457d25abdc95ba	1	1	56	0.250000000
b4	b4.1	1	15	04021cb9323ff5f2361a8fd7	1	1	56	0.267857143
b4	b4.1	1	16	eead8578c4593c4d23005163	1	1	56	0.285714286
b4	b4.1	1	17	892ac81ab0cc61ef20bbc2c5	2	1	56	0.303571429
b4	b4.1	1	18	07c0154c385d8e5e3de4e42b	1	1	56	0.321428571
b4	b4.1	1	19	04021cb9323ff5f2361a8fd7	1	1	56	0.339285714
b4	b4.1	1	20	bddbf882a96634f095802386	2	1	56	0.357142857
b4	b4.1	1	21	5c6b0f1d501c8c2e7766c7ee	1	1	56	0.375000000
b4	b4.1	1	22	c860da12c67a4494b4790047	3	1	56	0.392857143
b4	b4.1	1	23	2effd6326b379616b63be3bd	1	1	56	0.410714286
b4	b4.1	1	24	559fd59419a448cefe6baa1b	6	1	56	0.428571429
b4	b4.1	1	25	07c0154c385d8e5e3de4e42b	1	1	56	0.446428571
b4	b4.1	1	26	fe216c8962f9541f78b66566	8	1	56	0.464285714
b4	b4.1	1	27	07c0154c385d8e5e3de4e42b	1	1	56	0.482142857
b4	b4.1	1	28	cead7aa9620bd2f1d319cb68	1	1	56	0.500000000
b4	b4.1	1	29	ffe04744dcb4d6a0799d250c	4	1	56	0.517857143
b4	b4.1	1	30	cead7aa9620bd2f1d319cb68	1	1	56	0.535714286
b4	b4.1	1	31	14ac886fcb36f3f4d9fad80a	1	1	56	0.553571429
b4	b4.1	1	32	7c1ae563e9ac71302438b839	1	1	56	0.571428571
b4	b4.1	1	33	5573f00b48ad00d4b25f3e72	2	1	56	0.589285714
b4	b4.1	1	34	735fbb4e7d9c49fa8cad199d	4	1	56	0.607142857
b4	b4.1	1	35	9594e3fb9a6416caee3dc6c6	1	1	56	0.625000000
b4	b4.1	1	36	68dd5a40d108afa2b2dd3bc9	4	1	56	0.642857143
b4	b4.1	1	37	cead7aa9620bd2f1d319cb68	1	1	56	0.660714286
b4	b4.1	1	38	9acaac0fc5066561718b55b7	13	1	56	0.678571429
b4	b4.1	1	39	6263f9e9432bde168dac5951	11	1	56	0.696428571
b4	b4.1	1	40	0fae0565a2f55faa46e3f90b	1	1	56	0.714285714
b4	b4.1	1	41	7c1ae563e9ac71302438b839	1	1	56	0.732142857
b4	b4.1	1	42	71595de186bd045f9ec5fa83	1	1	56	0.750000000
b4	b4.1	1	43	733ff361e2db414ac71476a5	6	1	56	0.767857143
b4	b4.1	1	44	de8f77bc714c73cabed0d57e	3	1	56	0.785714286
b4	b4.1	1	45	4e95a98ddc43539f32260013	1	1	56	0.803571429
b4	b4.1	1	46	3b7cce8c1534ab24d73daef7	9	1	56	0.821428571
b4	b4.1	1	47	9dc00bddefe95be73df6f608	1	1	56	0.839285714
b4	b4.1	1	48	e6b97908378f177e8f620345	7	1	56	0.857142857
b4	b4.1	1	49	122152da8049cc45e6331ba9	1	1	56	0.875000000
b4	b4.1	1	50	3dd9f8e8b4cf18a904f0f742	5	1	56	0.892857143
b4	b4.1	1	51	04efe1796e5ab67aa1d12cad	8	1	56	0.910714286
b4	b4.1	1	52	faf9704f0dffe9fe8d27fb29	2	1	56	0.928571429
b4	b4.1	1	53	b65d8907da8253be51b81494	1	1	56	0.946428571
b4	b4.1	1	54	07a0087108b5a983c9063532	1	1	56	0.964285714
b4	b4.1	1	55	3d52fe7b5b2614b2cfbd4e31	5	1	56	0.982142857
b4	b4.1	1	56	25a0016a28fb36c5e2c560b3	3	1	56	1.000000000
b4	b4.2	2	1	1ebb0950f0ea42fc235dd687	2	1	23	0.043478261
b4	b4.2	2	2	c9bd44db479415b2c8829460	1	1	23	0.086956522
b4	b4.2	2	3	12f70ae655bfb2dbc4020e9a	1	1	23	0.130434783
b4	b4.2	2	4	cc9ff1cc7de40c9e5caad0c6	3	1	23	0.173913043
b4	b4.2	2	5	9be3b312c69ced83c62e6cf6	17	1	23	0.217391304
b4	b4.2	2	6	1063093b5627c93f8332a2a3	1	1	23	0.260869565
b4	b4.2	2	7	d8fc817e22ee60ea0a88a74a	1	1	23	0.304347826
b4	b4.2	2	8	7c1ae563e9ac71302438b839	1	1	23	0.347826087
b4	b4.2	2	9	07c0154c385d8e5e3de4e42b	1	1	23	0.391304348
b4	b4.2	2	10	3f1023412a96937f111b2243	7	1	23	0.434782609
b4	b4.2	2	11	612e7f88d9d2bf0d8c5e73e0	1	1	23	0.478260870
b4	b4.2	2	12	ca4e9f7ec56b7e4b293bab85	1	1	23	0.521739130
b4	b4.2	2	13	52cab56199de6324ce7bdaaf	6	1	23	0.565217391
