paradigm_id	forms	occurrences_by_form	pages_by_form	ordinal_surface_all_readers_exact_by_form	zl_same_line_cooccurrences	structural_parse	working_transfer_de	boundary_de
OA_VALUE	oain|oaiin	oain:11|oaiin:22	oain:10|oaiin:19	oain:10|oaiin:17	NONE	o + Wert II/III	Ansatz/Zubereitung mit Wert	o=Zubereitung bleibt ein konstruktionsgebundener Arbeitswert; nicht Wasser, Wein oder Öl
SHOKA_VALUE	shokain|shokaiin	shokain:1|shokaiin:4	shokain:1|shokaiin:4	shokain:1|shokaiin:1	NONE	sh+o+k+a+Wert	feucht-heißer Ansatz mit Grad	o=Zubereitung bleibt ein konstruktionsgebundener Arbeitswert; nicht Wasser, Wein oder Öl
QOK_TERMINAL_O_E	qokeo|qokeeo	qokeo:8|qokeeo:17	qokeo:6|qokeeo:11	qokeo:5|qokeeo:14	qokeo~qokeeo:1	qo+k+e/ee+o	heißer Ansatz, Bindungsstufe I/II	o=Zubereitung bleibt ein konstruktionsgebundener Arbeitswert; nicht Wasser, Wein oder Öl
CH_INNER_ODY_E	chody|cheody|cheeody	chody:78|cheody:69|cheeody:10	chody:56|cheody:42|cheeody:7	chody:64|cheody:54|cheeody:7	chody~cheody:2|cheody~cheeody:1	ch+e0/e1/e2+ody	trockene innere-o-Zustandsform	o=Zubereitung bleibt ein konstruktionsgebundener Arbeitswert; nicht Wasser, Wein oder Öl
OT_DY_E	otdy|otedy|oteedy|oteeedy	otdy:1|otedy:131|oteedy:88|oteeedy:2	otdy:1|otedy:49|oteedy:36|oteeedy:2	otdy:1|otedy:75|oteedy:66|oteeedy:2	otedy~oteedy:10|otedy~oteeedy:1|oteedy~oteeedy:1	o+t+e0/e1/e2/e3+dy	kalte o-Zustandsform	o=Zubereitung bleibt ein konstruktionsgebundener Arbeitswert; nicht Wasser, Wein oder Öl
COLD_Y_WRAPPERS	ty|oty|qoty	ty:20|oty:101|qoty:86	ty:18|oty:66|qoty:53	ty:10|oty:92|qoty:77	ty~oty:1|ty~qoty:1|oty~qoty:3	BARE/o/qo+t+y	kalte Grundform unter drei Rahmen	o=Zubereitung bleibt ein konstruktionsgebundener Arbeitswert; nicht Wasser, Wein oder Öl
COLD_EE_Y_WRAPPERS	teey|oteey|qoteey	teey:17|oteey:100|qoteey:40	teey:12|oteey:42|qoteey:28	teey:14|oteey:90|qoteey:38	teey~oteey:2|teey~qoteey:1|oteey~qoteey:2	BARE/o/qo+t+ee+y	kalte Bindungsstufe II unter drei Rahmen	o=Zubereitung bleibt ein konstruktionsgebundener Arbeitswert; nicht Wasser, Wein oder Öl
COLD_E_DY_WRAPPERS	tedy|otedy|qotedy	tedy:31|otedy:131|qotedy:78	tedy:26|otedy:49|qotedy:40	tedy:16|otedy:75|qotedy:49	tedy~otedy:5|otedy~qotedy:8	BARE/o/qo+t+e+dy	kalter Zustand unter drei Rahmen	o=Zubereitung bleibt ein konstruktionsgebundener Arbeitswert; nicht Wasser, Wein oder Öl
HOT_EE_DY_WRAPPERS	keedy|okeedy|qokeedy	keedy:59|okeedy:94|qokeedy:292	keedy:31|okeedy:46|qokeedy:52	keedy:22|okeedy:49|qokeedy:201	keedy~okeedy:2|keedy~qokeedy:6|okeedy~qokeedy:15	BARE/o/qo+k+ee+dy	heißer Zustand II unter drei Rahmen	o=Zubereitung bleibt ein konstruktionsgebundener Arbeitswert; nicht Wasser, Wein oder Öl
