edition	model	held_folio	unit_id	page	candidate_count	true_rank	counterexample
ZL3b	WRAPPER7	f113	5176dacbbe60d765c109	f113r	5	4.000000000000	WORST_RETRIEVAL_RANK
ZL3b	WRAPPER7	f115	11a9c63d43e971dfeb84	f115v	3	3.000000000000	WORST_RETRIEVAL_RANK
ZL3b	WRAPPER7	f107	16e87f5c89855a320c9c	f107v	3	3.000000000000	WORST_RETRIEVAL_RANK
ZL3b	WRAPPER7	f115	81a836c26497956cf6a6	f115v	3	3.000000000000	WORST_RETRIEVAL_RANK
ZL3b	WRAPPER7	f114	9bd0ad9c83a4028e6a46	f114v	3	3.000000000000	WORST_RETRIEVAL_RANK
ZL3b	WRAPPER7	f105	b6c7e205748878ef08e1	f105v	3	3.000000000000	WORST_RETRIEVAL_RANK
ZL3b	WRAPPER7	f107	ffa80919cf3c855b7bd1	f107v	3	3.000000000000	WORST_RETRIEVAL_RANK
ZL3b	WRAPPER7	f115	041ec58909d7c3d9b8dc	f115v	2	2.000000000000	WORST_RETRIEVAL_RANK
ZL3b	COMPILER12	f115	11a9c63d43e971dfeb84	f115v	3	3.000000000000	WORST_RETRIEVAL_RANK
ZL3b	COMPILER12	f107	16e87f5c89855a320c9c	f107v	3	3.000000000000	WORST_RETRIEVAL_RANK
ZL3b	COMPILER12	f113	5176dacbbe60d765c109	f113r	5	3.000000000000	WORST_RETRIEVAL_RANK
ZL3b	COMPILER12	f107	815c947dbc0259999872	f107v	3	3.000000000000	WORST_RETRIEVAL_RANK
ZL3b	COMPILER12	f114	9bd0ad9c83a4028e6a46	f114v	3	3.000000000000	WORST_RETRIEVAL_RANK
ZL3b	COMPILER12	f113	a6c502db3ed005180396	f113r	5	3.000000000000	WORST_RETRIEVAL_RANK
ZL3b	COMPILER12	f105	b6c7e205748878ef08e1	f105v	3	3.000000000000	WORST_RETRIEVAL_RANK
ZL3b	COMPILER12	f107	ee71075cae29e25eaa83	f107v	3	3.000000000000	WORST_RETRIEVAL_RANK
ZL3b	EDGE29	f113	5176dacbbe60d765c109	f113r	5	5.000000000000	WORST_RETRIEVAL_RANK
ZL3b	EDGE29	f113	60c3275e304d5551b6ee	f113r	5	5.000000000000	WORST_RETRIEVAL_RANK
ZL3b	EDGE29	f106	1037a02aea03460f4f87	f106r	3	3.000000000000	WORST_RETRIEVAL_RANK
ZL3b	EDGE29	f107	16e87f5c89855a320c9c	f107v	3	3.000000000000	WORST_RETRIEVAL_RANK
ZL3b	EDGE29	f115	26c730897597d8e93c83	f115v	3	3.000000000000	WORST_RETRIEVAL_RANK
ZL3b	EDGE29	f107	815c947dbc0259999872	f107v	3	3.000000000000	WORST_RETRIEVAL_RANK
ZL3b	EDGE29	f104	89586021de90748fde0e	f104v	3	3.000000000000	WORST_RETRIEVAL_RANK
ZL3b	EDGE29	f115	af377fcf36dd10d23697	f115v	3	3.000000000000	WORST_RETRIEVAL_RANK
ZL3b	RAW_CHAR3_HASH32	f113	42b94e2a574be7ed5d16	f113r	5	5.000000000000	WORST_RETRIEVAL_RANK
ZL3b	RAW_CHAR3_HASH32	f106	1037a02aea03460f4f87	f106r	3	3.000000000000	WORST_RETRIEVAL_RANK
ZL3b	RAW_CHAR3_HASH32	f107	16e87f5c89855a320c9c	f107v	3	3.000000000000	WORST_RETRIEVAL_RANK
ZL3b	RAW_CHAR3_HASH32	f114	50ce490e6d8a90757b12	f114v	3	3.000000000000	WORST_RETRIEVAL_RANK
ZL3b	RAW_CHAR3_HASH32	f113	5176dacbbe60d765c109	f113r	5	3.000000000000	WORST_RETRIEVAL_RANK
ZL3b	RAW_CHAR3_HASH32	f107	815c947dbc0259999872	f107v	3	3.000000000000	WORST_RETRIEVAL_RANK
ZL3b	RAW_CHAR3_HASH32	f115	81a836c26497956cf6a6	f115v	3	3.000000000000	WORST_RETRIEVAL_RANK
ZL3b	RAW_CHAR3_HASH32	f115	af377fcf36dd10d23697	f115v	3	3.000000000000	WORST_RETRIEVAL_RANK
IT2a	WRAPPER7	f113	5176dacbbe60d765c109	f113r	5	4.000000000000	WORST_RETRIEVAL_RANK
IT2a	WRAPPER7	f113	a6c502db3ed005180396	f113r	5	4.000000000000	WORST_RETRIEVAL_RANK
IT2a	WRAPPER7	f113	56a791f8cdbf9ad97d6a	f113r	3	3.000000000000	WORST_RETRIEVAL_RANK
IT2a	WRAPPER7	f105	7071c5ab2dfdc4f067ec	f105r	3	3.000000000000	WORST_RETRIEVAL_RANK
IT2a	WRAPPER7	f115	81a836c26497956cf6a6	f115v	3	3.000000000000	WORST_RETRIEVAL_RANK
IT2a	WRAPPER7	f114	9bd0ad9c83a4028e6a46	f114v	3	3.000000000000	WORST_RETRIEVAL_RANK
IT2a	WRAPPER7	f105	b6c7e205748878ef08e1	f105v	3	3.000000000000	WORST_RETRIEVAL_RANK
IT2a	WRAPPER7	f104	e4e3da7e471a6aabadd3	f104r	3	3.000000000000	WORST_RETRIEVAL_RANK
IT2a	COMPILER12	f113	5176dacbbe60d765c109	f113r	5	4.000000000000	WORST_RETRIEVAL_RANK
IT2a	COMPILER12	f105	7071c5ab2dfdc4f067ec	f105r	3	3.000000000000	WORST_RETRIEVAL_RANK
IT2a	COMPILER12	f107	815c947dbc0259999872	f107v	3	3.000000000000	WORST_RETRIEVAL_RANK
IT2a	COMPILER12	f104	9af3e52fedd781165858	f104r	3	3.000000000000	WORST_RETRIEVAL_RANK
