edition	model	open_channel	body_channel	null_scope	true_gain_bits	selector_paid_gain_bits	positive_folios	swappable_records	null_median_bits	local_p	max_13_p
ZL3b	WRAPPER_TO_BODY_WRAPPER	WRAPPER	BODY_WRAPPER	FOLIO	12.623851501991	8.923411783850	8	124	9.576289984995	0.003661215524	0.238955333171
ZL3b	WRAPPER_TO_BODY_FRAME	WRAPPER	BODY_FRAME	FOLIO	2.471351367776	-1.229088350365	8	124	2.129697007097	0.248718574567	1.000000000000
ZL3b	WRAPPER_TO_BODY_RENDERER	WRAPPER	BODY_RENDERER	FOLIO	0.894847709973	-2.805592008168	5	124	0.837428491345	0.458384183549	1.000000000000
ZL3b	FRAME_TO_BODY_WRAPPER	FRAME	BODY_WRAPPER	FOLIO	0.016354133771	-3.684085584370	3	124	0.314048992301	0.660239199414	1.000000000000
ZL3b	FRAME_TO_BODY_FRAME	FRAME	BODY_FRAME	FOLIO	-0.610315091554	-4.310754809695	1	124	-0.637752465125	0.421527947278	1.000000000000
ZL3b	FRAME_TO_BODY_RENDERER	FRAME	BODY_RENDERER	FOLIO	0.309313784695	-3.391125933446	6	124	0.016567231907	0.143519648523	1.000000000000
ZL3b	RENDERER_TO_BODY_WRAPPER	RENDERER	BODY_WRAPPER	FOLIO	0.604727070589	-3.095712647552	6	124	0.209252884559	0.267756895289	1.000000000000
ZL3b	RENDERER_TO_BODY_FRAME	RENDERER	BODY_FRAME	FOLIO	-0.359096131987	-4.059535850128	2	124	-0.328705961595	0.553331706126	1.000000000000
ZL3b	RENDERER_TO_BODY_RENDERER	RENDERER	BODY_RENDERER	FOLIO	0.432742679524	-3.267697038617	4	124	-0.292763501395	0.061752501831	1.000000000000
ZL3b	COMPILER_TO_BODY_COMPILER	COMPILER	BODY_COMPILER	FOLIO	16.036705673613	12.336265955472	8	124	11.497253335611	0.000976324140	0.000976324140
ZL3b	COMPILER_TO_BODY_EDGE	COMPILER	BODY_EDGE	FOLIO	4.253308565858	0.552868847717	5	124	2.071990728714	0.126922138150	1.000000000000
ZL3b	EDGE_TO_BODY_COMPILER	EDGE	BODY_COMPILER	FOLIO	1.681111593467	-2.019328124674	6	124	-0.109588553569	0.216743958994	1.000000000000
ZL3b	EDGE_TO_BODY_EDGE	EDGE	BODY_EDGE	FOLIO	2.873245265773	-0.827194452368	4	124	-0.020579158847	0.136197217476	1.000000000000
ZL3b	WRAPPER_TO_BODY_WRAPPER	WRAPPER	BODY_WRAPPER	PAGE	12.623851501991	8.923411783850	8	99	10.571726737588	0.016353429339	0.563827190627
ZL3b	WRAPPER_TO_BODY_FRAME	WRAPPER	BODY_FRAME	PAGE	2.471351367776	-1.229088350365	8	99	1.694968114750	0.073712472541	1.000000000000
ZL3b	WRAPPER_TO_BODY_RENDERER	WRAPPER	BODY_RENDERER	PAGE	0.894847709973	-2.805592008168	5	99	1.299455315947	0.860873810105	1.000000000000
ZL3b	FRAME_TO_BODY_WRAPPER	FRAME	BODY_WRAPPER	PAGE	0.016354133771	-3.684085584370	3	99	0.239335360283	0.631925799365	1.000000000000
ZL3b	FRAME_TO_BODY_FRAME	FRAME	BODY_FRAME	PAGE	-0.610315091554	-4.310754809695	1	99	-0.634397454703	0.418598974860	1.000000000000
ZL3b	FRAME_TO_BODY_RENDERER	FRAME	BODY_RENDERER	PAGE	0.309313784695	-3.391125933446	6	99	-0.132007195486	0.020990969002	1.000000000000
ZL3b	RENDERER_TO_BODY_WRAPPER	RENDERER	BODY_WRAPPER	PAGE	0.604727070589	-3.095712647552	6	99	0.085347186818	0.208201122773	1.000000000000
ZL3b	RENDERER_TO_BODY_FRAME	RENDERER	BODY_FRAME	PAGE	-0.359096131987	-4.059535850128	2	99	-0.360412266836	0.497681230168	1.000000000000
ZL3b	RENDERER_TO_BODY_RENDERER	RENDERER	BODY_RENDERER	PAGE	0.432742679524	-3.267697038617	4	99	0.372831923980	0.439834024896	1.000000000000
ZL3b	COMPILER_TO_BODY_COMPILER	COMPILER	BODY_COMPILER	PAGE	16.036705673613	12.336265955472	8	99	12.867751618070	0.009275079326	0.009275079326
ZL3b	COMPILER_TO_BODY_EDGE	COMPILER	BODY_EDGE	PAGE	4.253308565858	0.552868847717	5	99	4.012104810750	0.446424212839	1.000000000000
ZL3b	EDGE_TO_BODY_COMPILER	EDGE	BODY_COMPILER	PAGE	1.681111593467	-2.019328124674	6	99	1.791075390581	0.522089333659	1.000000000000
ZL3b	EDGE_TO_BODY_EDGE	EDGE	BODY_EDGE	PAGE	2.873245265773	-0.827194452368	4	99	1.075645273644	0.227727605565	1.000000000000
IT2a	WRAPPER_TO_BODY_WRAPPER	WRAPPER	BODY_WRAPPER	FOLIO	11.801161885072	8.100722166931	8	126	8.561493638953	0.002928972419	0.342201610935
IT2a	WRAPPER_TO_BODY_FRAME	WRAPPER	BODY_FRAME	FOLIO	2.471592663281	-1.228847054860	7	126	1.747009314960	0.102758115694	1.000000000000
IT2a	WRAPPER_TO_BODY_RENDERER	WRAPPER	BODY_RENDERER	FOLIO	0.172826949654	-3.527612768487	4	126	1.075975617185	0.953624603368	1.000000000000
IT2a	FRAME_TO_BODY_WRAPPER	FRAME	BODY_WRAPPER	FOLIO	-0.365307021429	-4.065746739570	3	126	-0.074255724641	0.662435928728	1.000000000000
IT2a	FRAME_TO_BODY_FRAME	FRAME	BODY_FRAME	FOLIO	-0.236403308075	-3.936843026216	3	126	-0.283195554581	0.400048816207	1.000000000000
IT2a	FRAME_TO_BODY_RENDERER	FRAME	BODY_RENDERER	FOLIO	0.938262495406	-2.762177222735	7	126	0.424837867209	0.105198926043	1.000000000000
IT2a	RENDERER_TO_BODY_WRAPPER	RENDERER	BODY_WRAPPER	FOLIO	0.669218908176	-3.031220809965	6	126	0.140748283243	0.204051745179	1.000000000000
IT2a	RENDERER_TO_BODY_FRAME	RENDERER	BODY_FRAME	FOLIO	-0.406000173086	-4.106439891227	1	126	-0.335615266264	0.632169880400	1.000000000000
