edition	label_locus	predicted_paragraph	unique_four_member_windows	best_window_ordinal	best_window_codes	all_hit_lines	predicted_paragraph_hit_lines	best_local_p	within_label_adjusted_p	evidence_bits	semantic_value
ZL3b	f80r.1	P1	3	2	A1 C1 A1 B2	8	3	0.696182285519	1.000000000000	-0.000000000000	UNASSIGNED
ZL3b	f80r.2	P1	2	1	A1 B2 K1 B1	8	4	0.387714878505	0.775429757010	0.366931995512	UNASSIGNED
ZL3b	f80r.3	P2	2	1	A1 Q1 A3 B2	38	6	0.452833893276	0.905667786553	0.142946151224	UNASSIGNED
ZL3b	f80r.4	P2	2	2	Q1 A1 B2 A1	5	2	0.135498931018	0.270997862036	1.883646625015	UNASSIGNED
ZL3b	f80r.5	P3	2	1	A1 Q1 A3 C1	36	6	0.319495890562	0.638991781124	0.646130719909	UNASSIGNED
ZL3b	f80r.6	P3	1	1	A1 P1 A1 C1	4	1	0.464832671583	0.464832671583	1.105216620221	UNASSIGNED
ZL3b	f80r.7	P4	1	1	A1 B2 Q1 A2	18	3	0.633895597564	0.633895597564	0.657682846446	UNASSIGNED
ZL3b	f80r.8	P4	5	5	L1 J1 B1 A2	32	6	0.413788506334	1.000000000000	-0.000000000000	UNASSIGNED
ZL3b	f80r.9	P5	1	1	A1 Q1 A3 C1	36	5	0.927847263698	0.927847263698	0.108040757251	UNASSIGNED
ZL3b	f80r.10	P5	1	1	A1 Q1 A3 E2	35	5	0.893724991167	0.893724991167	0.162097128039	UNASSIGNED
IT2a	f80r.1	P1	3	2	A1 C1 A3 B2	21	10	0.227678521362	0.683035564087	0.549967396611	UNASSIGNED
IT2a	f80r.2	P1	2	1	A1 B2 K1 B1	8	4	0.387714878505	0.775429757010	0.366931995512	UNASSIGNED
IT2a	f80r.3	P2	2	1	A1 Q1 A3 B2	37	6	0.381333804864	0.762667609729	0.390873664667	UNASSIGNED
IT2a	f80r.4	P2	2	1	A1 Q1 A1 B2	21	4	0.309110345128	0.618220690257	0.693806156590	UNASSIGNED
IT2a	f80r.5	P3	2	2	Q1 A1 C1 A2	2	1	0.262458471761	0.524916943522	0.929838928583	UNASSIGNED
IT2a	f80r.6	P3	1	1	A1 P1 A1 C1	5	2	0.135498931018	0.135498931018	2.883646625015	UNASSIGNED
IT2a	f80r.7	P4	1	1	A1 B2 Q1 A2	18	3	0.633895597564	0.633895597564	0.657682846446	UNASSIGNED
IT2a	f80r.8	P4	5	5	L1 J1 B1 A2	32	6	0.413788506334	1.000000000000	-0.000000000000	UNASSIGNED
IT2a	f80r.9	P5	1	1	A1 Q1 A3 C1	36	5	0.927847263698	0.927847263698	0.108040757251	UNASSIGNED
IT2a	f80r.10	P5	1	1	A1 Q2 A3 E2	17	1	0.979586715712	0.979586715712	0.029754885406	UNASSIGNED
RF1b	f80r.1	P1	3	2	A1 C1 Aa B2	5	1	0.931664100694	1.000000000000	-0.000000000000	UNASSIGNED
RF1b	f80r.2	P1	2	1	A1 B2 K1 Ba	6	3	0.445302137931	0.890604275863	0.167143556595	UNASSIGNED
RF1b	f80r.3	P2	2	1	A1 Q1 A3 B2	36	6	0.319495890562	0.638991781124	0.646130719909	UNASSIGNED
RF1b	f80r.4	P2	2	1	A1 Q1 A1 B2	19	4	0.225701694788	0.451403389577	1.147510843155	UNASSIGNED
RF1b	f80r.5	P3	2	2	Q1 A1 C1 A2	2	1	0.262458471761	0.524916943522	0.929838928583	UNASSIGNED
RF1b	f80r.6	P3	1	1	A1 P1 A1 C1	4	1	0.464832671583	0.464832671583	1.105216620221	UNASSIGNED
RF1b	f80r.7	P4	1	1	A1 B2 Q1 A2	19	3	0.684347814807	0.684347814807	0.547198344103	UNASSIGNED
RF1b	f80r.8	P4	5	5	L1 J1 B1 A2	31	6	0.355787811575	1.000000000000	-0.000000000000	UNASSIGNED
RF1b	f80r.9	P5	1	1	Aa Q1 A3 C1	6	0	1.000000000000	1.000000000000	-0.000000000000	UNASSIGNED
RF1b	f80r.10	P5	1	1	A1 Q1 J1 F1	27	2	0.992935228568	0.992935228568	0.010228484355	UNASSIGNED
