physical_folio	events	q_events	prev_dy_coefficient	gain_bits	gain_bits_per_event
f1	2	0	0.760700299591	0.107428149543	0.053714074771
f10	2	2	0.776415923820	-0.303766635206	-0.151883317603
f100	1	0	0.762308315673	0.064084496885	0.064084496885
f102	10	3	0.784432397738	-0.447280868287	-0.044728086829
f103	5	1	0.763456522432	0.045543485867	0.009108697173
f104	10	6	0.766034991214	0.077639715087	0.007763971509
f105	6	1	0.777911040703	-0.298412963353	-0.049735493892
f106	9	1	0.764964498419	0.063173290318	0.007019254480
f107	12	3	0.765238376357	0.113880277162	0.009490023097
f108	10	2	0.765807476247	0.266495818853	0.026649581885
f11	1	0	0.762345772311	0.063063299047	0.063063299047
f111	8	4	0.797411592475	-0.827293936858	-0.103411742107
f112	12	5	0.732610222093	0.993447799994	0.082787316666
f113	12	3	0.751963837301	0.494155888819	0.041179657402
f114	13	5	0.735862624932	0.929990056346	0.071537696642
f115	10	2	0.811442380330	-1.131250984548	-0.113125098455
f116	2	2	0.777443608670	-0.331518208165	-0.165759104083
f13	2	0	0.760701830509	0.106957733889	0.053478866945
f14	2	0	0.760130134444	0.122918473957	0.061459236979
f15	3	1	0.765540264345	-0.013499822589	-0.004499940863
f16	5	1	0.741436882820	0.676449197678	0.135289839536
f17	2	1	0.768682821262	-0.091751147092	-0.045875573546
f18	2	1	0.767560751888	-0.070089262012	-0.035044631006
f2	2	0	0.779117084862	-0.340098528418	-0.170049264209
f20	6	0	0.755542843111	0.241510449437	0.040251741573
f21	3	1	0.767844219651	-0.079659811228	-0.026553270409
f22	2	1	0.767331019941	-0.063538462446	-0.031769231223
f23	2	2	0.775034706870	-0.273436915832	-0.136718457916
f24	1	0	0.762549433379	0.057475177511	0.057475177511
f26	2	0	0.781697241844	-0.426581169579	-0.213290584790
f28	2	1	0.768665963043	-0.098347525121	-0.049173762561
f29	2	0	0.762152866623	0.066114778901	0.033057389450
f3	5	2	0.770507684456	-0.140027760406	-0.028005552081
f30	1	0	0.761486235618	0.088548477739	0.088548477739
f31	2	2	0.776020615148	-0.294146562227	-0.147073281113
f32	4	2	0.771312812698	-0.166240949196	-0.041560237299
f33	1	0	0.762275237562	0.065470303903	0.065470303903
f34	6	1	0.767012851063	0.090453769997	0.015075628333
f35	1	0	0.763260414681	0.037746174954	0.037746174954
f37	3	0	0.757594876223	0.192035926028	0.064011975343
f38	4	0	0.758652878324	0.159033615812	0.039758403953
f39	3	1	0.766207702460	-0.031859866357	-0.010619955452
f4	4	1	0.763157591837	0.050950569312	0.012737642328
f40	5	0	0.753532536355	0.301782278427	0.060356455685
f42	4	0	0.754703700971	0.270750693411	0.067687673353
f43	10	1	0.749319493051	0.516263311060	0.051626331106
f44	2	1	0.767879430064	-0.078027138268	-0.039013569134
f45	2	2	0.774540778125	-0.254253867213	-0.127126933606
f47	5	0	0.754857742837	0.263360326178	0.052672065236
f48	7	0	0.767753030456	-0.036248928274	-0.005178418325
f49	7	2	0.764966364061	0.016273543660	0.002324791951
f5	2	0	0.761441169729	0.085830597890	0.042915298945
f50	8	4	0.777841746097	-0.088512584293	-0.011064073037
f51	5	2	0.779924938500	-0.333433085946	-0.066686617189
f52	2	1	0.743214670947	0.633236437425	0.316618218713
f53	1	1	0.769648669485	-0.127433195790	-0.127433195790
f54	5	4	0.784044833138	-0.505488242270	-0.101097648454
f55	4	0	0.756605373225	0.216539902422	0.054134975606
f56	3	0	0.757684251624	0.189063923810	0.063021307937
f58	16	4	0.738928556171	0.771880741943	0.048242546371
f66	5	2	0.741355937076	0.814375570182	0.162875114036
f7	3	1	0.744791236253	0.597423079989	0.199141026663
f75	7	5	0.703372767151	1.813718313460	0.259102616209
f76	5	3	0.756000598697	0.324833383929	0.064966676786
f77	4	1	0.741821861807	0.675252383923	0.168813095981
f78	3	0	0.757945272570	0.182294994344	0.060764998115
f79	18	10	0.760366121901	0.463733534248	0.025762974125
f80	10	4	0.739640254769	0.999177365157	0.099917736516
f81	6	1	0.762184045661	0.079790122523	0.013298353754
f82	8	3	0.773095552465	-0.188522987484	-0.023565373435
f83	11	4	0.732180089468	1.089771573967	0.099070143088
f85	9	6	0.722450226783	1.427856236841	0.158650692982
f86	22	3	0.739423247933	0.940159932479	0.042734542385
f87	1	0	0.762837603779	0.049476731873	0.049476731873
f88	9	5	0.745895368186	0.694312951620	0.077145883513
f89	7	3	0.772284434335	-0.054525018921	-0.007789288417
f9	4	1	0.780942755174	-0.375006955104	-0.093751738776
f93	9	0	0.750402888530	0.380641706921	0.042293522991
f94	3	1	0.746957675550	0.520757268571	0.173585756190
f95	11	2	0.755146729221	0.388222875494	0.035292988681
f96	5	1	0.764380639013	0.017152206550	0.003430441310
f99	5	1	0.762522686251	0.070608916412	0.014121783282
