held_collection	model	n	accuracy	macro_f1	bits_per_unit	gain_vs_prior_bits
b4	TRAIN_ROLE_PRIOR	5010	0.45129740518962075	0.12438454132856554	1.5448570179312806	0.0
b4	POSITION_LENGTH	5010	0.8550898203592814	0.533030519206741	0.6524995670640041	4470.710828845055
b4	POSITION_LENGTH_PLUS_OPAQUE_RECURRENCE	5010	0.8367265469061876	0.512740389738478	0.9278108985217467	3091.401058241765
b6	TRAIN_ROLE_PRIOR	594	0.46296296296296297	0.12658227848101267	1.6299349564777912	0.0
b6	POSITION_LENGTH	594	0.8215488215488216	0.4599680202942943	0.6264726567869979	596.0566060163312
b6	POSITION_LENGTH_PLUS_OPAQUE_RECURRENCE	594	0.7255892255892256	0.4569151535301481	1.8166974591661649	-110.93692659689397
br1	TRAIN_ROLE_PRIOR	1037	0.42815814850530376	0.1199189736664416	1.7898256637995553	0.0
br1	POSITION_LENGTH	1037	0.8235294117647058	0.5400142076478843	0.7285562188806491	1100.5364143809056
br1	POSITION_LENGTH_PLUS_OPAQUE_RECURRENCE	1037	0.7512054001928641	0.45041538879849996	1.2775190316693368	531.2619775190366
bs1	TRAIN_ROLE_PRIOR	5376	0.4185267857142857	0.11801730920535011	1.7115990209934149	0.0
bs1	POSITION_LENGTH	5376	0.8035714285714286	0.4445697095551494	0.8021239704069171	4889.337871953012
bs1	POSITION_LENGTH_PLUS_OPAQUE_RECURRENCE	5376	0.7849702380952381	0.5176663510135778	1.1380838704048306	3083.217449564229
gr1	TRAIN_ROLE_PRIOR	5520	0.4423913043478261	0.1226827430293896	1.7135366517582091	0.0
gr1	POSITION_LENGTH	5520	0.8016304347826086	0.4452403295330637	0.7802227565852267	5151.892701354863
gr1	POSITION_LENGTH_PLUS_OPAQUE_RECURRENCE	5520	0.7545289855072463	0.45195252178941364	1.2662846556319662	2468.8310186168605
w1	TRAIN_ROLE_PRIOR	4857	0.45274861025324276	0.12465986394557824	1.547686600606573	0.0
w1	POSITION_LENGTH	4857	0.8497014618077002	0.5206556390324165	0.6519886304925689	4350.405040843718
w1	POSITION_LENGTH_PLUS_OPAQUE_RECURRENCE	4857	0.8334362775375747	0.5221623801032136	0.960390055173938	2852.499321166308
