variant	page	conditional_score	direction
PAGE_HOST_PAGE	f75r	0.750000000000	Q_EARLIER
PAGE_HOST_PAGE	f75v	0.250000000000	Q_EARLIER
PAGE_HOST_PAGE	f77r	-0.212454212454	Q_LATER
PAGE_HOST_PAGE	f77v	0.878787878788	Q_EARLIER
PAGE_HOST_PAGE	f79r	-0.125000000000	Q_LATER
PAGE_HOST_PAGE	f79v	2.076190476190	Q_EARLIER
PAGE_HOST_PAGE	f80r	0.937500000000	Q_EARLIER
PAGE_HOST_PAGE	f82v	0.779411764706	Q_EARLIER
PAGE_HOST_PAGE	f83r	0.955555555556	Q_EARLIER
PAGE_HOST_PAGE_ROLE	f75r	0.000000000000	TIE
PAGE_HOST_PAGE_ROLE	f75v	0.500000000000	Q_EARLIER
PAGE_HOST_PAGE_ROLE	f77r	-0.350000000000	Q_LATER
PAGE_HOST_PAGE_ROLE	f77v	0.766666666667	Q_EARLIER
PAGE_HOST_PAGE_ROLE	f79r	-0.066666666667	Q_LATER
PAGE_HOST_PAGE_ROLE	f79v	1.283333333333	Q_EARLIER
PAGE_HOST_PAGE_ROLE	f80r	0.233333333333	Q_EARLIER
PAGE_HOST_PAGE_ROLE	f82v	0.683333333333	Q_EARLIER
PAGE_HOST_PAGE_ROLE	f83r	1.250000000000	Q_EARLIER
PAGE_HOST_PAGE_RELATIVE_QUARTILE	f75r	0.000000000000	TIE
PAGE_HOST_PAGE_RELATIVE_QUARTILE	f75v	0.000000000000	TIE
PAGE_HOST_PAGE_RELATIVE_QUARTILE	f77r	0.000000000000	TIE
PAGE_HOST_PAGE_RELATIVE_QUARTILE	f77v	0.066666666667	Q_EARLIER
PAGE_HOST_PAGE_RELATIVE_QUARTILE	f79r	0.333333333333	Q_EARLIER
PAGE_HOST_PAGE_RELATIVE_QUARTILE	f79v	0.766666666667	Q_EARLIER
PAGE_HOST_PAGE_RELATIVE_QUARTILE	f80r	1.142857142857	Q_EARLIER
PAGE_HOST_PAGE_RELATIVE_QUARTILE	f82v	0.500000000000	Q_EARLIER
PAGE_HOST_PAGE_RELATIVE_QUARTILE	f83r	1.333333333333	Q_EARLIER
PAGE_HOST_PAGE_WITHIN_FIELD_POSITION	f75r	0.000000000000	TIE
PAGE_HOST_PAGE_WITHIN_FIELD_POSITION	f75v	0.500000000000	Q_EARLIER
PAGE_HOST_PAGE_WITHIN_FIELD_POSITION	f77r	0.244444444444	Q_EARLIER
PAGE_HOST_PAGE_WITHIN_FIELD_POSITION	f77v	0.033333333333	Q_EARLIER
PAGE_HOST_PAGE_WITHIN_FIELD_POSITION	f79r	-0.500000000000	Q_LATER
PAGE_HOST_PAGE_WITHIN_FIELD_POSITION	f79v	0.500000000000	Q_EARLIER
PAGE_HOST_PAGE_WITHIN_FIELD_POSITION	f80r	1.069696969697	Q_EARLIER
PAGE_HOST_PAGE_WITHIN_FIELD_POSITION	f82v	0.475000000000	Q_EARLIER
PAGE_HOST_PAGE_WITHIN_FIELD_POSITION	f83r	0.500000000000	Q_EARLIER
PAGE_HOST_PAGE_FIELD_END	f75r	0.750000000000	Q_EARLIER
PAGE_HOST_PAGE_FIELD_END	f75v	-0.500000000000	Q_LATER
PAGE_HOST_PAGE_FIELD_END	f77r	0.190476190476	Q_EARLIER
PAGE_HOST_PAGE_FIELD_END	f77v	1.023809523810	Q_EARLIER
PAGE_HOST_PAGE_FIELD_END	f79r	0.494505494505	Q_EARLIER
PAGE_HOST_PAGE_FIELD_END	f79v	1.814285714286	Q_EARLIER
PAGE_HOST_PAGE_FIELD_END	f80r	0.933333333333	Q_EARLIER
PAGE_HOST_PAGE_FIELD_END	f82v	1.166666666667	Q_EARLIER
PAGE_HOST_PAGE_FIELD_END	f83r	1.100000000000	Q_EARLIER
PAGE_HOST_PAGE_ROLE_WITHIN_FIELD_POSITION	f75r	0.000000000000	TIE
PAGE_HOST_PAGE_ROLE_WITHIN_FIELD_POSITION	f75v	0.500000000000	Q_EARLIER
PAGE_HOST_PAGE_ROLE_WITHIN_FIELD_POSITION	f77r	0.133333333333	Q_EARLIER
PAGE_HOST_PAGE_ROLE_WITHIN_FIELD_POSITION	f77v	0.083333333333	Q_EARLIER
PAGE_HOST_PAGE_ROLE_WITHIN_FIELD_POSITION	f79r	-0.500000000000	Q_LATER
PAGE_HOST_PAGE_ROLE_WITHIN_FIELD_POSITION	f79v	0.904761904762	Q_EARLIER
PAGE_HOST_PAGE_ROLE_WITHIN_FIELD_POSITION	f80r	0.236363636364	Q_EARLIER
PAGE_HOST_PAGE_ROLE_WITHIN_FIELD_POSITION	f82v	0.475000000000	Q_EARLIER
PAGE_HOST_PAGE_ROLE_WITHIN_FIELD_POSITION	f83r	0.666666666667	Q_EARLIER
PAGE_HOST_PAGE_RELATIVE_QUARTILE_WITHIN_FIELD_POSITION	f75r	0.000000000000	TIE
PAGE_HOST_PAGE_RELATIVE_QUARTILE_WITHIN_FIELD_POSITION	f75v	0.000000000000	TIE
PAGE_HOST_PAGE_RELATIVE_QUARTILE_WITHIN_FIELD_POSITION	f77r	0.333333333333	Q_EARLIER
PAGE_HOST_PAGE_RELATIVE_QUARTILE_WITHIN_FIELD_POSITION	f77v	-0.500000000000	Q_LATER
PAGE_HOST_PAGE_RELATIVE_QUARTILE_WITHIN_FIELD_POSITION	f79r	0.166666666667	Q_EARLIER
PAGE_HOST_PAGE_RELATIVE_QUARTILE_WITHIN_FIELD_POSITION	f79v	-0.166666666667	Q_LATER
PAGE_HOST_PAGE_RELATIVE_QUARTILE_WITHIN_FIELD_POSITION	f80r	1.166666666667	Q_EARLIER
PAGE_HOST_PAGE_RELATIVE_QUARTILE_WITHIN_FIELD_POSITION	f82v	0.000000000000	TIE
PAGE_HOST_PAGE_RELATIVE_QUARTILE_WITHIN_FIELD_POSITION	f83r	0.500000000000	Q_EARLIER
