edition	model	held_folio	held_records	pseudo_gain_bits	positive_gain
ZL3b	OPEN_WRAPPER7	f104	26	0.456175868688	1
ZL3b	OPEN_WRAPPER7	f105	20	-0.036677472753	0
ZL3b	OPEN_WRAPPER7	f106	14	0.734555456973	1
ZL3b	OPEN_WRAPPER7	f107	15	-0.273671855151	0
ZL3b	OPEN_WRAPPER7	f112	13	-0.395225134554	0
ZL3b	OPEN_WRAPPER7	f113	31	0.157044374878	1
ZL3b	OPEN_WRAPPER7	f114	25	0.237428767327	1
ZL3b	OPEN_WRAPPER7	f115	26	1.120399094362	1
ZL3b	OPEN_COMPILER12	f104	26	0.700484689094	1
ZL3b	OPEN_COMPILER12	f105	20	0.169009007828	1
ZL3b	OPEN_COMPILER12	f106	14	1.148412849820	1
ZL3b	OPEN_COMPILER12	f107	15	-0.237408548017	0
ZL3b	OPEN_COMPILER12	f112	13	-0.866387166496	0
ZL3b	OPEN_COMPILER12	f113	31	-0.163453690284	0
ZL3b	OPEN_COMPILER12	f114	25	-0.264337028511	0
ZL3b	OPEN_COMPILER12	f115	26	1.093814912272	1
ZL3b	OPEN_EDGE29	f104	26	-1.051592503268	0
ZL3b	OPEN_EDGE29	f105	20	1.703381145426	1
ZL3b	OPEN_EDGE29	f106	14	-0.424396703647	0
ZL3b	OPEN_EDGE29	f107	15	0.270361898562	1
ZL3b	OPEN_EDGE29	f112	13	-0.272428001238	0
ZL3b	OPEN_EDGE29	f113	31	-0.490647149276	0
ZL3b	OPEN_EDGE29	f114	25	-0.398901143373	0
ZL3b	OPEN_EDGE29	f115	26	-0.750197289337	0
ZL3b	RAW_OPEN_CHAR3_HASH32	f104	26	0.425280766267	1
ZL3b	RAW_OPEN_CHAR3_HASH32	f105	20	-0.615045132782	0
ZL3b	RAW_OPEN_CHAR3_HASH32	f106	14	0.629740090033	1
ZL3b	RAW_OPEN_CHAR3_HASH32	f107	15	-1.332378853427	0
ZL3b	RAW_OPEN_CHAR3_HASH32	f112	13	-2.212867532277	0
ZL3b	RAW_OPEN_CHAR3_HASH32	f113	31	-1.995817793545	0
ZL3b	RAW_OPEN_CHAR3_HASH32	f114	25	-1.845160793086	0
ZL3b	RAW_OPEN_CHAR3_HASH32	f115	26	0.989145614258	1
ZL3b	HOST_OPEN_CHAR3_HASH32	f104	26	-0.357963901451	0
ZL3b	HOST_OPEN_CHAR3_HASH32	f105	20	-2.666084299925	0
ZL3b	HOST_OPEN_CHAR3_HASH32	f106	14	-0.373790360496	0
ZL3b	HOST_OPEN_CHAR3_HASH32	f107	15	0.392491749637	1
ZL3b	HOST_OPEN_CHAR3_HASH32	f112	13	-1.487991147329	0
ZL3b	HOST_OPEN_CHAR3_HASH32	f113	31	-2.038638983436	0
ZL3b	HOST_OPEN_CHAR3_HASH32	f114	25	-2.679612840995	0
ZL3b	HOST_OPEN_CHAR3_HASH32	f115	26	-1.181960593473	0
IT2a	OPEN_WRAPPER7	f104	26	1.193469487771	1
IT2a	OPEN_WRAPPER7	f105	20	-0.318068919923	0
IT2a	OPEN_WRAPPER7	f106	14	0.725398551505	1
IT2a	OPEN_WRAPPER7	f107	15	-0.128144352267	0
IT2a	OPEN_WRAPPER7	f112	13	-0.356066817397	0
IT2a	OPEN_WRAPPER7	f113	31	0.063637470814	1
IT2a	OPEN_WRAPPER7	f114	25	0.496518413909	1
IT2a	OPEN_WRAPPER7	f115	26	1.130964393958	1
IT2a	OPEN_COMPILER12	f104	26	1.450955643234	1
IT2a	OPEN_COMPILER12	f105	20	-0.136923340769	0
IT2a	OPEN_COMPILER12	f106	14	1.115952717345	1
IT2a	OPEN_COMPILER12	f107	15	-0.068174241709	0
IT2a	OPEN_COMPILER12	f112	13	-1.000864262636	0
IT2a	OPEN_COMPILER12	f113	31	0.167949662362	1
IT2a	OPEN_COMPILER12	f114	25	0.280473176866	1
IT2a	OPEN_COMPILER12	f115	26	0.767013635215	1
IT2a	OPEN_EDGE29	f104	26	-1.215657180091	0
IT2a	OPEN_EDGE29	f105	20	0.657725179832	1
IT2a	OPEN_EDGE29	f106	14	-1.382793493751	0
IT2a	OPEN_EDGE29	f107	15	0.114713449153	1
IT2a	OPEN_EDGE29	f112	13	-0.318023379020	0
IT2a	OPEN_EDGE29	f113	31	-0.599506211143	0
IT2a	OPEN_EDGE29	f114	25	0.271013408949	1
IT2a	OPEN_EDGE29	f115	26	-1.997376448073	0
IT2a	RAW_OPEN_CHAR3_HASH32	f104	26	1.850616209608	1
IT2a	RAW_OPEN_CHAR3_HASH32	f105	20	0.964453849605	1
IT2a	RAW_OPEN_CHAR3_HASH32	f106	14	0.025026897699	1
IT2a	RAW_OPEN_CHAR3_HASH32	f107	15	-2.394923278669	0
IT2a	RAW_OPEN_CHAR3_HASH32	f112	13	-2.524070175244	0
IT2a	RAW_OPEN_CHAR3_HASH32	f113	31	-1.964432117791	0
IT2a	RAW_OPEN_CHAR3_HASH32	f114	25	-0.547987587223	0
IT2a	RAW_OPEN_CHAR3_HASH32	f115	26	1.640680264473	1
IT2a	HOST_OPEN_CHAR3_HASH32	f104	26	-0.073693637432	0
IT2a	HOST_OPEN_CHAR3_HASH32	f105	20	-3.081443091289	0
IT2a	HOST_OPEN_CHAR3_HASH32	f106	14	-0.880710370633	0
IT2a	HOST_OPEN_CHAR3_HASH32	f107	15	-1.097007679671	0
IT2a	HOST_OPEN_CHAR3_HASH32	f112	13	-1.671185473453	0
IT2a	HOST_OPEN_CHAR3_HASH32	f113	31	-3.111002927675	0
