world	max_pair_agreement_z
OBSERVED	2.751064554197
1	1.946347809288
2	2.751064554197
3	4.136804400125
4	4.049846255930
5	1.946347809288
6	3.362244420221
7	2.670914466908
8	1.946347809288
9	2.273419264228
10	2.028925511185
11	3.362244420221
12	2.028925511185
13	1.866212968969
14	1.866212968969
15	1.866212968969
16	2.028925511185
17	3.141341341209
18	3.141341341209
19	3.609206629746
20	1.854198296617
21	1.854198296617
22	1.854198296617
23	2.028925511185
24	2.670914466908
25	2.755029409781
26	2.028925511185
27	2.028925511185
28	2.755029409781
29	1.946347809288
30	3.609206629746
31	3.362244420221
32	1.946347809288
33	2.028925511185
34	2.273419264228
35	1.946347809288
36	1.946347809288
37	2.028925511185
38	2.028925511185
39	2.028925511185
40	1.946347809288
41	3.362244420221
42	2.030861022643
43	1.866212968969
44	2.273419264228
45	2.028925511185
46	4.332369353795
47	3.141341341209
48	3.141341341209
49	1.854198296617
50	2.755029409781
51	1.946347809288
52	2.751064554197
53	2.028925511185
54	3.141341341209
55	1.866212968969
56	4.252416767376
57	1.866212968969
58	2.755029409781
59	2.755029409781
60	3.006912732643
61	3.141341341209
62	2.028925511185
63	3.006912732643
64	2.755029409781
65	1.946347809288
66	1.988059594776
67	3.141341341209
68	3.006912732643
69	2.606238105431
70	2.670914466908
71	2.028925511185
72	3.609206629746
73	3.181615188219
74	1.866212968969
75	1.866212968969
76	3.141341341209
77	1.946347809288
78	1.946347809288
79	1.866212968969
80	3.006912732643
81	3.141341341209
82	1.988059594776
83	2.670914466908
84	3.141341341209
85	1.866212968969
86	2.606238105431
87	2.318549564037
88	1.946347809288
89	2.755029409781
90	1.946347809288
91	2.755029409781
92	2.755029409781
93	2.755029409781
94	1.946347809288
95	1.946347809288
96	2.028925511185
97	1.854198296617
98	3.362244420221
99	1.988059594776
100	2.755029409781
101	2.028925511185
102	1.988059594776
103	3.006912732643
104	1.946347809288
105	1.946347809288
106	1.866212968969
107	2.030861022643
108	2.028925511185
109	1.866212968969
110	3.362244420221
111	3.141341341209
112	2.670914466908
113	1.866212968969
114	2.670914466908
115	2.028925511185
116	3.006912732643
117	1.736041875621
118	2.751064554197
119	2.755029409781
120	3.006912732643
121	1.866212968969
122	3.006912732643
123	3.141341341209
124	2.028925511185
125	1.988059594776
126	2.028925511185
127	2.755029409781
128	2.028925511185
129	1.866212968969
130	2.670914466908
131	4.136804400125
132	1.988059594776
133	3.362244420221
134	2.030861022643
135	2.755029409781
136	7.242446293286
137	1.946347809288
138	4.136804400125
139	5.770812060764
140	3.756992271007
141	1.866212968969
142	2.751064554197
143	1.866212968969
144	2.751064554197
145	2.751064554197
146	1.866212968969
147	3.362244420221
148	3.141341341209
149	1.946347809288
150	2.273419264228
151	1.946347809288
152	2.755029409781
153	2.028925511185
154	1.946347809288
155	1.866212968969
156	2.028925511185
157	1.866212968969
158	2.751064554197
159	2.028925511185
160	3.362244420221
161	2.028925511185
162	2.028925511185
163	1.946347809288
164	1.736041875621
165	1.988059594776
166	2.028925511185
167	1.988059594776
168	3.362244420221
169	2.028925511185
170	1.854198296617
171	1.946347809288
172	2.028925511185
173	1.866212968969
174	2.028925511185
175	2.755029409781
176	1.854198296617
