world	HERBAL_A_correlation	HERBAL_B_correlation	STARS_RECIPE_B_correlation	PHARMA_A_correlation	BIOLOGICAL_B_correlation	max5_null_centered	claim_state
0	0.018874573645	0.050655949508	-0.120721239506	0.053188787675	-0.036538294540	0.125284246426	REGISTER_INTERNAL_GEOMETRY_BLOCK_PERMUTATION_NULL
1	0.213502116654	-0.427029262372	0.400508379854	-0.134506709085	-0.097908327663	0.299464717026	REGISTER_INTERNAL_GEOMETRY_BLOCK_PERMUTATION_NULL
2	0.338642939994	-0.264859717562	0.182496003470	0.025670784708	-0.234937660645	0.264382411676	REGISTER_INTERNAL_GEOMETRY_BLOCK_PERMUTATION_NULL
3	-0.070580009665	-0.318838455330	-0.183682880283	0.007636965114	-0.069871469440	0.003794893047	REGISTER_INTERNAL_GEOMETRY_BLOCK_PERMUTATION_NULL
4	-0.145866231771	0.015448907428	0.063066430830	0.116080438969	-0.035286359669	0.090077204345	REGISTER_INTERNAL_GEOMETRY_BLOCK_PERMUTATION_NULL
5	0.016227740210	-0.160076925115	0.162586201073	0.007636965114	0.125331321037	0.198997683525	REGISTER_INTERNAL_GEOMETRY_BLOCK_PERMUTATION_NULL
6	0.142263210801	0.050655949508	0.201100970405	-0.083762445741	-0.097029849245	0.125284246426	REGISTER_INTERNAL_GEOMETRY_BLOCK_PERMUTATION_NULL
7	0.119166791829	0.119443939903	0.013781265715	0.110711210786	0.074417381574	0.194072236821	REGISTER_INTERNAL_GEOMETRY_BLOCK_PERMUTATION_NULL
8	0.033908923797	-0.004540140632	0.342012842851	-0.073703519531	0.033533065656	0.240969180023	REGISTER_INTERNAL_GEOMETRY_BLOCK_PERMUTATION_NULL
9	-0.073099015406	-0.469754368510	-0.084490887370	-0.032127251459	0.012407737428	0.086074099916	REGISTER_INTERNAL_GEOMETRY_BLOCK_PERMUTATION_NULL
10	0.019929345956	-0.081142262221	-0.078246596241	-0.125153940766	-0.106716663496	-0.006513965304	REGISTER_INTERNAL_GEOMETRY_BLOCK_PERMUTATION_NULL
11	-0.039835778477	0.048050672598	-0.092998086802	-0.024683597172	-0.062926702664	0.122678969515	REGISTER_INTERNAL_GEOMETRY_BLOCK_PERMUTATION_NULL
