panel	page	physical_folio	currier	hand	illustration_profile	candidate_token_count	candidate_tokens_sha256	tentative_identifications_sha256	source_url	provenance	semantic_role	ELV_ARISTOLOCHIA	ELV_ERYNGIUM	ELV_GERANIUM	ELV_POLYGONUM	ELV_PRIMULA	ELV_SCABIOSA	THP_ABSINTHIUM	THP_ARTEMISIUM	THP_ARUM	THP_BORAGINE	THP_CUCUMBER	THP_MENTASTRUM	THP_POLYGONUM	THP_PRIMULA	THP_SCABIOSA	THP_SILENE	THP_TAMUS	THP_THISTLE	THP_VERONICA	VIS_DAISY_CUP	VIS_BROAD_CALYX	VIS_GRASS	VIS_ROOT_PLATFORM	VIS_LEAVES_ONE_SIDE	VIS_FUSED_PARALLEL_LEAVES	VIS_BULB_OR_TUBER_ROOT	VIS_LARGE_OR_EXTENSIVE_ROOT	VIS_MULTIPLE_PLANTS	VIS_BLUE_FLOWERS_OR_BUDS	VIS_FINGERED_OR_FRILLED_LEAVES	VIS_MULTIPLE_STEMS_OR_STALKS	catalogue_prose_lines	paragraph_starts	catalogue_label_presence	formal_lines	formal_groups
ELV	f10v	f10	A	1	ALPHA	1	2b6a9849f8703f5f395c00e09bf48099bbaaf3bf620b7d57aa7d0e0c55f8aa06	601bd6bac0c644e8b66f970662a0b4a56e0797104acb39fee524b7130ae8f8a1	https://www.voynich.nu/q02/index.html#f10v	EXISTING_HUMAN_TENTATIVE_IDENTIFICATION	UNASSIGNED	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	2	0	6	35
ELV	f13r	f13	A	1	ALPHA	1	db869318d3669584ed269b106920c0ece08953b01af852b9a00c04b4b275bdae	9443ca9dabe1adde8b92a5abbd97ef2954381682d812fcc11907e748ba8a3e54	https://www.voynich.nu/q02/index.html#f13r	EXISTING_HUMAN_TENTATIVE_IDENTIFICATION	UNASSIGNED	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	2	0	5	26
ELV	f14v	f14	A	1	UNCLASSIFIED	1	a9a9963cc157656eea0ce1ad374f6a093f365b6135b09b7d1e18580d4e3d53ca	29c86d657a11f6ce060df6b426e6ca18c0952465506e353e338b91c02053e98a	https://www.voynich.nu/q02/index.html#f14v	EXISTING_HUMAN_TENTATIVE_IDENTIFICATION	UNASSIGNED	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	9	1	0	5	27
ELV	f15v	f15	A	1	ALPHA	1	94b0e5af2818df258cc6afb86383586e68f071fd36ff780096b13a7a47d8e275	1169baf91f0bca2dd0daffdec5b2e5d99cf5187b4042dcd4cc5fbc0f2f485ee9	https://www.voynich.nu/q02/index.html#f15v	EXISTING_HUMAN_TENTATIVE_IDENTIFICATION	UNASSIGNED	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	1	0	9	41
ELV	f16r	f16	A	1	ALPHA	1	9a1cf52e207c2aa4eee6a8219bb38a0a285dd211166df826477c31fac270189c	84d48b074834bf93cb0fb3a90a7bfae8cd6fad48ed05a3eee982674938d2cfdd	https://www.voynich.nu/q02/index.html#f16r	EXISTING_HUMAN_TENTATIVE_IDENTIFICATION	UNASSIGNED	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13	3	0	9	37
ELV	f16v	f16	A	1	ALPHA	1	2731c35d013e80d6eb70e3e431709d5fdef7d8006268878ddde752b578b0d4f0	751762cac0682a41a63f48da0463f6b84ae6a07ff0050a6dd1071e80e5e79b94	https://www.voynich.nu/q02/index.html#f16v	EXISTING_HUMAN_TENTATIVE_IDENTIFICATION	UNASSIGNED	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	13	2	0	10	48
ELV	f17v	f17	A	1	ALPHA	1	bc06b3c5ff4b03e02dfab3287c365278c85c3dd4fa5766791f572501597c015f	ab3c6e89e08208ea7b68d4fdeb662aa5b53e5149805bedecf2e7d496f6cdcc9a	https://www.voynich.nu/q03/index.html#f17v	EXISTING_HUMAN_TENTATIVE_IDENTIFICATION	UNASSIGNED	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	23	1	0	17	87
ELV	f18r	f18	A	1	MIXED	1	b9245a5badfe84a1742b4e1a177cd2df281e8a3345cc517df119361e3d1fb596	d7745450babeb568fd3702e6b0e5629fc9a6c3cb6aacf3cb8fdda14f464131a1	https://www.voynich.nu/q03/index.html#f18r	EXISTING_HUMAN_TENTATIVE_IDENTIFICATION	UNASSIGNED	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	14	2	0	7	36
ELV	f1v	f1	A	1	UNCLASSIFIED	1	500b7ecbb2276014bf94efae1c5ebd9f4adc2e786938e91111626c53a5e26773	f5f8abcbac0efbad8cd2c9407e1c8472c28a0ad12f541ffdd1accc7af1bdc7a0	https://www.voynich.nu/q01/index.html#f1v	EXISTING_HUMAN_TENTATIVE_IDENTIFICATION	UNASSIGNED	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	10	2	0	6	24
ELV	f20r	f20	A	1	ALPHA	2	d8e3d60cd8e00460a5dd0e05477340a94a4caed413b1bff52f6dfe411c4a009f	77cb9a3ce5164071543edf1ac4df25b52bafe9e935942c82bb0cf1a5b77b6d93	https://www.voynich.nu/q03/index.html#f20r	EXISTING_HUMAN_TENTATIVE_IDENTIFICATION	UNASSIGNED	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13	3	0	9	53
ELV	f20v	f20	A	1	ALPHA	2	48617d6ac0b9a5f46636c227488e2aeeb1f66bbfce8098db15aea9b58453f227	c775d1b14fc652a9db86e942a26f4a5308c117c5f00d64db55e48705ef1ddf18	https://www.voynich.nu/q03/index.html#f20v	EXISTING_HUMAN_TENTATIVE_IDENTIFICATION	UNASSIGNED	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	11	2	0	9	56
ELV	f21r	f21	A	1	ALPHA	1	01c2416196c6c3b7c917a3a33f43152823aab59b445db96c5c9a29d426e4e130	9e7b1e3f9238ae8db11520e041ce7525d2b9864cd153399188f6e494554c8d48	https://www.voynich.nu/q03/index.html#f21r	EXISTING_HUMAN_TENTATIVE_IDENTIFICATION	UNASSIGNED	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	3	0	9	45
ELV	f21v	f21	A	1	ALPHA	1	624aa5a7b55170b4fbc0fea425c2ff72b4c1fe99b3aa61f7220e97e3b14b0c80	237282a91f1999d9a6d695b4cca059426b39675891aea451d5e1a78f1b96bbea	https://www.voynich.nu/q03/index.html#f21v	EXISTING_HUMAN_TENTATIVE_IDENTIFICATION	UNASSIGNED	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	8	1	0	8	46
ELV	f22v	f22	A	1	ALPHA	1	61f74d7a791059178e989871311b3578450ce6494bf02ce88c11f261f048dd7f	8b9850fcb860696cce3d323cecd0d32c121bd6bad735ad91e0ba5fa6478bf86a	https://www.voynich.nu/q03/index.html#f22v	EXISTING_HUMAN_TENTATIVE_IDENTIFICATION	UNASSIGNED	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16	2	0	14	58
ELV	f23r	f23	A	1	ALPHA	1	82d3042b941378bc994b8c2596fa69e4370bd2cb5400c4c043c996dc197fda7c	51c75732aa8d1f5a2ddd8f63d607ab8572502b536c684e7dbcd61b7fa99dfb1e	https://www.voynich.nu/q03/index.html#f23r	EXISTING_HUMAN_TENTATIVE_IDENTIFICATION	UNASSIGNED	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	11	3	0	5	22
ELV	f24r	f24	A	1	UNCLASSIFIED	1	185316017055b15901364c08b547a089d3c259f04d98cbbc2ad961642abd82ec	a2c10579b1c8ccb5c36696fccc2edee13fbba31f0f9f98d2f16a45bae8a70f7c	https://www.voynich.nu/q03/index.html#f24r	EXISTING_HUMAN_TENTATIVE_IDENTIFICATION	UNASSIGNED	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20	1	0	9	46
ELV	f24v	f24	A	1	ALPHA	1	185316017055b15901364c08b547a089d3c259f04d98cbbc2ad961642abd82ec	48f0ee5425a9ed4fe66187aafc9978058c8f7e7b6f3532a6aae2e8bf3293bbd7	https://www.voynich.nu/q03/index.html#f24v	EXISTING_HUMAN_TENTATIVE_IDENTIFICATION	UNASSIGNED	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	16	2	0	9	34
ELV	f25r	f25	A	1	ALPHA	2	16c1a5a113ec9849c33fbe867e4522913ecd59fd9eb4099424c9b95d5b6c315c	880adb5c02b3e88cf2e9b0e9a269809591e73fc334d4f89f2d42f606c386e610	https://www.voynich.nu/q04/index.html#f25r	EXISTING_HUMAN_TENTATIVE_IDENTIFICATION	UNASSIGNED	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	1	0	4	18
ELV	f25v	f25	A	1	ALPHA	1	5f62203a8e9daeff253fc03d1532b6ceb9fd78e4a7890d3d0ebeffeb875607bb	72ec305755b37da16ab950f2ada0eafbcf47fdfcb7510cc85146710516d3ec14	https://www.voynich.nu/q04/index.html#f25v	EXISTING_HUMAN_TENTATIVE_IDENTIFICATION	UNASSIGNED	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	1	0	4	23
ELV	f27r	f27	A	1	ALPHA	1	2785bccae6f4ccc10e0008ac4b42414edb79c242e56e6a9575dc37dc16a97f74	1d33479998146e9b69fba07e1c476929a1f9f16629a637f61f72a5d4a6e0e7a1	https://www.voynich.nu/q04/index.html#f27r	EXISTING_HUMAN_TENTATIVE_IDENTIFICATION	UNASSIGNED	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	13	2	0	9	45
ELV	f28r	f28	A	1	ALPHA	1	3c575d351d386fd213fd7a7c57e9921c6c70acc26faa9f296722f2472f9a3f64	ed75cb6199fffcecf41f89669473909c3b6cf2244d62eeb3f64b7ac989313397	https://www.voynich.nu/q04/index.html#f28r	EXISTING_HUMAN_TENTATIVE_IDENTIFICATION	UNASSIGNED	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	1	0	8	48
