event_id_sha256	page	physical_folio	locus	group_index	group_count	section	register	currier	hand	record_ordinal	field_ordinal	within_field_position	joint_tuple_id	host_id	coordinate_id	observed_wrapper	line_first	prev_dy	dy_closure	b3	known_label_renderer	renderer_state	observed_wrapper_probability	observed_wrapper_surprisal_bits	wrapper_probabilities_json	semantic_state	translation_state
6bec80bb4014a957b8f9	f100r	f100	f100r.25	1	10	P	OTHER_A	A	1	1	1	FIRST	ac91887ff5954cb4ce63	f39624e1d1023bc8825e	fb61c4e2699f5c505886	sh	1	0	0	0	NONE	EXECUTABLE_POWERED_CELL	0.528646577470	0.919624552760	"{""NONE"":0.025173646546,""ch"":0.025173646546,""che"":0.226562818916,""d"":0.025173646546,""q"":0.025173646546,""s"":0.068575077792,""sh"":0.52864657747,""t"":0.075520939639}"	UNASSIGNED	UNASSIGNED
021253dcee86aa2ab3d8	f100r	f100	f100r.25	2	10	P	OTHER_A	A	1	1	1	LAST	c08a1de9222b3422a010	6d1b789a447ec27a670c	b13789bf2874739e46f6	q	0	0	1	0	NONE	UNLICENSED_OR_UNKNOWN				UNASSIGNED	UNASSIGNED
ce9b921d19f3a399f243	f100r	f100	f100r.25	3	10	P	OTHER_A	A	1	1	2	FIRST	dcda95c81a5460feb191	4e6f20ef2d6daa05d887	c199e523e70f794422c4	ch	0	1	0	0	NONE	EXECUTABLE_POWERED_CELL	0.223453538534	2.161953203949	"{""NONE"":0.258790377186,""ch"":0.223453538534,""che"":0.073791633655,""d"":0.044690707707,""q"":0.225707506011,""s"":0.0322188823,""sh"":0.113285747443,""t"":0.028061607165}"	UNASSIGNED	UNASSIGNED
ce9ead6c57f518ff070d	f100r	f100	f100r.25	4	10	P	OTHER_A	A	1	1	2	MIDDLE	2f1c5e56e8f0ff459065	8849f3eedfe7408be890	fb61c4e2699f5c505886	d	0	0	0	0	NONE	EXECUTABLE_POWERED_CELL	0.568337129841	0.815181124198	"{""NONE"":0.238041002278,""ch"":0.046697038724,""che"":0.003416856492,""d"":0.568337129841,""q"":0.003416856492,""s"":0.085421412301,""sh"":0.01708428246,""t"":0.037585421412}"	UNASSIGNED	UNASSIGNED
64c89aa71c46b1c59c6b	f100r	f100	f100r.25	5	10	P	OTHER_A	A	1	1	2	MIDDLE	ea7380a88691574fed5e	81877e4abec21187fe20	fb61c4e2699f5c505886	NONE	0	0	0	0	NONE	UNLICENSED_OR_UNKNOWN				UNASSIGNED	UNASSIGNED
8248e7140a436473b594	f100r	f100	f100r.25	6	10	P	OTHER_A	A	1	1	2	MIDDLE	dd6e17212d4bed2d7809	f79a889fbf1411911f2e	fb61c4e2699f5c505886	NONE	0	0	0	0	NONE	UNLICENSED_OR_UNKNOWN				UNASSIGNED	UNASSIGNED
a88731a3e0d838344427	f100r	f100	f100r.25	7	10	P	OTHER_A	A	1	1	2	MIDDLE	d904bf7b044dd3922781	0bc2f60a9cd021bd4168	fb61c4e2699f5c505886	che	0	0	0	0	NONE	EXECUTABLE_POWERED_CELL	0.500000000000	1.000000000000	"{""NONE"":0.145161290323,""ch"":0.177419354839,""che"":0.5,""d"":0.016129032258,""q"":0.016129032258,""s"":0.048387096774,""sh"":0.08064516129,""t"":0.016129032258}"	UNASSIGNED	UNASSIGNED
151eb62a4dbe9c18c606	f100r	f100	f100r.25	8	10	P	OTHER_A	A	1	1	2	MIDDLE	dcda95c81a5460feb191	4e6f20ef2d6daa05d887	c199e523e70f794422c4	che	0	0	0	0	NONE	EXECUTABLE_POWERED_CELL	0.085131894484	3.554156453940	"{""NONE"":0.298561151079,""ch"":0.257793764988,""che"":0.085131894484,""d"":0.051558752998,""q"":0.106714628297,""s"":0.037170263789,""sh"":0.130695443645,""t"":0.032374100719}"	UNASSIGNED	UNASSIGNED
312c2b93ab1f352dbda6	f100r	f100	f100r.25	9	10	P	OTHER_A	A	1	1	2	MIDDLE	fe0d46bb6e42ed04baf3	c2e4812d18f306184713	fb61c4e2699f5c505886	che	0	0	0	0	NONE	EXECUTABLE_POWERED_CELL	0.145833333333	2.777607578664	"{""NONE"":0.104166666667,""ch"":0.270833333333,""che"":0.145833333333,""d"":0.020833333333,""q"":0.3125,""s"":0.020833333333,""sh"":0.0625,""t"":0.0625}"	UNASSIGNED	UNASSIGNED
dc653a7c2cfd7ebe5bd8	f100r	f100	f100r.25	10	10	P	OTHER_A	A	1	1	2	LAST	642b2bc11b535d949c84	da19cb19eba6e99c8fc6	fb61c4e2699f5c505886	NONE	0	0	0	0	NONE	EXECUTABLE_POWERED_CELL	0.447368421053	1.160464672193	"{""NONE"":0.447368421053,""ch"":0.078947368421,""che"":0.078947368421,""d"":0.026315789474,""q"":0.289473684211,""s"":0.026315789474,""sh"":0.026315789474,""t"":0.026315789474}"	UNASSIGNED	UNASSIGNED
5a053ddf538a6ab19db1	f100r	f100	f100r.27	1	5	P	OTHER_A	A	1	1	1	FIRST	dcda95c81a5460feb191	4e6f20ef2d6daa05d887	c199e523e70f794422c4	ch	1	0	0	0	NONE	EXECUTABLE_POWERED_CELL	0.242268113872	2.045323557974	"{""NONE"":0.280580280717,""ch"":0.242268113872,""che"":0.080004819,""d"":0.048453622774,""q"":0.100287730859,""s"":0.0951567654,""sh"":0.122824299591,""t"":0.030424367789}"	UNASSIGNED	UNASSIGNED
9956c4b665119004cf59	f100r	f100	f100r.27	2	5	P	OTHER_A	A	1	1	1	MIDDLE	dcda95c81a5460feb191	4e6f20ef2d6daa05d887	c199e523e70f794422c4	che	0	0	0	0	NONE	EXECUTABLE_POWERED_CELL	0.085131894484	3.554156453940	"{""NONE"":0.298561151079,""ch"":0.257793764988,""che"":0.085131894484,""d"":0.051558752998,""q"":0.106714628297,""s"":0.037170263789,""sh"":0.130695443645,""t"":0.032374100719}"	UNASSIGNED	UNASSIGNED
bf2dac6a1b70d1d03f57	f100r	f100	f100r.27	3	5	P	OTHER_A	A	1	1	1	MIDDLE	2cc054357a929df85f64	1e3271f13515b4bd5d3d	fb61c4e2699f5c505886	ch	0	0	0	0	NONE	EXECUTABLE_POWERED_CELL	0.158823529412	2.654503433974	"{""NONE"":0.088235294118,""ch"":0.158823529412,""che"":0.147058823529,""d"":0.052941176471,""q"":0.123529411765,""s"":0.017647058824,""sh"":0.405882352941,""t"":0.005882352941}"	UNASSIGNED	UNASSIGNED
b93feb0b450f354ce033	f100r	f100	f100r.27	4	5	P	OTHER_A	A	1	1	1	LAST	67af7abc8980f6e9334b	c97ddd2236117bf75103	b13789bf2874739e46f6	ch	0	0	1	0	NONE	UNLICENSED_OR_UNKNOWN				UNASSIGNED	UNASSIGNED
38cf5738555e7cdc53a5	f100r	f100	f100r.27	5	5	P	OTHER_A	A	1	1	2	ONLY	8ffe5b161af62998101d	66b2ff3418bcc3935a65	fb61c4e2699f5c505886	NONE	0	1	0	0	NONE	UNLICENSED_OR_UNKNOWN				UNASSIGNED	UNASSIGNED
