edition	model	held_folio	held_records	pseudo_gain_bits	positive_gain
ZL3b	OPEN_COMPILER_AFTER_BODY1	f104	21	-0.527903842127	0
ZL3b	OPEN_COMPILER_AFTER_BODY1	f105	16	0.777729577793	1
ZL3b	OPEN_COMPILER_AFTER_BODY1	f106	8	-0.334639098997	0
ZL3b	OPEN_COMPILER_AFTER_BODY1	f107	11	0.187393629820	1
ZL3b	OPEN_COMPILER_AFTER_BODY1	f112	12	0.175361143080	1
ZL3b	OPEN_COMPILER_AFTER_BODY1	f113	25	1.691503526110	1
ZL3b	OPEN_COMPILER_AFTER_BODY1	f114	22	0.167298285918	1
ZL3b	OPEN_COMPILER_AFTER_BODY1	f115	20	0.686722943808	1
ZL3b	BODY1_COMPILER_AFTER_OPEN	f104	21	-0.142678639448	0
ZL3b	BODY1_COMPILER_AFTER_OPEN	f105	16	1.046101443078	1
ZL3b	BODY1_COMPILER_AFTER_OPEN	f106	8	-0.543509498833	0
ZL3b	BODY1_COMPILER_AFTER_OPEN	f107	11	-0.141178849572	0
ZL3b	BODY1_COMPILER_AFTER_OPEN	f112	12	0.109305709808	1
ZL3b	BODY1_COMPILER_AFTER_OPEN	f113	25	1.423949976765	1
ZL3b	BODY1_COMPILER_AFTER_OPEN	f114	22	-1.098657623507	0
ZL3b	BODY1_COMPILER_AFTER_OPEN	f115	20	0.429862386249	1
ZL3b	OPEN_RAW_AFTER_BODY1	f104	21	-1.159267986130	0
ZL3b	OPEN_RAW_AFTER_BODY1	f105	16	0.615241731842	1
ZL3b	OPEN_RAW_AFTER_BODY1	f106	8	-0.800520116289	0
ZL3b	OPEN_RAW_AFTER_BODY1	f107	11	-1.278123794479	0
ZL3b	OPEN_RAW_AFTER_BODY1	f112	12	2.004332426332	1
ZL3b	OPEN_RAW_AFTER_BODY1	f113	25	-1.423160579257	0
ZL3b	OPEN_RAW_AFTER_BODY1	f114	22	1.151950943793	1
ZL3b	OPEN_RAW_AFTER_BODY1	f115	20	1.313536910092	1
ZL3b	BODY1_RAW_AFTER_OPEN	f104	21	-1.168180456627	0
ZL3b	BODY1_RAW_AFTER_OPEN	f105	16	2.754956188249	1
ZL3b	BODY1_RAW_AFTER_OPEN	f106	8	-0.582862519482	0
ZL3b	BODY1_RAW_AFTER_OPEN	f107	11	0.152664385080	1
ZL3b	BODY1_RAW_AFTER_OPEN	f112	12	0.159591346652	1
ZL3b	BODY1_RAW_AFTER_OPEN	f113	25	1.329771783084	1
ZL3b	BODY1_RAW_AFTER_OPEN	f114	22	1.008814242571	1
ZL3b	BODY1_RAW_AFTER_OPEN	f115	20	0.508756954568	1
ZL3b	OPEN_EDGE_AFTER_BODY1	f104	21	-1.063235260732	0
ZL3b	OPEN_EDGE_AFTER_BODY1	f105	16	1.024801833971	1
ZL3b	OPEN_EDGE_AFTER_BODY1	f106	8	-0.614826323840	0
ZL3b	OPEN_EDGE_AFTER_BODY1	f107	11	-0.242953697360	0
ZL3b	OPEN_EDGE_AFTER_BODY1	f112	12	0.113953359297	1
ZL3b	OPEN_EDGE_AFTER_BODY1	f113	25	2.430013876481	1
ZL3b	OPEN_EDGE_AFTER_BODY1	f114	22	2.845787521993	1
ZL3b	OPEN_EDGE_AFTER_BODY1	f115	20	0.875786150296	1
ZL3b	BODY1_EDGE_AFTER_OPEN	f104	21	-0.550248383410	0
ZL3b	BODY1_EDGE_AFTER_OPEN	f105	16	1.264932102986	1
ZL3b	BODY1_EDGE_AFTER_OPEN	f106	8	0.110355828585	1
ZL3b	BODY1_EDGE_AFTER_OPEN	f107	11	0.053044110193	1
ZL3b	BODY1_EDGE_AFTER_OPEN	f112	12	-0.954160869355	0
ZL3b	BODY1_EDGE_AFTER_OPEN	f113	25	1.224165514767	1
ZL3b	BODY1_EDGE_AFTER_OPEN	f114	22	-0.624843273208	0
ZL3b	BODY1_EDGE_AFTER_OPEN	f115	20	0.816941437380	1
IT2a	OPEN_COMPILER_AFTER_BODY1	f104	21	-0.635303301769	0
IT2a	OPEN_COMPILER_AFTER_BODY1	f105	16	0.383736846545	1
IT2a	OPEN_COMPILER_AFTER_BODY1	f106	8	0.387333582901	1
IT2a	OPEN_COMPILER_AFTER_BODY1	f107	11	0.268893875346	1
IT2a	OPEN_COMPILER_AFTER_BODY1	f112	12	0.347360474818	1
IT2a	OPEN_COMPILER_AFTER_BODY1	f113	25	1.832980772964	1
IT2a	OPEN_COMPILER_AFTER_BODY1	f114	22	1.406896499883	1
IT2a	OPEN_COMPILER_AFTER_BODY1	f115	20	0.334218263651	1
IT2a	BODY1_COMPILER_AFTER_OPEN	f104	21	-0.513988254371	0
IT2a	BODY1_COMPILER_AFTER_OPEN	f105	16	0.884355700175	1
IT2a	BODY1_COMPILER_AFTER_OPEN	f106	8	-0.417409949218	0
IT2a	BODY1_COMPILER_AFTER_OPEN	f107	11	-0.156795771483	0
IT2a	BODY1_COMPILER_AFTER_OPEN	f112	12	-0.680191701641	0
IT2a	BODY1_COMPILER_AFTER_OPEN	f113	25	1.367553305832	1
IT2a	BODY1_COMPILER_AFTER_OPEN	f114	22	-2.072914519603	0
IT2a	BODY1_COMPILER_AFTER_OPEN	f115	20	0.103104224625	1
IT2a	OPEN_RAW_AFTER_BODY1	f104	21	-2.040775265246	0
IT2a	OPEN_RAW_AFTER_BODY1	f105	16	0.709307018854	1
IT2a	OPEN_RAW_AFTER_BODY1	f106	8	0.155181456644	1
IT2a	OPEN_RAW_AFTER_BODY1	f107	11	-1.402319927083	0
IT2a	OPEN_RAW_AFTER_BODY1	f112	12	1.929266179088	1
IT2a	OPEN_RAW_AFTER_BODY1	f113	25	-1.343243438942	0
