world_index	REGISTER_TABLE	HOST_TABLE	HOST_FACTORIAL	HOST_FACTORIAL_REGISTER	max_four_folio_equivalent_gain_bits
0	0.000000000000	-48.600495782228	-55.718699721079	-72.557532404597	0.000000000000
1	0.000000000000	-49.832956186288	-58.257326031096	-75.096158714613	0.000000000000
2	0.000000000000	-58.508323634458	-68.285770699876	-85.124603383394	0.000000000000
3	0.000000000000	-51.597397025862	-63.409642387380	-80.248475070898	0.000000000000
4	0.000000000000	-54.160543680231	-72.500003933988	-89.338836617506	0.000000000000
5	0.000000000000	-57.576474374975	-73.315738016682	-90.154570700200	0.000000000000
6	0.000000000000	-49.465279855163	-65.463869438292	-82.302702121810	0.000000000000
7	0.000000000000	-53.868272044723	-76.126415462827	-92.965248146345	0.000000000000
8	0.000000000000	-50.252039104914	-64.236020954583	-81.074853638101	0.000000000000
9	0.000000000000	-53.818851821296	-65.282202642170	-82.121035325688	0.000000000000
10	0.000000000000	-51.083525904785	-63.559089971274	-80.397922654792	0.000000000000
11	0.000000000000	-60.573945724311	-77.324563298945	-94.163395982462	0.000000000000
12	0.000000000000	-54.644465436212	-66.408980060075	-83.247812743593	0.000000000000
13	0.000000000000	-48.180521651502	-58.314814361622	-75.153647045140	0.000000000000
14	0.000000000000	-53.217321302015	-65.478541420897	-82.317374104414	0.000000000000
15	0.000000000000	-52.014939434661	-66.101353704260	-82.940186387778	0.000000000000
16	0.000000000000	-53.649797509449	-70.385238247206	-87.224070930724	0.000000000000
17	0.000000000000	-50.420354439417	-66.148020621762	-82.986853305280	0.000000000000
18	0.000000000000	-45.728341676814	-60.601176052106	-77.440008735624	0.000000000000
19	0.000000000000	-48.308776723203	-62.187213366099	-79.026046049616	0.000000000000
20	0.000000000000	-48.469563190162	-61.736048564734	-78.574881248252	0.000000000000
21	0.000000000000	-51.824818784735	-67.604327824727	-84.443160508245	0.000000000000
22	0.000000000000	-47.221767873974	-54.742784975845	-71.581617659362	0.000000000000
23	0.000000000000	-53.679799792762	-66.332521278328	-83.171353961845	0.000000000000
24	0.000000000000	-49.128180349274	-58.751037649061	-75.589870332579	0.000000000000
25	0.000000000000	-57.775310971349	-69.013033426357	-85.851866109875	0.000000000000
26	0.000000000000	-52.454372041419	-66.666417183322	-83.505249866840	0.000000000000
27	0.000000000000	-49.910735519608	-61.997984372019	-78.836817055536	0.000000000000
28	0.000000000000	-47.194044951843	-60.827477446630	-77.666310130148	0.000000000000
29	0.000000000000	-48.959744223715	-65.188830081387	-82.027662764905	0.000000000000
30	0.000000000000	-45.222720431656	-56.981446190848	-73.820278874366	0.000000000000
31	0.000000000000	-50.090525794053	-57.381317479009	-74.220150162527	0.000000000000
32	0.000000000000	-47.170049981519	-66.710458461826	-83.549291145344	0.000000000000
33	0.000000000000	-50.859445529626	-59.163974671127	-76.002807354645	0.000000000000
34	0.000000000000	-53.527318583852	-66.847768622831	-83.686601306349	0.000000000000
35	0.000000000000	-48.350406365289	-60.114383319413	-76.953216002930	0.000000000000
36	0.000000000000	-45.567549059899	-57.412387236220	-74.251219919738	0.000000000000
37	0.000000000000	-43.203358698093	-57.438817428688	-74.277650112206	0.000000000000
38	0.000000000000	-51.590278215930	-71.720321345640	-88.559154029158	0.000000000000
39	0.000000000000	-54.279801944833	-66.440562214436	-83.279394897954	0.000000000000
40	0.000000000000	-57.154700888124	-69.231873766910	-86.070706450428	0.000000000000
41	0.000000000000	-62.048250158549	-69.818073543771	-86.656906227289	0.000000000000
42	0.000000000000	-51.448749871149	-58.921473428400	-75.760306111918	0.000000000000
43	0.000000000000	-51.411018106627	-62.403536204162	-79.242368887680	0.000000000000
44	0.000000000000	-45.423230686536	-56.698665443330	-73.537498126848	0.000000000000
45	0.000000000000	-46.617093341118	-62.635540130613	-79.474372814131	0.000000000000
46	0.000000000000	-50.787426059218	-61.705380021710	-78.544212705228	0.000000000000
47	0.000000000000	-50.517122959463	-64.247554521698	-81.086387205216	0.000000000000
48	0.000000000000	-45.759669363420	-60.066447897616	-76.905280581134	0.000000000000
49	0.000000000000	-51.141341780650	-61.741666060091	-78.580498743609	0.000000000000
50	0.000000000000	-46.280821785176	-55.583715438853	-72.422548122370	0.000000000000
51	0.000000000000	-50.505566891912	-65.971649724139	-82.810482407657	0.000000000000
52	0.000000000000	-54.547746817001	-72.367632391086	-89.206465074604	0.000000000000
53	0.000000000000	-42.517588940410	-57.054853509609	-73.893686193127	0.000000000000
54	0.000000000000	-51.620661402394	-63.308552765821	-80.147385449339	0.000000000000
55	0.000000000000	-57.071960637660	-67.188162958953	-84.026995642471	0.000000000000
56	0.000000000000	-53.589643366880	-64.652778039636	-81.491610723154	0.000000000000
57	0.000000000000	-47.658655278833	-65.414647360026	-82.253480043543	0.000000000000
58	0.000000000000	-43.588409607840	-55.288112762216	-72.126945445734	0.000000000000
59	0.000000000000	-48.055305793417	-63.046107906881	-79.884940590399	0.000000000000
60	0.000000000000	-53.302901194304	-68.038526469618	-84.877359153136	0.000000000000
61	0.000000000000	-54.371328422958	-74.306417391039	-91.145250074556	0.000000000000
62	0.000000000000	-52.562045836044	-63.823373280484	-80.662205964002	0.000000000000
63	0.000000000000	-52.058562532001	-64.238930710818	-81.077763394336	0.000000000000
64	0.000000000000	-53.352681670680	-64.767879018081	-81.606711701599	0.000000000000
65	0.000000000000	-52.804811130098	-64.542540135182	-81.381372818700	0.000000000000
66	0.000000000000	-48.701281643983	-57.685649519003	-74.524482202520	0.000000000000
67	0.000000000000	-52.571219178767	-59.107714520589	-75.946547204107	0.000000000000
68	0.000000000000	-50.516094086281	-68.436189327275	-85.275022010793	0.000000000000
69	0.000000000000	-55.666049490695	-75.535334715572	-92.374167399090	0.000000000000
70	0.000000000000	-56.112437958443	-68.964351546720	-85.803184230238	0.000000000000
71	0.000000000000	-54.859052593328	-70.916764250560	-87.755596934077	0.000000000000
72	0.000000000000	-55.504405929936	-67.134799865114	-83.973632548632	0.000000000000
73	0.000000000000	-49.014477476744	-62.162973624619	-79.001806308137	0.000000000000
74	0.000000000000	-52.916778421887	-62.378982550232	-79.217815233749	0.000000000000
75	0.000000000000	-51.777128766002	-68.519081308218	-85.357913991736	0.000000000000
76	0.000000000000	-50.352186128872	-62.333296777697	-79.172129461215	0.000000000000
77	0.000000000000	-57.913525967596	-68.661839084452	-85.500671767970	0.000000000000
78	0.000000000000	-55.851657787244	-67.319748184370	-84.158580867888	0.000000000000
79	0.000000000000	-46.209259068020	-50.756500938940	-67.595333622458	0.000000000000
80	0.000000000000	-53.959415079255	-69.631337336718	-86.470170020236	0.000000000000
81	0.000000000000	-55.922563914201	-72.768787798085	-89.607620481603	0.000000000000
82	0.000000000000	-55.400895902006	-76.415045828979	-93.253878512497	0.000000000000
83	0.000000000000	-58.223059876443	-78.868297379680	-95.707130063198	0.000000000000
84	0.000000000000	-48.717832258316	-57.867735888200	-74.706568571718	0.000000000000
85	0.000000000000	-52.446388312285	-65.771618201470	-82.610450884988	0.000000000000
86	0.000000000000	-55.782060779775	-64.072093373280	-80.910926056797	0.000000000000
87	0.000000000000	-59.075118639503	-72.450067122685	-89.288899806203	0.000000000000
88	0.000000000000	-53.326374398213	-60.199204030736	-77.038036714254	0.000000000000
89	0.000000000000	-46.378386031710	-61.968221182751	-78.807053866269	0.000000000000
90	0.000000000000	-53.368946900145	-73.605457835463	-90.444290518981	0.000000000000
91	0.000000000000	-49.752004516163	-65.408721036360	-82.247553719878	0.000000000000
92	0.000000000000	-54.838151499796	-71.512007253261	-88.350839936779	0.000000000000
93	0.000000000000	-58.147209969033	-69.949265228003	-86.788097911521	0.000000000000
94	0.000000000000	-51.566936047839	-72.875176463699	-89.714009147217	0.000000000000
95	0.000000000000	-48.869327226705	-56.367023485736	-73.205856169254	0.000000000000
96	0.000000000000	-50.727397791505	-64.323714951525	-81.162547635043	0.000000000000
97	0.000000000000	-49.771845003292	-61.695286973101	-78.534119656619	0.000000000000
98	0.000000000000	-51.313341663600	-66.527609190977	-83.366441874495	0.000000000000
99	0.000000000000	-54.101233832495	-64.168698588526	-81.007531272043	0.000000000000
100	0.000000000000	-52.212438654454	-61.358868641054	-78.197701324572	0.000000000000
101	0.000000000000	-54.542877942066	-67.331546141190	-84.170378824708	0.000000000000
102	0.000000000000	-56.066608867231	-66.258017124650	-83.096849808168	0.000000000000
103	0.000000000000	-57.274888934212	-71.484278768976	-88.323111452493	0.000000000000
104	0.000000000000	-54.820703369939	-80.130708797576	-96.969541481094	0.000000000000
105	0.000000000000	-50.061100494965	-64.382402645605	-81.221235329123	0.000000000000
106	0.000000000000	-46.102736898333	-61.103308974736	-77.942141658254	0.000000000000
107	0.000000000000	-51.412626895477	-64.155747085863	-80.994579769380	0.000000000000
108	0.000000000000	-54.772133634236	-66.755219054039	-83.594051737557	0.000000000000
109	0.000000000000	-49.750913051934	-59.950056580420	-76.788889263937	0.000000000000
110	0.000000000000	-54.593652338463	-64.238954464549	-81.077787148066	0.000000000000
111	0.000000000000	-53.840564198015	-62.043364723630	-78.882197407147	0.000000000000
112	0.000000000000	-48.538225061877	-61.543464393205	-78.382297076723	0.000000000000
113	0.000000000000	-53.273339880771	-72.050670938918	-88.889503622436	0.000000000000
114	0.000000000000	-55.921493756633	-66.129472191716	-82.968304875234	0.000000000000
115	0.000000000000	-49.858497279613	-66.872327663190	-83.711160346707	0.000000000000
116	0.000000000000	-52.654615137088	-60.262364543237	-77.101197226754	0.000000000000
117	0.000000000000	-54.564583061275	-65.052935604273	-81.891768287791	0.000000000000
118	0.000000000000	-49.856117773200	-61.102038820484	-77.940871504001	0.000000000000
119	0.000000000000	-47.539391461976	-65.158913065800	-81.997745749318	0.000000000000
120	0.000000000000	-57.271758923207	-72.429578122696	-89.268410806214	0.000000000000
121	0.000000000000	-50.124609296477	-63.197380898265	-80.036213581783	0.000000000000
122	0.000000000000	-52.035623404599	-63.659294307632	-80.498126991150	0.000000000000
123	0.000000000000	-47.540778721594	-63.930647921088	-80.769480604606	0.000000000000
124	0.000000000000	-53.864431007292	-68.804406014398	-85.643238697916	0.000000000000
125	0.000000000000	-50.517886759570	-69.467771059007	-86.306603742525	0.000000000000
126	0.000000000000	-55.425552318356	-67.913453770559	-84.752286454077	0.000000000000
127	0.000000000000	-52.591472109365	-69.906484999265	-86.745317682783	0.000000000000
128	0.000000000000	-52.862603423028	-68.095652294395	-84.934484977913	0.000000000000
129	0.000000000000	-53.802471555399	-65.508912001357	-82.347744684875	0.000000000000
130	0.000000000000	-52.197665049410	-69.806646258131	-86.645478941649	0.000000000000
131	0.000000000000	-52.975660496196	-67.682454913109	-84.521287596627	0.000000000000
132	0.000000000000	-46.921910854988	-56.811231692587	-73.650064376105	0.000000000000
133	0.000000000000	-53.344532094596	-75.485836068730	-92.324668752248	0.000000000000
134	0.000000000000	-51.902275301688	-76.314909178070	-93.153741861588	0.000000000000
135	0.000000000000	-46.658567448288	-63.804046417541	-80.642879101059	0.000000000000
136	0.000000000000	-51.697724718355	-66.542222905028	-83.381055588546	0.000000000000
137	0.000000000000	-56.440356554879	-67.261532359254	-84.100365042772	0.000000000000
138	0.000000000000	-54.276603681245	-73.751389548883	-90.590222232400	0.000000000000
139	0.000000000000	-52.809666924165	-69.067576979069	-85.906409662587	0.000000000000
140	0.000000000000	-49.042776195571	-61.560383631167	-78.399216314684	0.000000000000
141	0.000000000000	-53.319073040032	-61.402367608181	-78.241200291699	0.000000000000
142	0.000000000000	-51.900074733864	-69.801019613577	-86.639852297095	0.000000000000
143	0.000000000000	-47.970505088738	-59.204269688853	-76.043102372371	0.000000000000
144	0.000000000000	-44.582234590497	-51.963345855502	-68.802178539020	0.000000000000
