control_id	held_folio	prior_mass	model	eligible_events	bits	top1	total_page_local_gain_bits
AUGSBURG_ACCOUNTS_1402_1424	F:AUGSBURG_ACCOUNTS_1402_1424:F03	11.0	CROSS_FOLIO_HOST_X_POSITION	50	27.805342449046	46	NA
AUGSBURG_ACCOUNTS_1402_1424	F:AUGSBURG_ACCOUNTS_1402_1424:F03	11.0	PAGE_LOCAL_HOST	50	17.155109693536	46	NA
AUGSBURG_ACCOUNTS_1402_1424	F:AUGSBURG_ACCOUNTS_1402_1424:F03	11.0	PAGE_LOCAL_HOST_X_POSITION	50	15.154147922145	46	12.651194526901
AUGSBURG_ACCOUNTS_1402_1424	F:AUGSBURG_ACCOUNTS_1402_1424:F07	11.0	CROSS_FOLIO_HOST_X_POSITION	55	11.530886461439	54	NA
AUGSBURG_ACCOUNTS_1402_1424	F:AUGSBURG_ACCOUNTS_1402_1424:F07	11.0	PAGE_LOCAL_HOST	55	9.765474017701	54	NA
AUGSBURG_ACCOUNTS_1402_1424	F:AUGSBURG_ACCOUNTS_1402_1424:F07	11.0	PAGE_LOCAL_HOST_X_POSITION	55	8.603702975006	54	2.927183486433
AUGSBURG_ACCOUNTS_1402_1424	F:AUGSBURG_ACCOUNTS_1402_1424:F08	11.0	CROSS_FOLIO_HOST_X_POSITION	65	23.914642262266	60	NA
AUGSBURG_ACCOUNTS_1402_1424	F:AUGSBURG_ACCOUNTS_1402_1424:F08	11.0	PAGE_LOCAL_HOST	65	22.890268600375	60	NA
AUGSBURG_ACCOUNTS_1402_1424	F:AUGSBURG_ACCOUNTS_1402_1424:F08	11.0	PAGE_LOCAL_HOST_X_POSITION	65	22.891905301493	60	1.022736960773
AUGSBURG_ACCOUNTS_1402_1424	F:AUGSBURG_ACCOUNTS_1402_1424:F06	11.0	CROSS_FOLIO_HOST_X_POSITION	44	26.566302454664	38	NA
AUGSBURG_ACCOUNTS_1402_1424	F:AUGSBURG_ACCOUNTS_1402_1424:F06	11.0	PAGE_LOCAL_HOST	44	27.177786680541	38	NA
AUGSBURG_ACCOUNTS_1402_1424	F:AUGSBURG_ACCOUNTS_1402_1424:F06	11.0	PAGE_LOCAL_HOST_X_POSITION	44	27.418387908444	38	-0.852085453780
AUGSBURG_ACCOUNTS_1402_1424	F:AUGSBURG_ACCOUNTS_1402_1424:F01	11.0	CROSS_FOLIO_HOST_X_POSITION	26	5.059067611460	25	NA
AUGSBURG_ACCOUNTS_1402_1424	F:AUGSBURG_ACCOUNTS_1402_1424:F01	11.0	PAGE_LOCAL_HOST	26	5.652875261183	25	NA
AUGSBURG_ACCOUNTS_1402_1424	F:AUGSBURG_ACCOUNTS_1402_1424:F01	11.0	PAGE_LOCAL_HOST_X_POSITION	26	6.044522956900	25	-0.985455345440
AUGSBURG_ACCOUNTS_1402_1424	F:AUGSBURG_ACCOUNTS_1402_1424:F11	11.0	CROSS_FOLIO_HOST_X_POSITION	65	11.026617448660	64	NA
AUGSBURG_ACCOUNTS_1402_1424	F:AUGSBURG_ACCOUNTS_1402_1424:F11	11.0	PAGE_LOCAL_HOST	65	10.078059359568	64	NA
AUGSBURG_ACCOUNTS_1402_1424	F:AUGSBURG_ACCOUNTS_1402_1424:F11	11.0	PAGE_LOCAL_HOST_X_POSITION	65	9.607282316267	64	1.419335132392
AUGSBURG_ACCOUNTS_1402_1424	F:AUGSBURG_ACCOUNTS_1402_1424:F09	11.0	CROSS_FOLIO_HOST_X_POSITION	64	35.836364185166	55	NA
AUGSBURG_ACCOUNTS_1402_1424	F:AUGSBURG_ACCOUNTS_1402_1424:F09	11.0	PAGE_LOCAL_HOST	64	36.461549876882	55	NA
