edition	model	worlds	true_effect	null_mean	null_sd	null_q95	local_p	max_four_p
ZL3b	COMPILER12	4096	0.009798898188	-0.006477879257	0.016610043101	0.020916296490	0.166463265804	0.339272638516
ZL3b	EDGE29	4096	0.000399792164	0.000545395112	0.000781718125	0.001853577460	0.577251647547	0.844276299732
ZL3b	RAW_CHAR3_HASH32	4096	0.002104422695	-0.004051160931	0.009929387395	0.012207820549	0.267268733219	0.624603368318
ZL3b	HOST_CHAR3_HASH32	4096	0.007424166012	-0.000511759336	0.011496707060	0.018375285323	0.247986331462	0.424701000732
IT2a	COMPILER12	4096	0.004469393953	-0.002987611784	0.016562387664	0.024521146229	0.319257993654	0.523797900903
IT2a	EDGE29	4096	0.000046639347	0.000081155397	0.000700251481	0.001242769077	0.508176714669	0.813522089334
IT2a	RAW_CHAR3_HASH32	4096	0.001939093638	-0.002560097807	0.009719350085	0.013586606079	0.318281669514	0.618013180376
IT2a	HOST_CHAR3_HASH32	4096	0.010779413280	-0.003604479460	0.011402705515	0.015378160907	0.103734439834	0.305101293629
RF1b	COMPILER12	4096	0.020163501648	-0.005017927610	0.016452501863	0.021857284056	0.060532096656	0.093727117403
RF1b	EDGE29	4096	0.000509899222	0.000323255463	0.000711465408	0.001544846280	0.392482304125	0.782035635831
RF1b	RAW_CHAR3_HASH32	4096	0.004239951871	-0.003862204203	0.009759720844	0.012270870477	0.201366853795	0.554063949231
RF1b	HOST_CHAR3_HASH32	4096	0.010119555525	-0.000337393117	0.011132176216	0.018120379552	0.181840371003	0.336587747132
