control_id	view	representation	subset_mask	subset	representation_changes_across_folds	observed_base_minus_model_bits_per_event	events	scoring_folds	observed_bits	null_worlds	null_mean_bits	null_sd_bits	saving_bits	saving_bits_per_event	null_z
LATIN_15C_GRAPHEMATIC	LENGTH_MATCHED_OVERLAY	LOFO_SAFE_EXACT_CONTEXT	0	BASE_NO_EDGE	366262	0.000000000000	4476	91	67931.337848166397	0	NA	NA	NA	NA	NA
LATIN_15C_GRAPHEMATIC	LENGTH_MATCHED_OVERLAY	LOFO_SAFE_EXACT_CONTEXT	1	OUTER_WRAPPER	366262	0.038098811710	4476	91	67760.807566953168	0	NA	NA	NA	NA	NA
LATIN_15C_GRAPHEMATIC	LENGTH_MATCHED_OVERLAY	LOFO_SAFE_EXACT_CONTEXT	2	LOCAL_FRAME	366262	0.003590348323	4476	91	67915.267449071223	0	NA	NA	NA	NA	NA
LATIN_15C_GRAPHEMATIC	LENGTH_MATCHED_OVERLAY	LOFO_SAFE_EXACT_CONTEXT	3	OUTER_WRAPPER+LOCAL_FRAME	366262	0.039582790792	4476	91	67754.165276580708	0	NA	NA	NA	NA	NA
LATIN_15C_GRAPHEMATIC	LENGTH_MATCHED_OVERLAY	LOFO_SAFE_EXACT_CONTEXT	4	RIGHT_FAMILY	366262	0.071175979871	4476	91	67612.754162263562	0	NA	NA	NA	NA	NA
LATIN_15C_GRAPHEMATIC	LENGTH_MATCHED_OVERLAY	LOFO_SAFE_EXACT_CONTEXT	5	OUTER_WRAPPER+RIGHT_FAMILY	366262	0.095812039888	4476	91	67502.483157627692	0	NA	NA	NA	NA	NA
LATIN_15C_GRAPHEMATIC	LENGTH_MATCHED_OVERLAY	LOFO_SAFE_EXACT_CONTEXT	6	LOCAL_FRAME+RIGHT_FAMILY	366262	0.074529005992	4476	91	67597.746017344965	0	NA	NA	NA	NA	NA
LATIN_15C_GRAPHEMATIC	LENGTH_MATCHED_OVERLAY	LOFO_SAFE_EXACT_CONTEXT	7	OUTER_WRAPPER+LOCAL_FRAME+RIGHT_FAMILY	366262	0.096552175697	4476	91	67499.170309748850	0	NA	NA	NA	NA	NA
LATIN_15C_GRAPHEMATIC	LENGTH_MATCHED_OVERLAY	LOFO_SAFE_EXACT_CONTEXT	8	DISPLAY_RENDERER	366262	0.000000000000	4476	91	67931.337848166397	0	NA	NA	NA	NA	NA
LATIN_15C_GRAPHEMATIC	LENGTH_MATCHED_OVERLAY	LOFO_SAFE_EXACT_CONTEXT	9	OUTER_WRAPPER+DISPLAY_RENDERER	366262	0.038098811710	4476	91	67760.807566953168	0	NA	NA	NA	NA	NA
