control_id	capacity_status	null_capacity	events	folios	layout_bits_per_event	host_bits_per_event	whole_form_bits_per_event	host_gain_vs_layout_bits_per_event	whole_form_gain_vs_host_bits_per_event	layout_top1	host_top1	whole_form_top1	positive_folios	null_mean_gain	null_sd_gain	observed_z	local_p	max_family_p	null_mobile_events_world0
ABBREVIATION_HEAVY_MEDIEVAL	POWERED	VARIABLE	6401	4	0.869035578735	0.878047098232	0.898837646617	-0.009011519497	-0.020790548386	0.810498359631	0.809561006093	0.811748164349	0	-0.024393633811	0.001835599824	1.962892662181	0.046153846154	0.230769230769	716
ARBITRARY_LOCAL_CODEBOOK	POWERED	VARIABLE	3443	176	0.833024450483	0.601933781866	0.399708260913	0.231090668617	0.202225520953	0.821086261981	0.838512924775	0.872204472843	176	0.166931748834	0.004513039597	7.820399391856	0.015384615385	0.015384615385	98
AUGSBURG_ACCOUNTS_1402_1424	POWERED	VARIABLE	7413	12	0.754890297856	0.345703812092	0.316925146171	0.409186485764	0.028778665921	0.836368541751	0.912720895724	0.918656414407	12	0.019548654690	0.000973484752	9.481413258428	0.015384615385	0.015384615385	755
COMPOSITIONAL_TECHNICAL_NOTATION	POWERED	VARIABLE	3449	175	0.801205840284	0.700524319561	0.461476020227	0.100681520723	0.239048299333	0.831835314584	0.833285010148	0.853580748043	175	0.141644887811	0.006861931840	14.194750661535	0.015384615385	0.015384615385	437
HYBRID_SHORTHAND	POWERED	VARIABLE	3337	176	0.817141842798	0.697647358038	0.475395016574	0.119494484760	0.222252341465	0.828888222955	0.833682948756	0.850764159425	173	0.150749871441	0.005733866440	12.470201524767	0.015384615385	0.015384615385	303
IFORAL_1395_1411_GRAPHEMATIC	POWERED	VARIABLE	4303	6	0.083561105022	0.088784470217	0.095102210251	-0.005223365195	-0.006317740034	0.990936555891	0.990936555891	0.990936555891	0	-0.006595227443	0.000366966672	0.756165151447	0.384615384615	0.938461538462	308
LATIN_15C_GRAPHEMATIC	POWERED	VARIABLE	4090	12	0.082069075703	0.087165438002	0.091631785481	-0.005096362300	-0.004466347479	0.991198044010	0.991198044010	0.991198044010	1	-0.004930369934	0.000542172923	0.855856933705	0.215384615385	0.876923076923	533
LATIN_GERMAN_APOTHECARY_LATE15	POWERED	DESCRIPTIVE_LOW_MOBILITY	695	6	0.060195361766	0.065565179791	0.071139482569	-0.005369818025	-0.005574302778	0.994244604317	0.994244604317	0.994244604317	2	-0.005574302778	0.000000000000	NA	NA	NA	4
LATIN_MEDICAL_GRAPHEMATIC	POWERED	VARIABLE	4348	10	0.030573503185	0.034382122125	0.036516093743	-0.003808618940	-0.002133971618	0.997240110396	0.997240110396	0.997240110396	2	-0.002071773472	0.000393406064	-0.158101645163	0.538461538462	1.000000000000	1183
LATIN_SCHOLASTIC_GRAPHEMATIC	POWERED	VARIABLE	5700	6	0.018942071870	0.021986827512	0.023267664994	-0.003044755642	-0.001280837482	0.998421052632	0.998421052632	0.998421052632	1	-0.001121957962	0.000504302135	-0.315048280129	0.615384615385	1.000000000000	1949
LEARNED_ABBREVIATION_MAP	POWERED	DESCRIPTIVE_LOW_MOBILITY	6656	4	0.866840228900	0.867669927002	0.895701437034	-0.000829698102	-0.028031510032	0.811748798077	0.812650240385	0.812500000000	0	-0.027670772269	0.000298391525	NA	NA	NA	6
LEARNED_ABBREVIATION_SAMPLED	POWERED	DESCRIPTIVE_LOW_MOBILITY	6603	4	0.863318387054	0.868918049692	0.900500409722	-0.005599662638	-0.031582360030	0.811903680145	0.812055126458	0.813115250644	0	-0.031676783748	0.000290915623	NA	NA	NA	16
ORDINARY_NATURAL_LANGUAGE	POWERED	VARIABLE	6634	4	0.853002986221	0.853289054790	0.870520697401	-0.000286068569	-0.017231642611	0.815495930057	0.816098884534	0.821977690684	0	-0.017227766966	0.001633250699	-0.002372963934	0.507692307692	1.000000000000	580
STE1_DIPLOMATIC_RECIPES	UNSCORED_LT500	DESCRIPTIVE_LOW_MOBILITY	50	2	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0
STE1_EXPANDED_RECIPES	UNSCORED_LT500	DESCRIPTIVE_LOW_MOBILITY	52	2	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0
VOYNICH_REFERENCE	POWERED	VARIABLE	6844	91	0.995395517841	0.917899135899	0.879562944070	0.077496381942	0.038336191829	0.763442431327	0.767095265926	0.774839275278	72	0.014554383534	0.002013894896	11.808862688485	0.015384615385	0.015384615385	1207
