representation	source_page	candidate_target_page	similarity	is_true
PAGE_HOST_IDENTITY	f17v	f96v	0.0865384615385	1
PAGE_HOST_IDENTITY	f17v	f1v	0.0990099009901	0
PAGE_HOST_IDENTITY	f17v	f51r	0.0769230769231	0
PAGE_HOST_IDENTITY	f17v	f2v	0.2	0
PAGE_HOST_IDENTITY	f17v	f3v	0.157024793388	0
PAGE_HOST_IDENTITY	f44r	f96v	0.031746031746	0
PAGE_HOST_IDENTITY	f44r	f1v	0.0862068965517	1
PAGE_HOST_IDENTITY	f44r	f51r	0.0491803278689	0
PAGE_HOST_IDENTITY	f44r	f2v	0.0909090909091	0
PAGE_HOST_IDENTITY	f44r	f3v	0.0337078651685	0
PAGE_HOST_IDENTITY	f6r	f96v	0.0952380952381	0
PAGE_HOST_IDENTITY	f6r	f1v	0.155172413793	0
PAGE_HOST_IDENTITY	f6r	f51r	0.133333333333	1
PAGE_HOST_IDENTITY	f6r	f2v	0.266666666667	0
PAGE_HOST_IDENTITY	f6r	f3v	0.215189873418	0
PAGE_HOST_IDENTITY	f19r	f96v	0.056338028169	0
PAGE_HOST_IDENTITY	f19r	f1v	0.140625	0
PAGE_HOST_IDENTITY	f19r	f51r	0.0724637681159	0
PAGE_HOST_IDENTITY	f19r	f2v	0.261538461538	1
PAGE_HOST_IDENTITY	f19r	f3v	0.120879120879	0
PAGE_HOST_IDENTITY	f90r1	f96v	0.0188679245283	0
PAGE_HOST_IDENTITY	f90r1	f1v	0.106382978723	0
PAGE_HOST_IDENTITY	f90r1	f51r	0.06	0
PAGE_HOST_IDENTITY	f90r1	f2v	0.109090909091	0
PAGE_HOST_IDENTITY	f90r1	f3v	0.140845070423	1
PAGE_HOST_CHAR3	f17v	f96v	0.20245398773	1
PAGE_HOST_CHAR3	f17v	f1v	0.11038961039	0
PAGE_HOST_CHAR3	f17v	f51r	0.146031746032	0
PAGE_HOST_CHAR3	f17v	f2v	0.198051948052	0
PAGE_HOST_CHAR3	f17v	f3v	0.201657458564	0
PAGE_HOST_CHAR3	f44r	f96v	0.125	0
PAGE_HOST_CHAR3	f44r	f1v	0.174358974359	1
PAGE_HOST_CHAR3	f44r	f51r	0.169811320755	0
PAGE_HOST_CHAR3	f44r	f2v	0.158371040724	0
PAGE_HOST_CHAR3	f44r	f3v	0.229007633588	0
PAGE_HOST_CHAR3	f6r	f96v	0.183673469388	0
PAGE_HOST_CHAR3	f6r	f1v	0.166666666667	0
PAGE_HOST_CHAR3	f6r	f51r	0.248447204969	1
PAGE_HOST_CHAR3	f6r	f2v	0.259036144578	0
PAGE_HOST_CHAR3	f6r	f3v	0.303317535545	0
PAGE_HOST_CHAR3	f19r	f96v	0.116379310345	0
PAGE_HOST_CHAR3	f19r	f1v	0.148351648352	0
PAGE_HOST_CHAR3	f19r	f51r	0.14	0
PAGE_HOST_CHAR3	f19r	f2v	0.282608695652	1
PAGE_HOST_CHAR3	f19r	f3v	0.232653061224	0
PAGE_HOST_CHAR3	f90r1	f96v	0.126373626374	0
PAGE_HOST_CHAR3	f90r1	f1v	0.165413533835	0
PAGE_HOST_CHAR3	f90r1	f51r	0.167785234899	0
PAGE_HOST_CHAR3	f90r1	f2v	0.205298013245	0
PAGE_HOST_CHAR3	f90r1	f3v	0.209756097561	1
RAW_CHAR3	f17v	f96v	0.166315789474	1
RAW_CHAR3	f17v	f1v	0.171111111111	0
RAW_CHAR3	f17v	f51r	0.148936170213	0
RAW_CHAR3	f17v	f2v	0.286975717439	0
RAW_CHAR3	f17v	f3v	0.292730844794	0
RAW_CHAR3	f44r	f96v	0.154605263158	0
RAW_CHAR3	f44r	f1v	0.231939163498	1
RAW_CHAR3	f44r	f51r	0.199288256228	0
RAW_CHAR3	f44r	f2v	0.229773462783	0
RAW_CHAR3	f44r	f3v	0.243169398907	0
RAW_CHAR3	f6r	f96v	0.143356643357	0
RAW_CHAR3	f6r	f1v	0.195219123506	0
RAW_CHAR3	f6r	f51r	0.190114068441	1
RAW_CHAR3	f6r	f2v	0.285198555957	0
RAW_CHAR3	f6r	f3v	0.38141025641	0
