variant_id	status	observed_gain_bits	detail
INITIAL_HOST_CHAR3	SUPERSEDED_POSTHOC_DIAGNOSTIC	-4.153103496116	First pass invented edge/ordered signatures after exposure; retained only as tried-variant disclosure.
INITIAL_RAW_CHAR3	SUPERSEDED_POSTHOC_DIAGNOSTIC	1.292807288838	First pass invented edge/ordered signatures after exposure; retained only as tried-variant disclosure.
INITIAL_COMPILER12_WITH_LENGTH	SUPERSEDED_POSTHOC_DIAGNOSTIC	0.654319334518	First pass invented edge/ordered signatures after exposure; retained only as tried-variant disclosure.
INITIAL_ORDERED_COMPILER_HASH32	SUPERSEDED_POSTHOC_DIAGNOSTIC	2.667738850086	First pass invented edge/ordered signatures after exposure; retained only as tried-variant disclosure.
INITIAL_AFFIX_SIGNATURE_HASH32	SUPERSEDED_POSTHOC_DIAGNOSTIC	0.682786015744	First pass invented edge/ordered signatures after exposure; retained only as tried-variant disclosure.
INITIAL_RAW_EDGE_HASH32	SUPERSEDED_POSTHOC_DIAGNOSTIC	0.601261244591	First pass invented edge/ordered signatures after exposure; retained only as tried-variant disclosure.
INITIAL_HOST_EDGE_HASH32	SUPERSEDED_POSTHOC_DIAGNOSTIC	-1.373469974429	First pass invented edge/ordered signatures after exposure; retained only as tried-variant disclosure.
REVISED_HOST_CHAR3	RUN_AFTER_INDEPENDENT_DESIGN_AUDIT	-4.153103496115818	Inherited/factored fixed decomposition in final result.
REVISED_RAW_CHAR3	RUN_AFTER_INDEPENDENT_DESIGN_AUDIT	1.2928072888384625	Inherited/factored fixed decomposition in final result.
REVISED_COMPILER12	RUN_AFTER_INDEPENDENT_DESIGN_AUDIT	0.7515676248491634	Inherited/factored fixed decomposition in final result.
REVISED_EDGE29	RUN_AFTER_INDEPENDENT_DESIGN_AUDIT	-0.4649441009475109	Inherited/factored fixed decomposition in final result.
REVISED_FACTORED	RUN_AFTER_INDEPENDENT_DESIGN_AUDIT	-4.2451290006887366	Inherited/factored fixed decomposition in final result.
REVISED_FACTORED_PLUS_RAW	RUN_AFTER_INDEPENDENT_DESIGN_AUDIT	-2.860650249885538	Inherited/factored fixed decomposition in final result.
