variant	assignment_id	is_true	score	standardized_score
ALL	A000	1	0.141692444677	1.99966265035
ALL	A001	0	0.107209744279	-0.541257574329
ALL	A002	0	0.130544172659	1.17818203795
ALL	A003	0	0.124058229127	0.700253543197
ALL	A004	0	0.113897981743	-0.0484226848313
ALL	A005	0	0.141894738609	2.0145690451
ALL	A006	0	0.138654947032	1.7758391357
ALL	A007	0	0.104172246634	-0.765081088976
ALL	A008	0	0.136771105299	1.6370248461
ALL	A009	0	0.125929511135	0.83814234673
ALL	A010	0	0.120124914383	0.410420123318
ALL	A011	0	0.143766020617	2.15245784863
ALL	A012	0	0.109185760956	-0.395651207044
ALL	A013	0	0.102699817424	-0.873579701794
ALL	A014	0	0.118450191241	0.287015115753
ALL	A015	0	0.107608597077	-0.511867383615
ALL	A016	0	0.118652485173	0.3019215105
ALL	A017	0	0.114296834541	-0.0190324941172
ALL	A018	0	0.0913946835414	-1.70661896476
ALL	A019	0	0.119391440408	0.356372765164
ALL	A020	0	0.100659113826	-1.02395264197
ALL	A021	0	0.12430022006	0.718085083343
ALL	A022	0	0.117507598675	0.217558475559
ALL	A023	0	0.113151948043	-0.103395529058
ALL	A024	0	0.133294559606	1.3808492809
ALL	A025	0	0.0988118592079	-1.16007094377
ALL	A026	0	0.122146287588	0.559368668504
ALL	A027	0	0.115660344056	0.0814401737529
ALL	A028	0	0.105500096672	-0.667236054276
ALL	A029	0	0.133496853538	1.39575567565
ALL	A030	0	0.129162371212	1.07636149594
ALL	A031	0	0.0946796708134	-1.46455872873
ALL	A032	0	0.122407998823	0.578653334809
ALL	A033	0	0.110920788187	-0.267802583526
ALL	A034	0	0.105761807907	-0.64795138797
ALL	A035	0	0.128757297669	1.04651291837
ALL	A036	0	0.0996931851352	-1.0951288468
ALL	A037	0	0.0932072416033	-1.57305734155
ALL	A038	0	0.104087084765	-0.771356395536
ALL	A039	0	0.092599874128	-1.61781231387
ALL	A040	0	0.104289378697	-0.756450000788
ALL	A041	0	0.0992881115922	-1.12497742437
ALL	A042	0	0.0819021077207	-2.40609660452
ALL	A043	0	0.109898864587	-0.343104874595
ALL	A044	0	0.0862960073504	-2.08232415326
ALL	A045	0	0.109291497112	-0.387859846914
ALL	A046	0	0.103144492199	-0.840813035729
ALL	A047	0	0.0981432250939	-1.20934045931
ALL	A048	0	0.133245010885	1.37719819363
ALL	A049	0	0.0987623104864	-1.16372203104
ALL	A050	0	0.131361169152	1.23838390403
ALL	A051	0	0.120519574988	0.439501404662
ALL	A052	0	0.114714978236	0.011779181251
ALL	A053	0	0.13835608447	1.75381690656
ALL	A054	0	0.132150320135	1.29653392332
ALL	A055	0	0.0976676197366	-1.24438630136
ALL	A056	0	0.125395947747	0.798825762186
ALL	A057	0	0.11390873711	-0.0476301561494
ALL	A058	0	0.10874975683	-0.427778960593
ALL	A059	0	0.131745246592	1.26668534575
ALL	A060	0	0.108908066699	-0.416113611276
ALL	A061	0	0.0980664725346	-1.21499611064
ALL	A062	0	0.104037536043	-0.775007482805
ALL	A063	0	0.0925503254065	-1.62146340114
ALL	A064	0	0.109148609628	-0.398388769879
ALL	A065	0	0.108502993156	-0.445962188847
ALL	A066	0	0.0911169892841	-1.727081369
ALL	A067	0	0.114758095518	0.0149563563143
ALL	A068	0	0.0862464586289	-2.08597524053
ALL	A069	0	0.10924194839	-0.391510934183
ALL	A070	0	0.10800372313	-0.48275180482
ALL	A071	0	0.107358106657	-0.530325223787
ALL	A072	0	0.120045456816	0.404565148552
ALL	A073	0	0.113559513284	-0.0733633461983
ALL	A074	0	0.1293098871	1.08723147135
ALL	A075	0	0.118468292936	0.288348971981
ALL	A076	0	0.129512181033	1.1021378661
