variant	conditioning	order	metadata_contexts	total_bits	bits_per_symbol	gap_vs_source_winner_bits	key_bits	side_channel_bits	payload_bits	fixed_bits	decoder_hash	cpu_exact
RAW	GLOBAL	0	1	1035594.947005451	5.329217940169259	443554.68113536225	8.459431618637296	0.0	885791.8746692726	149794.61290455973	57b36c1554e695cff4281e7f6ef58e48e24e3fd5ff490c6b6e724ae5a0a3bc36	True
RAW	GLOBAL	1	1	643946.5098720844	3.3137775564113765	51906.244001995656	10.459431618637296	0.0	494141.437535906	149794.61290455973	6beecf787b58e7208760f6fae2ab7bf572f606233ba52f29b2ed415f74476f4f	True
RAW	GLOBAL	2	1	593387.7530884361	3.0535999314980966	1347.487218347378	10.459431618637296	0.0	443582.68075225776	149794.61290455973	a30f9d425ad58d34e1e420e88f8fb8d832b7a2767fb861206bf3397e871a990f	True
RAW	GLOBAL	3	1	610453.4097305778	3.1414205642667805	18413.14386048913	12.459431618637296	0.0	460646.33739439945	149794.61290455973	9c362878258ff76bc8d3e261bcc83e337e5d92735736bf98a5a04fac971187e1	True
RAW	GLOBAL	4	1	654742.9706480562	3.3693366267062035	62702.704777967534	12.459431618637296	0.0	504935.89831187786	149794.61290455973	db7e857c6f36b62b56261938e8386060db048e762b5d607ac7bb41972fbd7b95	True
RAW	GLOBAL	5	1	723067.6342612737	3.7209384031888684	131027.36839118495	12.459431618637296	0.0	573260.5619250953	149794.61290455973	34e03a2cb943b59d2f396964e132f8b01cf33388f0fedcb24f934cf94f852c52	True
RAW	CURRIER	0	3	1032472.3988639673	5.313149167699138	440432.13299387856	8.459431618637296	0.0	882669.3265277889	149794.61290455973	40a7aa6607d6bf79357b6a0cd984c6bff89ad8697db9c8ce2dd11202914d9aab	True
RAW	CURRIER	1	3	631439.9272232039	3.2494181224306002	39399.661353115225	10.459431618637296	0.0	481634.85488702555	149794.61290455973	8cf892b2726c3ddfe793df4ff9863e270d070688e654a42f2e888ba2e085b380	True
RAW	CURRIER	2	3	590522.1259359726	3.0388532859346893	-1518.1399341161596	10.459431618637296	0.0	440717.0535997942	149794.61290455973	9119d645cb9e96a09a018dc0c333fa1db4db742c5d6b1534ff00d828ad0c2936	True
RAW	CURRIER	3	3	623204.2687592662	3.207037055429418	31164.00288917753	12.459431618637296	0.0	473397.19642308785	149794.61290455973	4849df22e96ec45e7af679b05e1f5239b6ede43666026d88c362e9b295020a03	True
RAW	CURRIER	4	3	683446.1982931573	3.517044720637478	91405.93242306856	12.459431618637296	0.0	533639.1259569789	149794.61290455973	e75e152ee410fdde2dca768c072d58ecb20e8a429f06e937af278a0eac911ea1	True
RAW	CURRIER	5	3	762463.2799932869	3.923670159081158	170423.01412319823	12.459431618637296	0.0	612656.2076571085	149794.61290455973	8eca68cce6e6bca6a55b972d9805302b1414afd6fc5cd5046c3c701e00eabb7a	True
RAW	SECTION	0	8	1031072.7847498542	5.305946690835174	439032.5188797655	8.459431618637296	0.0	881269.7124136759	149794.61290455973	fb9e27fadbcbdcef138538dff48b8ed85b0648dc77c45b58ef4140d92ccd0912	True
RAW	SECTION	1	8	634778.6962339142	3.2665995771696457	42738.43036382552	10.459431618637296	0.0	484973.6238977359	149794.61290455973	a1609b44d11bb5294ac4a104c7ceb9d43cc826e59744122b665fe23016781f22	True
RAW	SECTION	2	8	606928.7279957195	3.123282394329674	14888.462125630816	10.459431618637296	0.0	457123.6556595412	149794.61290455973	083fcb42b7b0ed94f1f5d89a456523c7a7d84a4843460c8e0ace401645576bac	True
RAW	SECTION	3	8	657736.8029248784	3.3847430215767402	65696.53705478972	12.459431618637296	0.0	507929.73058870004	149794.61290455973	72fe2f15cee3c2d026bafa298c5519cc3353c338a0fdc556a6bb0cdb66c78da7	True
RAW	SECTION	4	8	734088.4153706674	3.7776518359578195	142048.14950057864	12.459431618637296	0.0	584281.343034489	149794.61290455973	8c0bb9110d6a5fdc1aaa0b609606d3c0ff1fe87cc5ec53a54d2aaa2202e99b53	True
RAW	SECTION	5	8	823526.3423599012	4.23790341059211	231486.07648981246	12.459431618637296	0.0	673719.2700237228	149794.61290455973	dc0bda3579c2e3d4b08327f3ba45bb7e79c89e62541d68abdcdf3eac492e981f	True
RAW	HAND	0	6	1031626.2173299899	5.3087946796586625	439585.9514599012	8.459431618637296	0.0	881823.1449938115	149794.61290455973	3527c2a7072d2c61a5208c96cc00d20f4f7f1f901ae629e1400c6a2d263a608f	True
RAW	HAND	1	6	632003.468104716	3.2523181290253187	39963.20223462733	10.459431618637296	0.0	482198.39576853765	149794.61290455973	3197b4c76797eb2d7c16749493787287d11620f7405a024ae9d036d8531f2c4b	True
RAW	HAND	2	6	598911.3494503802	3.0820246055576264	6871.083580291481	10.459431618637296	0.0	449106.2771142018	149794.61290455973	c15b9e111479b20914d0755ea0a9cf9953b016c4c3f025ed074f0945b076a83e	True
RAW	HAND	3	6	642799.2438651716	3.3078736741996435	50758.97799508285	12.459431618637296	0.0	492992.1715289932	149794.61290455973	cf8a43209267d38e81a896e60084e1b24c2f708e9d63502e7858aa0aa6f794f9	True
RAW	HAND	4	6	713904.1397956498	3.6737826506023437	121863.87392556109	12.459431618637296	0.0	564097.0674594714	149794.61290455973	fc2b0566e66ddd0fcfd294c4bb7a5042835aa34d9b05d7881765995387af7b38	True
RAW	HAND	5	6	800859.2337022667	4.121257455086694	208818.967832178	12.459431618637296	0.0	651052.1613660883	149794.61290455973	e7dab46dcc8c826b47e7f1ccf3901ade02657accb8c077b909aafc4e557c3717	True
RAW	KIND	0	4	1033355.8687547881	5.317695543292584	441315.60288469936	8.459431618637296	0.0	883552.7964186097	149794.61290455973	cf3c61ade54b16f040e9de3c2dfed518deeb97a9dc67f329cfdaecfc20dea2c0	True
RAW	KIND	1	4	641580.7035375496	3.301603011144015	49540.43766746088	10.459431618637296	0.0	491775.6312013712	149794.61290455973	ddd215b212057759943694172e64bcf68ce38c15077837505068f4ec73bbe516	True
RAW	KIND	2	4	597162.7510425776	3.0730262399012864	5122.485172488843	10.459431618637296	0.0	447357.67870639917	149794.61290455973	1cf7a8593015e4a9aaf400bd8c922db5f5b42c113936a2d5ee11dbbde14e95e1	True
RAW	KIND	3	4	621730.8743856314	3.1994549020482874	29690.6085155427	12.459431618637296	0.0	471923.802049453	149794.61290455973	3e81cb565c619faaae5223089b5b08e4fdeb7895c3933d3740c546fe213d8fcd	True
RAW	KIND	4	4	671357.5489206096	3.4548359899992263	79317.28305052093	12.459431618637296	0.0	521550.4765844313	149794.61290455973	0502a511ebfc2ae7265a0e8bdb307edbc5467491116e97e5f03e692f0b22a6f9	True
RAW	KIND	5	4	741510.6034590872	3.8158467480037834	149470.3375889985	12.459431618637296	0.0	591703.5311229088	149794.61290455973	f11859ff664b7a947e20927688da117226cea072b43f17dd78139ca4a2276f7c	True
RAW	CODE	0	51	1033287.1411636999	5.317341868033284	441246.8752936112	8.459431618637296	0.0	883484.0688275215	149794.61290455973	be46757296d5fdbd404a0b983bb464034a72a43c7f8e67e9d7b8f5da65de5f11	True
RAW	CODE	1	51	649189.1032963182	3.3407561767785667	57148.8374262295	10.459431618637296	0.0	499384.0309601399	149794.61290455973	5e59bacd51b78c8516c95f7de6a12a775747213f8f22605d9436ad679d6005fb	True
RAW	CODE	2	51	615685.3336500857	3.1683442788851903	23645.067779997014	10.459431618637296	0.0	465880.2613139074	149794.61290455973	a86d0849941968d53f377ddbc295424cfa31ecaf7dfccb523239e894998ee1f0	True
RAW	CODE	3	51	648815.2380360492	3.33883224941875	56774.97216596047	12.459431618637296	0.0	499008.16569987085	149794.61290455973	aa9905e63bb43faf15d99305ef3b8977d4282c9ec35f255ea5198598016f4ade	True
