control_id	view	representation	allocation_target	block	shapley_bits_per_event	full_value_bits_per_event
ABBREVIATION_HEAVY_MEDIEVAL	LENGTH_MATCHED_OVERLAY	LOFO_SAFE	OBSERVED_EMPTY_MINUS_SUBSET_BITS_PER_EVENT	OPPORTUNITY	-0.741819820738	-0.276183165738
ABBREVIATION_HEAVY_MEDIEVAL	LENGTH_MATCHED_OVERLAY	LOFO_SAFE	OBSERVED_EMPTY_MINUS_SUBSET_BITS_PER_EVENT	EDGE_COMPILER	0.534280853394	-0.276183165738
ABBREVIATION_HEAVY_MEDIEVAL	LENGTH_MATCHED_OVERLAY	LOFO_SAFE	OBSERVED_EMPTY_MINUS_SUBSET_BITS_PER_EVENT	CLOSURE_BOUNDARY	-0.068644198394	-0.276183165738
ABBREVIATION_HEAVY_MEDIEVAL	LENGTH_MATCHED_OVERLAY	PUBLISHED_FROZEN_GDT278	NULL_ADJUSTED_SAVING_BITS_PER_EVENT	OPPORTUNITY	-0.411409817643	0.201855587332
ABBREVIATION_HEAVY_MEDIEVAL	LENGTH_MATCHED_OVERLAY	PUBLISHED_FROZEN_GDT278	NULL_ADJUSTED_SAVING_BITS_PER_EVENT	EDGE_COMPILER	0.629549955499	0.201855587332
ABBREVIATION_HEAVY_MEDIEVAL	LENGTH_MATCHED_OVERLAY	PUBLISHED_FROZEN_GDT278	NULL_ADJUSTED_SAVING_BITS_PER_EVENT	CLOSURE_BOUNDARY	-0.016284550524	0.201855587332
ABBREVIATION_HEAVY_MEDIEVAL	MATCHED_SAMPLE_NATIVE_LAYOUT	LOFO_SAFE	OBSERVED_EMPTY_MINUS_SUBSET_BITS_PER_EVENT	OPPORTUNITY	-0.436640483063	-0.234498411328
ABBREVIATION_HEAVY_MEDIEVAL	MATCHED_SAMPLE_NATIVE_LAYOUT	LOFO_SAFE	OBSERVED_EMPTY_MINUS_SUBSET_BITS_PER_EVENT	EDGE_COMPILER	0.220648836878	-0.234498411328
ABBREVIATION_HEAVY_MEDIEVAL	MATCHED_SAMPLE_NATIVE_LAYOUT	LOFO_SAFE	OBSERVED_EMPTY_MINUS_SUBSET_BITS_PER_EVENT	CLOSURE_BOUNDARY	-0.018506765143	-0.234498411328
ABBREVIATION_HEAVY_MEDIEVAL	MATCHED_SAMPLE_NATIVE_LAYOUT	PUBLISHED_FROZEN_GDT278	NULL_ADJUSTED_SAVING_BITS_PER_EVENT	OPPORTUNITY	-0.434934668637	-0.001526069948
ABBREVIATION_HEAVY_MEDIEVAL	MATCHED_SAMPLE_NATIVE_LAYOUT	PUBLISHED_FROZEN_GDT278	NULL_ADJUSTED_SAVING_BITS_PER_EVENT	EDGE_COMPILER	0.437978317971	-0.001526069948
ABBREVIATION_HEAVY_MEDIEVAL	MATCHED_SAMPLE_NATIVE_LAYOUT	PUBLISHED_FROZEN_GDT278	NULL_ADJUSTED_SAVING_BITS_PER_EVENT	CLOSURE_BOUNDARY	-0.004569719282	-0.001526069948
ABBREVIATION_HEAVY_MEDIEVAL	NATIVE_ORDER	LOFO_SAFE	OBSERVED_EMPTY_MINUS_SUBSET_BITS_PER_EVENT	OPPORTUNITY	-0.411238691602	-0.152159241944
ABBREVIATION_HEAVY_MEDIEVAL	NATIVE_ORDER	LOFO_SAFE	OBSERVED_EMPTY_MINUS_SUBSET_BITS_PER_EVENT	EDGE_COMPILER	0.271854244527	-0.152159241944
ABBREVIATION_HEAVY_MEDIEVAL	NATIVE_ORDER	LOFO_SAFE	OBSERVED_EMPTY_MINUS_SUBSET_BITS_PER_EVENT	CLOSURE_BOUNDARY	-0.012774794869	-0.152159241944
ABBREVIATION_HEAVY_MEDIEVAL	NATIVE_ORDER	PUBLISHED_FROZEN_GDT278	NULL_ADJUSTED_SAVING_BITS_PER_EVENT	OPPORTUNITY	-0.418807927968	-0.037011811936
ABBREVIATION_HEAVY_MEDIEVAL	NATIVE_ORDER	PUBLISHED_FROZEN_GDT278	NULL_ADJUSTED_SAVING_BITS_PER_EVENT	EDGE_COMPILER	0.382094956078	-0.037011811936
ABBREVIATION_HEAVY_MEDIEVAL	NATIVE_ORDER	PUBLISHED_FROZEN_GDT278	NULL_ADJUSTED_SAVING_BITS_PER_EVENT	CLOSURE_BOUNDARY	-0.000298840046	-0.037011811936
ARBITRARY_LOCAL_CODEBOOK	LENGTH_MATCHED_OVERLAY	LOFO_SAFE	OBSERVED_EMPTY_MINUS_SUBSET_BITS_PER_EVENT	OPPORTUNITY	-0.317338144351	-0.315535320137
ARBITRARY_LOCAL_CODEBOOK	LENGTH_MATCHED_OVERLAY	LOFO_SAFE	OBSERVED_EMPTY_MINUS_SUBSET_BITS_PER_EVENT	EDGE_COMPILER	0.037999792676	-0.315535320137
ARBITRARY_LOCAL_CODEBOOK	LENGTH_MATCHED_OVERLAY	LOFO_SAFE	OBSERVED_EMPTY_MINUS_SUBSET_BITS_PER_EVENT	CLOSURE_BOUNDARY	-0.036196968461	-0.315535320137
ARBITRARY_LOCAL_CODEBOOK	LENGTH_MATCHED_OVERLAY	PUBLISHED_FROZEN_GDT278	NULL_ADJUSTED_SAVING_BITS_PER_EVENT	OPPORTUNITY	-0.032027793299	0.028267910569
ARBITRARY_LOCAL_CODEBOOK	LENGTH_MATCHED_OVERLAY	PUBLISHED_FROZEN_GDT278	NULL_ADJUSTED_SAVING_BITS_PER_EVENT	EDGE_COMPILER	0.059086913184	0.028267910569
ARBITRARY_LOCAL_CODEBOOK	LENGTH_MATCHED_OVERLAY	PUBLISHED_FROZEN_GDT278	NULL_ADJUSTED_SAVING_BITS_PER_EVENT	CLOSURE_BOUNDARY	0.001208790683	0.028267910569
ARBITRARY_LOCAL_CODEBOOK	MATCHED_SAMPLE_NATIVE_LAYOUT	LOFO_SAFE	OBSERVED_EMPTY_MINUS_SUBSET_BITS_PER_EVENT	OPPORTUNITY	0.193488503098	0.279470765838
ARBITRARY_LOCAL_CODEBOOK	MATCHED_SAMPLE_NATIVE_LAYOUT	LOFO_SAFE	OBSERVED_EMPTY_MINUS_SUBSET_BITS_PER_EVENT	EDGE_COMPILER	0.051527008122	0.279470765838
ARBITRARY_LOCAL_CODEBOOK	MATCHED_SAMPLE_NATIVE_LAYOUT	LOFO_SAFE	OBSERVED_EMPTY_MINUS_SUBSET_BITS_PER_EVENT	CLOSURE_BOUNDARY	0.034455254618	0.279470765838
