host_id	model	cells	events	cell_equivalent_gain_bits	positive_cells
00c3ab102f042d057b92	COORDINATE	2	24	0.883636334877	2
00c3ab102f042d057b92	HOST_SIBLING	2	24	2.614154949194	2
00c3ab102f042d057b92	HOST_COORD_ADDITIVE	2	24	2.991012637376	2
1e3271f13515b4bd5d3d	COORDINATE	5	197	-0.909475157754	1
1e3271f13515b4bd5d3d	HOST_SIBLING	5	197	-0.661660506267	2
1e3271f13515b4bd5d3d	HOST_COORD_ADDITIVE	5	197	-0.598481783227	2
2c71c7ca4a5b8aeb1b94	COORDINATE	2	206	0.823439738211	1
2c71c7ca4a5b8aeb1b94	HOST_SIBLING	2	206	-9.706887705095	0
2c71c7ca4a5b8aeb1b94	HOST_COORD_ADDITIVE	2	206	-6.671780767721	0
2f85d039c618fa984ec1	COORDINATE	2	60	-0.164962485424	0
2f85d039c618fa984ec1	HOST_SIBLING	2	60	-3.224514751770	0
2f85d039c618fa984ec1	HOST_COORD_ADDITIVE	2	60	-3.374061588956	0
330eb5b5a04764d332b7	COORDINATE	2	93	1.745428267033	2
330eb5b5a04764d332b7	HOST_SIBLING	2	93	-5.806704513242	0
330eb5b5a04764d332b7	HOST_COORD_ADDITIVE	2	93	-2.541393087981	0
343848fedba2c88ebd46	COORDINATE	2	34	1.239126141346	2
343848fedba2c88ebd46	HOST_SIBLING	2	34	-4.936502237350	0
343848fedba2c88ebd46	HOST_COORD_ADDITIVE	2	34	-0.858384174101	0
3f60cf76ef1446d6b82a	COORDINATE	2	28	0.807931034995	2
3f60cf76ef1446d6b82a	HOST_SIBLING	2	28	3.607884599120	2
3f60cf76ef1446d6b82a	HOST_COORD_ADDITIVE	2	28	3.680788029162	2
41b11faa6bba22fb2412	COORDINATE	2	27	1.299376062417	2
41b11faa6bba22fb2412	HOST_SIBLING	2	27	-4.000557139921	0
41b11faa6bba22fb2412	HOST_COORD_ADDITIVE	2	27	0.137906482417	1
4e6f20ef2d6daa05d887	COORDINATE	5	470	-0.514896389150	1
4e6f20ef2d6daa05d887	HOST_SIBLING	5	470	-0.023864405652	4
4e6f20ef2d6daa05d887	HOST_COORD_ADDITIVE	5	470	-0.415488363713	2
6552f9cf5d36c3df0462	COORDINATE	3	249	1.173289328253	3
6552f9cf5d36c3df0462	HOST_SIBLING	3	249	-2.141323611160	0
6552f9cf5d36c3df0462	HOST_COORD_ADDITIVE	3	249	-0.259075551381	1
8dec2e3cbba0a8894d05	COORDINATE	4	425	1.066067605110	4
8dec2e3cbba0a8894d05	HOST_SIBLING	4	425	3.567213391804	4
8dec2e3cbba0a8894d05	HOST_COORD_ADDITIVE	4	425	3.271829175200	4
9feae1594314657872c2	COORDINATE	4	239	1.809164568775	4
9feae1594314657872c2	HOST_SIBLING	4	239	2.918374562269	4
9feae1594314657872c2	HOST_COORD_ADDITIVE	4	239	2.556897360947	4
b8610fde968c5aa9814c	COORDINATE	2	44	0.429621391432	1
b8610fde968c5aa9814c	HOST_SIBLING	2	44	-4.591848087792	0
b8610fde968c5aa9814c	HOST_COORD_ADDITIVE	2	44	-1.855479009663	0
bc1de9bb397f1e8b479b	COORDINATE	4	71	-2.057087620609	0
bc1de9bb397f1e8b479b	HOST_SIBLING	4	71	2.079695838472	4
bc1de9bb397f1e8b479b	HOST_COORD_ADDITIVE	4	71	0.875283847944	3
bc7e4958f2242f36b088	COORDINATE	8	167	-5.723032022722	1
bc7e4958f2242f36b088	HOST_SIBLING	8	167	2.756226685367	6
bc7e4958f2242f36b088	HOST_COORD_ADDITIVE	8	167	-2.195810795056	2
c31f4e8d145139ba54ea	COORDINATE	2	56	0.931619553431	2
c31f4e8d145139ba54ea	HOST_SIBLING	2	56	-4.906738224610	0
c31f4e8d145139ba54ea	HOST_COORD_ADDITIVE	2	56	-1.216869728098	1
df97f0d18162f7989c66	COORDINATE	3	485	0.324295389819	2
df97f0d18162f7989c66	HOST_SIBLING	3	485	-2.251532715972	1
df97f0d18162f7989c66	HOST_COORD_ADDITIVE	3	485	-0.130543559602	1
e391f2f858a2d7d9ac27	COORDINATE	2	82	0.694751334564	2
e391f2f858a2d7d9ac27	HOST_SIBLING	2	82	-7.628697659455	0
e391f2f858a2d7d9ac27	HOST_COORD_ADDITIVE	2	82	-4.816566448262	0
fa14a1af9bdd47d4b68b	COORDINATE	2	30	-0.159852336179	1
fa14a1af9bdd47d4b68b	HOST_SIBLING	2	30	0.325612934713	1
fa14a1af9bdd47d4b68b	HOST_COORD_ADDITIVE	2	30	-0.065435467609	0
fd6eeadf1ceccbb6ac63	COORDINATE	2	148	-0.779152998643	1
fd6eeadf1ceccbb6ac63	HOST_SIBLING	2	148	1.834674074884	2
fd6eeadf1ceccbb6ac63	HOST_COORD_ADDITIVE	2	148	1.445721140855	2
