control_id	split	held_value	prior_mass	model	events	bits	top1	right_gain_bits
AUGSBURG_ACCOUNTS_1402_1424	HELD_PHYSICAL_FOLIO	F:AUGSBURG_ACCOUNTS_1402_1424:F00	11.0	LAYOUT_CONTEXT	700	194.952818059721	633	NA
AUGSBURG_ACCOUNTS_1402_1424	HELD_PHYSICAL_FOLIO	F:AUGSBURG_ACCOUNTS_1402_1424:F00	11.0	EXACT_HOST	700	209.526029532829	634	NA
AUGSBURG_ACCOUNTS_1402_1424	HELD_PHYSICAL_FOLIO	F:AUGSBURG_ACCOUNTS_1402_1424:F00	11.0	OUTER_LOCAL_CONTEXT	700	207.649604991118	639	NA
AUGSBURG_ACCOUNTS_1402_1424	HELD_PHYSICAL_FOLIO	F:AUGSBURG_ACCOUNTS_1402_1424:F00	11.0	RIGHT_FAMILY	700	205.431780127112	642	2.217824864006
AUGSBURG_ACCOUNTS_1402_1424	HELD_PHYSICAL_FOLIO	F:AUGSBURG_ACCOUNTS_1402_1424:F01	11.0	LAYOUT_CONTEXT	548	162.960696834864	502	NA
AUGSBURG_ACCOUNTS_1402_1424	HELD_PHYSICAL_FOLIO	F:AUGSBURG_ACCOUNTS_1402_1424:F01	11.0	EXACT_HOST	548	180.209367533294	496	NA
AUGSBURG_ACCOUNTS_1402_1424	HELD_PHYSICAL_FOLIO	F:AUGSBURG_ACCOUNTS_1402_1424:F01	11.0	OUTER_LOCAL_CONTEXT	548	185.579236799528	496	NA
AUGSBURG_ACCOUNTS_1402_1424	HELD_PHYSICAL_FOLIO	F:AUGSBURG_ACCOUNTS_1402_1424:F01	11.0	RIGHT_FAMILY	548	185.796640465303	498	-0.217403665776
AUGSBURG_ACCOUNTS_1402_1424	HELD_PHYSICAL_FOLIO	F:AUGSBURG_ACCOUNTS_1402_1424:F02	11.0	LAYOUT_CONTEXT	659	166.363805812647	599	NA
AUGSBURG_ACCOUNTS_1402_1424	HELD_PHYSICAL_FOLIO	F:AUGSBURG_ACCOUNTS_1402_1424:F02	11.0	EXACT_HOST	659	170.838973292815	602	NA
AUGSBURG_ACCOUNTS_1402_1424	HELD_PHYSICAL_FOLIO	F:AUGSBURG_ACCOUNTS_1402_1424:F02	11.0	OUTER_LOCAL_CONTEXT	659	169.566934929164	604	NA
AUGSBURG_ACCOUNTS_1402_1424	HELD_PHYSICAL_FOLIO	F:AUGSBURG_ACCOUNTS_1402_1424:F02	11.0	RIGHT_FAMILY	659	171.170765995625	603	-1.603831066462
AUGSBURG_ACCOUNTS_1402_1424	HELD_PHYSICAL_FOLIO	F:AUGSBURG_ACCOUNTS_1402_1424:F03	11.0	LAYOUT_CONTEXT	544	123.418462826872	502	NA
AUGSBURG_ACCOUNTS_1402_1424	HELD_PHYSICAL_FOLIO	F:AUGSBURG_ACCOUNTS_1402_1424:F03	11.0	EXACT_HOST	544	132.469902036631	495	NA
AUGSBURG_ACCOUNTS_1402_1424	HELD_PHYSICAL_FOLIO	F:AUGSBURG_ACCOUNTS_1402_1424:F03	11.0	OUTER_LOCAL_CONTEXT	544	133.381973712974	500	NA
AUGSBURG_ACCOUNTS_1402_1424	HELD_PHYSICAL_FOLIO	F:AUGSBURG_ACCOUNTS_1402_1424:F03	11.0	RIGHT_FAMILY	544	126.938849519452	503	6.443124193522
AUGSBURG_ACCOUNTS_1402_1424	HELD_PHYSICAL_FOLIO	F:AUGSBURG_ACCOUNTS_1402_1424:F04	11.0	LAYOUT_CONTEXT	766	161.614165828774	703	NA
AUGSBURG_ACCOUNTS_1402_1424	HELD_PHYSICAL_FOLIO	F:AUGSBURG_ACCOUNTS_1402_1424:F04	11.0	EXACT_HOST	766	180.970008503670	703	NA
AUGSBURG_ACCOUNTS_1402_1424	HELD_PHYSICAL_FOLIO	F:AUGSBURG_ACCOUNTS_1402_1424:F04	11.0	OUTER_LOCAL_CONTEXT	766	187.861410332626	708	NA
AUGSBURG_ACCOUNTS_1402_1424	HELD_PHYSICAL_FOLIO	F:AUGSBURG_ACCOUNTS_1402_1424:F04	11.0	RIGHT_FAMILY	766	182.454015775439	706	5.407394557187
AUGSBURG_ACCOUNTS_1402_1424	HELD_PHYSICAL_FOLIO	F:AUGSBURG_ACCOUNTS_1402_1424:F05	11.0	LAYOUT_CONTEXT	824	211.828828428825	762	NA
AUGSBURG_ACCOUNTS_1402_1424	HELD_PHYSICAL_FOLIO	F:AUGSBURG_ACCOUNTS_1402_1424:F05	11.0	EXACT_HOST	824	213.269372772078	759	NA
AUGSBURG_ACCOUNTS_1402_1424	HELD_PHYSICAL_FOLIO	F:AUGSBURG_ACCOUNTS_1402_1424:F05	11.0	OUTER_LOCAL_CONTEXT	824	209.089975459348	765	NA
AUGSBURG_ACCOUNTS_1402_1424	HELD_PHYSICAL_FOLIO	F:AUGSBURG_ACCOUNTS_1402_1424:F05	11.0	RIGHT_FAMILY	824	205.799120109993	767	3.290855349355
AUGSBURG_ACCOUNTS_1402_1424	HELD_PHYSICAL_FOLIO	F:AUGSBURG_ACCOUNTS_1402_1424:F06	11.0	LAYOUT_CONTEXT	543	149.016513646934	492	NA
AUGSBURG_ACCOUNTS_1402_1424	HELD_PHYSICAL_FOLIO	F:AUGSBURG_ACCOUNTS_1402_1424:F06	11.0	EXACT_HOST	543	175.040407237564	488	NA
AUGSBURG_ACCOUNTS_1402_1424	HELD_PHYSICAL_FOLIO	F:AUGSBURG_ACCOUNTS_1402_1424:F06	11.0	OUTER_LOCAL_CONTEXT	543	177.796862662034	486	NA
AUGSBURG_ACCOUNTS_1402_1424	HELD_PHYSICAL_FOLIO	F:AUGSBURG_ACCOUNTS_1402_1424:F06	11.0	RIGHT_FAMILY	543	178.275419029403	489	-0.478556367369
AUGSBURG_ACCOUNTS_1402_1424	HELD_PHYSICAL_FOLIO	F:AUGSBURG_ACCOUNTS_1402_1424:F07	11.0	LAYOUT_CONTEXT	752	225.828528737025	680	NA
AUGSBURG_ACCOUNTS_1402_1424	HELD_PHYSICAL_FOLIO	F:AUGSBURG_ACCOUNTS_1402_1424:F07	11.0	EXACT_HOST	752	232.069835232537	680	NA
AUGSBURG_ACCOUNTS_1402_1424	HELD_PHYSICAL_FOLIO	F:AUGSBURG_ACCOUNTS_1402_1424:F07	11.0	OUTER_LOCAL_CONTEXT	752	232.061135128083	687	NA
AUGSBURG_ACCOUNTS_1402_1424	HELD_PHYSICAL_FOLIO	F:AUGSBURG_ACCOUNTS_1402_1424:F07	11.0	RIGHT_FAMILY	752	224.497299540630	689	7.563835587452
AUGSBURG_ACCOUNTS_1402_1424	HELD_PHYSICAL_FOLIO	F:AUGSBURG_ACCOUNTS_1402_1424:F08	11.0	LAYOUT_CONTEXT	1012	269.764467155562	931	NA
AUGSBURG_ACCOUNTS_1402_1424	HELD_PHYSICAL_FOLIO	F:AUGSBURG_ACCOUNTS_1402_1424:F08	11.0	EXACT_HOST	1012	274.473506264473	931	NA
AUGSBURG_ACCOUNTS_1402_1424	HELD_PHYSICAL_FOLIO	F:AUGSBURG_ACCOUNTS_1402_1424:F08	11.0	OUTER_LOCAL_CONTEXT	1012	278.607341170740	933	NA
AUGSBURG_ACCOUNTS_1402_1424	HELD_PHYSICAL_FOLIO	F:AUGSBURG_ACCOUNTS_1402_1424:F08	11.0	RIGHT_FAMILY	1012	273.740794962297	940	4.866546208443
AUGSBURG_ACCOUNTS_1402_1424	HELD_PHYSICAL_FOLIO	F:AUGSBURG_ACCOUNTS_1402_1424:F09	11.0	LAYOUT_CONTEXT	850	200.624720756527	788	NA
AUGSBURG_ACCOUNTS_1402_1424	HELD_PHYSICAL_FOLIO	F:AUGSBURG_ACCOUNTS_1402_1424:F09	11.0	EXACT_HOST	850	195.703911562525	794	NA
AUGSBURG_ACCOUNTS_1402_1424	HELD_PHYSICAL_FOLIO	F:AUGSBURG_ACCOUNTS_1402_1424:F09	11.0	OUTER_LOCAL_CONTEXT	850	192.974562115017	796	NA
AUGSBURG_ACCOUNTS_1402_1424	HELD_PHYSICAL_FOLIO	F:AUGSBURG_ACCOUNTS_1402_1424:F09	11.0	RIGHT_FAMILY	850	190.310769153375	797	2.663792961642
AUGSBURG_ACCOUNTS_1402_1424	HELD_PHYSICAL_FOLIO	F:AUGSBURG_ACCOUNTS_1402_1424:F10	11.0	LAYOUT_CONTEXT	639	160.174832146364	579	NA
AUGSBURG_ACCOUNTS_1402_1424	HELD_PHYSICAL_FOLIO	F:AUGSBURG_ACCOUNTS_1402_1424:F10	11.0	EXACT_HOST	639	203.736174447108	579	NA
AUGSBURG_ACCOUNTS_1402_1424	HELD_PHYSICAL_FOLIO	F:AUGSBURG_ACCOUNTS_1402_1424:F10	11.0	OUTER_LOCAL_CONTEXT	639	211.427412437972	578	NA
AUGSBURG_ACCOUNTS_1402_1424	HELD_PHYSICAL_FOLIO	F:AUGSBURG_ACCOUNTS_1402_1424:F10	11.0	RIGHT_FAMILY	639	209.025615734095	581	2.401796703876
AUGSBURG_ACCOUNTS_1402_1424	HELD_PHYSICAL_FOLIO	F:AUGSBURG_ACCOUNTS_1402_1424:F11	11.0	LAYOUT_CONTEXT	611	190.413856070689	551	NA
AUGSBURG_ACCOUNTS_1402_1424	HELD_PHYSICAL_FOLIO	F:AUGSBURG_ACCOUNTS_1402_1424:F11	11.0	EXACT_HOST	611	206.192546942569	548	NA
AUGSBURG_ACCOUNTS_1402_1424	HELD_PHYSICAL_FOLIO	F:AUGSBURG_ACCOUNTS_1402_1424:F11	11.0	OUTER_LOCAL_CONTEXT	611	210.512749334373	548	NA
AUGSBURG_ACCOUNTS_1402_1424	HELD_PHYSICAL_FOLIO	F:AUGSBURG_ACCOUNTS_1402_1424:F11	11.0	RIGHT_FAMILY	611	209.469887736495	551	1.042861597878
ARBITRARY_LOCAL_CODEBOOK	HELD_PHYSICAL_FOLIO	F:ARBITRARY_LOCAL_CODEBOOK:CONTROL_P:R1:S1:F0009	11.0	LAYOUT_CONTEXT	67	19.860542809400	61	NA
ARBITRARY_LOCAL_CODEBOOK	HELD_PHYSICAL_FOLIO	F:ARBITRARY_LOCAL_CODEBOOK:CONTROL_P:R1:S1:F0009	11.0	EXACT_HOST	67	29.671877185091	57	NA
ARBITRARY_LOCAL_CODEBOOK	HELD_PHYSICAL_FOLIO	F:ARBITRARY_LOCAL_CODEBOOK:CONTROL_P:R1:S1:F0009	11.0	OUTER_LOCAL_CONTEXT	67	33.805196041737	57	NA
ARBITRARY_LOCAL_CODEBOOK	HELD_PHYSICAL_FOLIO	F:ARBITRARY_LOCAL_CODEBOOK:CONTROL_P:R1:S1:F0009	11.0	RIGHT_FAMILY	67	24.864099992178	57	8.941096049559
ARBITRARY_LOCAL_CODEBOOK	HELD_PHYSICAL_FOLIO	F:ARBITRARY_LOCAL_CODEBOOK:CONTROL_P:R1:S1:F0010	11.0	LAYOUT_CONTEXT	72	26.953579028705	65	NA
ARBITRARY_LOCAL_CODEBOOK	HELD_PHYSICAL_FOLIO	F:ARBITRARY_LOCAL_CODEBOOK:CONTROL_P:R1:S1:F0010	11.0	EXACT_HOST	72	32.600735466214	62	NA
ARBITRARY_LOCAL_CODEBOOK	HELD_PHYSICAL_FOLIO	F:ARBITRARY_LOCAL_CODEBOOK:CONTROL_P:R1:S1:F0010	11.0	OUTER_LOCAL_CONTEXT	72	35.139708245541	61	NA
ARBITRARY_LOCAL_CODEBOOK	HELD_PHYSICAL_FOLIO	F:ARBITRARY_LOCAL_CODEBOOK:CONTROL_P:R1:S1:F0010	11.0	RIGHT_FAMILY	72	33.174693060215	61	1.965015185326
ARBITRARY_LOCAL_CODEBOOK	HELD_PHYSICAL_FOLIO	F:ARBITRARY_LOCAL_CODEBOOK:CONTROL_P:R1:S1:F0011	11.0	LAYOUT_CONTEXT	41	15.171969605488	34	NA
ARBITRARY_LOCAL_CODEBOOK	HELD_PHYSICAL_FOLIO	F:ARBITRARY_LOCAL_CODEBOOK:CONTROL_P:R1:S1:F0011	11.0	EXACT_HOST	41	21.760936789492	33	NA
ARBITRARY_LOCAL_CODEBOOK	HELD_PHYSICAL_FOLIO	F:ARBITRARY_LOCAL_CODEBOOK:CONTROL_P:R1:S1:F0011	11.0	OUTER_LOCAL_CONTEXT	41	24.394760199873	33	NA
ARBITRARY_LOCAL_CODEBOOK	HELD_PHYSICAL_FOLIO	F:ARBITRARY_LOCAL_CODEBOOK:CONTROL_P:R1:S1:F0011	11.0	RIGHT_FAMILY	41	17.093689065926	35	7.301071133947
ARBITRARY_LOCAL_CODEBOOK	HELD_PHYSICAL_FOLIO	F:ARBITRARY_LOCAL_CODEBOOK:CONTROL_P:R1:S1:F0012	11.0	LAYOUT_CONTEXT	28	10.561267149280	25	NA
ARBITRARY_LOCAL_CODEBOOK	HELD_PHYSICAL_FOLIO	F:ARBITRARY_LOCAL_CODEBOOK:CONTROL_P:R1:S1:F0012	11.0	EXACT_HOST	28	13.671246745430	24	NA
ARBITRARY_LOCAL_CODEBOOK	HELD_PHYSICAL_FOLIO	F:ARBITRARY_LOCAL_CODEBOOK:CONTROL_P:R1:S1:F0012	11.0	OUTER_LOCAL_CONTEXT	28	14.707530902021	24	NA
ARBITRARY_LOCAL_CODEBOOK	HELD_PHYSICAL_FOLIO	F:ARBITRARY_LOCAL_CODEBOOK:CONTROL_P:R1:S1:F0012	11.0	RIGHT_FAMILY	28	11.994109486647	25	2.713421415374
ARBITRARY_LOCAL_CODEBOOK	HELD_PHYSICAL_FOLIO	F:ARBITRARY_LOCAL_CODEBOOK:CONTROL_P:R1:S1:F0013	11.0	LAYOUT_CONTEXT	18	8.318299414464	15	NA
ARBITRARY_LOCAL_CODEBOOK	HELD_PHYSICAL_FOLIO	F:ARBITRARY_LOCAL_CODEBOOK:CONTROL_P:R1:S1:F0013	11.0	EXACT_HOST	18	9.634130774719	15	NA
ARBITRARY_LOCAL_CODEBOOK	HELD_PHYSICAL_FOLIO	F:ARBITRARY_LOCAL_CODEBOOK:CONTROL_P:R1:S1:F0013	11.0	OUTER_LOCAL_CONTEXT	18	9.765192102710	15	NA
ARBITRARY_LOCAL_CODEBOOK	HELD_PHYSICAL_FOLIO	F:ARBITRARY_LOCAL_CODEBOOK:CONTROL_P:R1:S1:F0013	11.0	RIGHT_FAMILY	18	8.863344905961	15	0.901847196749
ARBITRARY_LOCAL_CODEBOOK	HELD_PHYSICAL_FOLIO	F:ARBITRARY_LOCAL_CODEBOOK:CONTROL_P:R1:S1:F0014	11.0	LAYOUT_CONTEXT	48	14.978078151704	43	NA
ARBITRARY_LOCAL_CODEBOOK	HELD_PHYSICAL_FOLIO	F:ARBITRARY_LOCAL_CODEBOOK:CONTROL_P:R1:S1:F0014	11.0	EXACT_HOST	48	21.181298207352	41	NA
ARBITRARY_LOCAL_CODEBOOK	HELD_PHYSICAL_FOLIO	F:ARBITRARY_LOCAL_CODEBOOK:CONTROL_P:R1:S1:F0014	11.0	OUTER_LOCAL_CONTEXT	48	22.818250486050	41	NA
ARBITRARY_LOCAL_CODEBOOK	HELD_PHYSICAL_FOLIO	F:ARBITRARY_LOCAL_CODEBOOK:CONTROL_P:R1:S1:F0014	11.0	RIGHT_FAMILY	48	17.743341754488	42	5.074908731563
ARBITRARY_LOCAL_CODEBOOK	HELD_PHYSICAL_FOLIO	F:ARBITRARY_LOCAL_CODEBOOK:CONTROL_P:R1:S1:F0015	11.0	LAYOUT_CONTEXT	55	21.465302550240	47	NA
ARBITRARY_LOCAL_CODEBOOK	HELD_PHYSICAL_FOLIO	F:ARBITRARY_LOCAL_CODEBOOK:CONTROL_P:R1:S1:F0015	11.0	EXACT_HOST	55	25.846760701773	46	NA
ARBITRARY_LOCAL_CODEBOOK	HELD_PHYSICAL_FOLIO	F:ARBITRARY_LOCAL_CODEBOOK:CONTROL_P:R1:S1:F0015	11.0	OUTER_LOCAL_CONTEXT	55	27.786799110378	46	NA
ARBITRARY_LOCAL_CODEBOOK	HELD_PHYSICAL_FOLIO	F:ARBITRARY_LOCAL_CODEBOOK:CONTROL_P:R1:S1:F0015	11.0	RIGHT_FAMILY	55	25.109115107786	46	2.677684002592
ARBITRARY_LOCAL_CODEBOOK	HELD_PHYSICAL_FOLIO	F:ARBITRARY_LOCAL_CODEBOOK:CONTROL_P:R1:S1:F0016	11.0	LAYOUT_CONTEXT	43	12.243080633886	38	NA
ARBITRARY_LOCAL_CODEBOOK	HELD_PHYSICAL_FOLIO	F:ARBITRARY_LOCAL_CODEBOOK:CONTROL_P:R1:S1:F0016	11.0	EXACT_HOST	43	14.949808008934	38	NA
ARBITRARY_LOCAL_CODEBOOK	HELD_PHYSICAL_FOLIO	F:ARBITRARY_LOCAL_CODEBOOK:CONTROL_P:R1:S1:F0016	11.0	OUTER_LOCAL_CONTEXT	43	16.231480423486	38	NA
ARBITRARY_LOCAL_CODEBOOK	HELD_PHYSICAL_FOLIO	F:ARBITRARY_LOCAL_CODEBOOK:CONTROL_P:R1:S1:F0016	11.0	RIGHT_FAMILY	43	15.463101487538	38	0.768378935948
ARBITRARY_LOCAL_CODEBOOK	HELD_PHYSICAL_FOLIO	F:ARBITRARY_LOCAL_CODEBOOK:CONTROL_P:R1:S1:F0017	11.0	LAYOUT_CONTEXT	18	6.933750793634	16	NA
ARBITRARY_LOCAL_CODEBOOK	HELD_PHYSICAL_FOLIO	F:ARBITRARY_LOCAL_CODEBOOK:CONTROL_P:R1:S1:F0017	11.0	EXACT_HOST	18	9.442902880594	15	NA
ARBITRARY_LOCAL_CODEBOOK	HELD_PHYSICAL_FOLIO	F:ARBITRARY_LOCAL_CODEBOOK:CONTROL_P:R1:S1:F0017	11.0	OUTER_LOCAL_CONTEXT	18	10.129174172213	16	NA
ARBITRARY_LOCAL_CODEBOOK	HELD_PHYSICAL_FOLIO	F:ARBITRARY_LOCAL_CODEBOOK:CONTROL_P:R1:S1:F0017	11.0	RIGHT_FAMILY	18	7.708095730720	17	2.421078441493
ARBITRARY_LOCAL_CODEBOOK	HELD_PHYSICAL_FOLIO	F:ARBITRARY_LOCAL_CODEBOOK:CONTROL_P:R1:S1:F0018	11.0	LAYOUT_CONTEXT	60	23.832709002561	53	NA
ARBITRARY_LOCAL_CODEBOOK	HELD_PHYSICAL_FOLIO	F:ARBITRARY_LOCAL_CODEBOOK:CONTROL_P:R1:S1:F0018	11.0	EXACT_HOST	60	29.608384527237	51	NA
ARBITRARY_LOCAL_CODEBOOK	HELD_PHYSICAL_FOLIO	F:ARBITRARY_LOCAL_CODEBOOK:CONTROL_P:R1:S1:F0018	11.0	OUTER_LOCAL_CONTEXT	60	31.281723923943	51	NA
ARBITRARY_LOCAL_CODEBOOK	HELD_PHYSICAL_FOLIO	F:ARBITRARY_LOCAL_CODEBOOK:CONTROL_P:R1:S1:F0018	11.0	RIGHT_FAMILY	60	28.640670505024	51	2.641053418919
ARBITRARY_LOCAL_CODEBOOK	HELD_PHYSICAL_FOLIO	F:ARBITRARY_LOCAL_CODEBOOK:CONTROL_P:R1:S1:F0019	11.0	LAYOUT_CONTEXT	17	7.030337897468	14	NA
ARBITRARY_LOCAL_CODEBOOK	HELD_PHYSICAL_FOLIO	F:ARBITRARY_LOCAL_CODEBOOK:CONTROL_P:R1:S1:F0019	11.0	EXACT_HOST	17	9.480204200181	14	NA
ARBITRARY_LOCAL_CODEBOOK	HELD_PHYSICAL_FOLIO	F:ARBITRARY_LOCAL_CODEBOOK:CONTROL_P:R1:S1:F0019	11.0	OUTER_LOCAL_CONTEXT	17	10.129994243800	14	NA
ARBITRARY_LOCAL_CODEBOOK	HELD_PHYSICAL_FOLIO	F:ARBITRARY_LOCAL_CODEBOOK:CONTROL_P:R1:S1:F0019	11.0	RIGHT_FAMILY	17	6.573525841119	15	3.556468402681
ARBITRARY_LOCAL_CODEBOOK	HELD_PHYSICAL_FOLIO	F:ARBITRARY_LOCAL_CODEBOOK:CONTROL_P:R1:S1:F0029	11.0	LAYOUT_CONTEXT	52	22.213799861820	46	NA
ARBITRARY_LOCAL_CODEBOOK	HELD_PHYSICAL_FOLIO	F:ARBITRARY_LOCAL_CODEBOOK:CONTROL_P:R1:S1:F0029	11.0	EXACT_HOST	52	27.148813761091	44	NA
