panel	event_id_sha256	cell_id	physical_folio	page	locus	section	register	line_first	s_choice_withheld
ARBITRARY_LOCAL_CODEBOOK	3c007e273fc576b949e5	022d3a81abcecf54d15a	F:ARBITRARY_LOCAL_CODEBOOK:CONTROL_P:R1:S1:F0018	P:ARBITRARY_LOCAL_CODEBOOK:9442bdab18a9	L:ARBITRARY_LOCAL_CODEBOOK:07e643ffcb7e	FROZEN_REVERSIBLE_LEXICAL_ID_CODEBOOK	R1	0	WITHHELD_UNTIL_SCORING
ARBITRARY_LOCAL_CODEBOOK	11b29ce8bc5d7d82e12c	022d3a81abcecf54d15a	F:ARBITRARY_LOCAL_CODEBOOK:CONTROL_P:R1:S1:F0064	P:ARBITRARY_LOCAL_CODEBOOK:93641b2b0b2f	L:ARBITRARY_LOCAL_CODEBOOK:6571acc11ed2	FROZEN_REVERSIBLE_LEXICAL_ID_CODEBOOK	R1	0	WITHHELD_UNTIL_SCORING
ARBITRARY_LOCAL_CODEBOOK	f2f63b0341039c96d17e	022d3a81abcecf54d15a	F:ARBITRARY_LOCAL_CODEBOOK:CONTROL_P:R1:S1:F0066	P:ARBITRARY_LOCAL_CODEBOOK:f2a251f1c9d9	L:ARBITRARY_LOCAL_CODEBOOK:fa50a2ea549e	FROZEN_REVERSIBLE_LEXICAL_ID_CODEBOOK	R1	0	WITHHELD_UNTIL_SCORING
ARBITRARY_LOCAL_CODEBOOK	2ccaba29d8a5bf8a4e55	022d3a81abcecf54d15a	F:ARBITRARY_LOCAL_CODEBOOK:CONTROL_P:R1:S1:F0069	P:ARBITRARY_LOCAL_CODEBOOK:0e17f1614e8b	L:ARBITRARY_LOCAL_CODEBOOK:5027cc89c399	FROZEN_REVERSIBLE_LEXICAL_ID_CODEBOOK	R1	0	WITHHELD_UNTIL_SCORING
ARBITRARY_LOCAL_CODEBOOK	f8b8ab08d7e255a2d274	022d3a81abcecf54d15a	F:ARBITRARY_LOCAL_CODEBOOK:CONTROL_P:R1:S1:F0069	P:ARBITRARY_LOCAL_CODEBOOK:0e17f1614e8b	L:ARBITRARY_LOCAL_CODEBOOK:5027cc89c399	FROZEN_REVERSIBLE_LEXICAL_ID_CODEBOOK	R1	0	WITHHELD_UNTIL_SCORING
ARBITRARY_LOCAL_CODEBOOK	3c96cd1174630fd01687	022d3a81abcecf54d15a	F:ARBITRARY_LOCAL_CODEBOOK:CONTROL_P:R1:S1:F0069	P:ARBITRARY_LOCAL_CODEBOOK:0e17f1614e8b	L:ARBITRARY_LOCAL_CODEBOOK:bbfd0405b648	FROZEN_REVERSIBLE_LEXICAL_ID_CODEBOOK	R1	0	WITHHELD_UNTIL_SCORING
ARBITRARY_LOCAL_CODEBOOK	0d3dbe1bc322de15a9cc	022d3a81abcecf54d15a	F:ARBITRARY_LOCAL_CODEBOOK:CONTROL_P:R1:S1:F0070	P:ARBITRARY_LOCAL_CODEBOOK:e09669cf1bc8	L:ARBITRARY_LOCAL_CODEBOOK:39d67b63f053	FROZEN_REVERSIBLE_LEXICAL_ID_CODEBOOK	R1	0	WITHHELD_UNTIL_SCORING
ARBITRARY_LOCAL_CODEBOOK	1b1cdc72742acf5ace51	022d3a81abcecf54d15a	F:ARBITRARY_LOCAL_CODEBOOK:CONTROL_P:R1:S1:F0072	P:ARBITRARY_LOCAL_CODEBOOK:7d232e220907	L:ARBITRARY_LOCAL_CODEBOOK:c3ca72008835	FROZEN_REVERSIBLE_LEXICAL_ID_CODEBOOK	R1	0	WITHHELD_UNTIL_SCORING
ARBITRARY_LOCAL_CODEBOOK	cff3984213ebb07879fd	022d3a81abcecf54d15a	F:ARBITRARY_LOCAL_CODEBOOK:CONTROL_P:R1:S2:F0055	P:ARBITRARY_LOCAL_CODEBOOK:b4d4987487d9	L:ARBITRARY_LOCAL_CODEBOOK:8a6e5593f40e	FROZEN_REVERSIBLE_LEXICAL_ID_CODEBOOK	R1	0	WITHHELD_UNTIL_SCORING
ARBITRARY_LOCAL_CODEBOOK	5ff9c2ce50faf88beee2	022d3a81abcecf54d15a	F:ARBITRARY_LOCAL_CODEBOOK:CONTROL_P:R1:S2:F0058	P:ARBITRARY_LOCAL_CODEBOOK:49a598fbc0fd	L:ARBITRARY_LOCAL_CODEBOOK:2ccb8463472d	FROZEN_REVERSIBLE_LEXICAL_ID_CODEBOOK	R1	0	WITHHELD_UNTIL_SCORING
ARBITRARY_LOCAL_CODEBOOK	e529a7198c17e152fa8e	022d3a81abcecf54d15a	F:ARBITRARY_LOCAL_CODEBOOK:CONTROL_P:R1:S2:F0058	P:ARBITRARY_LOCAL_CODEBOOK:49a598fbc0fd	L:ARBITRARY_LOCAL_CODEBOOK:7ae138f549e0	FROZEN_REVERSIBLE_LEXICAL_ID_CODEBOOK	R1	0	WITHHELD_UNTIL_SCORING
ARBITRARY_LOCAL_CODEBOOK	2976741cbe4a4fe34482	022d3a81abcecf54d15a	F:ARBITRARY_LOCAL_CODEBOOK:CONTROL_P:R1:S2:F0058	P:ARBITRARY_LOCAL_CODEBOOK:49a598fbc0fd	L:ARBITRARY_LOCAL_CODEBOOK:86d0712808bb	FROZEN_REVERSIBLE_LEXICAL_ID_CODEBOOK	R1	0	WITHHELD_UNTIL_SCORING
ARBITRARY_LOCAL_CODEBOOK	3cbf0c9b2a23d1f8913c	022d3a81abcecf54d15a	F:ARBITRARY_LOCAL_CODEBOOK:CONTROL_P:R1:S2:F0060	P:ARBITRARY_LOCAL_CODEBOOK:bd6ef584ddc5	L:ARBITRARY_LOCAL_CODEBOOK:c857fcd89076	FROZEN_REVERSIBLE_LEXICAL_ID_CODEBOOK	R1	0	WITHHELD_UNTIL_SCORING
