edition	open_wrapper	body_wrapper	true_gain_bits	positive_folios	same_page_swappable_records	null_median_bits	local_p	max_49_p	diagonal_cell
ZL3b	q	q	2.019947525332	8	99	1.756379989878	0.171833048572	0.949475225775	1
ZL3b	q	d	0.599612807250	5	99	0.479165831200	0.252135709055	1.000000000000	0
ZL3b	q	s	1.228099121290	7	99	0.400164110869	0.006834268977	1.000000000000	0
ZL3b	q	ch	0.479133463341	5	99	0.425506106840	0.371735416158	1.000000000000	0
ZL3b	q	che	0.070628316044	5	99	0.120741650300	0.838174273859	1.000000000000	0
ZL3b	q	sh	-0.183254143739	4	99	-0.122221615213	0.769587503051	1.000000000000	0
ZL3b	q	t	-0.020578868425	4	99	-0.051210271803	0.370270929949	1.000000000000	0
ZL3b	d	q	-0.255246589390	1	99	-0.193211079396	0.960947034415	1.000000000000	0
ZL3b	d	d	2.445537978927	7	99	2.022368283718	0.064193312180	0.546253356114	1
ZL3b	d	s	-0.078410303933	5	99	-0.077681944392	0.504271418111	1.000000000000	0
ZL3b	d	ch	0.437701134479	6	99	0.212979588321	0.140834757139	1.000000000000	0
ZL3b	d	che	-0.137466990928	3	99	-0.115989183906	0.706126433976	1.000000000000	0
ZL3b	d	sh	0.082040233453	5	99	0.121225127813	0.647791066634	1.000000000000	0
ZL3b	d	t	-0.236437948321	3	99	-0.192555657328	0.845252623871	1.000000000000	0
ZL3b	s	q	0.067920900234	6	99	0.107175159428	0.679277520137	1.000000000000	0
ZL3b	s	d	-0.014830314402	5	99	0.025342170263	0.850622406639	1.000000000000	0
ZL3b	s	s	-0.086935669151	3	99	0.007357995537	0.918721015377	1.000000000000	1
ZL3b	s	ch	0.011524094948	6	99	0.036524199730	0.877715401513	1.000000000000	0
ZL3b	s	che	0.220463286893	7	99	0.114664826423	0.068586770808	1.000000000000	0
ZL3b	s	sh	-0.108759250666	5	99	-0.145445941166	0.288259702221	1.000000000000	0
ZL3b	s	t	-0.116004737632	3	99	-0.123013922454	0.433731999024	1.000000000000	0
ZL3b	ch	q	0.062830152233	6	99	0.019739171076	0.364901147181	1.000000000000	0
ZL3b	ch	d	-0.116999630940	1	99	-0.046059029346	0.995362460337	1.000000000000	0
ZL3b	ch	s	-0.367986710128	2	99	-0.143446784909	0.978032706859	1.000000000000	0
ZL3b	ch	ch	0.467855912283	6	99	0.733976347857	0.742494508177	1.000000000000	1
ZL3b	ch	che	-0.081833973202	5	99	-0.093800052078	0.368318281670	1.000000000000	0
ZL3b	ch	sh	0.286484422959	6	99	0.445902378288	0.911154503295	1.000000000000	0
ZL3b	ch	t	0.336710959607	6	99	0.290838344224	0.329509397120	1.000000000000	0
ZL3b	che	q	0.453941868856	7	99	0.440519675837	0.457163778374	1.000000000000	0
ZL3b	che	d	0.159817010687	5	99	0.127873731702	0.344154259214	1.000000000000	0
ZL3b	che	s	0.036526415855	6	99	-0.076219058583	0.062240663900	1.000000000000	0
ZL3b	che	ch	-0.339389282322	3	99	-0.308969419448	0.650231876983	1.000000000000	0
ZL3b	che	che	3.137998863337	8	99	2.461090276324	0.028069319014	0.028069319014	1
ZL3b	che	sh	-0.115748413627	0	99	-0.076341283534	0.891383939468	1.000000000000	0
ZL3b	che	t	0.459602771862	6	99	0.451680517486	0.445203807664	1.000000000000	0
ZL3b	sh	q	0.828561854120	7	99	0.533226539016	0.109348303637	1.000000000000	0
