control_id	breakdown	value	events	gain_bits	gain_bits_per_event
AUGSBURG_ACCOUNTS_1402_1424	CLOSURE_CLASS	0|0|0|0	7661	-1.901527481904	-0.000248208782
AUGSBURG_ACCOUNTS_1402_1424	CLOSURE_CLASS	0|0|1|0	685	-17.259649690751	-0.025196568892
AUGSBURG_ACCOUNTS_1402_1424	CLOSURE_CLASS	0|1|0|0	98	53.547913991218	0.546407285625
AUGSBURG_ACCOUNTS_1402_1424	CLOSURE_CLASS	0|1|1|0	4	-0.788495894806	-0.197123973702
AUGSBURG_ACCOUNTS_1402_1424	FOLIO	F:AUGSBURG_ACCOUNTS_1402_1424:F00	700	2.217824864006	0.003168321234
AUGSBURG_ACCOUNTS_1402_1424	FOLIO	F:AUGSBURG_ACCOUNTS_1402_1424:F01	548	-0.217403665775	-0.000396722018
AUGSBURG_ACCOUNTS_1402_1424	FOLIO	F:AUGSBURG_ACCOUNTS_1402_1424:F02	659	-1.603831066461	-0.002433734547
AUGSBURG_ACCOUNTS_1402_1424	FOLIO	F:AUGSBURG_ACCOUNTS_1402_1424:F03	544	6.443124193522	0.011843978297
AUGSBURG_ACCOUNTS_1402_1424	FOLIO	F:AUGSBURG_ACCOUNTS_1402_1424:F04	766	5.407394557187	0.007059261824
AUGSBURG_ACCOUNTS_1402_1424	FOLIO	F:AUGSBURG_ACCOUNTS_1402_1424:F05	824	3.290855349355	0.003993756492
AUGSBURG_ACCOUNTS_1402_1424	FOLIO	F:AUGSBURG_ACCOUNTS_1402_1424:F06	543	-0.478556367369	-0.000881319277
AUGSBURG_ACCOUNTS_1402_1424	FOLIO	F:AUGSBURG_ACCOUNTS_1402_1424:F07	752	7.563835587452	0.010058292005
AUGSBURG_ACCOUNTS_1402_1424	FOLIO	F:AUGSBURG_ACCOUNTS_1402_1424:F08	1012	4.866546208443	0.004808840127
AUGSBURG_ACCOUNTS_1402_1424	FOLIO	F:AUGSBURG_ACCOUNTS_1402_1424:F09	850	2.663792961642	0.003133874073
AUGSBURG_ACCOUNTS_1402_1424	FOLIO	F:AUGSBURG_ACCOUNTS_1402_1424:F10	639	2.401796703876	0.003758680288
AUGSBURG_ACCOUNTS_1402_1424	FOLIO	F:AUGSBURG_ACCOUNTS_1402_1424:F11	611	1.042861597878	0.001706811126
AUGSBURG_ACCOUNTS_1402_1424	RIGHT_FAMILY	5	103	5.754362763729	0.055867599648
AUGSBURG_ACCOUNTS_1402_1424	RIGHT_FAMILY	NONE	7885	-23.211041408645	-0.002943695803
AUGSBURG_ACCOUNTS_1402_1424	RIGHT_FAMILY	e	40	21.177681277569	0.529442031939
AUGSBURG_ACCOUNTS_1402_1424	RIGHT_FAMILY	en	173	11.976891116071	0.069230584486
AUGSBURG_ACCOUNTS_1402_1424	RIGHT_FAMILY	er	35	-0.240455573047	-0.006870159230
AUGSBURG_ACCOUNTS_1402_1424	RIGHT_FAMILY	ern	13	0.005287739499	0.000406749192
AUGSBURG_ACCOUNTS_1402_1424	RIGHT_FAMILY	i	20	11.742188985431	0.587109449272
AUGSBURG_ACCOUNTS_1402_1424	RIGHT_FAMILY	in	8	0.000000000000	0.000000000000
AUGSBURG_ACCOUNTS_1402_1424	RIGHT_FAMILY	n	57	0.966851632202	0.016962309337
AUGSBURG_ACCOUNTS_1402_1424	RIGHT_FAMILY	r	4	0.027456301121	0.006864075280
AUGSBURG_ACCOUNTS_1402_1424	RIGHT_FAMILY	s	61	4.849204028122	0.079495148002
AUGSBURG_ACCOUNTS_1402_1424	RIGHT_FAMILY	t	34	0.549814061704	0.016171001815
AUGSBURG_ACCOUNTS_1402_1424	RIGHT_FAMILY	z	15	-0.000000000000	-0.000000000000
ARBITRARY_LOCAL_CODEBOOK	CLOSURE_CLASS	0|0|0|0	7106	299.712437622131	0.042177376530
ARBITRARY_LOCAL_CODEBOOK	CLOSURE_CLASS	0|0|1|0	855	267.229540774128	0.312549170496
ARBITRARY_LOCAL_CODEBOOK	CLOSURE_CLASS	0|0|1|1	447	178.685630360697	0.399744139509
ARBITRARY_LOCAL_CODEBOOK	CLOSURE_CLASS	0|1|0|0	20	0.334526776867	0.016726338843
ARBITRARY_LOCAL_CODEBOOK	CLOSURE_CLASS	0|1|1|0	6	1.886760514073	0.314460085679
ARBITRARY_LOCAL_CODEBOOK	CLOSURE_CLASS	0|1|1|1	14	-0.347923303420	-0.024851664530
ARBITRARY_LOCAL_CODEBOOK	FOLIO	F:ARBITRARY_LOCAL_CODEBOOK:CONTROL_P:R1:S1:F0009	67	8.941096049559	0.133449194770
ARBITRARY_LOCAL_CODEBOOK	FOLIO	F:ARBITRARY_LOCAL_CODEBOOK:CONTROL_P:R1:S1:F0010	72	1.965015185326	0.027291877574
ARBITRARY_LOCAL_CODEBOOK	FOLIO	F:ARBITRARY_LOCAL_CODEBOOK:CONTROL_P:R1:S1:F0011	41	7.301071133947	0.178074905706
ARBITRARY_LOCAL_CODEBOOK	FOLIO	F:ARBITRARY_LOCAL_CODEBOOK:CONTROL_P:R1:S1:F0012	28	2.713421415374	0.096907907692
ARBITRARY_LOCAL_CODEBOOK	FOLIO	F:ARBITRARY_LOCAL_CODEBOOK:CONTROL_P:R1:S1:F0013	18	0.901847196749	0.050102622042
ARBITRARY_LOCAL_CODEBOOK	FOLIO	F:ARBITRARY_LOCAL_CODEBOOK:CONTROL_P:R1:S1:F0014	48	5.074908731563	0.105727265241
ARBITRARY_LOCAL_CODEBOOK	FOLIO	F:ARBITRARY_LOCAL_CODEBOOK:CONTROL_P:R1:S1:F0015	55	2.677684002592	0.048685163683
ARBITRARY_LOCAL_CODEBOOK	FOLIO	F:ARBITRARY_LOCAL_CODEBOOK:CONTROL_P:R1:S1:F0016	43	0.768378935948	0.017869277580
ARBITRARY_LOCAL_CODEBOOK	FOLIO	F:ARBITRARY_LOCAL_CODEBOOK:CONTROL_P:R1:S1:F0017	18	2.421078441493	0.134504357861
ARBITRARY_LOCAL_CODEBOOK	FOLIO	F:ARBITRARY_LOCAL_CODEBOOK:CONTROL_P:R1:S1:F0018	60	2.641053418919	0.044017556982
ARBITRARY_LOCAL_CODEBOOK	FOLIO	F:ARBITRARY_LOCAL_CODEBOOK:CONTROL_P:R1:S1:F0019	17	3.556468402681	0.209204023687
ARBITRARY_LOCAL_CODEBOOK	FOLIO	F:ARBITRARY_LOCAL_CODEBOOK:CONTROL_P:R1:S1:F0029	52	2.752432745422	0.052931398950
ARBITRARY_LOCAL_CODEBOOK	FOLIO	F:ARBITRARY_LOCAL_CODEBOOK:CONTROL_P:R1:S1:F0030	24	4.445127594116	0.185213649755
ARBITRARY_LOCAL_CODEBOOK	FOLIO	F:ARBITRARY_LOCAL_CODEBOOK:CONTROL_P:R1:S1:F0031	46	4.524375950034	0.098355998914
ARBITRARY_LOCAL_CODEBOOK	FOLIO	F:ARBITRARY_LOCAL_CODEBOOK:CONTROL_P:R1:S1:F0032	27	3.086934937868	0.114330923625
ARBITRARY_LOCAL_CODEBOOK	FOLIO	F:ARBITRARY_LOCAL_CODEBOOK:CONTROL_P:R1:S1:F0033	4	0.140012433074	0.035003108268
ARBITRARY_LOCAL_CODEBOOK	FOLIO	F:ARBITRARY_LOCAL_CODEBOOK:CONTROL_P:R1:S1:F0034	52	6.195630749118	0.119146745175
ARBITRARY_LOCAL_CODEBOOK	FOLIO	F:ARBITRARY_LOCAL_CODEBOOK:CONTROL_P:R1:S1:F0035	69	9.856722392148	0.142851049162
ARBITRARY_LOCAL_CODEBOOK	FOLIO	F:ARBITRARY_LOCAL_CODEBOOK:CONTROL_P:R1:S1:F0036	74	8.121409469781	0.109748776619
ARBITRARY_LOCAL_CODEBOOK	FOLIO	F:ARBITRARY_LOCAL_CODEBOOK:CONTROL_P:R1:S1:F0037	47	5.482431120166	0.116647470642
ARBITRARY_LOCAL_CODEBOOK	FOLIO	F:ARBITRARY_LOCAL_CODEBOOK:CONTROL_P:R1:S1:F0038	33	1.148351373176	0.034798526460
ARBITRARY_LOCAL_CODEBOOK	FOLIO	F:ARBITRARY_LOCAL_CODEBOOK:CONTROL_P:R1:S1:F0039	46	2.443629033616	0.053122370296
ARBITRARY_LOCAL_CODEBOOK	FOLIO	F:ARBITRARY_LOCAL_CODEBOOK:CONTROL_P:R1:S1:F0040	33	1.275920718974	0.038664264211
ARBITRARY_LOCAL_CODEBOOK	FOLIO	F:ARBITRARY_LOCAL_CODEBOOK:CONTROL_P:R1:S1:F0064	83	4.989708562098	0.060116970628
ARBITRARY_LOCAL_CODEBOOK	FOLIO	F:ARBITRARY_LOCAL_CODEBOOK:CONTROL_P:R1:S1:F0065	26	2.284891833218	0.087880455124
ARBITRARY_LOCAL_CODEBOOK	FOLIO	F:ARBITRARY_LOCAL_CODEBOOK:CONTROL_P:R1:S1:F0066	25	1.304259348314	0.052170373933
ARBITRARY_LOCAL_CODEBOOK	FOLIO	F:ARBITRARY_LOCAL_CODEBOOK:CONTROL_P:R1:S1:F0067	28	3.095091758647	0.110538991380
ARBITRARY_LOCAL_CODEBOOK	FOLIO	F:ARBITRARY_LOCAL_CODEBOOK:CONTROL_P:R1:S1:F0068	40	1.564164564108	0.039104114103
ARBITRARY_LOCAL_CODEBOOK	FOLIO	F:ARBITRARY_LOCAL_CODEBOOK:CONTROL_P:R1:S1:F0069	51	5.263051520152	0.103197088630
ARBITRARY_LOCAL_CODEBOOK	FOLIO	F:ARBITRARY_LOCAL_CODEBOOK:CONTROL_P:R1:S1:F0070	29	1.263459369191	0.043567564455
ARBITRARY_LOCAL_CODEBOOK	FOLIO	F:ARBITRARY_LOCAL_CODEBOOK:CONTROL_P:R1:S1:F0071	68	5.447774082450	0.080114324742
ARBITRARY_LOCAL_CODEBOOK	FOLIO	F:ARBITRARY_LOCAL_CODEBOOK:CONTROL_P:R1:S1:F0072	55	2.399925222825	0.043635004051
ARBITRARY_LOCAL_CODEBOOK	FOLIO	F:ARBITRARY_LOCAL_CODEBOOK:CONTROL_P:R1:S1:F0073	94	13.955041990916	0.148457893520
ARBITRARY_LOCAL_CODEBOOK	FOLIO	F:ARBITRARY_LOCAL_CODEBOOK:CONTROL_P:R1:S1:F0074	63	5.202345296927	0.082576909475
ARBITRARY_LOCAL_CODEBOOK	FOLIO	F:ARBITRARY_LOCAL_CODEBOOK:CONTROL_P:R1:S2:F0000	11	0.288607933571	0.026237084870
ARBITRARY_LOCAL_CODEBOOK	FOLIO	F:ARBITRARY_LOCAL_CODEBOOK:CONTROL_P:R1:S2:F0001	68	11.791140961731	0.173399131790
ARBITRARY_LOCAL_CODEBOOK	FOLIO	F:ARBITRARY_LOCAL_CODEBOOK:CONTROL_P:R1:S2:F0002	101	5.091291046344	0.050408822241
ARBITRARY_LOCAL_CODEBOOK	FOLIO	F:ARBITRARY_LOCAL_CODEBOOK:CONTROL_P:R1:S2:F0003	21	0.008107221434	0.000386058164
ARBITRARY_LOCAL_CODEBOOK	FOLIO	F:ARBITRARY_LOCAL_CODEBOOK:CONTROL_P:R1:S2:F0004	59	3.710456040656	0.062889085435
ARBITRARY_LOCAL_CODEBOOK	FOLIO	F:ARBITRARY_LOCAL_CODEBOOK:CONTROL_P:R1:S2:F0005	45	3.656267701812	0.081250393374
ARBITRARY_LOCAL_CODEBOOK	FOLIO	F:ARBITRARY_LOCAL_CODEBOOK:CONTROL_P:R1:S2:F0006	26	0.930124418179	0.035774016084
ARBITRARY_LOCAL_CODEBOOK	FOLIO	F:ARBITRARY_LOCAL_CODEBOOK:CONTROL_P:R1:S2:F0007	63	5.327121964048	0.084557491493
ARBITRARY_LOCAL_CODEBOOK	FOLIO	F:ARBITRARY_LOCAL_CODEBOOK:CONTROL_P:R1:S2:F0008	32	1.724745949319	0.053898310916
ARBITRARY_LOCAL_CODEBOOK	FOLIO	F:ARBITRARY_LOCAL_CODEBOOK:CONTROL_P:R1:S2:F0052	55	2.484343869726	0.045169888540
ARBITRARY_LOCAL_CODEBOOK	FOLIO	F:ARBITRARY_LOCAL_CODEBOOK:CONTROL_P:R1:S2:F0053	17	1.025559568888	0.060327033464
ARBITRARY_LOCAL_CODEBOOK	FOLIO	F:ARBITRARY_LOCAL_CODEBOOK:CONTROL_P:R1:S2:F0054	21	0.547838384731	0.026087542130
ARBITRARY_LOCAL_CODEBOOK	FOLIO	F:ARBITRARY_LOCAL_CODEBOOK:CONTROL_P:R1:S2:F0055	27	2.163186841629	0.080118031171
ARBITRARY_LOCAL_CODEBOOK	FOLIO	F:ARBITRARY_LOCAL_CODEBOOK:CONTROL_P:R1:S2:F0056	60	5.475080959138	0.091251349319
ARBITRARY_LOCAL_CODEBOOK	FOLIO	F:ARBITRARY_LOCAL_CODEBOOK:CONTROL_P:R1:S2:F0057	62	12.143408395969	0.195861425741
ARBITRARY_LOCAL_CODEBOOK	FOLIO	F:ARBITRARY_LOCAL_CODEBOOK:CONTROL_P:R1:S2:F0058	70	3.001723534682	0.042881764781
ARBITRARY_LOCAL_CODEBOOK	FOLIO	F:ARBITRARY_LOCAL_CODEBOOK:CONTROL_P:R1:S2:F0059	45	4.048836265831	0.089974139241
ARBITRARY_LOCAL_CODEBOOK	FOLIO	F:ARBITRARY_LOCAL_CODEBOOK:CONTROL_P:R1:S2:F0060	44	3.093471484999	0.070306170114
ARBITRARY_LOCAL_CODEBOOK	FOLIO	F:ARBITRARY_LOCAL_CODEBOOK:CONTROL_P:R1:S2:F0061	44	7.613253453839	0.173028487587
ARBITRARY_LOCAL_CODEBOOK	FOLIO	F:ARBITRARY_LOCAL_CODEBOOK:CONTROL_P:R1:S2:F0062	62	9.204778198538	0.148464164493
ARBITRARY_LOCAL_CODEBOOK	FOLIO	F:ARBITRARY_LOCAL_CODEBOOK:CONTROL_P:R1:S2:F0063	22	0.737791075799	0.033535957991
ARBITRARY_LOCAL_CODEBOOK	FOLIO	F:ARBITRARY_LOCAL_CODEBOOK:CONTROL_P:R2:S1:F0020	73	7.423540260729	0.101692332339
ARBITRARY_LOCAL_CODEBOOK	FOLIO	F:ARBITRARY_LOCAL_CODEBOOK:CONTROL_P:R2:S1:F0021	63	1.977607765791	0.031390599457
ARBITRARY_LOCAL_CODEBOOK	FOLIO	F:ARBITRARY_LOCAL_CODEBOOK:CONTROL_P:R2:S1:F0022	11	0.189074661157	0.017188605560
ARBITRARY_LOCAL_CODEBOOK	FOLIO	F:ARBITRARY_LOCAL_CODEBOOK:CONTROL_P:R2:S1:F0023	42	3.342380587788	0.079580490185
ARBITRARY_LOCAL_CODEBOOK	FOLIO	F:ARBITRARY_LOCAL_CODEBOOK:CONTROL_P:R2:S1:F0024	14	1.141874468807	0.081562462058
ARBITRARY_LOCAL_CODEBOOK	FOLIO	F:ARBITRARY_LOCAL_CODEBOOK:CONTROL_P:R2:S1:F0025	71	5.432936122034	0.076520227071
ARBITRARY_LOCAL_CODEBOOK	FOLIO	F:ARBITRARY_LOCAL_CODEBOOK:CONTROL_P:R2:S1:F0026	32	0.729959337096	0.022811229284
ARBITRARY_LOCAL_CODEBOOK	FOLIO	F:ARBITRARY_LOCAL_CODEBOOK:CONTROL_P:R2:S1:F0027	63	1.340187630814	0.021272819537
ARBITRARY_LOCAL_CODEBOOK	FOLIO	F:ARBITRARY_LOCAL_CODEBOOK:CONTROL_P:R2:S1:F0028	85	5.122258595988	0.060261865835
ARBITRARY_LOCAL_CODEBOOK	FOLIO	F:ARBITRARY_LOCAL_CODEBOOK:CONTROL_P:R2:S1:F0124	37	9.816543583398	0.265311988740
ARBITRARY_LOCAL_CODEBOOK	FOLIO	F:ARBITRARY_LOCAL_CODEBOOK:CONTROL_P:R2:S1:F0125	53	3.445400008371	0.065007547328
ARBITRARY_LOCAL_CODEBOOK	FOLIO	F:ARBITRARY_LOCAL_CODEBOOK:CONTROL_P:R2:S1:F0126	58	9.384805834881	0.161806997153
ARBITRARY_LOCAL_CODEBOOK	FOLIO	F:ARBITRARY_LOCAL_CODEBOOK:CONTROL_P:R2:S1:F0127	48	8.326450870269	0.173467726464
ARBITRARY_LOCAL_CODEBOOK	FOLIO	F:ARBITRARY_LOCAL_CODEBOOK:CONTROL_P:R2:S1:F0128	53	4.615086354153	0.087077101022
ARBITRARY_LOCAL_CODEBOOK	FOLIO	F:ARBITRARY_LOCAL_CODEBOOK:CONTROL_P:R2:S1:F0129	25	0.245279593154	0.009811183726
ARBITRARY_LOCAL_CODEBOOK	FOLIO	F:ARBITRARY_LOCAL_CODEBOOK:CONTROL_P:R2:S1:F0130	78	5.394701135868	0.069162835075
ARBITRARY_LOCAL_CODEBOOK	FOLIO	F:ARBITRARY_LOCAL_CODEBOOK:CONTROL_P:R2:S1:F0131	43	5.837215176627	0.135749190154
ARBITRARY_LOCAL_CODEBOOK	FOLIO	F:ARBITRARY_LOCAL_CODEBOOK:CONTROL_P:R2:S2:F0041	40	1.187896635705	0.029697415893
ARBITRARY_LOCAL_CODEBOOK	FOLIO	F:ARBITRARY_LOCAL_CODEBOOK:CONTROL_P:R2:S2:F0042	42	1.709512531800	0.040702679329
ARBITRARY_LOCAL_CODEBOOK	FOLIO	F:ARBITRARY_LOCAL_CODEBOOK:CONTROL_P:R2:S2:F0043	60	4.659086553177	0.077651442553
ARBITRARY_LOCAL_CODEBOOK	FOLIO	F:ARBITRARY_LOCAL_CODEBOOK:CONTROL_P:R2:S2:F0044	37	1.906156964582	0.051517755800
ARBITRARY_LOCAL_CODEBOOK	FOLIO	F:ARBITRARY_LOCAL_CODEBOOK:CONTROL_P:R2:S2:F0045	45	7.713907842463	0.171420174277
ARBITRARY_LOCAL_CODEBOOK	FOLIO	F:ARBITRARY_LOCAL_CODEBOOK:CONTROL_P:R2:S2:F0046	55	6.144504308039	0.111718260146
ARBITRARY_LOCAL_CODEBOOK	FOLIO	F:ARBITRARY_LOCAL_CODEBOOK:CONTROL_P:R2:S2:F0047	36	4.368087541110	0.121335765031
ARBITRARY_LOCAL_CODEBOOK	FOLIO	F:ARBITRARY_LOCAL_CODEBOOK:CONTROL_P:R2:S2:F0048	81	11.780671941811	0.145440394343
ARBITRARY_LOCAL_CODEBOOK	FOLIO	F:ARBITRARY_LOCAL_CODEBOOK:CONTROL_P:R2:S2:F0049	46	2.120510682187	0.046098058308
ARBITRARY_LOCAL_CODEBOOK	FOLIO	F:ARBITRARY_LOCAL_CODEBOOK:CONTROL_P:R2:S2:F0050	8	0.694032916046	0.086754114506
ARBITRARY_LOCAL_CODEBOOK	FOLIO	F:ARBITRARY_LOCAL_CODEBOOK:CONTROL_P:R2:S2:F0051	40	1.001223986691	0.025030599667
ARBITRARY_LOCAL_CODEBOOK	FOLIO	F:ARBITRARY_LOCAL_CODEBOOK:CONTROL_P:R2:S2:F0089	32	0.943118186759	0.029472443336
ARBITRARY_LOCAL_CODEBOOK	FOLIO	F:ARBITRARY_LOCAL_CODEBOOK:CONTROL_P:R2:S2:F0090	34	5.213155382104	0.153328099474
ARBITRARY_LOCAL_CODEBOOK	FOLIO	F:ARBITRARY_LOCAL_CODEBOOK:CONTROL_P:R2:S2:F0091	27	1.146537541192	0.042464353377
ARBITRARY_LOCAL_CODEBOOK	FOLIO	F:ARBITRARY_LOCAL_CODEBOOK:CONTROL_P:R2:S2:F0092	23	0.486368255546	0.021146445893
