feature	expanded	generated_map	generated_sampled	real_diplomatic	map_gap_fraction_closed	sampled_gap_fraction_closed	attribution	posthoc_semantic_interpretation
ARCH:character_entropy	4.211767892700605	4.2908878920597395	4.286835914120859	4.289155075386224	1.0223915203187401	0.9700317134584558	ABBREVIATION_SUFFICIENT	NONE
ARCH:conditional_bigram_entropy	3.1731570925972687	3.2653660077594737	3.2691913912167876	3.268459992418004	0.9675352516623329	1.0076744653117542	ABBREVIATION_SUFFICIENT	NONE
ARCH:cross_space_excess_mi	0.6165468338047193	0.7315353978542942	0.6753574652404531	0.6964776416549134	1.4386012995775777	0.7357692611584309	ABBREVIATION_SUFFICIENT	NONE
ARCH:group_entropy	9.555183888505715	9.508482763716826	9.807029356410304	9.79016403976574	-0.19874497713302777	1.071773367044526	NOT_GENERATED_BY_ABBREVIATION	NONE
ARCH:hpr2_complete_rectangles	1601.0	1456.0	2715.0	2940.0	-0.10828976848394324	0.8319641523525019	NOT_GENERATED_BY_ABBREVIATION	NONE
ARCH:hpr2_left_right_log2_ratio	1.6361073815844522	1.6077521612604706	1.8343434580142957	1.7451324821597671	-0.2600797447042368	1.818260890233266	NOT_GENERATED_BY_ABBREVIATION	NONE
ARCH:line_close_compiler_js	0.06808740399533535	0.06325349485140433	0.06872310846859364	0.07411309375735682	-0.8022167311696041	0.10549903801304084	NOT_GENERATED_BY_ABBREVIATION	NONE
ARCH:line_close_exact_js	0.3821690631403011	0.38165986722063894	0.39415120846969504	0.396566148953349	-0.03536798531829704	0.8322618538909211	NOT_GENERATED_BY_ABBREVIATION	NONE
ARCH:line_open_compiler_js	0.08269944099222176	0.05360629612959772	0.07111830502658859	0.06972773888229863	2.242816294738089	0.8928000248150787	ABBREVIATION_SUFFICIENT	NONE
ARCH:line_open_exact_js	0.3576963551709251	0.35312366242193305	0.3650576020729351	0.3656212935045496	-0.5770004202544603	0.9288711901740827	NOT_GENERATED_BY_ABBREVIATION	NONE
ARCH:line_reset_contrast	-0.002945284495649741	-0.0028170862664509072	-0.002485548624738306	-0.002565601966720351	0.33764584733545927	1.2108428381147156	PARTIAL_ABBREVIATION_EFFECT	NONE
ARCH:mean_group_length	4.940937577306836	4.345663487351456	4.373223660702015	4.353799602356541	1.0138572454043255	0.9669173870977797	ABBREVIATION_SUFFICIENT	NONE
ARCH:page_host_cross_record_occurrence_fraction	0.9813684798841886	0.9807775120713192	0.9763154760268639	0.9794673043621671	0.31084337349399827	2.6578313253012658	PARTIAL_ABBREVIATION_EFFECT	NONE
ARCH:page_host_reused_occurrence_fraction	0.9675036420109397	0.9668691533126266	0.9616787150802159	0.9649061323218163	0.24426807760139424	2.242504409171087	PARTIAL_ABBREVIATION_EFFECT	NONE
GDT003:ap_gain_over_best_string	-0.03024193548387097	-0.009626653273062113	0.005473053671242199	-0.012690448282791554	1.1745604218394108	2.0348696806112647	ABBREVIATION_SUFFICIENT	NONE
GDT003:compatible_pair_density	0.0011097629546328903	0.0016332209233747184	0.0016403271604239964	0.0014198422960878274	1.6881420293454175	1.7110595091618235	ABBREVIATION_SUFFICIENT	NONE
GDT003:heldout_precision	0.007246376811594203	0.0044444444444444444	0.010619469026548672	0.01652892561983471	-0.3018494623655914	0.3633799600342563	NOT_GENERATED_BY_ABBREVIATION	NONE
GDT003:left_right_log2_support_ratio	0.5565527535343137	0.5033056084941315	0.7654553760112226	0.7194967951964519	-0.32678178653865225	1.282051312499447	NOT_GENERATED_BY_ABBREVIATION	NONE
GDT003:mean_discovered_operations	106.58333333333333	105.41666666666667	172.08333333333334	181.66666666666666	-0.015538290788013193	0.8723640399556051	NOT_GENERATED_BY_ABBREVIATION	NONE
GDT003:rectangle_completion_rate	0.41106719367588934	0.39119804400978	0.4519317160826595	0.5212669683257919	-0.18030118236840637	0.37082219574943814	NOT_GENERATED_BY_ABBREVIATION	NONE
GDT003:replace_fraction	0.5222830336200156	0.5517786561264822	0.6290556900726392	0.6233944954128441	0.29171393612033286	1.055989643106877	PARTIAL_ABBREVIATION_EFFECT	NONE
GDT003:structural_distance_to_voynich	0.364732188901879	0.39469143496238607	0.34465967771782774	0.4208331902168999	0.5340233749533017	-0.35779238718644507	NOT_GENERATED_BY_ABBREVIATION	NONE
RETRIEVAL:COMPILER_SIGNATURE:MRR	0.18549805338503272	0.18632389136882205	0.1383797905493531	0.16265747961392552	-0.036156621635923585	2.0629194042088	NOT_GENERATED_BY_ABBREVIATION	NONE
RETRIEVAL:PAGE_HOST_CHAR3:MRR	0.5940184979891769	0.5904041851652159	0.5570495422675182	0.5692323359055941	0.14581978491761005	1.4915159352623262	PARTIAL_ABBREVIATION_EFFECT	NONE
RETRIEVAL:RAW_CHAR3:MRR	0.6014536739349625	0.6020357750731957	0.568007114468704	0.5804604383307382	-0.02772803341072746	1.593206502171031	NOT_GENERATED_BY_ABBREVIATION	NONE
