physical_folio	events	s_events	line_start_coefficient	gain_bits	gain_bits_per_event
f1	1	0	0.900176288732	0.019973109404	0.019973109404
f10	3	0	0.896573722227	0.091982451147	0.030660817049
f102	3	1	0.912575745125	-0.187369362269	-0.062456454090
f103	2	0	0.898142733583	0.060822872831	0.030411436416
f104	3	0	0.895804032414	0.108171993414	0.036057331138
f105	5	0	0.893942252123	0.142162385070	0.028432477014
f106	6	0	0.910084080910	-0.166214346727	-0.027702391121
f107	11	0	0.901230433251	0.013518807068	0.001228982461
f108	2	0	0.898260455882	0.058151009065	0.029075504533
f111	7	2	0.829659613301	1.583205594566	0.226172227795
f112	6	0	0.907964609533	-0.137495899738	-0.022915983290
f113	8	1	0.880564131183	0.574644786950	0.071830598369
f114	21	1	0.899501042376	0.105400364448	0.005019064974
f115	12	2	0.945820931042	-0.821190733507	-0.068432561126
f116	1	1	0.919370457407	-0.323696828154	-0.323696828154
f14	1	1	0.864481106817	0.847742977870	0.847742977870
f15	5	0	0.902551408229	-0.016685515909	-0.003337103182
f16	3	0	0.898032138507	0.060938573703	0.020312857901
f17	1	0	0.900176288732	0.019973109404	0.019973109404
f2	3	0	0.897615929469	0.069477877058	0.023159292353
f20	7	1	0.918156186318	-0.294712703346	-0.042101814764
f21	4	0	0.896544973692	0.089843475137	0.022460868784
f22	1	0	0.899962569585	0.024477403582	0.024477403582
f23	1	0	0.899140105674	0.042318491904	0.042318491904
f24	1	0	0.899962569585	0.024477403582	0.024477403582
f26	1	0	0.900176288732	0.019973109404	0.019973109404
f27	1	0	0.899348992594	0.036720555833	0.036720555833
f28	4	0	0.893691918035	0.151626169156	0.037906542289
f29	2	0	0.898902670263	0.044477666102	0.022238833051
f3	2	0	0.898677611910	0.049449810317	0.024724905159
f32	1	0	0.899348992594	0.036720555833	0.036720555833
f34	4	0	0.895287389092	0.116089119524	0.029022279881
f35	3	1	0.871169588645	0.736412486235	0.245470828745
f36	1	1	0.869417362059	0.762329527470	0.762329527470
f37	2	1	0.866858737994	0.809810775858	0.404905387929
f38	3	0	0.897006899542	0.082769796725	0.027589932242
f39	1	0	0.907293722982	-0.119517980020	-0.119517980020
f4	1	1	0.869417362059	0.762329527470	0.762329527470
f40	4	0	0.901736859961	0.013903624271	0.003475906068
f42	2	0	0.898330163843	0.056307537861	0.028153768931
f43	8	0	0.906344174381	-0.086736425962	-0.010842053245
f44	1	0	0.899398397448	0.036122423925	0.036122423925
f45	3	0	0.895102087941	0.123522219106	0.041174073035
f46	1	0	0.899398397448	0.036122423925	0.036122423925
f47	4	2	0.941756453285	-0.740259538523	-0.185064884631
f48	4	0	0.895342622366	0.114428838517	0.028607209629
f49	3	0	0.897615929469	0.069477877058	0.023159292353
f5	1	0	0.900176288732	0.019973109404	0.019973109404
f50	2	0	0.898544637400	0.051784397025	0.025892198513
f51	3	0	0.897833519345	0.064815000808	0.021605000269
f52	1	0	0.899962569585	0.024477403582	0.024477403582
f53	1	0	0.899962569585	0.024477403582	0.024477403582
f55	3	0	0.896000477424	0.103698800607	0.034566266869
f58	6	1	0.858987883145	0.943706399943	0.157284399991
f6	1	0	0.899962569585	0.024477403582	0.024477403582
f66	3	0	0.896439566855	0.093195710606	0.031065236869
f7	3	0	0.897615929469	0.069477877058	0.023159292353
f75	8	0	0.904147839576	-0.032425840273	-0.004053230034
f76	5	0	0.908011547603	-0.135345177925	-0.027069035585
f77	8	2	0.856606667078	1.184845631665	0.148105703958
f78	10	2	0.842583131791	1.384244585251	0.138424458525
f79	6	0	0.890208926753	0.220562530753	0.036760421792
f8	1	1	0.868348904703	0.783971426118	0.783971426118
f80	15	4	0.811560440203	2.024334387197	0.134955625813
f81	9	1	0.929099652444	-0.504619495049	-0.056068832783
f82	11	1	0.924161168538	-0.419204537245	-0.038109503386
f83	10	3	0.819779276316	1.937612664452	0.193761266445
f85	7	1	0.908189085877	-0.088091047018	-0.012584435288
f86	14	0	0.914375245182	-0.254341735307	-0.018167266808
f87	1	1	0.868729550822	0.775874231290	0.775874231290
f88	2	0	0.899108914951	0.040282839656	0.020141419828
f89	5	0	0.895242991107	0.115384589838	0.023076917968
f9	6	2	0.889607781988	0.441332958428	0.073555493071
f93	10	0	0.897519564348	0.082903232369	0.008290323237
f94	1	0	0.907837115565	-0.116528185432	-0.116528185432
f95	12	0	0.891574543080	0.204497083616	0.017041423635
f96	2	0	0.898902670263	0.044477666102	0.022238833051
f99	3	0	0.897833519345	0.064815000808	0.021605000269
