from_state	to_state	observed	within_line_shuffle_expected	excess	log2_enrichment	permutations	local_p	adjusted_p	claim_state
AL_STATE	Q_OUTER_STATE	19	62.690329115329	-43.690329115329	-1.696229655868	2000	0.000499750125	0.066466766617	ORDER_EFFECT_WITHIN_LINE_MULTISET_CONTROL
AR_REFERENCE	Q_OUTER_STATE	20	61.262581862582	-41.262581862582	-1.591109153149	2000	0.000499750125	0.066466766617	ORDER_EFFECT_WITHIN_LINE_MULTISET_CONTROL
AR_REFERENCE	ENTRY_STATE	24	56.923010323010	-32.923010323010	-1.228847214620	2000	0.000499750125	0.066466766617	ORDER_EFFECT_WITHIN_LINE_MULTISET_CONTROL
ENTRY_STATE	Q_OUTER_STATE	56	95.868295593296	-39.868295593296	-0.770307721733	2000	0.000499750125	0.066466766617	ORDER_EFFECT_WITHIN_LINE_MULTISET_CONTROL
DY_RESOLUTION	ENTRY_STATE	88	141.073615273615	-53.073615273615	-0.677803058638	2000	0.000499750125	0.066466766617	ORDER_EFFECT_WITHIN_LINE_MULTISET_CONTROL
DY_RESOLUTION	Q_OUTER_STATE	354	223.691810966811	130.308189033189	0.661052045545	2000	0.000499750125	0.066466766617	ORDER_EFFECT_WITHIN_LINE_MULTISET_CONTROL
CARRIER_STATE	Q_OUTER_STATE	297	197.849164724165	99.150835275835	0.584847346313	2000	0.000499750125	0.066466766617	ORDER_EFFECT_WITHIN_LINE_MULTISET_CONTROL
Q_OUTER_STATE	CARRIER_STATE	266	197.849164724165	68.150835275835	0.426093210877	2000	0.000499750125	0.066466766617	ORDER_EFFECT_WITHIN_LINE_MULTISET_CONTROL
OTHER	ENTRY_STATE	186	245.790435952936	-59.790435952936	-0.401184975143	2000	0.000499750125	0.066466766617	ORDER_EFFECT_WITHIN_LINE_MULTISET_CONTROL
OTHER	Q_OUTER_STATE	164	211.396314796315	-47.396314796315	-0.365270913276	2000	0.000499750125	0.066466766617	ORDER_EFFECT_WITHIN_LINE_MULTISET_CONTROL
ENTRY_STATE	CARRIER_STATE	298	231.878660228660	66.121339771340	0.361253342076	2000	0.000499750125	0.066466766617	ORDER_EFFECT_WITHIN_LINE_MULTISET_CONTROL
CARRIER_STATE	ENTRY_STATE	183	231.878660228660	-48.878660228660	-0.340697526346	2000	0.000499750125	0.066466766617	ORDER_EFFECT_WITHIN_LINE_MULTISET_CONTROL
OL_STATE	CARRIER_STATE	342	270.499900099900	71.500099900100	0.337811668322	2000	0.000499750125	0.066466766617	ORDER_EFFECT_WITHIN_LINE_MULTISET_CONTROL
OTHER	AL_STATE	184	148.784833222334	35.215166777666	0.305553215759	2000	0.000499750125	0.066466766617	ORDER_EFFECT_WITHIN_LINE_MULTISET_CONTROL
DY_RESOLUTION	OTHER	290	358.278613053613	-68.278613053613	-0.304555729523	2000	0.000499750125	0.066466766617	ORDER_EFFECT_WITHIN_LINE_MULTISET_CONTROL
DY_RESOLUTION	CARRIER_STATE	270	325.734990009990	-55.734990009990	-0.270282931121	2000	0.000499750125	0.066466766617	ORDER_EFFECT_WITHIN_LINE_MULTISET_CONTROL
DY_RESOLUTION	DY_RESOLUTION	737	612.668259518259	124.331740481741	0.266360031134	2000	0.000499750125	0.066466766617	ORDER_EFFECT_WITHIN_LINE_MULTISET_CONTROL
