edition	k	model	held_folio	pseudo_gain_bits	counterexample
ZL3b	2	OPEN_WRAPPER7	f104	-0.156077036009	WEAKEST_HELD_FOLIO
ZL3b	2	OPEN_WRAPPER7	f112	-0.019430538514	WEAKEST_HELD_FOLIO
ZL3b	2	OPEN_COMPILER12	f104	-0.197802435758	WEAKEST_HELD_FOLIO
ZL3b	2	OPEN_COMPILER12	f112	-0.053472152345	WEAKEST_HELD_FOLIO
ZL3b	2	OPEN_EDGE29	f104	-0.118321174725	WEAKEST_HELD_FOLIO
ZL3b	2	OPEN_EDGE29	f115	-0.041111095933	WEAKEST_HELD_FOLIO
ZL3b	2	RAW_OPEN_CHAR3_HASH32	f104	-0.293631524359	WEAKEST_HELD_FOLIO
ZL3b	2	RAW_OPEN_CHAR3_HASH32	f105	-0.247298265209	WEAKEST_HELD_FOLIO
ZL3b	3	OPEN_WRAPPER7	f104	-0.194901700668	WEAKEST_HELD_FOLIO
ZL3b	3	OPEN_WRAPPER7	f112	0.020722357560	WEAKEST_HELD_FOLIO
ZL3b	3	OPEN_COMPILER12	f104	-0.220326945325	WEAKEST_HELD_FOLIO
ZL3b	3	OPEN_COMPILER12	f107	-0.001800621315	WEAKEST_HELD_FOLIO
ZL3b	3	OPEN_EDGE29	f104	-0.044160411616	WEAKEST_HELD_FOLIO
ZL3b	3	OPEN_EDGE29	f115	-0.039980706600	WEAKEST_HELD_FOLIO
ZL3b	3	RAW_OPEN_CHAR3_HASH32	f104	-0.608658080288	WEAKEST_HELD_FOLIO
ZL3b	3	RAW_OPEN_CHAR3_HASH32	f105	-0.170613558956	WEAKEST_HELD_FOLIO
ZL3b	4	OPEN_WRAPPER7	f104	-0.148551661805	WEAKEST_HELD_FOLIO
ZL3b	4	OPEN_WRAPPER7	f115	-0.110719236071	WEAKEST_HELD_FOLIO
ZL3b	4	OPEN_COMPILER12	f115	-0.137845050943	WEAKEST_HELD_FOLIO
ZL3b	4	OPEN_COMPILER12	f104	-0.127707326651	WEAKEST_HELD_FOLIO
ZL3b	4	OPEN_EDGE29	f113	-0.169376055924	WEAKEST_HELD_FOLIO
ZL3b	4	OPEN_EDGE29	f115	-0.134743714300	WEAKEST_HELD_FOLIO
ZL3b	4	RAW_OPEN_CHAR3_HASH32	f104	-0.242625276122	WEAKEST_HELD_FOLIO
ZL3b	4	RAW_OPEN_CHAR3_HASH32	f113	-0.058848095066	WEAKEST_HELD_FOLIO
ZL3b	5	OPEN_WRAPPER7	f115	0.041186360600	WEAKEST_HELD_FOLIO
ZL3b	5	OPEN_WRAPPER7	f112	0.069692519630	WEAKEST_HELD_FOLIO
ZL3b	5	OPEN_COMPILER12	f113	-0.099700608068	WEAKEST_HELD_FOLIO
ZL3b	5	OPEN_COMPILER12	f112	0.071600375814	WEAKEST_HELD_FOLIO
ZL3b	5	OPEN_EDGE29	f104	-0.215550684564	WEAKEST_HELD_FOLIO
ZL3b	5	OPEN_EDGE29	f106	-0.073888800275	WEAKEST_HELD_FOLIO
ZL3b	5	RAW_OPEN_CHAR3_HASH32	f104	-0.307933010676	WEAKEST_HELD_FOLIO
ZL3b	5	RAW_OPEN_CHAR3_HASH32	f114	-0.175426808376	WEAKEST_HELD_FOLIO
ZL3b	6	OPEN_WRAPPER7	f115	-0.046020679165	WEAKEST_HELD_FOLIO
ZL3b	6	OPEN_WRAPPER7	f112	0.005559323611	WEAKEST_HELD_FOLIO
ZL3b	6	OPEN_COMPILER12	f115	-0.039687051944	WEAKEST_HELD_FOLIO
ZL3b	6	OPEN_COMPILER12	f112	-0.038828238620	WEAKEST_HELD_FOLIO
ZL3b	6	OPEN_EDGE29	f105	-0.116369513117	WEAKEST_HELD_FOLIO
ZL3b	6	OPEN_EDGE29	f113	-0.073278862698	WEAKEST_HELD_FOLIO
ZL3b	6	RAW_OPEN_CHAR3_HASH32	f105	-0.044797308562	WEAKEST_HELD_FOLIO
ZL3b	6	RAW_OPEN_CHAR3_HASH32	f114	0.067472714738	WEAKEST_HELD_FOLIO
IT2a	2	OPEN_WRAPPER7	f104	-0.284356223047	WEAKEST_HELD_FOLIO
IT2a	2	OPEN_WRAPPER7	f115	0.007731275938	WEAKEST_HELD_FOLIO
IT2a	2	OPEN_COMPILER12	f104	-0.057138620649	WEAKEST_HELD_FOLIO
IT2a	2	OPEN_COMPILER12	f115	-0.054023165205	WEAKEST_HELD_FOLIO
IT2a	2	OPEN_EDGE29	f112	0.036584183166	WEAKEST_HELD_FOLIO
IT2a	2	OPEN_EDGE29	f105	0.069380715119	WEAKEST_HELD_FOLIO
IT2a	2	RAW_OPEN_CHAR3_HASH32	f105	-0.208132599037	WEAKEST_HELD_FOLIO
IT2a	2	RAW_OPEN_CHAR3_HASH32	f113	-0.151639930353	WEAKEST_HELD_FOLIO
IT2a	3	OPEN_WRAPPER7	f104	-0.046865223507	WEAKEST_HELD_FOLIO
IT2a	3	OPEN_WRAPPER7	f112	0.023258530201	WEAKEST_HELD_FOLIO
IT2a	3	OPEN_COMPILER12	f112	-0.005364919304	WEAKEST_HELD_FOLIO
IT2a	3	OPEN_COMPILER12	f104	0.066928656640	WEAKEST_HELD_FOLIO
IT2a	3	OPEN_EDGE29	f106	-0.068296847558	WEAKEST_HELD_FOLIO
IT2a	3	OPEN_EDGE29	f105	0.107901449707	WEAKEST_HELD_FOLIO
IT2a	3	RAW_OPEN_CHAR3_HASH32	f105	-0.213700702738	WEAKEST_HELD_FOLIO
IT2a	3	RAW_OPEN_CHAR3_HASH32	f112	-0.050934663497	WEAKEST_HELD_FOLIO
IT2a	4	OPEN_WRAPPER7	f104	-0.188761918336	WEAKEST_HELD_FOLIO
IT2a	4	OPEN_WRAPPER7	f115	0.003751091900	WEAKEST_HELD_FOLIO
IT2a	4	OPEN_COMPILER12	f104	-0.099925224106	WEAKEST_HELD_FOLIO
IT2a	4	OPEN_COMPILER12	f115	-0.000667787278	WEAKEST_HELD_FOLIO
IT2a	4	OPEN_EDGE29	f115	0.059317113111	WEAKEST_HELD_FOLIO
IT2a	4	OPEN_EDGE29	f105	0.063393324181	WEAKEST_HELD_FOLIO
IT2a	4	RAW_OPEN_CHAR3_HASH32	f104	-0.399205988587	WEAKEST_HELD_FOLIO
IT2a	4	RAW_OPEN_CHAR3_HASH32	f105	-0.325819754350	WEAKEST_HELD_FOLIO
IT2a	5	OPEN_WRAPPER7	f115	-0.130449565545	WEAKEST_HELD_FOLIO
IT2a	5	OPEN_WRAPPER7	f104	-0.059511708072	WEAKEST_HELD_FOLIO
IT2a	5	OPEN_COMPILER12	f115	-0.156311947511	WEAKEST_HELD_FOLIO
IT2a	5	OPEN_COMPILER12	f105	0.008579742870	WEAKEST_HELD_FOLIO
IT2a	5	OPEN_EDGE29	f105	-0.044863787028	WEAKEST_HELD_FOLIO
IT2a	5	OPEN_EDGE29	f104	-0.024396836064	WEAKEST_HELD_FOLIO
IT2a	5	RAW_OPEN_CHAR3_HASH32	f104	-0.332815211337	WEAKEST_HELD_FOLIO
IT2a	5	RAW_OPEN_CHAR3_HASH32	f107	-0.070884690154	WEAKEST_HELD_FOLIO
IT2a	6	OPEN_WRAPPER7	f113	-0.001607688853	WEAKEST_HELD_FOLIO
IT2a	6	OPEN_WRAPPER7	f104	0.021374425656	WEAKEST_HELD_FOLIO
IT2a	6	OPEN_COMPILER12	f113	0.025500141853	WEAKEST_HELD_FOLIO
IT2a	6	OPEN_COMPILER12	f105	0.066986524043	WEAKEST_HELD_FOLIO
IT2a	6	OPEN_EDGE29	f106	-0.116774933215	WEAKEST_HELD_FOLIO
IT2a	6	OPEN_EDGE29	f107	-0.098196537493	WEAKEST_HELD_FOLIO
IT2a	6	RAW_OPEN_CHAR3_HASH32	f104	-0.334520317024	WEAKEST_HELD_FOLIO
IT2a	6	RAW_OPEN_CHAR3_HASH32	f106	-0.131793682826	WEAKEST_HELD_FOLIO
RF1b	2	OPEN_WRAPPER7	f104	-0.016895197687	WEAKEST_HELD_FOLIO
RF1b	2	OPEN_WRAPPER7	f112	-0.014805062894	WEAKEST_HELD_FOLIO
RF1b	2	OPEN_COMPILER12	f112	-0.053958849857	WEAKEST_HELD_FOLIO
RF1b	2	OPEN_COMPILER12	f115	0.022153678974	WEAKEST_HELD_FOLIO
RF1b	2	OPEN_EDGE29	f115	-0.081744730763	WEAKEST_HELD_FOLIO
RF1b	2	OPEN_EDGE29	f104	0.004321275962	WEAKEST_HELD_FOLIO
RF1b	2	RAW_OPEN_CHAR3_HASH32	f105	-0.237563325512	WEAKEST_HELD_FOLIO
RF1b	2	RAW_OPEN_CHAR3_HASH32	f112	-0.007334266825	WEAKEST_HELD_FOLIO
RF1b	3	OPEN_WRAPPER7	f112	-0.000143650186	WEAKEST_HELD_FOLIO
RF1b	3	OPEN_WRAPPER7	f104	0.004241766570	WEAKEST_HELD_FOLIO
RF1b	3	OPEN_COMPILER12	f112	-0.028840569257	WEAKEST_HELD_FOLIO
RF1b	3	OPEN_COMPILER12	f107	0.036580400720	WEAKEST_HELD_FOLIO
RF1b	3	OPEN_EDGE29	f115	-0.034095727113	WEAKEST_HELD_FOLIO
RF1b	3	OPEN_EDGE29	f104	0.028735821689	WEAKEST_HELD_FOLIO
RF1b	3	RAW_OPEN_CHAR3_HASH32	f105	-0.101217645681	WEAKEST_HELD_FOLIO
RF1b	3	RAW_OPEN_CHAR3_HASH32	f114	0.021978752722	WEAKEST_HELD_FOLIO
RF1b	4	OPEN_WRAPPER7	f104	-0.057065008885	WEAKEST_HELD_FOLIO
RF1b	4	OPEN_WRAPPER7	f115	0.003196973382	WEAKEST_HELD_FOLIO
RF1b	4	OPEN_COMPILER12	f104	-0.057959121675	WEAKEST_HELD_FOLIO
RF1b	4	OPEN_COMPILER12	f115	0.023101065210	WEAKEST_HELD_FOLIO
RF1b	4	OPEN_EDGE29	f115	-0.163430256455	WEAKEST_HELD_FOLIO
RF1b	4	OPEN_EDGE29	f105	-0.159715282137	WEAKEST_HELD_FOLIO
RF1b	4	RAW_OPEN_CHAR3_HASH32	f105	-0.125377675923	WEAKEST_HELD_FOLIO
RF1b	4	RAW_OPEN_CHAR3_HASH32	f107	-0.072875745665	WEAKEST_HELD_FOLIO
RF1b	5	OPEN_WRAPPER7	f114	-0.019066616385	WEAKEST_HELD_FOLIO
RF1b	5	OPEN_WRAPPER7	f107	0.049796905748	WEAKEST_HELD_FOLIO
RF1b	5	OPEN_COMPILER12	f113	-0.048287734761	WEAKEST_HELD_FOLIO
RF1b	5	OPEN_COMPILER12	f114	-0.028852983424	WEAKEST_HELD_FOLIO
RF1b	5	OPEN_EDGE29	f104	-0.314269484360	WEAKEST_HELD_FOLIO
RF1b	5	OPEN_EDGE29	f112	-0.199734981133	WEAKEST_HELD_FOLIO
RF1b	5	RAW_OPEN_CHAR3_HASH32	f113	-0.198331398525	WEAKEST_HELD_FOLIO
RF1b	5	RAW_OPEN_CHAR3_HASH32	f114	-0.170145890365	WEAKEST_HELD_FOLIO
RF1b	6	OPEN_WRAPPER7	f114	-0.026602408824	WEAKEST_HELD_FOLIO
RF1b	6	OPEN_WRAPPER7	f113	-0.007065788522	WEAKEST_HELD_FOLIO
RF1b	6	OPEN_COMPILER12	f113	-0.120200841338	WEAKEST_HELD_FOLIO
RF1b	6	OPEN_COMPILER12	f114	-0.014227964432	WEAKEST_HELD_FOLIO
RF1b	6	OPEN_EDGE29	f115	-0.047333929091	WEAKEST_HELD_FOLIO
RF1b	6	OPEN_EDGE29	f112	-0.041163005222	WEAKEST_HELD_FOLIO
RF1b	6	RAW_OPEN_CHAR3_HASH32	f113	-0.327724426465	WEAKEST_HELD_FOLIO
RF1b	6	RAW_OPEN_CHAR3_HASH32	f115	-0.200251106605	WEAKEST_HELD_FOLIO
