relation_id	relation_class	component	source_page	target_page	candidate_scope	representation	candidate_pages	similarity	true_target_rank	inclusive_candidate_tail	top_six	source_standardized_similarity
MHI002	WHOLE_PLANT_SIMILARITY	WHOLE_PLANT	f17v	f96v	PRIMARY_CURRIER_HAND	PAGE_HOST_IDENTITY	93	0.0865384615385	78	0.838709677419	0	-1.16169495563
MHI002	WHOLE_PLANT_SIMILARITY	WHOLE_PLANT	f17v	f96v	PROFILE_MATCHED_SENSITIVITY	PAGE_HOST_IDENTITY	82	0.0865384615385	71	0.865853658537	0	NOT_COMPARABLE
MHI002	WHOLE_PLANT_SIMILARITY	WHOLE_PLANT	f17v	f96v	PRIMARY_CURRIER_HAND	PAGE_HOST_CHAR3	93	0.20245398773	57	0.612903225806	0	-0.22172236788
MHI002	WHOLE_PLANT_SIMILARITY	WHOLE_PLANT	f17v	f96v	PROFILE_MATCHED_SENSITIVITY	PAGE_HOST_CHAR3	82	0.20245398773	52	0.634146341463	0	NOT_COMPARABLE
MHI002	WHOLE_PLANT_SIMILARITY	WHOLE_PLANT	f17v	f96v	PRIMARY_CURRIER_HAND	RAW_CHAR3	93	0.166315789474	79	0.849462365591	0	-1.08719494832
MHI002	WHOLE_PLANT_SIMILARITY	WHOLE_PLANT	f17v	f96v	PROFILE_MATCHED_SENSITIVITY	RAW_CHAR3	82	0.166315789474	71	0.865853658537	0	NOT_COMPARABLE
MHI002	WHOLE_PLANT_SIMILARITY	WHOLE_PLANT	f17v	f96v	PRIMARY_CURRIER_HAND	COMPILER_SIGNATURE	93	0.215053763441	74	0.806451612903	0	-0.881042941137
MHI002	WHOLE_PLANT_SIMILARITY	WHOLE_PLANT	f17v	f96v	PROFILE_MATCHED_SENSITIVITY	COMPILER_SIGNATURE	82	0.215053763441	68	0.841463414634	0	NOT_COMPARABLE
MHI003	WHOLE_PLANT_SIMILARITY	WHOLE_PLANT	f44r	f1v	PRIMARY_CURRIER_HAND	PAGE_HOST_IDENTITY	93	0.0862068965517	61	0.655913978495	0	-0.397360593998
MHI003	WHOLE_PLANT_SIMILARITY	WHOLE_PLANT	f44r	f1v	PROFILE_MATCHED_SENSITIVITY	PAGE_HOST_IDENTITY	7	0.0862068965517	4	0.571428571429	1	NOT_COMPARABLE
MHI003	WHOLE_PLANT_SIMILARITY	WHOLE_PLANT	f44r	f1v	PRIMARY_CURRIER_HAND	PAGE_HOST_CHAR3	93	0.174358974359	73	0.784946236559	0	-0.711332480651
MHI003	WHOLE_PLANT_SIMILARITY	WHOLE_PLANT	f44r	f1v	PROFILE_MATCHED_SENSITIVITY	PAGE_HOST_CHAR3	7	0.174358974359	5	0.714285714286	1	NOT_COMPARABLE
MHI003	WHOLE_PLANT_SIMILARITY	WHOLE_PLANT	f44r	f1v	PRIMARY_CURRIER_HAND	RAW_CHAR3	93	0.231939163498	53	0.569892473118	0	-0.220749752522
MHI003	WHOLE_PLANT_SIMILARITY	WHOLE_PLANT	f44r	f1v	PROFILE_MATCHED_SENSITIVITY	RAW_CHAR3	7	0.231939163498	3	0.428571428571	1	NOT_COMPARABLE
MHI003	WHOLE_PLANT_SIMILARITY	WHOLE_PLANT	f44r	f1v	PRIMARY_CURRIER_HAND	COMPILER_SIGNATURE	93	0.235294117647	87	0.935483870968	0	-1.63735762098
MHI003	WHOLE_PLANT_SIMILARITY	WHOLE_PLANT	f44r	f1v	PROFILE_MATCHED_SENSITIVITY	COMPILER_SIGNATURE	7	0.235294117647	7	1	0	NOT_COMPARABLE
MHI004	COMPONENT_SIMILARITY	LEAVES	f6r	f51r	PRIMARY_CURRIER_HAND	PAGE_HOST_IDENTITY	93	0.133333333333	73	0.795698924731	0	-0.93172623004
MHI004	COMPONENT_SIMILARITY	LEAVES	f6r	f51r	PROFILE_MATCHED_SENSITIVITY	PAGE_HOST_IDENTITY	7	0.133333333333	5	0.714285714286	1	NOT_COMPARABLE
MHI004	COMPONENT_SIMILARITY	LEAVES	f6r	f51r	PRIMARY_CURRIER_HAND	PAGE_HOST_CHAR3	93	0.248447204969	60	0.645161290323	0	-0.165496930513
MHI004	COMPONENT_SIMILARITY	LEAVES	f6r	f51r	PROFILE_MATCHED_SENSITIVITY	PAGE_HOST_CHAR3	7	0.248447204969	4	0.571428571429	1	NOT_COMPARABLE
MHI004	COMPONENT_SIMILARITY	LEAVES	f6r	f51r	PRIMARY_CURRIER_HAND	RAW_CHAR3	93	0.190114068441	78	0.838709677419	0	-1.2291672784
MHI004	COMPONENT_SIMILARITY	LEAVES	f6r	f51r	PROFILE_MATCHED_SENSITIVITY	RAW_CHAR3	7	0.190114068441	6	0.857142857143	1	NOT_COMPARABLE
MHI004	COMPONENT_SIMILARITY	LEAVES	f6r	f51r	PRIMARY_CURRIER_HAND	COMPILER_SIGNATURE	93	0.133333333333	89	0.956989247312	0	-2.15110372928
MHI004	COMPONENT_SIMILARITY	LEAVES	f6r	f51r	PROFILE_MATCHED_SENSITIVITY	COMPILER_SIGNATURE	7	0.133333333333	7	1	0	NOT_COMPARABLE
MHI005	COMPONENT_SIMILARITY	LEAVES	f50r	f6r	PRIMARY_CURRIER_HAND	PAGE_HOST_IDENTITY	95	0.150684931507	5	0.0526315789474	1	1.80693769711
MHI005	COMPONENT_SIMILARITY	LEAVES	f50r	f6r	PROFILE_MATCHED_SENSITIVITY	PAGE_HOST_IDENTITY	84	0.150684931507	4	0.047619047619	1	NOT_COMPARABLE
MHI005	COMPONENT_SIMILARITY	LEAVES	f50r	f6r	PRIMARY_CURRIER_HAND	PAGE_HOST_CHAR3	95	0.215384615385	15	0.157894736842	0	0.871457390661
MHI005	COMPONENT_SIMILARITY	LEAVES	f50r	f6r	PROFILE_MATCHED_SENSITIVITY	PAGE_HOST_CHAR3	84	0.215384615385	10	0.119047619048	0	NOT_COMPARABLE
MHI005	COMPONENT_SIMILARITY	LEAVES	f50r	f6r	PRIMARY_CURRIER_HAND	RAW_CHAR3	95	0.220447284345	11	0.115789473684	0	1.10678545512
MHI005	COMPONENT_SIMILARITY	LEAVES	f50r	f6r	PROFILE_MATCHED_SENSITIVITY	RAW_CHAR3	84	0.220447284345	8	0.0952380952381	0	NOT_COMPARABLE
MHI005	COMPONENT_SIMILARITY	LEAVES	f50r	f6r	PRIMARY_CURRIER_HAND	COMPILER_SIGNATURE	95	0.333333333333	3	0.0421052631579	1	1.66311968199
MHI005	COMPONENT_SIMILARITY	LEAVES	f50r	f6r	PROFILE_MATCHED_SENSITIVITY	COMPILER_SIGNATURE	84	0.333333333333	2	0.0357142857143	1	NOT_COMPARABLE
MHI006	COMPONENT_SIMILARITY	FLOWER	f19r	f2v	PRIMARY_CURRIER_HAND	PAGE_HOST_IDENTITY	93	0.261538461538	6	0.0645161290323	1	1.47721110108
MHI006	COMPONENT_SIMILARITY	FLOWER	f19r	f2v	PROFILE_MATCHED_SENSITIVITY	PAGE_HOST_IDENTITY	82	0.261538461538	6	0.0731707317073	1	NOT_COMPARABLE
MHI006	COMPONENT_SIMILARITY	FLOWER	f19r	f2v	PRIMARY_CURRIER_HAND	PAGE_HOST_CHAR3	93	0.282608695652	37	0.397849462366	0	0.279983128797
MHI006	COMPONENT_SIMILARITY	FLOWER	f19r	f2v	PROFILE_MATCHED_SENSITIVITY	PAGE_HOST_CHAR3	82	0.282608695652	35	0.426829268293	0	NOT_COMPARABLE
MHI006	COMPONENT_SIMILARITY	FLOWER	f19r	f2v	PRIMARY_CURRIER_HAND	RAW_CHAR3	93	0.294701986755	43	0.462365591398	0	0.26303911729
MHI006	COMPONENT_SIMILARITY	FLOWER	f19r	f2v	PROFILE_MATCHED_SENSITIVITY	RAW_CHAR3	82	0.294701986755	38	0.463414634146	0	NOT_COMPARABLE
MHI006	COMPONENT_SIMILARITY	FLOWER	f19r	f2v	PRIMARY_CURRIER_HAND	COMPILER_SIGNATURE	93	0.28125	76	0.817204301075	0	-0.836801047415
MHI006	COMPONENT_SIMILARITY	FLOWER	f19r	f2v	PROFILE_MATCHED_SENSITIVITY	COMPILER_SIGNATURE	82	0.28125	70	0.853658536585	0	NOT_COMPARABLE
MHI007	COMPONENT_SIMILARITY	BULBS	f90r1	f3v	PRIMARY_CURRIER_HAND	PAGE_HOST_IDENTITY	91	0.140845070423	3	0.032967032967	1	1.79035253504
MHI007	COMPONENT_SIMILARITY	BULBS	f90r1	f3v	PROFILE_MATCHED_SENSITIVITY	PAGE_HOST_IDENTITY	80	0.140845070423	3	0.0375	1	NOT_COMPARABLE
MHI007	COMPONENT_SIMILARITY	BULBS	f90r1	f3v	PRIMARY_CURRIER_HAND	PAGE_HOST_CHAR3	91	0.209756097561	15	0.164835164835	0	0.991979033483
MHI007	COMPONENT_SIMILARITY	BULBS	f90r1	f3v	PROFILE_MATCHED_SENSITIVITY	PAGE_HOST_CHAR3	80	0.209756097561	14	0.175	0	NOT_COMPARABLE
MHI007	COMPONENT_SIMILARITY	BULBS	f90r1	f3v	PRIMARY_CURRIER_HAND	RAW_CHAR3	91	0.207667731629	37	0.406593406593	0	0.336480931132
MHI007	COMPONENT_SIMILARITY	BULBS	f90r1	f3v	PROFILE_MATCHED_SENSITIVITY	RAW_CHAR3	80	0.207667731629	30	0.375	0	NOT_COMPARABLE
MHI007	COMPONENT_SIMILARITY	BULBS	f90r1	f3v	PRIMARY_CURRIER_HAND	COMPILER_SIGNATURE	91	0.306451612903	56	0.615384615385	0	-0.358665140358
MHI007	COMPONENT_SIMILARITY	BULBS	f90r1	f3v	PROFILE_MATCHED_SENSITIVITY	COMPILER_SIGNATURE	80	0.306451612903	49	0.6125	0	NOT_COMPARABLE
