cell_id	host_id	coordinate_id	event_count	folio_count	sibling_cells	wrapper_outcome
00d8ebe3c68294eeac39	bc7e4958f2242f36b088	9a86ad2c9bcdc4433a17	11	9	7	WITHHELD_UNTIL_SCORING
03626ca94cb17800d767	330eb5b5a04764d332b7	b13789bf2874739e46f6	37	21	1	WITHHELD_UNTIL_SCORING
04a3877f0fc81b7597c9	4e6f20ef2d6daa05d887	b13789bf2874739e46f6	10	10	4	WITHHELD_UNTIL_SCORING
0624a2d057f60b99ad1e	9feae1594314657872c2	fa436db0093634469c20	53	22	3	WITHHELD_UNTIL_SCORING
0aa37cd1b5e88dc8f9af	bc1de9bb397f1e8b479b	62c544e4108c60c3227b	25	16	3	WITHHELD_UNTIL_SCORING
0f18de177ed7c878bf95	4e6f20ef2d6daa05d887	fb61c4e2699f5c505886	19	17	4	WITHHELD_UNTIL_SCORING
10488b911aae52b3b334	41b11faa6bba22fb2412	f217eb91add9e43ad300	10	9	1	WITHHELD_UNTIL_SCORING
143765800c8b0c917d59	bc1de9bb397f1e8b479b	9a86ad2c9bcdc4433a17	10	6	3	WITHHELD_UNTIL_SCORING
1645e612504fcef59ced	8dec2e3cbba0a8894d05	fa436db0093634469c20	123	28	3	WITHHELD_UNTIL_SCORING
17fc658861c19549eb04	2f85d039c618fa984ec1	e2030eafb8652d6d1b9b	23	18	1	WITHHELD_UNTIL_SCORING
1b1ffdd869fb1429ad03	4e6f20ef2d6daa05d887	fc65210860ff69184fdd	13	9	4	WITHHELD_UNTIL_SCORING
1c285ab99c764045610f	3f60cf76ef1446d6b82a	fb61c4e2699f5c505886	15	13	1	WITHHELD_UNTIL_SCORING
259b2b3b0bf859882e2c	b8610fde968c5aa9814c	b13789bf2874739e46f6	28	14	1	WITHHELD_UNTIL_SCORING
2bf1ec7c4d9bd57e8734	3f60cf76ef1446d6b82a	b13789bf2874739e46f6	13	11	1	WITHHELD_UNTIL_SCORING
2cc054357a929df85f64	1e3271f13515b4bd5d3d	fb61c4e2699f5c505886	81	44	4	WITHHELD_UNTIL_SCORING
2d2e37ccb2dacc53ee5a	fa14a1af9bdd47d4b68b	62c544e4108c60c3227b	13	10	1	WITHHELD_UNTIL_SCORING
308e8ea2d5d190c498e8	8dec2e3cbba0a8894d05	9a86ad2c9bcdc4433a17	71	32	3	WITHHELD_UNTIL_SCORING
3ae9a121ba0045b913e8	8dec2e3cbba0a8894d05	dda0ce94b28cdae70cfa	74	30	3	WITHHELD_UNTIL_SCORING
417d136f40333cd5a1b3	c31f4e8d145139ba54ea	fb61c4e2699f5c505886	14	11	1	WITHHELD_UNTIL_SCORING
4de12cf322dfb76ded1e	b8610fde968c5aa9814c	b4cf3d4564167ed1daee	16	8	1	WITHHELD_UNTIL_SCORING
54d0e228ca346110af05	9feae1594314657872c2	62c544e4108c60c3227b	76	34	3	WITHHELD_UNTIL_SCORING
58e8b9a836b9040452ed	bc7e4958f2242f36b088	62c544e4108c60c3227b	21	11	7	WITHHELD_UNTIL_SCORING
5c5da3e3c949588281d5	1e3271f13515b4bd5d3d	c63952e1036200b3720a	16	11	4	WITHHELD_UNTIL_SCORING
5d5e0b288cf36864ed9d	e391f2f858a2d7d9ac27	f217eb91add9e43ad300	41	21	1	WITHHELD_UNTIL_SCORING
60ab50fb2e1960625614	41b11faa6bba22fb2412	fb61c4e2699f5c505886	17	12	1	WITHHELD_UNTIL_SCORING
6982b8afc66cd3e50c4e	00c3ab102f042d057b92	62c544e4108c60c3227b	11	6	1	WITHHELD_UNTIL_SCORING
6f7ff8287eddf4da9fdb	df97f0d18162f7989c66	3733a056ae04c4305665	186	38	2	WITHHELD_UNTIL_SCORING
77b6588a8060d12971eb	bc7e4958f2242f36b088	dda0ce94b28cdae70cfa	14	10	7	WITHHELD_UNTIL_SCORING
78b3b3140714da19090d	fd6eeadf1ceccbb6ac63	b13789bf2874739e46f6	11	10	1	WITHHELD_UNTIL_SCORING
7a4bb8136330ee4e6e56	6552f9cf5d36c3df0462	fb61c4e2699f5c505886	225	72	2	WITHHELD_UNTIL_SCORING
807591efc3d3f7ddbfab	1e3271f13515b4bd5d3d	dda0ce94b28cdae70cfa	11	9	4	WITHHELD_UNTIL_SCORING
834825c61d048a6b5628	bc7e4958f2242f36b088	4ad4f33a1ebbfa6077c6	61	36	7	WITHHELD_UNTIL_SCORING
883a6708116c342cb10b	bc1de9bb397f1e8b479b	dda0ce94b28cdae70cfa	19	13	3	WITHHELD_UNTIL_SCORING
8c5ca9626c05f425351c	bc7e4958f2242f36b088	c199e523e70f794422c4	14	13	7	WITHHELD_UNTIL_SCORING
90bcf0a9ec0ef56399e6	9feae1594314657872c2	9a86ad2c9bcdc4433a17	58	27	3	WITHHELD_UNTIL_SCORING
92e43836d82f98bf02d3	e391f2f858a2d7d9ac27	fb61c4e2699f5c505886	41	27	1	WITHHELD_UNTIL_SCORING
9437caf104b94f823311	df97f0d18162f7989c66	f217eb91add9e43ad300	72	42	2	WITHHELD_UNTIL_SCORING
94df4847b7b16c98394a	fa14a1af9bdd47d4b68b	fa436db0093634469c20	17	11	1	WITHHELD_UNTIL_SCORING
96e6c65753d6cd9f8b95	bc7e4958f2242f36b088	0d1046a666a789adf544	16	15	7	WITHHELD_UNTIL_SCORING
97cc9ac109148723c472	1e3271f13515b4bd5d3d	b13789bf2874739e46f6	76	41	4	WITHHELD_UNTIL_SCORING
9da1b6ac2c929daea697	bc1de9bb397f1e8b479b	fa436db0093634469c20	17	11	3	WITHHELD_UNTIL_SCORING
9eba24fdbcb1b7866de1	4e6f20ef2d6daa05d887	4ad4f33a1ebbfa6077c6	15	11	4	WITHHELD_UNTIL_SCORING
a48efd6c4491a046ba78	c31f4e8d145139ba54ea	f217eb91add9e43ad300	42	24	1	WITHHELD_UNTIL_SCORING
a5c7832a16ef13d7eadc	00c3ab102f042d057b92	fa436db0093634469c20	13	7	1	WITHHELD_UNTIL_SCORING
aa570e7b3e37598989a9	6552f9cf5d36c3df0462	62c544e4108c60c3227b	11	10	2	WITHHELD_UNTIL_SCORING
aff35ec265e15b292c5b	2f85d039c618fa984ec1	c63952e1036200b3720a	37	26	1	WITHHELD_UNTIL_SCORING
b2ff44579aba88529083	bc7e4958f2242f36b088	14f61b2e6c7e509c17a0	17	12	7	WITHHELD_UNTIL_SCORING
b5fcea1eaed06b2f2291	8dec2e3cbba0a8894d05	62c544e4108c60c3227b	157	43	3	WITHHELD_UNTIL_SCORING
b6b654722e55729cc947	9feae1594314657872c2	dda0ce94b28cdae70cfa	52	29	3	WITHHELD_UNTIL_SCORING
b921a237be883a820352	df97f0d18162f7989c66	fb61c4e2699f5c505886	227	67	2	WITHHELD_UNTIL_SCORING
bc4f1f5c006c74a4d26d	2c71c7ca4a5b8aeb1b94	b13789bf2874739e46f6	144	29	1	WITHHELD_UNTIL_SCORING
be67da22871098b54e98	6552f9cf5d36c3df0462	f217eb91add9e43ad300	13	11	2	WITHHELD_UNTIL_SCORING
c45ebac60774620561e2	2c71c7ca4a5b8aeb1b94	b4cf3d4564167ed1daee	62	23	1	WITHHELD_UNTIL_SCORING
d665560c8ff80799a82c	343848fedba2c88ebd46	fb61c4e2699f5c505886	18	14	1	WITHHELD_UNTIL_SCORING
d9574a1a0e86fce1bc37	1e3271f13515b4bd5d3d	62c544e4108c60c3227b	13	12	4	WITHHELD_UNTIL_SCORING
dcda95c81a5460feb191	4e6f20ef2d6daa05d887	c199e523e70f794422c4	413	81	4	WITHHELD_UNTIL_SCORING
dd0ecaf5e27d81befffc	fd6eeadf1ceccbb6ac63	fb61c4e2699f5c505886	137	50	1	WITHHELD_UNTIL_SCORING
e8a6105b5c3a6220b440	343848fedba2c88ebd46	f217eb91add9e43ad300	16	14	1	WITHHELD_UNTIL_SCORING
f644a2f6f78233947323	bc7e4958f2242f36b088	e341466b36bd32e03710	13	10	7	WITHHELD_UNTIL_SCORING
ff178343c18e287ce3b7	330eb5b5a04764d332b7	b4cf3d4564167ed1daee	56	19	1	WITHHELD_UNTIL_SCORING
