page	physical_folio	currier	hand	illustration_profile	catalogue_prose_lines	paragraph_starts	catalogue_label_presence	special_layout_flags	LINES	GROUPS	FIELDS_PER_LINE	DY_PER_LINE	DY_LINE_RATE	MULTI_DY_LINE_RATE	DY_CHAIN_RATE	SINGLETON_CLOSED_RATE	MEAN_CLOSED_FIELD_LENGTH	OPEN_TAIL_AFTER_DY_RATE	DIRECT_QL_RATE	INSERTIONAL_QL_RATE	DIRECT_MINUS_INSERTIONAL_QL_RATE	DIRECT_Q_SHARE	INSERTIONAL_Q_SHARE	DIRECT_POST_DY_RATE	INSERTIONAL_POST_DY_RATE	claim_state
f10r	f10	A	1	ALPHA	12	2	0		9	51	1.111111111111	0.111111111111	0.111111111111	0.000000000000	0.000000000000	0.000000000000	3.000000000000	1.000000000000	0.000000000000	0.058823529412	-0.058823529412	0.000000000000	1.000000000000	0.000000000000	0.000000000000	HERBAL_PAGE_FORMAL_ARCHITECTURE_NOT_MEANING
f10v	f10	A	1	ALPHA	7	2	0		6	35	1.166666666667	0.166666666667	0.166666666667	0.000000000000	0.000000000000	0.000000000000	8.000000000000	1.000000000000	0.000000000000	0.028571428571	-0.028571428571	0.000000000000	1.000000000000	0.000000000000	0.000000000000	HERBAL_PAGE_FORMAL_ARCHITECTURE_NOT_MEANING
f11r	f11	A	1	ALPHA	7	2	0		5	19	1.200000000000	0.400000000000	0.400000000000	0.000000000000	0.000000000000	0.500000000000	4.000000000000	0.500000000000	0.000000000000	0.105263157895	-0.105263157895	0.000000000000	1.000000000000	0.000000000000	0.000000000000	HERBAL_PAGE_FORMAL_ARCHITECTURE_NOT_MEANING
f11v	f11	A	1	ALPHA	6	1	1		4	22	1.750000000000	0.750000000000	0.500000000000	0.250000000000	0.000000000000	0.666666666667	1.333333333333	1.000000000000	0.000000000000	0.000000000000	0.000000000000	0.000000000000	0.000000000000	0.000000000000	0.000000000000	HERBAL_PAGE_FORMAL_ARCHITECTURE_NOT_MEANING
f13r	f13	A	1	ALPHA	10	2	0		5	26	1.000000000000	0.000000000000	0.000000000000	0.000000000000	0.000000000000	0.000000000000	0.000000000000	0.000000000000	0.000000000000	0.115384615385	-0.115384615385	0.000000000000	1.000000000000	0.000000000000	0.000000000000	HERBAL_PAGE_FORMAL_ARCHITECTURE_NOT_MEANING
f13v	f13	A	1	ALPHA	10	2	0		7	34	1.000000000000	0.142857142857	0.142857142857	0.000000000000	0.000000000000	0.000000000000	5.000000000000	0.000000000000	0.000000000000	0.058823529412	-0.058823529412	0.000000000000	1.000000000000	0.000000000000	0.000000000000	HERBAL_PAGE_FORMAL_ARCHITECTURE_NOT_MEANING
f14r	f14	A	1	MIXED	13	2	0		8	37	1.375000000000	0.625000000000	0.375000000000	0.125000000000	0.666666666667	0.600000000000	2.400000000000	0.333333333333	0.000000000000	0.081081081081	-0.081081081081	0.000000000000	1.000000000000	0.000000000000	0.333333333333	HERBAL_PAGE_FORMAL_ARCHITECTURE_NOT_MEANING
f14v	f14	A	1	UNCLASSIFIED	9	1	0		5	27	1.200000000000	0.200000000000	0.200000000000	0.000000000000	0.000000000000	0.000000000000	3.000000000000	1.000000000000	0.000000000000	0.000000000000	0.000000000000	0.000000000000	0.000000000000	0.000000000000	0.000000000000	HERBAL_PAGE_FORMAL_ARCHITECTURE_NOT_MEANING
f15r	f15	A	1	ALPHA	15	1	0		15	73	1.000000000000	0.000000000000	0.000000000000	0.000000000000	0.000000000000	0.000000000000	0.000000000000	0.000000000000	0.000000000000	0.013698630137	-0.013698630137	0.000000000000	1.000000000000	0.000000000000	0.000000000000	HERBAL_PAGE_FORMAL_ARCHITECTURE_NOT_MEANING
f15v	f15	A	1	ALPHA	12	1	0		9	41	1.000000000000	0.000000000000	0.000000000000	0.000000000000	0.000000000000	0.000000000000	0.000000000000	0.000000000000	0.000000000000	0.024390243902	-0.024390243902	0.000000000000	1.000000000000	0.000000000000	0.000000000000	HERBAL_PAGE_FORMAL_ARCHITECTURE_NOT_MEANING
