model	k	language	total_bits	bits_per_symbol	gap_vs_matched_null_bits	key_bits	payload_bits	fixed_bits	decoder_hash	cpu_exact
MATCHED_RANK_NULL	1	_	695078.1574745539	3.5769033031151785	0.0	545283.5445699942	0.0	149794.61290455973	587513df4e3d328414b2a3352b36ed67a9091612e9dbabc3cafc16e26b8bd0e6	True
RANK_NOMENCLATOR	1	latin	695080.964829476	3.5769177498892364	2.8073549220571294	545286.3519249163	0.0	149794.61290455973	414f107bbefff06aef6973777e4f54313b2e3471b0844d3afba80d0b7a368884	True
RANK_NOMENCLATOR	1	middle_high_german	695080.964829476	3.5769177498892364	2.8073549220571294	545286.3519249163	0.0	149794.61290455973	14c8990a3de40faf21ca071e9bdb23c5bf24e893ee9bec7b6ef816bbf6a38399	True
RANK_NOMENCLATOR	1	middle_french	695080.964829476	3.5769177498892364	2.8073549220571294	545286.3519249163	0.0	149794.61290455973	414f107bbefff06aef6973777e4f54313b2e3471b0844d3afba80d0b7a368884	True
RANK_NOMENCLATOR	1	old_italian_tuscan	695080.964829476	3.5769177498892364	2.8073549220571294	545286.3519249163	0.0	149794.61290455973	b3a513d7998ab4871cc72a9433c17e6da7c1aac2b54d52767dc6f59e3869de74	True
RANK_NOMENCLATOR	1	medieval_czech	695080.964829476	3.5769177498892364	2.8073549220571294	545286.3519249163	0.0	149794.61290455973	2a863ee71bf3676b6c79e6d301788a5087eebd7b15c43f1ff020dc405cc43a69	True
RANK_NOMENCLATOR	1	old_hungarian	695080.964829476	3.5769177498892364	2.8073549220571294	545286.3519249163	0.0	149794.61290455973	2a863ee71bf3676b6c79e6d301788a5087eebd7b15c43f1ff020dc405cc43a69	True
RANK_NOMENCLATOR	1	latin_scholastic	695080.964829476	3.5769177498892364	2.8073549220571294	545286.3519249163	0.0	149794.61290455973	11841d12f56644e44c0f0631681fe604440ca8cf0ad56e52e2eea261111e68b9	True
MATCHED_RANK_NULL	2	_	694347.9089887381	3.5731454117285466	0.0	543214.8864645623	1338.4096196161668	149794.61290455973	91dd0b0d74278f3399f88c0626820ca8ccc04495003f5933907b546715f45bca	True
RANK_NOMENCLATOR	2	latin	694345.6971700954	3.5731340296108325	-2.2118186426814646	543217.6938194843	1333.3904460513959	149794.61290455973	4b8e5a2b76f1b27efd18be4e646b3dd6301090a2900532b666e675f79f54086e	True
RANK_NOMENCLATOR	2	middle_high_german	694367.5416994503	3.5732464425364356	19.63271071226336	543217.6938194843	1355.2349754063541	149794.61290455973	efbc9ab4f6debe7e50d29aae07bb6a6adc4b7a3c59773501bab9b923f4c4dc80	True
RANK_NOMENCLATOR	2	middle_french	694366.2865443534	3.5732399834521384	18.377555615268648	543217.6938194843	1353.979820309376	149794.61290455973	83f43c6863f34350bebb8553d211cc98885d52d1b44b476a4bf5c89f14f558bb	True
RANK_NOMENCLATOR	2	old_italian_tuscan	694359.2693405394	3.5732038726072917	11.360351801267825	543217.6938194843	1346.9626164952892	149794.61290455973	da3d28cd6feaa0c5edde60a8e7a26248b357dbf49b7f52a7f62a012536e2f29f	True
RANK_NOMENCLATOR	2	medieval_czech	694413.3393731742	3.573482119414865	65.4303844361566	543217.6938194843	1401.032649130177	149794.61290455973	c31cc1e068baad1286edde7bbb753a0290dae24472e321d5bc156e42383f6017	True
RANK_NOMENCLATOR	2	old_hungarian	694373.5044621672	3.57327712718021	25.595473429071717	543217.6938194843	1361.1977381231213	149794.61290455973	b08aa3d07c3baa5ec7371e3a5a448526b07034055bd98a9f260262252e340a94	True
RANK_NOMENCLATOR	2	latin_scholastic	694378.7941867452	3.573304348339604	30.88519800710492	543217.6938194843	1366.4874627011695	149794.61290455973	5c3080e1f44e21aeb0cd74f426b0e8557f3bd93e6ba35d7275b33f13428ad955	True
MATCHED_RANK_NULL	4	_	693403.4431309107	3.568285148159315	0.0	539018.5107844204	4590.319441930627	149794.61290455973	358140cc9cf0537ef56210c1f79aebaecc7cb522975be0eb072eae4dc9e7328c	True
RANK_NOMENCLATOR	4	latin	693489.9486012226	3.56873030918066	86.50547031185124	539021.3181393425	4674.017557320368	149794.61290455973	5c670213618797197b73a8626c2c6365f14d959763447d14551a90a59862faaa	True
